date,우리기술주가
2023-05-30,5.41278
2023-05-31,4.98449
2023-06-01,4.60419
2023-06-02,4.70388
2023-06-03,0.41722
2023-06-04,0.33599
2023-06-05,6.06261
2023-06-06,0.98951
2023-06-07,6.22507
2023-06-08,5.22817
2023-06-09,6.47614
2023-06-10,0.60552
2023-06-11,0.48737
2023-06-12,5.01033
2023-06-13,6.33953
2023-06-14,5.26879
2023-06-15,4.90695
2023-06-16,4.88111
2023-06-17,0.45783
2023-06-18,0.44306
2023-06-19,6.10323
2023-06-20,5.27248
2023-06-21,5.19864
2023-06-22,4.57096
2023-06-23,4.00605
2023-06-24,0.46521
2023-06-25,0.35814
2023-06-26,4.39373
2023-06-27,4.29035
2023-06-28,4.27189
2023-06-29,4.27189
2023-06-30,4.5968
2023-07-01,0.45045
2023-07-02,0.2843
2023-07-03,4.80357
2023-07-04,4.48235
2023-07-05,4.37527
2023-07-06,4.08728
2023-07-07,3.80298
2023-07-08,0.38399
2023-07-09,0.33968
2023-07-10,4.82941
2023-07-11,11.17264
2023-07-12,8.90562
2023-07-13,8.6324
2023-07-14,7.45458
2023-07-15,0.93413
2023-07-16,0.67936
2023-07-17,6.23984
2023-07-18,5.23556
2023-07-19,5.5457
2023-07-20,5.53832
2023-07-21,4.60419
2023-07-22,0.47998
2023-07-23,0.55014
2023-07-24,4.72234
2023-07-25,4.47127
2023-07-26,4.84788
2023-07-27,5.82262
2023-07-28,5.2171
2023-07-29,0.39506
2023-07-30,0.36922
2023-07-31,5.23187
2023-08-01,4.79988
2023-08-02,5.78201
2023-08-03,4.41219
2023-08-04,4.52296
2023-08-05,0.35076
2023-08-06,0.36922
2023-08-07,4.96603
2023-08-08,3.99497
2023-08-09,4.52296
2023-08-10,4.29404
2023-08-11,4.6928
2023-08-12,0.33968
2023-08-13,0.25845
2023-08-14,3.93959
2023-08-15,0.68675
2023-08-16,3.82882
2023-08-17,4.09836
2023-08-18,3.62575
2023-08-19,0.32491
2023-08-20,0.27691
2023-08-21,4.00236
2023-08-22,3.82882
2023-08-23,5.20602
2023-08-24,5.34263
2023-08-25,4.82203
2023-08-26,0.50952
2023-08-27,0.3286
2023-08-28,6.90813
2023-08-29,5.97031
2023-08-30,6.12169
2023-08-31,6.26199
2023-09-01,8.7284
2023-09-02,0.6609
2023-09-03,0.4726
2023-09-04,5.67493
2023-09-05,4.80357
2023-09-06,4.88849
2023-09-07,4.58942
2023-09-08,4.49712
2023-09-09,0.36552
2023-09-10,0.42091
2023-09-11,4.9291
2023-09-12,4.0762
2023-09-13,3.79929
2023-09-14,4.45281
2023-09-15,4.2682
2023-09-16,0.37291
2023-09-17,0.38399
2023-09-18,4.30143
2023-09-19,15.43346
2023-09-20,9.00531
2023-09-21,7.1149
2023-09-22,9.31546
2023-09-23,0.82705
2023-09-24,0.71259
2023-09-25,5.7857
2023-09-26,7.4915
2023-09-27,5.67862
2023-09-28,0.58706
2023-09-29,0.41722
2023-09-30,0.35814
2023-10-01,0.36922
2023-10-02,0.66829
2023-10-03,0.46152
2023-10-04,4.57465
2023-10-05,5.31309
2023-10-06,5.11002
2023-10-07,0.53906
2023-10-08,0.39875
2023-10-09,0.69413
2023-10-10,7.76842
2023-10-11,7.34381
2023-10-12,5.62693
2023-10-13,6.23984
2023-10-14,0.55752
2023-10-15,0.48737
2023-10-16,4.55988
2023-10-17,4.87372
2023-10-18,4.90326
2023-10-19,4.15374
2023-10-20,4.07989
2023-10-21,0.42091
2023-10-22,0.32491
2023-10-23,4.52665
2023-10-24,5.49771
2023-10-25,5.14695
2023-10-26,3.72544
2023-10-27,4.3162
2023-10-28,0.33229
2023-10-29,0.39137
2023-10-30,4.29035
2023-10-31,3.78821
2023-11-01,4.06143
2023-11-02,4.42696
2023-11-03,4.38266
2023-11-04,0.42091
2023-11-05,0.27691
2023-11-06,5.82262
2023-11-07,4.46019
2023-11-08,3.76606
2023-11-09,4.22758
2023-11-10,3.39683
2023-11-11,0.45783
2023-11-12,0.35445
2023-11-13,3.86944
2023-11-14,4.39004
2023-11-15,4.8848
2023-11-16,4.61157
2023-11-17,3.53345
2023-11-18,0.34337
2023-11-19,0.27322
2023-11-20,4.2682
2023-11-21,4.20174
2023-11-22,3.94328
2023-11-23,5.08787
2023-11-24,4.72972
2023-11-25,0.36552
2023-11-26,0.34706
2023-11-27,4.38635
2023-11-28,4.63003
2023-11-29,3.78083
2023-11-30,3.76236
2023-12-01,3.37837
2023-12-02,0.31753
2023-12-03,0.2806
2023-12-04,4.75926
2023-12-05,4.06143
2023-12-06,4.68542
2023-12-07,3.67375
2023-12-08,3.6959
2023-12-09,0.71259
2023-12-10,0.80121
2023-12-11,5.08787
2023-12-12,5.0731
2023-12-13,3.85836
2023-12-14,4.34943
2023-12-15,3.99497
2023-12-16,0.39875
2023-12-17,0.35445
2023-12-18,3.83252
2023-12-19,3.40791
2023-12-20,3.8399
2023-12-21,3.52606
2023-12-22,3.21961
2023-12-23,0.34706
2023-12-24,0.17353
2023-12-25,0.26214
2023-12-26,3.15315
2023-12-27,3.07192
2023-12-28,3.37468
2023-12-29,1.34396
2023-12-30,0.27322
2023-12-31,0.25476
2024-01-01,0.2326
2024-01-02,3.62575
2024-01-03,3.16053
2024-01-04,3.10515
2024-01-05,3.02761
2024-01-06,0.27691
2024-01-07,0.29906
2024-01-08,3.21961
2024-01-09,3.44114
2024-01-10,2.891
2024-01-11,4.77034
2024-01-12,3.59991
2024-01-13,0.31014
2024-01-14,0.24368
2024-01-15,3.75498
2024-01-16,3.19376
2024-01-17,2.82454
2024-01-18,3.89528
2024-01-19,3.96913
2024-01-20,0.46521
2024-01-21,0.28799
2024-01-22,3.46699
2024-01-23,3.46699
2024-01-24,2.99069
2024-01-25,3.07561
2024-01-26,3.23068
2024-01-27,0.26214
2024-01-28,0.26214
2024-01-29,3.62575
2024-01-30,3.15315
2024-01-31,2.76916
2024-02-01,3.15684
2024-02-02,3.56668
2024-02-03,0.4246
2024-02-04,0.25845
2024-02-05,2.87623
2024-02-06,3.08669
2024-02-07,2.90577
2024-02-08,2.99438
2024-02-09,0.32122
2024-02-10,0.24737
2024-02-11,0.21784
2024-02-12,0.29168
2024-02-13,3.83621
2024-02-14,3.00546
2024-02-15,4.16112
2024-02-16,3.33037
2024-02-17,0.38029
2024-02-18,0.34706
2024-02-19,3.48545
2024-02-20,2.87623
2024-02-21,3.40053
2024-02-22,4.35312
2024-02-23,4.04666
2024-02-24,0.31014
2024-02-25,0.34706
2024-02-26,4.29774
2024-02-27,3.98759
2024-02-28,3.91374
2024-02-29,3.92482
2024-03-01,0.51321
2024-03-02,0.36183
2024-03-03,0.27322
2024-03-04,3.63314
2024-03-05,3.64052
2024-03-06,3.26761
2024-03-07,3.50022
2024-03-08,3.40791
2024-03-09,0.38768
2024-03-10,0.22891
2024-03-11,4.57096
2024-03-12,9.57022
2024-03-13,7.69457
2024-03-14,8.78009
2024-03-15,6.89336
2024-03-16,0.81228
2024-03-17,0.72736
2024-03-18,5.95554
2024-03-19,6.57214
2024-03-20,4.6448
