date,연말정산소득공제
2023-05-30,2.62183
2023-05-31,2.14887
2023-06-01,1.23894
2023-06-02,1.30063
2023-06-03,0.88936
2023-06-04,0.92021
2023-06-05,1.16697
2023-06-06,1.17725
2023-06-07,1.28007
2023-06-08,1.12584
2023-06-09,1.33662
2023-06-10,0.94591
2023-06-11,0.83281
2023-06-12,1.33148
2023-06-13,1.07958
2023-06-14,1.07443
2023-06-15,1.12584
2023-06-16,1.02303
2023-06-17,0.67345
2023-06-18,0.87908
2023-06-19,1.02817
2023-06-20,1.12584
2023-06-21,1.33662
2023-06-22,1.24408
2023-06-23,1.38289
2023-06-24,0.94077
2023-06-25,0.97676
2023-06-26,1.18753
2023-06-27,1.35718
2023-06-28,1.20296
2023-06-29,0.9819
2023-06-30,1.18239
2023-07-01,0.94077
2023-07-02,1.07443
2023-07-03,1.43944
2023-07-04,1.33148
2023-07-05,1.41373
2023-07-06,1.36746
2023-07-07,1.06929
2023-07-08,0.90479
2023-07-09,0.77626
2023-07-10,1.69648
2023-07-11,1.34176
2023-07-12,1.3212
2023-07-13,1.14641
2023-07-14,1.04359
2023-07-15,0.88422
2023-07-16,0.9819
2023-07-17,1.39831
2023-07-18,1.30577
2023-07-19,1.40345
2023-07-20,1.65021
2023-07-21,1.40345
2023-07-22,1.17725
2023-07-23,1.52169
2023-07-24,1.97923
2023-07-25,2.42648
2023-07-26,2.12317
2023-07-27,2.15402
2023-07-28,2.06662
2023-07-29,1.61422
2023-07-30,1.7993
2023-07-31,2.56528
2023-08-01,2.29796
2023-08-02,2.21056
2023-08-03,2.19
2023-08-04,1.96894
2023-08-05,1.76331
2023-08-06,1.47542
2023-08-07,2.12317
2023-08-08,2.31852
2023-08-09,2.15916
2023-08-10,2.39564
2023-08-11,2.38535
2023-08-12,1.74789
2023-08-13,1.77873
2023-08-14,2.62697
2023-08-15,1.98437
2023-08-16,2.56528
2023-08-17,2.68866
2023-08-18,2.51902
2023-08-19,1.81472
2023-08-20,1.90211
2023-08-21,2.87888
2023-08-22,2.83775
2023-08-23,2.62183
2023-08-24,2.66296
2023-08-25,2.96113
2023-08-26,1.94838
2023-08-27,2.20542
2023-08-28,3.01254
2023-08-29,3.42381
2023-08-30,2.99198
2023-08-31,2.96627
2023-09-01,2.7812
2023-09-02,2.2774
2023-09-03,2.1643
2023-09-04,2.92
2023-09-05,2.90458
2023-09-06,2.94057
2023-09-07,2.72465
2023-09-08,2.68352
2023-09-09,2.15402
2023-09-10,2.19514
2023-09-11,2.98169
2023-09-12,3.23874
2023-09-13,3.10507
2023-09-14,2.76578
2023-09-15,2.69895
2023-09-16,2.01007
2023-09-17,2.34423
2023-09-18,2.67324
2023-09-19,3.24388
2023-09-20,3.1462
2023-09-21,3.2336
2023-09-22,2.22085
2023-09-23,1.93296
2023-09-24,2.17972
2023-09-25,3.50092
2023-09-26,3.30557
2023-09-27,2.86345
2023-09-28,2.00493
2023-09-29,1.66563
2023-09-30,1.81472
2023-10-01,2.555
2023-10-02,2.33909
2023-10-03,2.78634
2023-10-04,3.57289
2023-10-05,3.58317
2023-10-06,3.17705
2023-10-07,2.33395
2023-10-08,2.28768
2023-10-09,2.60127
2023-10-10,4.15381
2023-10-11,3.72712
2023-10-12,3.36212
2023-10-13,3.25416
2023-10-14,2.35965
2023-10-15,2.42648
2023-10-16,3.91733
2023-10-17,3.47008
2023-10-18,3.36726
2023-10-19,3.53691
2023-10-20,3.54205
2023-10-21,2.555
2023-10-22,2.58585
2023-10-23,3.95332
2023-10-24,4.26177
2023-10-25,5.46473
2023-10-26,4.28747
2023-10-27,3.88648
2023-10-28,2.57042
2023-10-29,2.73493
2023-10-30,4.25149
2023-10-31,5.51614
2023-11-01,4.77071
2023-11-02,4.03557
2023-11-03,4.26691
2023-11-04,2.81719
2023-11-05,2.99198
2023-11-06,4.4417
2023-11-07,4.23092
2023-11-08,4.88381
2023-11-09,4.17437
2023-11-10,4.40057
2023-11-11,2.76578
2023-11-12,2.97655
2023-11-13,4.57022
2023-11-14,4.89923
2023-11-15,6.27698
2023-11-16,5.99424
2023-11-17,5.19226
2023-11-18,3.34155
2023-11-19,3.92247
2023-11-20,6.20501
2023-11-21,6.0405
2023-11-22,6.04565
2023-11-23,5.48529
2023-11-24,6.03536
2023-11-25,3.86592
2023-11-26,4.03557
2023-11-27,5.49043
2023-11-28,6.13818
2023-11-29,5.97881
2023-11-30,6.45691
2023-12-01,6.28727
2023-12-02,4.53937
2023-12-03,6.78079
2023-12-04,7.56734
2023-12-05,7.2229
2023-12-06,7.45424
2023-12-07,9.23298
2023-12-08,7.19206
2023-12-09,4.78614
2023-12-10,5.18712
2023-12-11,6.5803
2023-12-12,7.03783
2023-12-13,7.14065
2023-12-14,7.04811
2023-12-15,6.22558
2023-12-16,4.81698
2023-12-17,4.39029
2023-12-18,6.2667
2023-12-19,6.9453
2023-12-20,7.80382
2023-12-21,8.66234
2023-12-22,8.69833
2023-12-23,5.50071
2023-12-24,4.52909
2023-12-25,6.16389
2023-12-26,9.98354
2023-12-27,9.53115
2023-12-28,9.55685
2023-12-29,8.85256
2023-12-30,5.46987
2023-12-31,5.25395
2024-01-01,4.94036
2024-01-02,8.42586
2024-01-03,8.53382
2024-01-04,8.45671
2024-01-05,7.98889
2024-01-06,4.26177
2024-01-07,4.50853
2024-01-08,7.58276
2024-01-09,8.46699
2024-01-10,9.14044
2024-01-11,8.48241
2024-01-12,8.95537
2024-01-13,5.00719
2024-01-14,5.68579
2024-01-15,44.41188
2024-01-16,32.56734
2024-01-17,27.25683
2024-01-18,26.23894
2024-01-19,20.21385
2024-01-20,10.75981
2024-01-21,12.23524
2024-01-22,34.64939
2024-01-23,30.32078
2024-01-24,22.96421
2024-01-25,19.43758
2024-01-26,15.50483
2024-01-27,6.8579
2024-01-28,7.09438
2024-01-29,14.70285
2024-01-30,13.65926
2024-01-31,10.7701
2024-02-01,7.97861
2024-02-02,6.61114
2024-02-03,2.78634
2024-02-04,3.11536
2024-02-05,6.4929
2024-02-06,6.21015
2024-02-07,6.23072
2024-02-08,4.62677
2024-02-09,2.15916
2024-02-10,1.81472
2024-02-11,2.22085
2024-02-12,2.17458
2024-02-13,7.16121
2024-02-14,7.68044
2024-02-15,7.84495
2024-02-16,6.67283
2024-02-17,2.84803
2024-02-18,2.51388
2024-02-19,6.66769
2024-02-20,7.77812
2024-02-21,7.52621
2024-02-22,5.99424
2024-02-23,5.71149
2024-02-24,2.70409
2024-02-25,2.40592
2024-02-26,5.22311
2024-02-27,4.42113
2024-02-28,4.3543
2024-02-29,3.42381
2024-03-01,2.4162
2024-03-02,1.91239
2024-03-03,1.92782
2024-03-04,2.82747
2024-03-05,4.00987
2024-03-06,2.70409
2024-03-07,2.53958
2024-03-08,2.99198
2024-03-09,1.73761
2024-03-10,1.66049
2024-03-11,3.05881
2024-03-12,2.62697
2024-03-13,2.15916
2024-03-14,1.70676
2024-03-15,1.99979
2024-03-16,1.25436
2024-03-17,1.24922
2024-03-18,2.0512
2024-03-19,1.86099
2024-03-20,1.87127
