date,소득세법
2023-05-30,54.25696
2023-05-31,52.39938
2023-06-01,38.00309
2023-06-02,35.37151
2023-06-03,7.97213
2023-06-04,8.43653
2023-06-05,32.27554
2023-06-06,10.21671
2023-06-07,48.7616
2023-06-08,44.34984
2023-06-09,37.61609
2023-06-10,8.66873
2023-06-11,8.90092
2023-06-12,44.65944
2023-06-13,47.52321
2023-06-14,44.58204
2023-06-15,40.94427
2023-06-16,34.75232
2023-06-17,6.57894
2023-06-18,8.74613
2023-06-19,41.02167
2023-06-20,50.38699
2023-06-21,47.98761
2023-06-22,47.21362
2023-06-23,37.3839
2023-06-24,8.04953
2023-06-25,8.28173
2023-06-26,43.34365
2023-06-27,45.04643
2023-06-28,42.87925
2023-06-29,42.18266
2023-06-30,35.60371
2023-07-01,7.19814
2023-07-02,9.28792
2023-07-03,33.51393
2023-07-04,39.55108
2023-07-05,40.47987
2023-07-06,40.40247
2023-07-07,35.21671
2023-07-08,6.65634
2023-07-09,8.12693
2023-07-10,37.84829
2023-07-11,40.63467
2023-07-12,32.27554
2023-07-13,38.08049
2023-07-14,31.81114
2023-07-15,6.57894
2023-07-16,8.59133
2023-07-17,33.20433
2023-07-18,39.70588
2023-07-19,38.39009
2023-07-20,38.85448
2023-07-21,28.32817
2023-07-22,7.97213
2023-07-23,6.73374
2023-07-24,39.00928
2023-07-25,41.17647
2023-07-26,43.11145
2023-07-27,48.45201
2023-07-28,39.78328
2023-07-29,8.12693
2023-07-30,7.12074
2023-07-31,41.48606
2023-08-01,34.98452
2023-08-02,35.13931
2023-08-03,30.34055
2023-08-04,28.25077
2023-08-05,6.96594
2023-08-06,7.58513
2023-08-07,29.95356
2023-08-08,41.02167
2023-08-09,40.63467
2023-08-10,32.73993
2023-08-11,27.94117
2023-08-12,6.96594
2023-08-13,7.19814
2023-08-14,25.54179
2023-08-15,9.59752
2023-08-16,33.35913
2023-08-17,38.15789
2023-08-18,29.17956
2023-08-19,6.88854
2023-08-20,7.89473
2023-08-21,34.52012
2023-08-22,35.60371
2023-08-23,34.59752
2023-08-24,34.82972
2023-08-25,29.48916
2023-08-26,7.66253
2023-08-27,8.51393
2023-08-28,35.37151
2023-08-29,42.02786
2023-08-30,40.09287
2023-08-31,39.70588
2023-09-01,33.28173
2023-09-02,6.96594
2023-09-03,8.20433
2023-09-04,37.77089
2023-09-05,44.73684
2023-09-06,39.31888
2023-09-07,43.96284
2023-09-08,32.12074
2023-09-09,7.66253
2023-09-10,9.98452
2023-09-11,33.43653
2023-09-12,45.97523
2023-09-13,40.40247
2023-09-14,35.44891
2023-09-15,35.83591
2023-09-16,7.73993
2023-09-17,7.58513
2023-09-18,35.68111
2023-09-19,41.56346
2023-09-20,43.03405
2023-09-21,32.89473
2023-09-22,30.95975
2023-09-23,7.04334
2023-09-24,8.20433
2023-09-25,38.31269
2023-09-26,40.24767
2023-09-27,25.61919
2023-09-28,4.95356
2023-09-29,4.56656
2023-09-30,5.88235
2023-10-01,4.64396
2023-10-02,7.19814
2023-10-03,9.82972
2023-10-04,41.71826
2023-10-05,36.14551
2023-10-06,33.35913
2023-10-07,9.52012
2023-10-08,6.57894
2023-10-09,10.75851
2023-10-10,35.06191
2023-10-11,33.04953
2023-10-12,35.68111
2023-10-13,28.63777
2023-10-14,7.27554
2023-10-15,7.66253
2023-10-16,34.52012
2023-10-17,40.17027
2023-10-18,37.53869
2023-10-19,36.5325
2023-10-20,30.34055
2023-10-21,8.82352
2023-10-22,7.27554
2023-10-23,34.13312
2023-10-24,36.6099
2023-10-25,42.10526
2023-10-26,37.84829
2023-10-27,27.70897
2023-10-28,8.74613
2023-10-29,9.44272
2023-10-30,33.04953
2023-10-31,43.11145
2023-11-01,38.69969
2023-11-02,36.9195
2023-11-03,35.52631
2023-11-04,8.35913
2023-11-05,8.35913
2023-11-06,34.90712
2023-11-07,42.18266
2023-11-08,49.4582
2023-11-09,44.50464
2023-11-10,32.50773
2023-11-11,7.97213
2023-11-12,8.51393
2023-11-13,39.24148
2023-11-14,45.20123
2023-11-15,41.17647
2023-11-16,35.60371
2023-11-17,35.37151
2023-11-18,8.51393
2023-11-19,8.04953
2023-11-20,35.44891
2023-11-21,42.64705
2023-11-22,42.72445
2023-11-23,40.17027
2023-11-24,40.55727
2023-11-25,7.81733
2023-11-26,8.66873
2023-11-27,39.55108
2023-11-28,47.44582
2023-11-29,45.12383
2023-11-30,41.09907
2023-12-01,34.90712
2023-12-02,8.82352
2023-12-03,10.44891
2023-12-04,37.69349
2023-12-05,40.94427
2023-12-06,45.35603
2023-12-07,49.3034
2023-12-08,42.26006
2023-12-09,9.75232
2023-12-10,10.06191
2023-12-11,44.42724
2023-12-12,47.21362
2023-12-13,54.02476
2023-12-14,51.47058
2023-12-15,39.39628
2023-12-16,10.21671
2023-12-17,12.0743
2023-12-18,44.73684
2023-12-19,49.3808
2023-12-20,47.05882
2023-12-21,52.55417
2023-12-22,35.75851
2023-12-23,9.05572
2023-12-24,8.82352
2023-12-25,8.59133
2023-12-26,48.7616
2023-12-27,50.0
2023-12-28,45.12383
2023-12-29,32.73993
2023-12-30,9.44272
2023-12-31,6.81114
2024-01-01,6.57894
2024-01-02,59.13312
2024-01-03,65.78947
2024-01-04,63.39009
2024-01-05,60.75851
2024-01-06,12.61609
2024-01-07,13.31269
2024-01-08,57.43034
2024-01-09,67.80185
2024-01-10,64.86068
2024-01-11,65.71207
2024-01-12,55.72755
2024-01-13,11.4551
2024-01-14,10.44891
2024-01-15,75.54179
2024-01-16,86.4551
2024-01-17,82.27554
2024-01-18,83.97832
2024-01-19,73.45201
2024-01-20,14.55108
2024-01-21,17.80185
2024-01-22,92.10526
2024-01-23,91.17647
2024-01-24,87.3065
2024-01-25,81.81114
2024-01-26,67.02786
2024-01-27,15.78947
2024-01-28,15.24767
2024-01-29,79.02476
2024-01-30,78.09597
2024-01-31,76.23839
2024-02-01,72.44582
2024-02-02,61.06811
2024-02-03,11.14551
2024-02-04,11.9969
2024-02-05,66.33126
2024-02-06,70.89783
2024-02-07,69.65944
2024-02-08,44.89164
2024-02-09,10.13931
2024-02-10,7.19814
2024-02-11,8.59133
2024-02-12,10.44891
2024-02-13,65.32507
2024-02-14,67.33746
2024-02-15,68.26625
2024-02-16,54.10216
2024-02-17,11.9969
2024-02-18,10.99071
2024-02-19,65.78947
2024-02-20,62.61609
2024-02-21,70.51083
2024-02-22,63.00309
2024-02-23,59.59752
2024-02-24,15.01547
2024-02-25,11.9195
2024-02-26,67.95665
2024-02-27,72.05882
2024-02-28,67.26006
2024-02-29,61.22291
2024-03-01,11.14551
2024-03-02,8.82352
2024-03-03,11.22291
2024-03-04,54.56656
2024-03-05,63.39009
2024-03-06,64.39628
2024-03-07,55.95975
2024-03-08,49.8452
2024-03-09,11.9195
2024-03-10,11.8421
2024-03-11,58.43653
2024-03-12,54.10216
2024-03-13,55.34055
2024-03-14,44.04024
2024-03-15,41.95046
2024-03-16,8.74613
2024-03-17,8.90092
2024-03-18,48.839
2024-03-19,53.71517
2024-03-20,51.08359
