date,유산
2023-05-31,2.47531
2023-06-01,2.48485
2023-06-02,2.08899
2023-06-03,1.97453
2023-06-04,2.17961
2023-06-05,2.35608
2023-06-06,2.2273
2023-06-07,2.48485
2023-06-08,2.32746
2023-06-09,2.37039
2023-06-10,2.03653
2023-06-11,2.11284
2023-06-12,2.54208
2023-06-13,2.29885
2023-06-14,2.46577
2023-06-15,2.17484
2023-06-16,2.26069
2023-06-17,1.95545
2023-06-18,1.90299
2023-06-19,2.38946
2023-06-20,2.66132
2023-06-21,2.28454
2023-06-22,2.18438
2023-06-23,1.96976
2023-06-24,1.89345
2023-06-25,2.16053
2023-06-26,2.337
2023-06-27,2.20346
2023-06-28,2.21777
2023-06-29,2.26546
2023-06-30,2.13669
2023-07-01,1.80283
2023-07-02,2.30838
2023-07-03,2.49916
2023-07-04,2.27977
2023-07-05,2.41808
2023-07-06,2.16053
2023-07-07,2.07468
2023-07-08,2.16053
2023-07-09,2.48485
2023-07-10,2.8044
2023-07-11,2.213
2023-07-12,2.14622
2023-07-13,2.37039
2023-07-14,2.11284
2023-07-15,1.85529
2023-07-16,1.67882
2023-07-17,2.39423
2023-07-18,2.34654
2023-07-19,2.11284
2023-07-20,2.00314
2023-07-21,1.9793
2023-07-22,1.78375
2023-07-23,1.82668
2023-07-24,2.22254
2023-07-25,2.12238
2023-07-26,2.17007
2023-07-27,2.11284
2023-07-28,2.00791
2023-07-29,1.82191
2023-07-30,1.74083
2023-07-31,1.92206
2023-08-01,2.05561
2023-08-02,1.87914
2023-08-03,2.13669
2023-08-04,1.74083
2023-08-05,1.61205
2023-08-06,1.66452
2023-08-07,2.03176
2023-08-08,2.01745
2023-08-09,2.1033
2023-08-10,2.17007
2023-08-11,2.03653
2023-08-12,1.62636
2023-08-13,1.58344
2023-08-14,2.02699
2023-08-15,1.78375
2023-08-16,1.87437
2023-08-17,1.91729
2023-08-18,1.92206
2023-08-19,1.5739
2023-08-20,1.8696
2023-08-21,2.25115
2023-08-22,2.22254
2023-08-23,2.11761
2023-08-24,2.20346
2023-08-25,2.06514
2023-08-26,1.58344
2023-08-27,1.75036
2023-08-28,2.49916
2023-08-29,2.213
2023-08-30,2.4467
2023-08-31,2.03176
2023-09-01,1.98407
2023-09-02,1.55959
2023-09-03,1.76944
2023-09-04,2.20823
2023-09-05,2.05084
2023-09-06,2.1033
2023-09-07,2.275
2023-09-08,2.1653
2023-09-09,1.75036
2023-09-10,1.84098
2023-09-11,2.08422
2023-09-12,2.13669
2023-09-13,2.24161
2023-09-14,1.90775
2023-09-15,2.23207
2023-09-16,1.85529
2023-09-17,2.08899
2023-09-18,2.18915
2023-09-19,2.337
2023-09-20,2.37993
2023-09-21,2.14146
2023-09-22,2.02699
2023-09-23,1.59297
2023-09-24,1.85052
2023-09-25,2.07945
2023-09-26,2.01268
2023-09-27,1.94591
2023-09-28,1.42128
2023-09-29,1.56436
2023-09-30,1.78852
2023-10-01,1.47851
2023-10-02,1.60728
2023-10-03,2.08899
2023-10-04,2.70901
2023-10-05,2.55162
2023-10-06,2.55639
2023-10-07,1.96976
2023-10-08,1.88391
2023-10-09,2.75671
2023-10-10,5.21295
2023-10-11,3.32427
2023-10-12,3.07149
2023-10-13,2.42285
2023-10-14,2.19392
2023-10-15,2.44193
2023-10-16,2.96656
2023-10-17,2.61363
2023-10-18,2.42762
2023-10-19,2.27977
2023-10-20,2.13669
2023-10-21,1.87914
2023-10-22,1.96976
2023-10-23,2.38946
2023-10-24,2.275
2023-10-25,2.12715
2023-10-26,2.23207
2023-10-27,2.52301
2023-10-28,2.01745
2023-10-29,1.84098
2023-10-30,2.25115
2023-10-31,2.20346
2023-11-01,2.25115
2023-11-02,2.09376
2023-11-03,1.94114
2023-11-04,1.69313
2023-11-05,1.99837
2023-11-06,2.17961
2023-11-07,2.19869
2023-11-08,2.00791
2023-11-09,2.23684
2023-11-10,1.76944
2023-11-11,2.18438
2023-11-12,3.61043
2023-11-13,2.94748
2023-11-14,2.30361
2023-11-15,1.92683
2023-11-16,2.02699
2023-11-17,1.8696
2023-11-18,1.82191
2023-11-19,2.10807
2023-11-20,2.34177
2023-11-21,2.17484
2023-11-22,2.07468
2023-11-23,1.9793
2023-11-24,1.88868
2023-11-25,1.68836
2023-11-26,1.70744
2023-11-27,2.17007
2023-11-28,2.06038
2023-11-29,2.17007
2023-11-30,2.00314
2023-12-01,2.25115
2023-12-02,1.70744
2023-12-03,1.82191
2023-12-04,2.09376
2023-12-05,2.4467
2023-12-06,2.25592
2023-12-07,2.1653
2023-12-08,1.97453
2023-12-09,1.74083
2023-12-10,1.89822
2023-12-11,2.6327
2023-12-12,2.1653
2023-12-13,2.02222
2023-12-14,2.27023
2023-12-15,1.98407
2023-12-16,2.0413
2023-12-17,2.09376
2023-12-18,2.00314
2023-12-19,1.9936
2023-12-20,2.01745
2023-12-21,2.28931
2023-12-22,1.54528
2023-12-23,1.68359
2023-12-24,1.50236
2023-12-25,1.38312
2023-12-26,2.15099
2023-12-27,2.35131
2023-12-28,2.12238
2023-12-29,1.75513
2023-12-30,1.77898
2023-12-31,1.66928
2024-01-01,1.64544
2024-01-02,1.96499
2024-01-03,2.18438
2024-01-04,1.9793
2024-01-05,2.01745
2024-01-06,1.91729
2024-01-07,2.06514
2024-01-08,1.90775
2024-01-09,2.30838
2024-01-10,2.16053
2024-01-11,2.28931
2024-01-12,1.9936
2024-01-13,1.86006
2024-01-14,2.03176
2024-01-15,2.24161
2024-01-16,2.20823
2024-01-17,2.337
2024-01-18,2.399
2024-01-19,2.32269
2024-01-20,2.13669
2024-01-21,2.01268
2024-01-22,2.32746
2024-01-23,2.29408
2024-01-24,1.99837
2024-01-25,2.03653
2024-01-26,2.17484
2024-01-27,1.55005
2024-01-28,1.96976
2024-01-29,2.27977
2024-01-30,2.43239
2024-01-31,2.26546
2024-02-01,2.24161
2024-02-02,2.00314
2024-02-03,1.88391
2024-02-04,1.79329
2024-02-05,2.40854
2024-02-06,2.67086
2024-02-07,2.49916
2024-02-08,2.37039
2024-02-09,1.84575
2024-02-10,1.73129
2024-02-11,1.78852
2024-02-12,2.07945
2024-02-13,2.29408
2024-02-14,2.13669
2024-02-15,2.28454
2024-02-16,2.33223
2024-02-17,2.03653
2024-02-18,2.1653
2024-02-19,2.43716
2024-02-20,2.337
2024-02-21,2.30361
2024-02-22,1.89345
2024-02-23,1.92683
2024-02-24,1.6979
2024-02-25,1.65975
2024-02-26,2.1033
2024-02-27,1.90775
2024-02-28,2.13669
2024-02-29,6.44822
2024-03-01,8.23675
2024-03-02,3.13349
2024-03-03,2.2273
2024-03-04,2.69471
2024-03-05,2.33223
2024-03-06,2.30838
2024-03-07,2.27977
2024-03-08,1.96022
2024-03-09,1.51189
2024-03-10,2.00314
2024-03-11,2.17484
2024-03-12,2.25115
2024-03-13,2.1653
2024-03-14,2.33223
2024-03-15,2.14146
2024-03-16,1.78375
2024-03-17,2.213
2024-03-18,2.68517
2024-03-19,2.50393
2024-03-20,2.18438
