date,코스피시가총액
2023-05-30,8.24538
2023-05-31,7.4868
2023-06-01,6.10158
2023-06-02,6.36543
2023-06-03,2.01187
2023-06-04,1.68205
2023-06-05,5.01319
2023-06-06,1.84696
2023-06-07,5.73878
2023-06-08,5.1781
2023-06-09,6.03562
2023-06-10,1.61609
2023-06-11,1.45118
2023-06-12,5.11213
2023-06-13,6.03562
2023-06-14,6.33245
2023-06-15,5.57387
2023-06-16,5.27704
2023-06-17,1.45118
2023-06-18,1.0554
2023-06-19,4.18865
2023-06-20,4.35356
2023-06-21,4.8153
2023-06-22,3.66094
2023-06-23,3.95778
2023-06-24,1.12137
2023-06-25,1.08839
2023-06-26,3.49604
2023-06-27,3.95778
2023-06-28,4.55145
2023-06-29,5.04617
2023-06-30,4.84828
2023-07-01,5.7058
2023-07-02,2.27572
2023-07-03,7.65171
2023-07-04,5.11213
2023-07-05,4.22163
2023-07-06,5.50791
2023-07-07,5.1781
2023-07-08,1.87994
2023-07-09,1.91292
2023-07-10,5.1781
2023-07-11,4.05672
2023-07-12,5.24406
2023-07-13,5.11213
2023-07-14,4.84828
2023-07-15,1.31926
2023-07-16,1.08839
2023-07-17,4.88126
2023-07-18,5.87071
2023-07-19,5.83773
2023-07-20,5.67282
2023-07-21,6.79419
2023-07-22,1.81398
2023-07-23,1.81398
2023-07-24,12.59894
2023-07-25,10.25725
2023-07-26,14.41292
2023-07-27,10.75197
2023-07-28,7.8496
2023-07-29,2.40765
2023-07-30,1.58311
2023-07-31,6.62928
2023-08-01,6.00263
2023-08-02,6.36543
2023-08-03,5.343
2023-08-04,4.41952
2023-08-05,1.55013
2023-08-06,1.25329
2023-08-07,5.31002
2023-08-08,5.21108
2023-08-09,4.18865
2023-08-10,4.61741
2023-08-11,3.95778
2023-08-12,1.02242
2023-08-13,1.48416
2023-08-14,3.69393
2023-08-15,1.74802
2023-08-16,4.58443
2023-08-17,5.37598
2023-08-18,4.71635
2023-08-19,1.71503
2023-08-20,1.22031
2023-08-21,3.89182
2023-08-22,4.98021
2023-08-23,3.89182
2023-08-24,4.98021
2023-08-25,4.18865
2023-08-26,1.58311
2023-08-27,1.55013
2023-08-28,4.65039
2023-08-29,4.48548
2023-08-30,4.32058
2023-08-31,3.89182
2023-09-01,6.69525
2023-09-02,1.58311
2023-09-03,1.51715
2023-09-04,5.83773
2023-09-05,4.94722
2023-09-06,5.04617
2023-09-07,4.61741
2023-09-08,5.50791
2023-09-09,1.94591
2023-09-10,1.15435
2023-09-11,4.78232
2023-09-12,5.77176
2023-09-13,5.27704
2023-09-14,4.61741
2023-09-15,4.65039
2023-09-16,1.84696
2023-09-17,1.08839
2023-09-18,4.28759
2023-09-19,4.25461
2023-09-20,5.1781
2023-09-21,4.18865
2023-09-22,4.4525
2023-09-23,1.38522
2023-09-24,1.15435
2023-09-25,4.51846
2023-09-26,3.75989
2023-09-27,3.43007
2023-09-28,1.0554
2023-09-29,1.15435
2023-09-30,0.72559
2023-10-01,1.28627
2023-10-02,1.12137
2023-10-03,0.8905
2023-10-04,7.32189
2023-10-05,4.41952
2023-10-06,3.72691
2023-10-07,0.8905
2023-10-08,1.35224
2023-10-09,1.25329
2023-10-10,4.41952
2023-10-11,3.06728
2023-10-12,3.26517
2023-10-13,3.0343
2023-10-14,1.51715
2023-10-15,0.92348
2023-10-16,3.23218
2023-10-17,4.15567
2023-10-18,3.13324
2023-10-19,4.25461
2023-10-20,5.24406
2023-10-21,1.08839
2023-10-22,1.25329
2023-10-23,3.89182
2023-10-24,4.35356
2023-10-25,4.32058
2023-10-26,6.72823
2023-10-27,5.7058
2023-10-28,1.84696
2023-10-29,1.51715
2023-10-30,4.41952
2023-10-31,6.46437
2023-11-01,4.94722
2023-11-02,4.84828
2023-11-03,4.25461
2023-11-04,1.781
2023-11-05,1.48416
2023-11-06,10.94986
2023-11-07,7.94854
2023-11-08,5.47493
2023-11-09,5.63984
2023-11-10,4.84828
2023-11-11,0.95646
2023-11-12,1.25329
2023-11-13,5.37598
2023-11-14,4.94722
2023-11-15,4.61741
2023-11-16,4.65039
2023-11-17,4.05672
2023-11-18,1.38522
2023-11-19,1.22031
2023-11-20,4.4525
2023-11-21,4.68337
2023-11-22,4.12269
2023-11-23,3.75989
2023-11-24,3.99076
2023-11-25,1.55013
2023-11-26,1.31926
2023-11-27,3.95778
2023-11-28,4.41952
2023-11-29,3.66094
2023-11-30,3.9248
2023-12-01,4.0897
2023-12-02,1.28627
2023-12-03,0.98944
2023-12-04,3.99076
2023-12-05,4.84828
2023-12-06,4.84828
2023-12-07,4.22163
2023-12-08,3.562
2023-12-09,2.01187
2023-12-10,1.38522
2023-12-11,3.69393
2023-12-12,3.13324
2023-12-13,2.80343
2023-12-14,4.25461
2023-12-15,4.51846
2023-12-16,1.71503
2023-12-17,1.38522
2023-12-18,3.89182
2023-12-19,3.52902
2023-12-20,4.18865
2023-12-21,4.02374
2023-12-22,3.79287
2023-12-23,1.35224
2023-12-24,1.02242
2023-12-25,1.48416
2023-12-26,5.63984
2023-12-27,6.92612
2023-12-28,8.17941
2023-12-29,3.33113
2023-12-30,1.58311
2023-12-31,1.18733
2024-01-01,1.81398
2024-01-02,5.80474
2024-01-03,5.60686
2024-01-04,4.41952
2024-01-05,3.82585
2024-01-06,1.48416
2024-01-07,1.22031
2024-01-08,3.89182
2024-01-09,4.88126
2024-01-10,4.58443
2024-01-11,5.14511
2024-01-12,7.4868
2024-01-13,3.0343
2024-01-14,1.45118
2024-01-15,4.61741
2024-01-16,5.31002
2024-01-17,6.66226
2024-01-18,5.50791
2024-01-19,5.24406
2024-01-20,1.81398
2024-01-21,1.94591
2024-01-22,4.55145
2024-01-23,5.31002
2024-01-24,4.88126
2024-01-25,9.30079
2024-01-26,9.16886
2024-01-27,2.44063
2024-01-28,2.70448
2024-01-29,6.46437
2024-01-30,6.2335
2024-01-31,6.56332
2024-02-01,8.47625
2024-02-02,7.45382
2024-02-03,3.69393
2024-02-04,3.39709
2024-02-05,7.35488
2024-02-06,7.35488
2024-02-07,6.39841
2024-02-08,4.68337
2024-02-09,2.57255
2024-02-10,3.13324
2024-02-11,2.07783
2024-02-12,3.0343
2024-02-13,8.27836
2024-02-14,6.66226
2024-02-15,5.60686
2024-02-16,4.84828
2024-02-17,2.60554
2024-02-18,1.87994
2024-02-19,6.66226
2024-02-20,6.2335
2024-02-21,6.62928
2024-02-22,6.92612
2024-02-23,8.80606
2024-02-24,3.75989
2024-02-25,1.71503
2024-02-26,5.37598
2024-02-27,5.93667
2024-02-28,5.63984
2024-02-29,4.8153
2024-03-01,2.57255
2024-03-02,2.37467
2024-03-03,1.18733
2024-03-04,7.15699
2024-03-05,5.90369
2024-03-06,4.65039
2024-03-07,5.11213
2024-03-08,6.2335
2024-03-09,2.01187
2024-03-10,1.84696
2024-03-11,4.98021
2024-03-12,5.47493
2024-03-13,5.44195
2024-03-14,5.24406
2024-03-15,5.04617
2024-03-16,1.84696
2024-03-17,1.15435
2024-03-18,4.28759
2024-03-19,5.14511
2024-03-20,7.4868
