date,외국인순매수
2023-06-03,1.20999
2023-06-04,1.01483
2023-06-05,1.79547
2023-06-06,0.78064
2023-06-07,2.65417
2023-06-08,2.26385
2023-06-09,3.31772
2023-06-10,1.24902
2023-06-11,1.17096
2023-06-12,2.53708
2023-06-13,3.31772
2023-06-14,2.30288
2023-06-15,1.87353
2023-06-16,2.65417
2023-06-17,0.93676
2023-06-18,1.05386
2023-06-19,2.6932
2023-06-20,2.22482
2023-06-21,2.22482
2023-06-22,2.49804
2023-06-23,2.06869
2023-06-24,0.39032
2023-06-25,0.81967
2023-06-26,2.02966
2023-06-27,2.14676
2023-06-28,2.57611
2023-06-29,1.99063
2023-06-30,1.8345
2023-07-01,0.78064
2023-07-02,0.89773
2023-07-03,2.10772
2023-07-04,2.38095
2023-07-05,1.7174
2023-07-06,1.75644
2023-07-07,2.02966
2023-07-08,0.8587
2023-07-09,0.7416
2023-07-10,1.20999
2023-07-11,2.6932
2023-07-12,2.34192
2023-07-13,2.22482
2023-07-14,1.9516
2023-07-15,0.9758
2023-07-16,0.78064
2023-07-17,2.41998
2023-07-18,2.6932
2023-07-19,1.8345
2023-07-20,2.38095
2023-07-21,1.99063
2023-07-22,0.62451
2023-07-23,1.17096
2023-07-24,3.12256
2023-07-25,3.20062
2023-07-26,5.26932
2023-07-27,4.44964
2023-07-28,2.73224
2023-07-29,0.62451
2023-07-30,0.50741
2023-07-31,2.38095
2023-08-01,3.08352
2023-08-02,3.47384
2023-08-03,2.22482
2023-08-04,1.87353
2023-08-05,0.58548
2023-08-06,0.81967
2023-08-07,2.53708
2023-08-08,2.38095
2023-08-09,2.61514
2023-08-10,2.45901
2023-08-11,2.22482
2023-08-12,0.7416
2023-08-13,0.54644
2023-08-14,2.06869
2023-08-15,0.78064
2023-08-16,2.41998
2023-08-17,2.18579
2023-08-18,1.91256
2023-08-19,0.8587
2023-08-20,0.7416
2023-08-21,2.49804
2023-08-22,2.30288
2023-08-23,2.18579
2023-08-24,1.79547
2023-08-25,1.87353
2023-08-26,0.7416
2023-08-27,0.39032
2023-08-28,2.02966
2023-08-29,2.26385
2023-08-30,1.87353
2023-08-31,1.91256
2023-09-01,1.79547
2023-09-02,0.50741
2023-09-03,0.23419
2023-09-04,1.8345
2023-09-05,1.79547
2023-09-06,1.8345
2023-09-07,1.8345
2023-09-08,1.48321
2023-09-09,0.46838
2023-09-10,0.54644
2023-09-11,1.28805
2023-09-12,1.7174
2023-09-13,1.8345
2023-09-14,1.63934
2023-09-15,0.9758
2023-09-16,0.35128
2023-09-17,0.50741
2023-09-18,0.89773
2023-09-19,1.01483
2023-09-20,1.28805
2023-09-21,1.36612
2023-09-22,1.05386
2023-09-23,0.23419
2023-09-24,0.42935
2023-09-25,2.41998
2023-09-26,2.77127
2023-09-27,1.91256
2023-09-28,0.7416
2023-09-29,0.58548
2023-09-30,0.39032
2023-10-01,0.19516
2023-10-02,0.62451
2023-10-03,0.58548
2023-10-04,2.34192
2023-10-05,2.30288
2023-10-06,1.32708
2023-10-07,0.35128
2023-10-08,0.46838
2023-10-09,0.62451
2023-10-10,1.87353
2023-10-11,1.28805
2023-10-12,1.09289
2023-10-13,0.58548
2023-10-14,0.35128
2023-10-15,0.31225
2023-10-16,1.56128
2023-10-17,2.14676
2023-10-18,1.20999
2023-10-19,1.28805
2023-10-20,1.44418
2023-10-21,0.39032
2023-10-22,0.42935
2023-10-23,1.60031
2023-10-24,1.7174
2023-10-25,1.75644
2023-10-26,2.65417
2023-10-27,1.87353
2023-10-28,0.23419
2023-10-29,0.50741
2023-10-30,1.48321
2023-10-31,1.9516
2023-11-01,1.75644
2023-11-02,2.61514
2023-11-03,1.79547
2023-11-04,0.78064
2023-11-05,1.20999
2023-11-06,6.5964
2023-11-07,5.23028
2023-11-08,1.63934
2023-11-09,1.91256
2023-11-10,1.09289
2023-11-11,0.42935
2023-11-13,1.32708
2023-11-14,1.44418
2023-11-15,2.06869
2023-11-16,1.9516
2023-11-17,1.63934
2023-11-18,0.31225
2023-11-19,0.58548
2023-11-20,1.44418
2023-11-21,1.9516
2023-11-22,0.9758
2023-11-23,1.17096
2023-11-24,1.09289
2023-11-25,0.35128
2023-11-26,0.39032
2023-11-27,1.44418
2023-11-28,1.9516
2023-11-29,1.67837
2023-11-30,1.87353
2023-12-01,1.75644
2023-12-02,0.66354
2023-12-03,0.89773
2023-12-04,2.26385
2023-12-05,1.48321
2023-12-06,1.28805
2023-12-07,2.18579
2023-12-08,1.48321
2023-12-09,0.39032
2023-12-10,0.78064
2023-12-11,1.13192
2023-12-12,1.01483
2023-12-13,2.06869
2023-12-14,2.57611
2023-12-15,1.75644
2023-12-16,0.39032
2023-12-17,0.58548
2023-12-18,1.01483
2023-12-19,1.05386
2023-12-20,1.36612
2023-12-21,1.13192
2023-12-22,0.78064
2023-12-23,0.58548
2023-12-25,0.39032
2023-12-26,1.40515
2023-12-27,1.36612
2023-12-28,1.24902
2023-12-29,0.78064
2023-12-30,0.31225
2023-12-31,0.23419
2024-01-01,0.81967
2024-01-02,1.91256
2024-01-03,1.79547
2024-01-04,1.32708
2024-01-05,1.32708
2024-01-06,0.39032
2024-01-07,0.70257
2024-01-08,1.01483
2024-01-09,1.7174
2024-01-10,1.44418
2024-01-11,1.56128
2024-01-12,1.20999
2024-01-13,0.23419
2024-01-14,0.46838
2024-01-15,0.81967
2024-01-16,0.66354
2024-01-17,1.13192
2024-01-18,1.60031
2024-01-19,1.28805
2024-01-20,0.50741
2024-01-21,0.31225
2024-01-22,1.20999
2024-01-23,1.7174
2024-01-24,1.24902
2024-01-25,1.13192
2024-01-26,1.01483
2024-01-27,0.50741
2024-01-28,0.58548
2024-01-29,1.87353
2024-01-30,1.7174
2024-01-31,1.17096
2024-02-01,2.22482
2024-02-02,4.41061
2024-02-03,1.60031
2024-02-04,1.7174
2024-02-05,2.49804
2024-02-06,2.26385
2024-02-07,2.30288
2024-02-08,1.48321
2024-02-09,0.39032
2024-02-12,0.66354
2024-02-13,2.38095
2024-02-14,1.48321
2024-02-15,2.02966
2024-02-16,2.30288
2024-02-17,0.50741
2024-02-18,1.24902
2024-02-19,2.45901
2024-02-20,2.10772
2024-02-21,1.79547
2024-02-22,1.87353
2024-02-23,1.7174
2024-02-24,0.89773
2024-02-25,0.70257
2024-02-26,1.8345
2024-02-27,2.30288
2024-02-28,1.91256
2024-02-29,1.8345
2024-03-01,0.81967
2024-03-02,0.35128
2024-03-03,0.78064
2024-03-04,2.26385
2024-03-05,1.48321
2024-03-06,1.99063
2024-03-07,1.79547
2024-03-08,1.52224
2024-03-09,0.89773
2024-03-10,0.81967
2024-03-11,1.87353
2024-03-12,2.02966
2024-03-13,1.48321
2024-03-14,2.02966
2024-03-15,1.60031
2024-03-16,0.62451
2024-03-17,0.62451
2024-03-18,1.79547
2024-03-19,1.52224
2024-03-20,1.9516
