date,돈버는법
2023-05-31,47.90575
2023-06-01,51.3089
2023-06-02,43.45549
2023-06-03,53.14136
2023-06-04,50.78534
2023-06-05,55.75916
2023-06-06,55.2356
2023-06-07,69.10994
2023-06-08,57.32984
2023-06-09,49.73821
2023-06-10,60.4712
2023-06-11,59.1623
2023-06-12,82.98429
2023-06-13,62.04188
2023-06-14,55.2356
2023-06-15,63.61256
2023-06-16,56.28272
2023-06-17,51.57068
2023-06-18,62.56544
2023-06-19,57.32984
2023-06-20,61.7801
2023-06-21,54.97382
2023-06-22,60.20942
2023-06-23,47.90575
2023-06-24,44.24083
2023-06-25,63.35078
2023-06-26,58.90052
2023-06-27,66.23036
2023-06-28,62.82722
2023-06-29,59.42408
2023-06-30,50.26178
2023-07-01,55.49738
2023-07-02,62.82722
2023-07-03,63.35078
2023-07-04,67.0157
2023-07-05,58.11518
2023-07-06,60.4712
2023-07-07,42.93193
2023-07-08,45.02617
2023-07-09,64.65968
2023-07-10,74.60732
2023-07-11,66.75392
2023-07-12,52.87958
2023-07-13,53.66492
2023-07-14,52.09424
2023-07-15,59.94764
2023-07-16,58.90052
2023-07-17,69.89528
2023-07-18,62.30366
2023-07-19,64.13612
2023-07-20,66.49214
2023-07-21,60.73298
2023-07-22,47.12041
2023-07-23,62.04188
2023-07-24,74.60732
2023-07-25,69.10994
2023-07-26,62.82722
2023-07-27,67.0157
2023-07-28,54.45026
2023-07-29,48.69109
2023-07-30,57.32984
2023-07-31,74.08376
2023-08-01,70.68062
2023-08-02,69.10994
2023-08-03,65.96858
2023-08-04,51.83246
2023-08-05,54.45026
2023-08-06,57.06806
2023-08-07,68.3246
2023-08-08,65.96858
2023-08-09,67.27748
2023-08-10,61.7801
2023-08-11,63.61256
2023-08-12,54.71204
2023-08-13,62.82722
2023-08-14,82.46073
2023-08-15,69.37172
2023-08-16,83.76963
2023-08-17,69.10994
2023-08-18,43.45549
2023-08-19,50.78534
2023-08-20,60.4712
2023-08-21,61.7801
2023-08-22,56.80628
2023-08-23,57.32984
2023-08-24,56.28272
2023-08-25,54.71204
2023-08-26,43.45549
2023-08-27,49.21465
2023-08-28,58.90052
2023-08-29,58.11518
2023-08-30,55.75916
2023-08-31,53.9267
2023-09-01,38.48167
2023-09-02,46.07329
2023-09-03,48.16753
2023-09-04,58.90052
2023-09-05,53.40314
2023-09-06,49.47643
2023-09-07,45.81151
2023-09-08,55.75916
2023-09-09,46.59685
2023-09-10,57.59162
2023-09-11,47.38219
2023-09-12,47.90575
2023-09-13,45.81151
2023-09-14,45.81151
2023-09-15,37.69633
2023-09-16,41.09947
2023-09-17,58.63874
2023-09-18,54.45026
2023-09-19,50.78534
2023-09-20,47.38219
2023-09-21,42.67015
2023-09-22,42.93193
2023-09-23,39.52879
2023-09-24,43.97905
2023-09-25,48.16753
2023-09-26,38.21989
2023-09-27,39.52879
2023-09-28,35.34031
2023-09-29,33.50785
2023-09-30,37.17277
2023-10-01,44.24083
2023-10-02,44.50261
2023-10-03,45.54973
2023-10-04,56.80628
2023-10-05,52.87958
2023-10-06,51.57068
2023-10-07,41.88481
2023-10-08,51.3089
2023-10-09,59.42408
2023-10-10,66.75392
2023-10-11,50.26178
2023-10-12,51.3089
2023-10-13,41.36125
2023-10-14,41.09947
2023-10-15,48.16753
2023-10-16,62.82722
2023-10-17,43.19371
2023-10-18,50.52356
2023-10-19,48.69109
2023-10-20,48.95287
2023-10-21,43.97905
2023-10-22,49.21465
2023-10-23,58.11518
2023-10-24,48.16753
2023-10-25,48.95287
2023-10-26,45.28795
2023-10-27,43.97905
2023-10-28,51.3089
2023-10-29,45.54973
2023-10-30,53.66492
2023-10-31,47.64397
2023-11-01,41.62303
2023-11-02,42.93193
2023-11-03,48.69109
2023-11-04,43.45549
2023-11-05,64.13612
2023-11-06,58.37696
2023-11-07,54.71204
2023-11-08,56.02094
2023-11-09,48.42931
2023-11-10,39.79057
2023-11-11,41.09947
2023-11-12,51.3089
2023-11-13,57.06806
2023-11-14,45.02617
2023-11-15,50.78534
2023-11-16,51.3089
2023-11-17,47.12041
2023-11-18,41.62303
2023-11-19,50.0
2023-11-20,53.9267
2023-11-21,58.11518
2023-11-22,62.30366
2023-11-23,59.1623
2023-11-24,43.97905
2023-11-25,47.64397
2023-11-26,51.57068
2023-11-27,53.40314
2023-11-28,47.90575
2023-11-29,47.12041
2023-11-30,42.14659
2023-12-01,41.09947
2023-12-02,44.24083
2023-12-03,56.02094
2023-12-04,53.66492
2023-12-05,54.71204
2023-12-06,50.78534
2023-12-07,49.73821
2023-12-08,46.59685
2023-12-09,45.28795
2023-12-10,52.09424
2023-12-11,70.9424
2023-12-12,62.82722
2023-12-13,55.75916
2023-12-14,53.66492
2023-12-15,56.5445
2023-12-16,49.73821
2023-12-17,57.32984
2023-12-18,57.32984
2023-12-19,56.02094
2023-12-20,45.28795
2023-12-21,49.47643
2023-12-22,45.81151
2023-12-23,34.03141
2023-12-24,38.48167
2023-12-25,49.47643
2023-12-26,58.37696
2023-12-27,59.94764
2023-12-28,51.83246
2023-12-29,52.09424
2023-12-30,43.71727
2023-12-31,44.24083
2024-01-01,52.6178
2024-01-02,72.2513
2024-01-03,64.92146
2024-01-04,60.4712
2024-01-05,53.9267
2024-01-06,52.09424
2024-01-07,56.28272
2024-01-08,59.94764
2024-01-09,60.99476
2024-01-10,68.3246
2024-01-11,67.53926
2024-01-12,54.71204
2024-01-13,59.42408
2024-01-14,66.23036
2024-01-15,65.7068
2024-01-16,80.10471
2024-01-17,57.32984
2024-01-18,57.8534
2024-01-19,54.71204
2024-01-20,43.71727
2024-01-21,65.44502
2024-01-22,73.5602
2024-01-23,67.27748
2024-01-24,70.41884
2024-01-25,62.82722
2024-01-26,56.5445
2024-01-27,55.49738
2024-01-28,58.90052
2024-01-29,63.87434
2024-01-30,57.59162
2024-01-31,50.52356
2024-02-01,65.18324
2024-02-02,54.71204
2024-02-03,48.69109
2024-02-04,43.71727
2024-02-05,57.59162
2024-02-06,56.28272
2024-02-07,46.33507
2024-02-08,40.57591
2024-02-09,31.67539
2024-02-10,43.45549
2024-02-11,54.45026
2024-02-12,47.90575
2024-02-13,69.10994
2024-02-14,65.18324
2024-02-15,63.35078
2024-02-16,52.87958
2024-02-17,43.71727
2024-02-18,52.35602
2024-02-19,53.9267
2024-02-20,62.82722
2024-02-21,65.96858
2024-02-22,55.75916
2024-02-23,61.25654
2024-02-24,48.16753
2024-02-25,62.82722
2024-02-26,61.25654
2024-02-27,56.02094
2024-02-28,49.47643
2024-02-29,56.02094
2024-03-01,43.45549
2024-03-02,50.26178
2024-03-03,49.73821
2024-03-04,43.45549
2024-03-05,48.69109
2024-03-06,40.57591
2024-03-07,47.38219
2024-03-08,38.21989
2024-03-09,43.97905
2024-03-10,49.73821
2024-03-11,56.80628
2024-03-12,49.73821
2024-03-13,56.5445
2024-03-14,47.90575
2024-03-15,51.83246
2024-03-16,47.64397
2024-03-17,51.3089
2024-03-18,62.30366
2024-03-19,54.18848
2024-03-20,56.02094
