date,상한가종목
2023-05-31,2.15475
2023-06-01,2.0111
2023-06-02,1.91534
2023-06-03,0.59375
2023-06-04,0.64163
2023-06-05,1.60888
2023-06-06,0.77571
2023-06-07,1.7238
2023-06-08,1.95364
2023-06-09,1.8483
2023-06-10,0.68952
2023-06-11,0.60333
2023-06-12,2.31756
2023-06-13,2.16433
2023-06-14,3.09327
2023-06-15,2.5474
2023-06-16,2.50909
2023-06-17,0.70867
2023-06-18,0.66079
2023-06-19,2.15475
2023-06-20,2.5474
2023-06-21,3.29438
2023-06-22,2.46121
2023-06-23,2.02068
2023-06-24,0.56502
2023-06-25,0.59375
2023-06-26,2.02068
2023-06-27,2.43248
2023-06-28,2.65274
2023-06-29,2.48994
2023-06-30,1.87703
2023-07-01,0.82359
2023-07-02,0.58417
2023-07-03,2.47079
2023-07-04,2.11645
2023-07-05,2.22179
2023-07-06,1.91534
2023-07-07,1.67592
2023-07-08,0.58417
2023-07-09,0.47883
2023-07-10,1.57058
2023-07-11,1.85788
2023-07-12,1.89618
2023-07-13,2.37502
2023-07-14,2.06856
2023-07-15,0.60333
2023-07-16,0.50756
2023-07-17,1.79084
2023-07-18,2.00153
2023-07-19,2.26968
2023-07-20,2.03026
2023-07-21,1.47481
2023-07-22,0.63206
2023-07-23,0.51714
2023-07-24,2.00153
2023-07-25,1.98237
2023-07-26,2.41333
2023-07-27,2.03983
2023-07-28,2.18348
2023-07-29,0.71825
2023-07-30,0.37349
2023-07-31,2.15475
2023-08-01,2.64317
2023-08-02,3.91687
2023-08-03,4.52978
2023-08-04,3.00708
2023-08-05,0.67036
2023-08-06,0.36391
2023-08-07,2.93047
2023-08-08,2.48036
2023-08-09,2.17391
2023-08-10,3.23692
2023-08-11,2.51867
2023-08-12,0.62248
2023-08-13,0.5746
2023-08-14,1.83872
2023-08-15,0.52671
2023-08-16,2.57613
2023-08-17,2.76766
2023-08-18,2.55698
2023-08-19,0.92894
2023-08-20,0.70867
2023-08-21,2.37502
2023-08-22,2.65274
2023-08-23,2.65274
2023-08-24,2.33671
2023-08-25,2.07814
2023-08-26,0.56502
2023-08-27,0.54587
2023-08-28,2.14518
2023-08-29,2.60486
2023-08-30,2.64317
2023-08-31,2.62401
2023-09-01,2.23137
2023-09-02,0.76613
2023-09-03,0.80444
2023-09-04,1.83872
2023-09-05,2.15475
2023-09-06,2.12602
2023-09-07,2.06856
2023-09-08,1.95364
2023-09-09,0.54587
2023-09-10,0.65121
2023-09-11,1.86745
2023-09-12,2.30798
2023-09-13,1.561
2023-09-14,1.69507
2023-09-15,1.57058
2023-09-16,0.65121
2023-09-17,0.65121
2023-09-18,1.69507
2023-09-19,1.95364
2023-09-20,1.89618
2023-09-21,2.10687
2023-09-22,1.55142
2023-09-23,0.64163
2023-09-24,0.44052
2023-09-25,1.36946
2023-09-26,1.60888
2023-09-27,1.79084
2023-09-28,0.30645
2023-09-29,0.18195
2023-09-30,0.19153
2023-10-01,0.25857
2023-10-02,0.27772
2023-10-03,0.27772
2023-10-04,1.62804
2023-10-05,1.48438
2023-10-06,0.9864
2023-10-07,0.31603
2023-10-08,0.22026
2023-10-09,0.34476
2023-10-10,1.52269
2023-10-11,1.34073
2023-10-12,1.45565
2023-10-13,1.23539
2023-10-14,0.35433
2023-10-15,0.37349
2023-10-16,1.40777
2023-10-17,1.561
2023-10-18,1.36946
2023-10-19,1.69507
2023-10-20,1.69507
2023-10-21,0.40222
2023-10-22,0.22026
2023-10-23,1.60888
2023-10-24,1.75253
2023-10-25,1.2737
2023-10-26,1.37904
2023-10-27,1.48438
2023-10-28,0.35433
2023-10-29,0.38306
2023-10-30,1.34073
2023-10-31,1.77169
2023-11-01,1.53227
2023-11-02,1.58015
2023-11-03,1.26412
2023-11-04,0.58417
2023-11-05,0.46925
2023-11-06,5.87052
2023-11-07,1.89618
2023-11-08,1.61846
2023-11-09,1.52269
2023-11-10,1.10132
2023-11-11,0.26814
2023-11-12,0.25857
2023-11-13,1.0247
2023-11-14,1.2737
2023-11-15,1.58973
2023-11-16,1.62804
2023-11-17,1.19708
2023-11-18,0.37349
2023-11-19,0.3256
2023-11-20,1.65677
2023-11-21,1.35031
2023-11-22,1.60888
2023-11-23,1.6855
2023-11-24,1.19708
2023-11-25,0.55544
2023-11-26,0.34476
2023-11-27,1.75253
2023-11-28,1.51312
2023-11-29,1.66634
2023-11-30,1.90576
2023-12-01,1.41735
2023-12-02,0.83317
2023-12-03,0.6129
2023-12-04,1.50354
2023-12-05,1.78126
2023-12-06,2.41333
2023-12-07,1.89618
2023-12-08,1.66634
2023-12-09,0.67994
2023-12-10,0.70867
2023-12-11,2.03983
2023-12-12,1.94407
2023-12-13,1.88661
2023-12-14,2.1356
2023-12-15,1.60888
2023-12-16,0.53629
2023-12-17,0.49798
2023-12-18,1.78126
2023-12-19,1.82915
2023-12-20,2.17391
2023-12-21,1.90576
2023-12-22,1.67592
2023-12-23,0.62248
2023-12-24,0.62248
2023-12-25,0.31603
2023-12-26,1.49396
2023-12-27,1.36946
2023-12-28,1.18751
2023-12-29,0.67036
2023-12-30,0.3256
2023-12-31,0.10534
2024-01-01,0.43095
2024-01-02,1.99195
2024-01-03,1.80042
2024-01-04,1.66634
2024-01-05,1.40777
2024-01-06,0.68952
2024-01-07,0.52671
2024-01-08,1.83872
2024-01-09,1.99195
2024-01-10,2.09729
2024-01-11,2.1356
2024-01-12,1.90576
2024-01-13,0.54587
2024-01-14,0.6129
2024-01-15,1.74296
2024-01-16,2.06856
2024-01-17,1.88661
2024-01-18,1.90576
2024-01-19,1.36946
2024-01-20,0.67994
2024-01-21,0.53629
2024-01-22,1.86745
2024-01-23,1.6855
2024-01-24,1.87703
2024-01-25,1.73338
2024-01-26,1.49396
2024-01-27,0.56502
2024-01-28,0.47883
2024-01-29,1.53227
2024-01-30,1.78126
2024-01-31,1.65677
2024-02-01,2.43248
2024-02-02,1.85788
2024-02-03,0.51714
2024-02-04,0.38306
2024-02-05,1.75253
2024-02-06,1.38862
2024-02-07,1.32158
2024-02-08,1.20666
2024-02-09,0.42137
2024-02-10,0.1628
2024-02-11,0.36391
2024-02-12,0.36391
2024-02-13,1.80999
2024-02-14,1.77169
2024-02-15,1.96322
2024-02-16,1.83872
2024-02-17,0.53629
2024-02-18,0.5746
2024-02-19,1.91534
2024-02-20,2.00153
2024-02-21,1.88661
2024-02-22,2.1356
2024-02-23,2.0111
2024-02-24,0.58417
2024-02-25,0.52671
2024-02-26,1.94407
2024-02-27,3.14116
2024-02-28,1.4365
2024-02-29,1.33116
2024-03-01,0.53629
2024-03-02,0.55544
2024-03-03,0.49798
2024-03-04,1.50354
2024-03-05,1.64719
2024-03-06,1.63761
2024-03-07,1.49396
2024-03-08,1.53227
2024-03-09,0.49798
2024-03-10,0.45968
2024-03-11,1.34073
2024-03-12,1.55142
2024-03-13,1.92491
2024-03-14,1.87703
2024-03-15,1.38862
2024-03-16,0.37349
2024-03-17,0.59375
2024-03-18,1.81957
2024-03-19,1.42692
2024-03-20,1.83872
