date,부동산매물
2023-05-29,64.55142
2023-05-30,85.12035
2023-05-31,70.45951
2023-06-01,59.29978
2023-06-02,52.95404
2023-06-03,51.85995
2023-06-04,54.26695
2023-06-05,62.14442
2023-06-06,55.57986
2023-06-07,72.86652
2023-06-08,63.89496
2023-06-09,67.17724
2023-06-10,50.32822
2023-06-11,45.95185
2023-06-12,66.30196
2023-06-13,56.89277
2023-06-14,60.39387
2023-06-15,64.11378
2023-06-16,56.45514
2023-06-17,47.48358
2023-06-18,49.01531
2023-06-19,65.64551
2023-06-20,64.11378
2023-06-21,68.92778
2023-06-22,64.98905
2023-06-23,55.57986
2023-06-24,40.70021
2023-06-25,49.01531
2023-06-26,59.51859
2023-06-27,59.95623
2023-06-28,59.08096
2023-06-29,71.33479
2023-06-30,55.79868
2023-07-01,50.1094
2023-07-02,46.60831
2023-07-03,61.70678
2023-07-04,65.86433
2023-07-05,64.55142
2023-07-06,62.80087
2023-07-07,62.58205
2023-07-08,46.38949
2023-07-09,49.89059
2023-07-10,75.0547
2023-07-11,61.05032
2023-07-12,52.29759
2023-07-13,63.45733
2023-07-14,47.7024
2023-07-15,49.89059
2023-07-16,47.48358
2023-07-17,66.08315
2023-07-18,57.11159
2023-07-19,61.9256
2023-07-20,63.23851
2023-07-21,51.42231
2023-07-22,44.63894
2023-07-23,44.20131
2023-07-24,61.9256
2023-07-25,72.21006
2023-07-26,62.58205
2023-07-27,65.86433
2023-07-28,54.92341
2023-07-29,49.67177
2023-07-30,50.32822
2023-07-31,56.0175
2023-08-01,50.98468
2023-08-02,53.6105
2023-08-03,56.89277
2023-08-04,50.76586
2023-08-05,45.95185
2023-08-06,45.07658
2023-08-07,75.49234
2023-08-08,64.11378
2023-08-09,62.58205
2023-08-10,68.27133
2023-08-11,58.64332
2023-08-12,40.70021
2023-08-13,49.45295
2023-08-14,71.55361
2023-08-15,52.73522
2023-08-16,77.02407
2023-08-17,69.80306
2023-08-18,71.99124
2023-08-19,55.36105
2023-08-20,54.48577
2023-08-21,80.08752
2023-08-22,72.6477
2023-08-23,68.27133
2023-08-24,70.67833
2023-08-25,71.77242
2023-08-26,55.36105
2023-08-27,57.11159
2023-08-28,84.24507
2023-08-29,79.21225
2023-08-30,76.14879
2023-08-31,74.83588
2023-09-01,68.49015
2023-09-02,54.26695
2023-09-03,55.14223
2023-09-04,83.3698
2023-09-05,74.17943
2023-09-06,75.0547
2023-09-07,72.86652
2023-09-08,65.42669
2023-09-09,68.49015
2023-09-10,63.23851
2023-09-11,78.11816
2023-09-12,79.64989
2023-09-13,68.27133
2023-09-14,74.83588
2023-09-15,74.17943
2023-09-16,57.54923
2023-09-17,68.05251
2023-09-18,69.36542
2023-09-19,67.83369
2023-09-20,73.96061
2023-09-21,69.80306
2023-09-22,66.95842
2023-09-23,57.76805
2023-09-24,50.32822
2023-09-25,66.30196
2023-09-26,58.64332
2023-09-27,49.45295
2023-09-28,36.32385
2023-09-29,39.3873
2023-09-30,38.94967
2023-10-01,39.3873
2023-10-02,56.67396
2023-10-03,56.89277
2023-10-04,74.61706
2023-10-05,70.2407
2023-10-06,67.39606
2023-10-07,48.57768
2023-10-08,50.76586
2023-10-09,69.1466
2023-10-10,73.08533
2023-10-11,69.36542
2023-10-12,77.4617
2023-10-13,66.7396
2023-10-14,56.67396
2023-10-15,61.05032
2023-10-16,76.14879
2023-10-17,88.62144
2023-10-18,81.18161
2023-10-19,78.77461
2023-10-20,73.52297
2023-10-21,60.61269
2023-10-22,50.54704
2023-10-23,89.49671
2023-10-24,79.21225
2023-10-25,75.0547
2023-10-26,64.77024
2023-10-27,67.61487
2023-10-28,63.01969
2023-10-29,54.70459
2023-10-30,80.9628
2023-10-31,81.83807
2023-11-01,80.74398
2023-11-02,81.61925
2023-11-03,87.08971
2023-11-04,63.89496
2023-11-05,64.3326
2023-11-06,86.65207
2023-11-07,78.11816
2023-11-08,74.39824
2023-11-09,75.0547
2023-11-10,72.21006
2023-11-11,45.2954
2023-11-12,48.79649
2023-11-13,75.0547
2023-11-14,75.27352
2023-11-15,83.3698
2023-11-16,73.08533
2023-11-17,63.23851
2023-11-18,55.57986
2023-11-19,52.73522
2023-11-20,81.61925
2023-11-21,73.30415
2023-11-22,67.17724
2023-11-23,80.9628
2023-11-24,71.77242
2023-11-25,52.51641
2023-11-26,55.79868
2023-11-27,77.89934
2023-11-28,80.9628
2023-11-29,75.27352
2023-11-30,71.33479
2023-12-01,61.9256
2023-12-02,59.73741
2023-12-03,59.95623
2023-12-04,82.93216
2023-12-05,67.61487
2023-12-06,70.02188
2023-12-07,65.86433
2023-12-08,68.70897
2023-12-09,58.86214
2023-12-10,56.89277
2023-12-11,80.08752
2023-12-12,71.77242
2023-12-13,65.42669
2023-12-14,70.2407
2023-12-15,59.51859
2023-12-16,48.79649
2023-12-17,49.89059
2023-12-18,71.33479
2023-12-19,62.14442
2023-12-20,62.58205
2023-12-21,57.33041
2023-12-22,56.45514
2023-12-23,39.82494
2023-12-24,38.07439
2023-12-25,47.26477
2023-12-26,71.55361
2023-12-27,63.89496
2023-12-28,59.51859
2023-12-29,51.85995
2023-12-30,51.2035
2023-12-31,46.17067
2024-01-01,54.48577
2024-01-02,79.21225
2024-01-03,79.43107
2024-01-04,91.46608
2024-01-05,69.58424
2024-01-06,67.83369
2024-01-07,65.42669
2024-01-08,73.96061
2024-01-09,77.89934
2024-01-10,80.08752
2024-01-11,79.21225
2024-01-12,81.40043
2024-01-13,67.61487
2024-01-14,74.39824
2024-01-15,95.84245
2024-01-16,87.30853
2024-01-17,74.83588
2024-01-18,86.21444
2024-01-19,68.49015
2024-01-20,57.54923
2024-01-21,72.21006
2024-01-22,80.52516
2024-01-23,77.89934
2024-01-24,78.33698
2024-01-25,69.1466
2024-01-26,70.2407
2024-01-27,67.83369
2024-01-28,66.30196
2024-01-29,82.93216
2024-01-30,80.08752
2024-01-31,79.64989
2024-02-01,75.0547
2024-02-02,68.70897
2024-02-03,63.01969
2024-02-04,63.67614
2024-02-05,85.99562
2024-02-06,76.14879
2024-02-07,74.17943
2024-02-08,65.86433
2024-02-09,50.54704
2024-02-10,48.14004
2024-02-11,61.05032
2024-02-12,74.61706
2024-02-13,98.68708
2024-02-14,83.58862
2024-02-15,83.80743
2024-02-16,79.43107
2024-02-17,66.52078
2024-02-18,78.55579
2024-02-19,100.0
2024-02-20,94.31072
2024-02-21,76.36761
2024-02-22,81.18161
2024-02-23,77.02407
2024-02-24,80.74398
2024-02-25,69.80306
2024-02-26,93.87308
2024-02-27,85.12035
2024-02-28,75.27352
2024-02-29,78.77461
2024-03-01,63.89496
2024-03-02,66.7396
2024-03-03,62.14442
2024-03-04,84.46389
2024-03-05,82.49452
2024-03-06,85.12035
2024-03-07,74.61706
2024-03-08,71.55361
2024-03-09,70.45951
2024-03-10,66.7396
2024-03-11,84.90153
2024-03-12,87.30853
2024-03-13,84.24507
2024-03-14,74.39824
2024-03-15,75.92997
2024-03-16,57.11159
2024-03-17,63.23851
2024-03-18,89.49671
2024-03-19,87.74617
2024-03-20,69.80306
