date,정기예금특판
2023-05-30,12.3156
2023-05-31,10.05145
2023-06-01,11.80102
2023-06-02,10.18867
2023-06-03,5.31732
2023-06-04,6.99828
2023-06-05,11.21783
2023-06-06,7.27272
2023-06-07,11.18353
2023-06-08,13.68782
2023-06-09,11.56089
2023-06-10,5.8319
2023-06-11,5.93481
2023-06-12,11.42367
2023-06-13,10.15437
2023-06-14,10.42881
2023-06-15,11.18353
2023-06-16,7.82161
2023-06-17,5.24871
2023-06-18,5.76329
2023-06-19,10.94339
2023-06-20,10.73756
2023-06-21,10.53173
2023-06-22,10.39451
2023-06-23,10.18867
2023-06-24,5.28301
2023-06-25,4.69982
2023-06-26,10.18867
2023-06-27,10.77186
2023-06-28,11.21783
2023-06-29,9.29674
2023-06-30,10.94339
2023-07-01,5.55746
2023-07-02,5.79759
2023-07-03,12.72727
2023-07-04,14.03087
2023-07-05,13.37907
2023-07-06,13.41337
2023-07-07,9.02229
2023-07-08,5.00857
2023-07-09,5.62607
2023-07-10,11.76672
2023-07-11,11.04631
2023-07-12,10.94339
2023-07-13,10.49742
2023-07-14,7.89022
2023-07-15,5.28301
2023-07-16,4.63121
2023-07-17,8.88507
2023-07-18,9.81132
2023-07-19,9.0566
2023-07-20,9.7084
2023-07-21,8.64493
2023-07-22,4.76843
2023-07-23,5.38593
2023-07-24,9.7084
2023-07-25,9.91423
2023-07-26,9.94854
2023-07-27,9.98284
2023-07-28,9.91423
2023-07-29,4.93996
2023-07-30,5.42024
2023-07-31,11.97255
2023-08-01,13.13893
2023-08-02,13.61921
2023-08-03,11.52658
2023-08-04,10.77186
2023-08-05,6.17495
2023-08-06,5.72898
2023-08-07,12.21269
2023-08-08,13.82504
2023-08-09,10.18867
2023-08-10,10.9777
2023-08-11,9.94854
2023-08-12,6.24356
2023-08-13,6.14065
2023-08-14,9.74271
2023-08-15,7.20411
2023-08-16,10.01715
2023-08-17,9.43396
2023-08-18,10.53173
2023-08-19,5.48885
2023-08-20,4.90566
2023-08-21,10.53173
2023-08-22,10.80617
2023-08-23,10.63464
2023-08-24,10.53173
2023-08-25,10.73756
2023-08-26,5.31732
2023-08-27,5.62607
2023-08-28,10.49742
2023-08-29,10.53173
2023-08-30,9.0909
2023-08-31,9.33104
2023-09-01,10.94339
2023-09-02,5.28301
2023-09-03,6.72384
2023-09-04,10.3259
2023-09-05,11.08061
2023-09-06,9.84562
2023-09-07,11.012
2023-09-08,10.46312
2023-09-09,7.30703
2023-09-10,6.65523
2023-09-11,10.77186
2023-09-12,11.012
2023-09-13,10.39451
2023-09-14,10.87478
2023-09-15,10.12006
2023-09-16,6.58662
2023-09-17,5.79759
2023-09-18,10.56603
2023-09-19,10.05145
2023-09-20,10.29159
2023-09-21,11.6638
2023-09-22,10.25728
2023-09-23,6.24356
2023-09-24,7.23842
2023-09-25,13.37907
2023-09-26,12.72727
2023-09-27,10.87478
2023-09-28,5.8662
2023-09-29,4.97427
2023-09-30,5.66037
2023-10-01,5.07718
2023-10-02,7.1355
2023-10-03,8.67924
2023-10-04,19.34819
2023-10-05,18.25042
2023-10-06,15.16295
2023-10-07,8.4391
2023-10-08,7.16981
2023-10-09,8.06174
2023-10-10,18.765
2023-10-11,17.22126
2023-10-12,15.30017
2023-10-13,13.85934
2023-10-14,8.37049
2023-10-15,8.57632
2023-10-16,19.45111
2023-10-17,20.30874
2023-10-18,24.93996
2023-10-19,25.28301
2023-10-20,27.40994
2023-10-21,13.5849
2023-10-22,13.20754
2023-10-23,30.63464
2023-10-24,29.77701
2023-10-25,27.65008
2023-10-26,27.58147
2023-10-27,24.93996
2023-10-28,13.75643
2023-10-29,15.36878
2023-10-30,31.86963
2023-10-31,29.98284
2023-11-01,30.12006
2023-11-02,27.40994
2023-11-03,22.91595
2023-11-04,12.69296
2023-11-05,12.24699
2023-11-06,25.76329
2023-11-07,24.25385
2023-11-08,23.49914
2023-11-09,21.64665
2023-11-10,18.42195
2023-11-11,10.94339
2023-11-12,11.11492
2023-11-13,21.13207
2023-11-14,21.85248
2023-11-15,22.88164
2023-11-16,19.48542
2023-11-17,16.26072
2023-11-18,8.98799
2023-11-19,9.81132
2023-11-20,21.23499
2023-11-21,21.23499
2023-11-22,19.89708
2023-11-23,15.98627
2023-11-24,15.33447
2023-11-25,9.26243
2023-11-26,8.47341
2023-11-27,19.21097
2023-11-28,19.10806
2023-11-29,18.25042
2023-11-30,19.27958
2023-12-01,16.50085
2023-12-02,7.92452
2023-12-03,9.46826
2023-12-04,19.27958
2023-12-05,19.69125
2023-12-06,20.61749
2023-12-07,17.70154
2023-12-08,16.56946
2023-12-09,7.51286
2023-12-10,7.92452
2023-12-11,17.77015
2023-12-12,17.04974
2023-12-13,15.71183
2023-12-14,15.78044
2023-12-15,11.52658
2023-12-16,7.37564
2023-12-17,7.68439
2023-12-18,14.2024
2023-12-19,13.5849
2023-12-20,13.34476
2023-12-21,15.02572
2023-12-22,12.76157
2023-12-23,7.16981
2023-12-24,5.93481
2023-12-25,8.67924
2023-12-26,16.70668
2023-12-27,14.92281
2023-12-28,16.70668
2023-12-29,14.33962
2023-12-30,8.81646
2023-12-31,7.92452
2024-01-01,11.25214
2024-01-02,24.76843
2024-01-03,19.89708
2024-01-04,18.49056
2024-01-05,17.04974
2024-01-06,9.87993
2024-01-07,9.60548
2024-01-08,19.10806
2024-01-09,18.765
2024-01-10,18.66209
2024-01-11,19.24528
2024-01-12,15.57461
2024-01-13,8.02744
2024-01-14,7.92452
2024-01-15,15.19725
2024-01-16,15.26586
2024-01-17,14.75128
2024-01-18,15.95197
2024-01-19,15.91766
2024-01-20,9.60548
2024-01-21,9.53687
2024-01-22,17.18696
2024-01-23,15.36878
2024-01-24,15.67753
2024-01-25,17.77015
2024-01-26,15.60891
2024-01-27,9.02229
2024-01-28,11.38936
2024-01-29,17.97598
2024-01-30,19.34819
2024-01-31,19.58833
2024-02-01,19.58833
2024-02-02,16.70668
2024-02-03,9.29674
2024-02-04,9.60548
2024-02-05,18.49056
2024-02-06,17.01543
2024-02-07,14.61406
2024-02-08,13.72212
2024-02-09,7.1012
2024-02-10,5.31732
2024-02-11,6.27787
2024-02-12,11.21783
2024-02-13,22.95025
2024-02-14,19.62264
2024-02-15,19.14236
2024-02-16,14.8542
2024-02-17,8.74785
2024-02-18,9.67409
2024-02-19,17.35849
2024-02-20,18.59348
2024-02-21,22.6072
2024-02-22,24.59691
2024-02-23,25.8662
2024-02-24,11.90394
2024-02-25,14.16809
2024-02-26,29.74271
2024-02-27,23.97941
2024-02-28,21.06346
2024-02-29,17.90737
2024-03-01,10.94339
2024-03-02,9.43396
2024-03-03,10.60034
2024-03-04,20.30874
2024-03-05,21.26929
2024-03-06,19.00514
2024-03-07,16.67238
2024-03-08,14.95711
2024-03-09,6.92967
2024-03-10,9.43396
2024-03-11,16.94682
2024-03-12,15.47169
2024-03-13,14.30531
2024-03-14,12.9331
2024-03-15,13.07032
2024-03-16,6.27787
2024-03-17,8.71355
2024-03-18,14.03087
2024-03-19,12.86449
2024-03-20,15.23156
