date,캐쉬백카드
2023-12-06,49.1228
2023-12-07,42.10526
2023-12-08,42.10526
2023-12-09,17.54385
2023-12-10,24.5614
2023-12-11,50.87719
2023-12-12,42.10526
2023-12-13,24.5614
2023-12-14,45.61403
2023-12-15,24.5614
2023-12-17,15.78947
2023-12-18,14.03508
2023-12-19,28.07017
2023-12-20,29.82456
2023-12-21,22.80701
2023-12-23,17.54385
2023-12-24,21.05263
2023-12-25,15.78947
2023-12-26,19.29824
2023-12-27,24.5614
2023-12-29,33.33333
2023-12-30,10.52631
2023-12-31,19.29824
2024-01-01,19.29824
2024-01-02,42.10526
2024-01-03,28.07017
2024-01-04,31.57894
2024-01-05,19.29824
2024-01-06,26.31578
2024-01-08,31.57894
2024-01-09,33.33333
2024-01-10,19.29824
2024-01-11,43.85964
2024-01-12,35.08771
2024-01-13,14.03508
2024-01-14,24.5614
2024-01-15,35.08771
2024-01-16,40.35087
2024-01-17,40.35087
2024-01-18,36.8421
2024-01-19,36.8421
2024-01-20,26.31578
2024-01-21,40.35087
2024-01-22,35.08771
2024-01-23,50.87719
2024-01-24,42.10526
2024-01-25,33.33333
2024-01-26,33.33333
2024-01-27,36.8421
2024-01-28,31.57894
2024-01-29,49.1228
2024-01-30,47.36842
2024-01-31,36.8421
2024-02-01,40.35087
2024-02-02,29.82456
2024-02-03,14.03508
2024-02-04,35.08771
2024-02-05,26.31578
2024-02-06,52.63157
2024-02-07,40.35087
2024-02-08,36.8421
2024-02-10,22.80701
2024-02-11,15.78947
2024-02-12,33.33333
2024-02-13,50.87719
2024-02-14,38.59649
2024-02-15,21.05263
2024-02-16,36.8421
2024-02-17,14.03508
2024-02-18,24.5614
2024-02-19,17.54385
2024-02-20,33.33333
2024-02-21,38.59649
2024-02-22,12.2807
2024-02-23,29.82456
2024-02-24,31.57894
2024-02-25,28.07017
2024-02-26,26.31578
2024-02-27,43.85964
2024-02-28,21.05263
2024-02-29,17.54385
2024-03-01,35.08771
2024-03-02,12.2807
2024-03-03,29.82456
2024-03-04,26.31578
2024-03-05,29.82456
2024-03-06,35.08771
2024-03-07,22.80701
2024-03-08,8.77192
2024-03-09,15.78947
2024-03-10,24.5614
2024-03-11,33.33333
2024-03-12,35.08771
2024-03-13,45.61403
2024-03-14,40.35087
2024-03-15,35.08771
2024-03-16,14.03508
2024-03-17,22.80701
2024-03-18,43.85964
2024-03-19,24.5614
2024-03-20,43.85964
