date,양도소득세계산
2023-05-30,38.26429
2023-05-31,36.09467
2023-06-01,36.48915
2023-06-02,35.30571
2023-06-03,25.0493
2023-06-04,21.69625
2023-06-05,35.30571
2023-06-06,29.19132
2023-06-07,42.01183
2023-06-08,39.25049
2023-06-09,34.31952
2023-06-10,25.44378
2023-06-11,25.44378
2023-06-12,45.56213
2023-06-13,39.8422
2023-06-14,39.25049
2023-06-15,33.53057
2023-06-16,27.81065
2023-06-17,21.89349
2023-06-18,21.49901
2023-06-19,36.68639
2023-06-20,34.91124
2023-06-21,42.80078
2023-06-22,36.48915
2023-06-23,30.96646
2023-06-24,21.89349
2023-06-25,20.31558
2023-06-26,44.57593
2023-06-27,39.64497
2023-06-28,31.1637
2023-06-29,32.74161
2023-06-30,27.21893
2023-07-01,16.3708
2023-07-02,20.71005
2023-07-03,32.54437
2023-07-04,30.37475
2023-07-05,29.38856
2023-07-06,30.37475
2023-07-07,32.74161
2023-07-08,18.93491
2023-07-09,18.73767
2023-07-10,36.29191
2023-07-11,31.75542
2023-07-12,37.67258
2023-07-13,35.10848
2023-07-14,28.40236
2023-07-15,24.65483
2023-07-16,18.14595
2023-07-17,32.34714
2023-07-18,37.2781
2023-07-19,26.23274
2023-07-20,32.93885
2023-07-21,28.99408
2023-07-22,19.9211
2023-07-23,20.90729
2023-07-24,33.72781
2023-07-25,31.75542
2023-07-26,35.10848
2023-07-27,52.26824
2023-07-28,53.05719
2023-07-29,46.15384
2023-07-30,39.8422
2023-07-31,45.56213
2023-08-01,31.36094
2023-08-02,25.44378
2023-08-03,25.0493
2023-08-04,24.65483
2023-08-05,20.90729
2023-08-06,24.45759
2023-08-07,40.8284
2023-08-08,33.13609
2023-08-09,34.91124
2023-08-10,28.20512
2023-08-11,32.74161
2023-08-12,24.85207
2023-08-13,26.62721
2023-08-14,41.02564
2023-08-15,33.53057
2023-08-16,36.68639
2023-08-17,41.61735
2023-08-18,39.05325
2023-08-19,26.23274
2023-08-20,21.10453
2023-08-21,39.05325
2023-08-22,41.22287
2023-08-23,38.06706
2023-08-24,33.33333
2023-08-25,28.40236
2023-08-26,25.24654
2023-08-27,17.94871
2023-08-28,37.47534
2023-08-29,42.60355
2023-08-30,34.714
2023-08-31,42.99802
2023-09-01,33.33333
2023-09-02,26.82445
2023-09-03,25.64102
2023-09-04,38.65877
2023-09-05,38.65877
2023-09-06,34.714
2023-09-07,29.78303
2023-09-08,29.98027
2023-09-09,26.42998
2023-09-10,21.49901
2023-09-11,37.47534
2023-09-12,34.31952
2023-09-13,32.74161
2023-09-14,33.92504
2023-09-15,31.95266
2023-09-16,24.06311
2023-09-17,19.32938
2023-09-18,38.26429
2023-09-19,39.64497
2023-09-20,40.43392
2023-09-21,33.53057
2023-09-22,36.29191
2023-09-23,30.96646
2023-09-24,23.27416
2023-09-25,34.12228
2023-09-26,31.1637
2023-09-27,24.45759
2023-09-28,11.43984
2023-09-29,15.77909
2023-09-30,14.99013
2023-10-01,14.59566
2023-10-02,18.14595
2023-10-03,18.14595
2023-10-04,36.48915
2023-10-05,37.67258
2023-10-06,32.93885
2023-10-07,17.15976
2023-10-08,20.90729
2023-10-09,20.31558
2023-10-10,38.06706
2023-10-11,37.2781
2023-10-12,36.29191
2023-10-13,33.53057
2023-10-14,23.66863
2023-10-15,23.66863
2023-10-16,42.20907
2023-10-17,32.1499
2023-10-18,31.95266
2023-10-19,37.08086
2023-10-20,29.78303
2023-10-21,23.07692
2023-10-22,23.86587
2023-10-23,37.86982
2023-10-24,38.85601
2023-10-25,40.03944
2023-10-26,35.89743
2023-10-27,28.00788
2023-10-28,28.20512
2023-10-29,22.4852
2023-10-30,35.50295
2023-10-31,39.8422
2023-11-01,34.714
2023-11-02,36.09467
2023-11-03,32.54437
2023-11-04,19.32938
2023-11-05,19.32938
2023-11-06,33.13609
2023-11-07,31.1637
2023-11-08,33.13609
2023-11-09,32.54437
2023-11-10,28.40236
2023-11-11,22.87968
2023-11-12,17.357
2023-11-13,28.5996
2023-11-14,29.78303
2023-11-15,25.64102
2023-11-16,29.78303
2023-11-17,25.24654
2023-11-18,20.51282
2023-11-19,20.11834
2023-11-20,31.95266
2023-11-21,32.54437
2023-11-22,25.24654
2023-11-23,25.44378
2023-11-24,23.66863
2023-11-25,19.32938
2023-11-26,18.93491
2023-11-27,31.1637
2023-11-28,30.96646
2023-11-29,29.78303
2023-11-30,19.52662
2023-12-01,18.54043
2023-12-02,22.4852
2023-12-03,21.10453
2023-12-04,31.55818
2023-12-05,27.81065
2023-12-06,28.5996
2023-12-07,28.40236
2023-12-08,27.61341
2023-12-09,19.9211
2023-12-10,16.96252
2023-12-11,30.37475
2023-12-12,30.96646
2023-12-13,34.714
2023-12-14,28.40236
2023-12-15,27.81065
2023-12-16,15.77909
2023-12-17,17.94871
2023-12-18,22.4852
2023-12-19,30.76923
2023-12-20,34.31952
2023-12-21,28.20512
2023-12-22,28.5996
2023-12-23,17.55424
2023-12-24,15.38461
2023-12-25,18.54043
2023-12-26,30.57199
2023-12-27,32.1499
2023-12-28,29.78303
2023-12-29,26.62721
2023-12-30,22.4852
2023-12-31,16.3708
2024-01-01,14.99013
2024-01-02,22.68244
2024-01-03,27.61341
2024-01-04,27.21893
2024-01-05,24.45759
2024-01-06,18.14595
2024-01-07,25.64102
2024-01-08,29.19132
2024-01-09,31.1637
2024-01-10,30.37475
2024-01-11,31.1637
2024-01-12,31.75542
2024-01-13,19.72386
2024-01-14,23.86587
2024-01-15,35.89743
2024-01-16,33.92504
2024-01-17,37.86982
2024-01-18,29.19132
2024-01-19,32.1499
2024-01-20,19.9211
2024-01-21,25.0493
2024-01-22,29.19132
2024-01-23,30.76923
2024-01-24,29.38856
2024-01-25,28.40236
2024-01-26,27.81065
2024-01-27,27.02169
2024-01-28,24.26035
2024-01-29,31.36094
2024-01-30,29.38856
2024-01-31,38.46153
2024-02-01,28.00788
2024-02-02,25.24654
2024-02-03,19.32938
2024-02-04,19.32938
2024-02-05,33.53057
2024-02-06,29.38856
2024-02-07,27.41617
2024-02-08,18.34319
2024-02-09,14.79289
2024-02-10,17.94871
2024-02-11,19.52662
2024-02-12,23.27416
2024-02-13,30.17751
2024-02-14,30.37475
2024-02-15,27.21893
2024-02-16,31.55818
2024-02-17,20.71005
2024-02-18,19.72386
2024-02-19,36.09467
2024-02-20,44.18145
2024-02-21,46.74556
2024-02-22,37.67258
2024-02-23,30.96646
2024-02-24,32.1499
2024-02-25,25.24654
2024-02-26,47.33727
2024-02-27,34.91124
2024-02-28,27.81065
2024-02-29,27.61341
2024-03-01,20.90729
2024-03-02,20.31558
2024-03-03,19.72386
2024-03-04,37.2781
2024-03-05,33.72781
2024-03-06,31.75542
2024-03-07,26.82445
2024-03-08,32.93885
2024-03-09,17.55424
2024-03-10,21.10453
2024-03-11,27.61341
2024-03-12,35.50295
2024-03-13,32.34714
2024-03-14,27.21893
2024-03-15,27.61341
2024-03-16,18.93491
2024-03-17,20.90729
2024-03-18,31.36094
2024-03-19,35.30571
2024-03-20,31.55818
