date,코카콜라주가
2023-05-29,10.44607
2023-05-30,33.78505
2023-05-31,36.40127
2023-06-01,23.71541
2023-06-02,23.43308
2023-06-03,16.28082
2023-06-04,10.27667
2023-06-05,16.01731
2023-06-06,18.82175
2023-06-07,23.13194
2023-06-08,21.77677
2023-06-09,21.32505
2023-06-10,13.7587
2023-06-11,9.48616
2023-06-12,16.45021
2023-06-13,23.77188
2023-06-14,26.2187
2023-06-15,26.18106
2023-06-16,24.46828
2023-06-17,14.60568
2023-06-18,9.71202
2023-06-19,12.68586
2023-06-20,17.6548
2023-06-21,20.17692
2023-06-22,19.21701
2023-06-23,19.25465
2023-06-24,12.8929
2023-06-25,7.24637
2023-06-26,15.64088
2023-06-27,19.83813
2023-06-28,20.92979
2023-06-29,24.09185
2023-06-30,27.21626
2023-07-01,18.50178
2023-07-02,10.27667
2023-07-03,19.38641
2023-07-04,24.63768
2023-07-05,18.57707
2023-07-06,18.76529
2023-07-07,18.0877
2023-07-08,14.90683
2023-07-09,8.46979
2023-07-10,15.99849
2023-07-11,24.63768
2023-07-12,23.26369
2023-07-13,33.55919
2023-07-14,29.1549
2023-07-15,15.6597
2023-07-16,9.33559
2023-07-17,17.54187
2023-07-18,20.94861
2023-07-19,20.76039
2023-07-20,18.82175
2023-07-21,20.45925
2023-07-22,12.77997
2023-07-23,8.45096
2023-07-24,15.47148
2023-07-25,20.76039
2023-07-26,21.19329
2023-07-27,22.79314
2023-07-28,19.89459
2023-07-29,13.13758
2023-07-30,8.71447
2023-07-31,12.61057
2023-08-01,18.87822
2023-08-02,18.89704
2023-08-03,19.08526
2023-08-04,17.52305
2023-08-05,12.46
2023-08-06,9.16619
2023-08-07,13.51402
2023-08-08,17.78656
2023-08-09,16.05495
2023-08-10,16.9584
2023-08-11,14.21042
2023-08-12,11.12365
2023-08-13,9.56145
2023-08-14,15.64088
2023-08-15,15.39619
2023-08-16,18.31357
2023-08-17,18.50178
2023-08-18,18.21946
2023-08-19,12.83643
2023-08-20,8.31921
2023-08-21,12.47882
2023-08-22,30.09599
2023-08-23,22.07792
2023-08-24,18.27592
2023-08-25,14.54921
2023-08-26,11.23658
2023-08-27,7.47223
2023-08-28,12.0271
2023-08-29,16.14906
2023-08-30,16.80782
2023-08-31,15.88556
2023-09-01,15.79145
2023-09-02,14.47393
2023-09-03,8.8274
2023-09-04,11.8577
2023-09-05,16.60079
2023-09-06,22.84961
2023-09-07,18.61471
2023-09-08,19.46169
2023-09-09,14.54921
2023-09-10,8.80858
2023-09-11,16.05495
2023-09-12,19.89459
2023-09-13,20.49689
2023-09-14,19.27348
2023-09-15,17.10897
2023-09-16,12.87408
2023-09-17,7.86749
2023-09-18,14.58686
2023-09-19,17.89949
2023-09-20,14.92565
2023-09-21,15.58441
2023-09-22,16.26199
2023-09-23,10.91661
2023-09-24,7.26519
2023-09-25,13.64577
2023-09-26,21.41916
2023-09-27,16.46903
2023-09-28,15.73498
2023-09-29,16.63843
2023-09-30,11.97063
2023-10-01,8.45096
2023-10-02,12.32825
2023-10-03,23.26369
2023-10-04,27.44212
2023-10-05,28.02559
2023-10-06,100.0
2023-10-07,34.18031
2023-10-08,14.56804
2023-10-09,21.70148
2023-10-10,45.73687
2023-10-11,40.18445
2023-10-12,36.49538
2023-10-13,35.74251
2023-10-14,18.70882
2023-10-15,14.0222
2023-10-16,23.71541
2023-10-17,28.68435
2023-10-18,27.38565
2023-10-19,24.28006
2023-10-20,25.03293
2023-10-21,18.33239
2023-10-22,10.57782
2023-10-23,18.78411
2023-10-24,27.63034
2023-10-25,28.9855
2023-10-26,30.30303
2023-10-27,23.45191
2023-10-28,14.05985
2023-10-29,9.05326
2023-10-30,15.18915
2023-10-31,24.31771
2023-11-01,20.96743
2023-11-02,23.96009
2023-11-03,21.62619
2023-11-04,18.10653
2023-11-05,10.10728
2023-11-06,18.44532
2023-11-07,21.4568
2023-11-08,19.04761
2023-11-09,18.93468
2023-11-10,18.84057
2023-11-11,13.36344
2023-11-12,7.67927
2023-11-13,13.77752
2023-11-14,19.25465
2023-11-15,22.7555
2023-11-16,21.68266
2023-11-17,18.74647
2023-11-18,13.00583
2023-11-19,7.26519
2023-11-20,14.45511
2023-11-21,21.30623
2023-11-22,19.74402
2023-11-23,18.16299
2023-11-24,14.64332
2023-11-25,11.5942
2023-11-26,9.9567
2023-11-27,12.8929
2023-11-28,17.93713
2023-11-29,18.46414
2023-11-30,18.84057
2023-12-01,16.28082
2023-12-02,13.4952
2023-12-03,7.90513
2023-12-04,14.11631
2023-12-05,18.0877
2023-12-06,19.04761
2023-12-07,19.19819
2023-12-08,17.5607
2023-12-09,13.04347
2023-12-10,9.39205
2023-12-11,14.17278
2023-12-12,19.31112
2023-12-13,19.49934
2023-12-14,23.84716
2023-12-15,22.77432
2023-12-16,16.0926
2023-12-17,9.27912
2023-12-18,17.95595
2023-12-19,21.90852
2023-12-20,22.07792
2023-12-21,22.68021
2023-12-22,21.15565
2023-12-23,14.53039
2023-12-24,8.13099
2023-12-25,10.06964
2023-12-26,17.84302
2023-12-27,22.64257
2023-12-28,20.89215
2023-12-29,17.80538
2023-12-30,14.49275
2023-12-31,10.06964
2024-01-01,10.08846
2024-01-02,17.27837
2024-01-03,24.58121
2024-01-04,22.83079
2024-01-05,21.4568
2024-01-06,14.04103
2024-01-07,9.39205
2024-01-08,15.43384
2024-01-09,23.07547
2024-01-10,20.49689
2024-01-11,21.41916
2024-01-12,19.83813
2024-01-13,14.6245
2024-01-14,10.03199
2024-01-15,15.62205
2024-01-16,17.89949
2024-01-17,20.92979
2024-01-18,21.49444
2024-01-19,21.58855
2024-01-20,15.81027
2024-01-21,11.50009
2024-01-22,17.31601
2024-01-23,23.15076
2024-01-24,22.28496
2024-01-25,23.75305
2024-01-26,22.39789
2024-01-27,14.56804
2024-01-28,11.40598
2024-01-29,15.84792
2024-01-30,19.7252
2024-01-31,20.591
2024-02-01,19.76284
2024-02-02,24.18595
2024-02-03,17.89949
2024-02-04,14.24807
2024-02-05,18.80293
2024-02-06,22.69904
2024-02-07,21.09919
2024-02-08,22.492
2024-02-09,21.94616
2024-02-10,21.21212
2024-02-11,14.24807
2024-02-12,19.23583
2024-02-13,33.40862
2024-02-14,29.8513
2024-02-15,24.58121
2024-02-16,22.492
2024-02-17,13.36344
2024-02-18,11.04837
2024-02-19,15.30208
2024-02-20,25.82345
2024-02-21,34.59439
2024-02-22,25.89873
2024-02-23,25.5223
2024-02-24,18.61471
2024-02-25,12.85526
2024-02-26,20.04517
2024-02-27,23.1884
2024-02-28,20.55335
2024-02-29,19.40523
2024-03-01,17.27837
2024-03-02,17.27837
2024-03-03,13.02465
2024-03-04,17.61716
2024-03-05,23.30133
2024-03-06,21.2874
2024-03-07,20.23338
2024-03-08,23.47073
2024-03-09,15.47148
2024-03-10,10.1261
2024-03-11,17.05251
2024-03-12,21.43798
2024-03-13,21.15565
2024-03-14,21.09919
2024-03-15,16.80782
2024-03-16,12.83643
2024-03-17,8.84622
2024-03-18,14.05985
2024-03-19,17.57952
2024-03-20,17.73009
