date,사기
2023-05-30,66.88963
2023-05-31,63.79598
2023-06-01,62.70903
2023-06-02,56.35451
2023-06-03,46.5719
2023-06-04,45.65217
2023-06-05,55.43478
2023-06-06,60.78595
2023-06-07,62.12374
2023-06-08,57.60869
2023-06-09,53.84615
2023-06-10,44.56521
2023-06-11,44.89966
2023-06-12,64.38127
2023-06-13,64.54849
2023-06-14,66.22073
2023-06-15,60.03344
2023-06-16,53.5117
2023-06-17,40.80267
2023-06-18,42.55852
2023-06-19,53.26086
2023-06-20,52.59197
2023-06-21,51.75585
2023-06-22,51.75585
2023-06-23,53.01003
2023-06-24,37.62541
2023-06-25,43.39464
2023-06-26,51.17056
2023-06-27,52.67558
2023-06-28,49.91638
2023-06-29,54.09698
2023-06-30,44.14715
2023-07-01,34.0301
2023-07-02,37.62541
2023-07-03,45.98662
2023-07-04,50.33444
2023-07-05,50.66889
2023-07-06,46.73913
2023-07-07,45.23411
2023-07-08,30.35117
2023-07-09,35.11705
2023-07-10,43.47826
2023-07-11,50.7525
2023-07-12,50.08361
2023-07-13,48.82943
2023-07-14,44.23076
2023-07-15,29.84949
2023-07-16,35.86956
2023-07-17,44.23076
2023-07-18,49.49832
2023-07-19,46.82274
2023-07-20,47.49163
2023-07-21,45.90301
2023-07-22,38.62876
2023-07-23,35.86956
2023-07-24,48.16053
2023-07-25,48.16053
2023-07-26,44.73244
2023-07-27,45.48494
2023-07-28,45.90301
2023-07-29,32.94314
2023-07-30,33.77926
2023-07-31,43.89632
2023-08-01,42.22408
2023-08-02,42.55852
2023-08-03,42.55852
2023-08-04,46.82274
2023-08-05,30.26755
2023-08-06,29.09698
2023-08-07,45.1505
2023-08-08,46.90635
2023-08-09,46.90635
2023-08-10,36.62207
2023-08-11,43.39464
2023-08-12,32.35785
2023-08-13,34.11371
2023-08-14,43.72909
2023-08-15,36.20401
2023-08-16,45.23411
2023-08-17,53.76254
2023-08-18,43.64548
2023-08-19,33.61204
2023-08-20,34.11371
2023-08-21,48.99665
2023-08-22,52.92642
2023-08-23,45.98662
2023-08-24,48.07692
2023-08-25,43.0602
2023-08-26,33.44481
2023-08-27,37.12374
2023-08-28,45.56856
2023-08-29,45.06688
2023-08-30,53.42809
2023-08-31,45.31772
2023-09-01,46.40468
2023-09-02,36.62207
2023-09-03,36.62207
2023-09-04,49.3311
2023-09-05,53.09364
2023-09-06,49.49832
2023-09-07,50.16722
2023-09-08,48.6622
2023-09-09,36.8729
2023-09-10,33.3612
2023-09-11,50.25083
2023-09-12,50.33444
2023-09-13,49.66555
2023-09-14,48.24414
2023-09-15,48.91304
2023-09-16,37.79264
2023-09-17,36.1204
2023-09-18,48.16053
2023-09-19,47.82608
2023-09-20,50.08361
2023-09-21,45.31772
2023-09-22,44.64882
2023-09-23,33.27759
2023-09-24,42.97658
2023-09-25,50.0
2023-09-26,49.41471
2023-09-27,45.31772
2023-09-28,33.77926
2023-09-29,27.75919
2023-09-30,32.10702
2023-10-01,32.94314
2023-10-02,33.19397
2023-10-03,39.54849
2023-10-04,47.82608
2023-10-05,48.74581
2023-10-06,46.48829
2023-10-07,34.94983
2023-10-08,33.77926
2023-10-09,41.38795
2023-10-10,47.49163
2023-10-11,47.49163
2023-10-12,48.57859
2023-10-13,43.72909
2023-10-14,36.20401
2023-10-15,41.97324
2023-10-16,52.42474
2023-10-17,53.09364
2023-10-18,53.76254
2023-10-19,58.69565
2023-10-20,48.99665
2023-10-21,36.62207
2023-10-22,36.8729
2023-10-23,55.43478
2023-10-24,61.28762
2023-10-25,70.1505
2023-10-26,81.52173
2023-10-27,80.85284
2023-10-28,62.87625
2023-10-29,61.62207
2023-10-30,79.59866
2023-10-31,77.0903
2023-11-01,73.6622
2023-11-02,68.72909
2023-11-03,68.72909
2023-11-04,49.66555
2023-11-05,47.32441
2023-11-06,63.29431
2023-11-07,61.78929
2023-11-08,61.1204
2023-11-09,63.37792
2023-11-10,58.86287
2023-11-11,42.72575
2023-11-12,37.37458
2023-11-13,53.26086
2023-11-14,57.10702
2023-11-15,55.602
2023-11-16,51.58862
2023-11-17,45.98662
2023-11-18,37.87625
2023-11-19,37.20735
2023-11-20,51.83946
2023-11-21,55.68561
2023-11-22,52.00668
2023-11-23,51.4214
2023-11-24,48.16053
2023-11-25,38.54515
2023-11-26,36.62207
2023-11-27,52.92642
2023-11-28,46.73913
2023-11-29,50.41806
2023-11-30,49.24749
2023-12-01,46.65551
2023-12-02,39.21404
2023-12-03,37.79264
2023-12-04,49.3311
2023-12-05,50.7525
2023-12-06,49.66555
2023-12-07,53.42809
2023-12-08,52.67558
2023-12-09,35.28428
2023-12-10,38.71237
2023-12-11,50.41806
2023-12-12,51.33779
2023-12-13,54.43143
2023-12-14,50.7525
2023-12-15,56.85618
2023-12-16,34.86622
2023-12-17,36.28762
2023-12-18,48.49498
2023-12-19,47.15719
2023-12-20,50.33444
2023-12-21,44.23076
2023-12-22,44.39799
2023-12-23,33.52842
2023-12-24,34.69899
2023-12-25,35.61872
2023-12-26,46.48829
2023-12-27,47.07357
2023-12-28,47.99331
2023-12-29,46.15384
2023-12-30,33.94648
2023-12-31,30.51839
2024-01-01,30.602
2024-01-02,50.08361
2024-01-03,48.6622
2024-01-04,57.27424
2024-01-05,50.25083
2024-01-06,38.79598
2024-01-07,36.53846
2024-01-08,46.73913
2024-01-09,56.77257
2024-01-10,46.40468
2024-01-11,49.49832
2024-01-12,47.99331
2024-01-13,38.96321
2024-01-14,38.37792
2024-01-15,49.83277
2024-01-16,44.14715
2024-01-17,50.33444
2024-01-18,47.15719
2024-01-19,42.97658
2024-01-20,37.5418
2024-01-21,34.36454
2024-01-22,47.49163
2024-01-23,46.5719
2024-01-24,50.33444
2024-01-25,52.75919
2024-01-26,50.41806
2024-01-27,36.70568
2024-01-28,35.70234
2024-01-29,52.34113
2024-01-30,46.98996
2024-01-31,51.50501
2024-02-01,50.33444
2024-02-02,51.83946
2024-02-03,39.96655
2024-02-04,40.71906
2024-02-05,46.98996
2024-02-06,54.26421
2024-02-07,55.10033
2024-02-08,41.05351
2024-02-09,34.53177
2024-02-10,32.35785
2024-02-11,33.19397
2024-02-12,36.1204
2024-02-13,45.65217
2024-02-14,47.40802
2024-02-15,50.0
2024-02-16,43.14381
2024-02-17,34.36454
2024-02-18,39.71571
2024-02-19,47.40802
2024-02-20,56.02006
2024-02-21,45.98662
2024-02-22,46.82274
2024-02-23,46.32107
2024-02-24,36.28762
2024-02-25,35.20066
2024-02-26,47.57525
2024-02-27,44.56521
2024-02-28,43.97993
2024-02-29,45.06688
2024-03-01,34.61538
2024-03-02,35.86956
2024-03-03,33.52842
2024-03-04,40.46822
2024-03-05,49.91638
2024-03-06,50.66889
2024-03-07,50.58528
2024-03-08,47.07357
2024-03-09,35.53511
2024-03-10,35.95317
2024-03-11,47.40802
2024-03-12,49.24749
2024-03-13,44.64882
2024-03-14,54.09698
2024-03-15,49.3311
2024-03-16,37.87625
2024-03-17,41.22073
2024-03-18,54.43143
2024-03-19,49.08026
2024-03-20,46.32107
