date,임대아파트
2023-05-30,36.43507
2023-05-31,30.39702
2023-06-01,29.32175
2023-06-02,28.16377
2023-06-03,24.06947
2023-06-04,28.28784
2023-06-05,30.14888
2023-06-06,29.81803
2023-06-07,30.47973
2023-06-08,29.77667
2023-06-09,25.31017
2023-06-10,22.29114
2023-06-11,27.29528
2023-06-12,29.52853
2023-06-13,30.06617
2023-06-14,29.03225
2023-06-15,28.12241
2023-06-16,24.31761
2023-06-17,24.27626
2023-06-18,26.55086
2023-06-19,30.43837
2023-06-20,28.90818
2023-06-21,30.3143
2023-06-22,28.20512
2023-06-23,25.1861
2023-06-24,26.01323
2023-06-25,23.98676
2023-06-26,32.2167
2023-06-27,30.8933
2023-06-28,28.66004
2023-06-29,26.799
2023-06-30,26.88172
2023-07-01,24.31761
2023-07-02,28.24648
2023-07-03,35.11166
2023-07-04,32.54755
2023-07-05,29.40446
2023-07-06,28.78411
2023-07-07,25.43424
2023-07-08,22.12572
2023-07-09,26.63358
2023-07-10,30.6038
2023-07-11,29.73531
2023-07-12,33.4574
2023-07-13,27.87427
2023-07-14,26.67493
2023-07-15,24.11083
2023-07-16,26.42679
2023-07-17,33.49875
2023-07-18,30.14888
2023-07-19,27.29528
2023-07-20,28.82547
2023-07-21,26.22001
2023-07-22,24.64846
2023-07-23,25.35153
2023-07-24,30.68651
2023-07-25,31.92721
2023-07-26,26.22001
2023-07-27,26.55086
2023-07-28,29.44582
2023-07-29,23.49048
2023-07-30,28.74276
2023-07-31,33.58147
2023-08-01,33.49875
2023-08-02,30.23159
2023-08-03,27.87427
2023-08-04,25.97187
2023-08-05,25.22746
2023-08-06,26.63358
2023-08-07,30.56244
2023-08-08,30.64516
2023-08-09,26.67493
2023-08-10,26.34408
2023-08-11,25.72373
2023-08-12,23.20099
2023-08-13,27.87427
2023-08-14,33.82961
2023-08-15,32.58891
2023-08-16,37.2622
2023-08-17,34.16046
2023-08-18,29.90074
2023-08-19,24.11083
2023-08-20,29.07361
2023-08-21,34.98759
2023-08-22,33.95368
2023-08-23,32.96112
2023-08-24,33.58147
2023-08-25,26.55086
2023-08-26,26.84036
2023-08-27,29.81803
2023-08-28,33.33333
2023-08-29,34.20181
2023-08-30,33.91232
2023-08-31,28.78411
2023-09-01,27.95698
2023-09-02,25.35153
2023-09-03,27.33664
2023-09-04,32.91976
2023-09-05,35.93879
2023-09-06,33.25062
2023-09-07,31.43093
2023-09-08,26.67493
2023-09-09,23.11827
2023-09-10,28.86683
2023-09-11,32.54755
2023-09-12,29.52853
2023-09-13,27.46071
2023-09-14,30.47973
2023-09-15,26.59222
2023-09-16,21.00909
2023-09-17,25.47559
2023-09-18,32.96112
2023-09-19,30.19023
2023-09-20,29.28039
2023-09-21,25.51695
2023-09-22,23.77998
2023-09-23,21.62944
2023-09-24,22.78742
2023-09-25,30.3143
2023-09-26,26.46815
2023-09-27,21.83622
2023-09-28,20.01654
2023-09-29,27.41935
2023-09-30,26.01323
2023-10-01,22.58064
2023-10-02,24.73118
2023-10-03,28.66004
2023-10-04,35.0703
2023-10-05,29.85938
2023-10-06,28.28784
2023-10-07,21.21588
2023-10-08,23.90405
2023-10-09,30.06617
2023-10-10,33.37468
2023-10-11,35.732
2023-10-12,29.48717
2023-10-13,29.85938
2023-10-14,24.31761
2023-10-15,26.05459
2023-10-16,34.78081
2023-10-17,33.78825
2023-10-18,37.38626
2023-10-19,39.78494
2023-10-20,30.23159
2023-10-21,27.0885
2023-10-22,28.61869
2023-10-23,37.13813
2023-10-24,29.48717
2023-10-25,28.9909
2023-10-26,26.59222
2023-10-27,27.17121
2023-10-28,19.80976
2023-10-29,25.80645
2023-10-30,30.3143
2023-10-31,30.10752
2023-11-01,30.56244
2023-11-02,29.44582
2023-11-03,27.54342
2023-11-04,23.65591
2023-11-05,26.34408
2023-11-06,33.78825
2023-11-07,29.44582
2023-11-08,30.6038
2023-11-09,28.94954
2023-11-10,22.95285
2023-11-11,21.50537
2023-11-12,24.85525
2023-11-13,30.39702
2023-11-14,30.68651
2023-11-15,28.78411
2023-11-16,28.16377
2023-11-17,22.87014
2023-11-18,24.68982
2023-11-19,28.24648
2023-11-20,33.08519
2023-11-21,29.36311
2023-11-22,31.2655
2023-11-23,28.90818
2023-11-24,24.73118
2023-11-25,23.65591
2023-11-26,27.29528
2023-11-27,31.96856
2023-11-28,30.52109
2023-11-29,28.86683
2023-11-30,28.57733
2023-12-01,26.30272
2023-12-02,22.66335
2023-12-03,26.71629
2023-12-04,32.63027
2023-12-05,31.2655
2023-12-06,28.7014
2023-12-07,27.95698
2023-12-08,27.17121
2023-12-09,24.68982
2023-12-10,29.23904
2023-12-11,32.87841
2023-12-12,34.57402
2023-12-13,32.54755
2023-12-14,33.62282
2023-12-15,41.35649
2023-12-16,28.53598
2023-12-17,30.47973
2023-12-18,34.94623
2023-12-19,34.57402
2023-12-20,30.6038
2023-12-21,28.7014
2023-12-22,23.49048
2023-12-23,23.77998
2023-12-24,24.68982
2023-12-25,31.01736
2023-12-26,33.91232
2023-12-27,31.67907
2023-12-28,30.27295
2023-12-29,26.71629
2023-12-30,24.8966
2023-12-31,27.0885
2024-01-01,28.32919
2024-01-02,34.57402
2024-01-03,36.55913
2024-01-04,35.40115
2024-01-05,28.20512
2024-01-06,28.66004
2024-01-07,34.65674
2024-01-08,41.52191
2024-01-09,41.23242
2024-01-10,39.45409
2024-01-11,35.3598
2024-01-12,32.09263
2024-01-13,27.50206
2024-01-14,33.12655
2024-01-15,36.72456
2024-01-16,34.94623
2024-01-17,32.5062
2024-01-18,33.87096
2024-01-19,30.56244
2024-01-20,28.37055
2024-01-21,34.86352
2024-01-22,35.732
2024-01-23,32.34077
2024-01-24,31.38957
2024-01-25,34.57402
2024-01-26,28.57733
2024-01-27,29.44582
2024-01-28,35.27708
2024-01-29,38.21339
2024-01-30,32.5062
2024-01-31,31.2655
2024-02-01,29.6526
2024-02-02,28.41191
2024-02-03,25.35153
2024-02-04,30.6038
2024-02-05,33.54011
2024-02-06,28.61869
2024-02-07,23.69727
2024-02-08,23.20099
2024-02-09,24.85525
2024-02-10,33.4574
2024-02-11,34.65674
2024-02-12,34.78081
2024-02-13,41.4392
2024-02-14,34.49131
2024-02-15,32.96112
2024-02-16,30.93465
2024-02-17,27.54342
2024-02-18,28.20512
2024-02-19,37.84119
2024-02-20,33.37468
2024-02-21,31.18279
2024-02-22,29.32175
2024-02-23,27.58478
2024-02-24,21.83622
2024-02-25,28.90818
2024-02-26,35.3598
2024-02-27,30.27295
2024-02-28,30.68651
2024-02-29,28.0397
2024-03-01,24.11083
2024-03-02,25.02067
2024-03-03,28.82547
2024-03-04,29.07361
2024-03-05,32.83705
2024-03-06,26.96443
2024-03-07,28.37055
2024-03-08,26.17866
2024-03-09,23.69727
2024-03-10,29.52853
2024-03-11,31.59636
2024-03-12,29.81803
2024-03-13,27.83291
2024-03-14,28.7014
2024-03-15,28.37055
2024-03-16,26.42679
2024-03-17,28.08105
2024-03-18,30.47973
2024-03-19,30.97601
2024-03-20,29.11497
