date,자동차의무보험
2023-05-29,6.99481
2023-05-30,39.37823
2023-05-31,33.67875
2023-06-01,43.78238
2023-06-02,37.56476
2023-06-03,19.17098
2023-06-04,19.68911
2023-06-05,37.04663
2023-06-06,13.4715
2023-06-07,23.57512
2023-06-08,39.37823
2023-06-09,27.20207
2023-06-10,16.58031
2023-06-11,13.4715
2023-06-12,31.86528
2023-06-13,32.12435
2023-06-14,26.1658
2023-06-15,37.82383
2023-06-16,28.75647
2023-06-17,10.88082
2023-06-18,12.95336
2023-06-19,30.56994
2023-06-20,28.75647
2023-06-21,26.42487
2023-06-22,38.8601
2023-06-23,21.76165
2023-06-24,12.95336
2023-06-25,12.6943
2023-06-26,33.93782
2023-06-27,26.943
2023-06-28,26.1658
2023-06-29,41.45077
2023-06-30,21.24352
2023-07-01,14.76683
2023-07-02,16.58031
2023-07-03,25.90673
2023-07-04,25.64766
2023-07-05,24.87046
2023-07-06,35.75129
2023-07-07,31.08808
2023-07-08,12.17616
2023-07-09,13.73056
2023-07-10,26.1658
2023-07-11,29.79274
2023-07-12,37.56476
2023-07-13,37.56476
2023-07-14,21.50259
2023-07-15,12.17616
2023-07-16,9.32642
2023-07-17,26.42487
2023-07-18,26.1658
2023-07-19,26.68393
2023-07-20,36.78756
2023-07-21,25.90673
2023-07-22,15.8031
2023-07-23,12.95336
2023-07-24,28.23834
2023-07-25,26.68393
2023-07-26,25.64766
2023-07-27,30.31088
2023-07-28,31.60621
2023-07-29,14.2487
2023-07-30,15.54404
2023-07-31,28.75647
2023-08-01,25.64766
2023-08-02,26.943
2023-08-03,34.45595
2023-08-04,22.02072
2023-08-05,15.54404
2023-08-06,11.65803
2023-08-07,30.82901
2023-08-08,28.4974
2023-08-09,28.23834
2023-08-10,39.89637
2023-08-11,24.61139
2023-08-12,18.39378
2023-08-13,13.4715
2023-08-14,28.23834
2023-08-15,18.65284
2023-08-16,33.16062
2023-08-17,48.70466
2023-08-18,36.26943
2023-08-19,17.09844
2023-08-20,22.27979
2023-08-21,32.90155
2023-08-22,28.23834
2023-08-23,31.86528
2023-08-24,40.4145
2023-08-25,33.67875
2023-08-26,15.0259
2023-08-27,13.73056
2023-08-28,31.08808
2023-08-29,27.20207
2023-08-30,28.23834
2023-08-31,37.30569
2023-09-01,26.42487
2023-09-02,15.0259
2023-09-03,15.54404
2023-09-04,27.20207
2023-09-05,33.16062
2023-09-06,32.90155
2023-09-07,39.37823
2023-09-08,30.82901
2023-09-09,18.65284
2023-09-10,15.0259
2023-09-11,30.82901
2023-09-12,27.97927
2023-09-13,30.82901
2023-09-14,37.82383
2023-09-15,25.90673
2023-09-16,12.95336
2023-09-17,15.8031
2023-09-18,27.20207
2023-09-19,28.75647
2023-09-20,24.35233
2023-09-21,33.41968
2023-09-22,24.87046
2023-09-23,13.21243
2023-09-24,12.6943
2023-09-25,27.97927
2023-09-26,40.93264
2023-09-27,27.7202
2023-09-28,21.50259
2023-09-29,13.21243
2023-09-30,15.0259
2023-10-01,14.2487
2023-10-02,15.8031
2023-10-03,16.32124
2023-10-04,33.41968
2023-10-05,42.74611
2023-10-06,29.27461
2023-10-07,19.17098
2023-10-08,13.98963
2023-10-09,15.28497
2023-10-10,34.97409
2023-10-11,38.60103
2023-10-12,36.52849
2023-10-13,31.60621
2023-10-14,15.0259
2023-10-15,10.36269
2023-10-16,33.93782
2023-10-17,43.26424
2023-10-18,33.41968
2023-10-19,49.22279
2023-10-20,27.20207
2023-10-21,18.91191
2023-10-22,16.32124
2023-10-23,31.08808
2023-10-24,32.12435
2023-10-25,26.68393
2023-10-26,33.41968
2023-10-27,28.23834
2023-10-28,15.0259
2023-10-29,14.50777
2023-10-30,27.97927
2023-10-31,37.82383
2023-11-01,26.1658
2023-11-02,33.41968
2023-11-03,27.97927
2023-11-04,13.21243
2023-11-05,18.91191
2023-11-06,26.1658
2023-11-07,27.20207
2023-11-08,34.45595
2023-11-09,36.01036
2023-11-10,34.19689
2023-11-11,15.28497
2023-11-12,11.91709
2023-11-13,32.38341
2023-11-14,32.90155
2023-11-15,38.0829
2023-11-16,34.97409
2023-11-17,29.01554
2023-11-18,12.95336
2023-11-19,13.21243
2023-11-20,32.64248
2023-11-21,29.01554
2023-11-22,30.05181
2023-11-23,34.97409
2023-11-24,28.4974
2023-11-25,10.88082
2023-11-26,12.6943
2023-11-27,29.27461
2023-11-28,35.75129
2023-11-29,75.90673
2023-11-30,43.26424
2023-12-01,30.56994
2023-12-02,20.98445
2023-12-03,16.83937
2023-12-04,34.45595
2023-12-05,34.45595
2023-12-06,31.34715
2023-12-07,41.1917
2023-12-08,30.31088
2023-12-09,17.87564
2023-12-10,19.17098
2023-12-11,34.19689
2023-12-12,41.45077
2023-12-13,36.52849
2023-12-14,31.34715
2023-12-15,30.82901
2023-12-16,18.39378
2023-12-17,21.24352
2023-12-18,27.20207
2023-12-19,31.08808
2023-12-20,26.943
2023-12-21,23.83419
2023-12-22,31.08808
2023-12-23,18.91191
2023-12-24,17.09844
2023-12-25,21.24352
2023-12-26,25.3886
2023-12-27,26.68393
2023-12-28,31.34715
2023-12-29,23.05699
2023-12-30,9.84455
2023-12-31,10.36269
2024-01-01,13.73056
2024-01-02,20.20725
2024-01-03,22.27979
2024-01-04,27.97927
2024-01-05,22.27979
2024-01-06,17.09844
2024-01-07,17.09844
2024-01-08,22.79792
2024-01-09,28.75647
2024-01-10,29.01554
2024-01-11,23.31606
2024-01-12,23.31606
2024-01-13,13.4715
2024-01-14,11.13989
2024-01-15,27.20207
2024-01-16,28.23834
2024-01-17,23.31606
2024-01-18,26.943
2024-01-19,72.53886
2024-01-20,74.87046
2024-01-21,55.18134
2024-01-22,78.4974
2024-01-23,76.943
2024-01-24,74.87046
2024-01-25,68.39378
2024-01-26,64.2487
2024-01-27,57.25388
2024-01-28,44.55958
2024-01-29,64.2487
2024-01-30,60.88082
2024-01-31,55.95854
2024-02-01,52.84974
2024-02-02,50.25906
2024-02-03,46.89119
2024-02-04,52.59067
2024-02-05,65.0259
2024-02-06,60.36269
2024-02-07,56.73575
2024-02-08,62.95336
2024-02-09,58.29015
2024-02-10,62.95336
2024-02-11,81.08808
2024-02-12,73.83419
2024-02-13,79.01554
2024-02-14,86.26943
2024-02-15,98.44559
2024-02-16,100.0
2024-02-17,84.97409
2024-02-18,87.30569
2024-02-19,96.11398
2024-02-20,78.23834
2024-02-21,89.89637
2024-02-22,79.27461
2024-02-23,83.67875
2024-02-24,74.87046
2024-02-25,81.34715
2024-02-26,82.64248
2024-02-27,75.64766
2024-02-28,69.94818
2024-02-29,72.27979
2024-03-01,70.20725
2024-03-02,60.10362
2024-03-03,36.01036
2024-03-04,60.62176
2024-03-05,74.61139
2024-03-06,78.4974
2024-03-07,82.90155
2024-03-08,84.71502
2024-03-09,82.64248
2024-03-10,78.23834
2024-03-11,85.49222
2024-03-12,93.78238
2024-03-13,79.79274
2024-03-14,72.79792
2024-03-15,84.19689
2024-03-16,73.57512
2024-03-17,70.72538
2024-03-18,66.06217
2024-03-19,75.64766
2024-03-20,74.61139
