date,적금특판
2023-05-30,10.35502
2023-05-31,10.11296
2023-06-01,11.75363
2023-06-02,10.5164
2023-06-03,5.27165
2023-06-04,5.6213
2023-06-05,10.16675
2023-06-06,7.36955
2023-06-07,11.40398
2023-06-08,11.00053
2023-06-09,11.43087
2023-06-10,6.45508
2023-06-11,6.26681
2023-06-12,12.15707
2023-06-13,12.42603
2023-06-14,11.05433
2023-06-15,12.34534
2023-06-16,11.26949
2023-06-17,5.51371
2023-06-18,7.10059
2023-06-19,11.43087
2023-06-20,11.53846
2023-06-21,12.18396
2023-06-22,11.2157
2023-06-23,11.59225
2023-06-24,6.53577
2023-06-25,6.61646
2023-06-26,12.85637
2023-06-27,11.88811
2023-06-28,13.3136
2023-06-29,11.26949
2023-06-30,11.67294
2023-07-01,7.45024
2023-07-02,8.74125
2023-07-03,13.04464
2023-07-04,11.99569
2023-07-05,12.07638
2023-07-06,11.56535
2023-07-07,9.19849
2023-07-08,6.18612
2023-07-09,5.75578
2023-07-10,11.99569
2023-07-11,10.97364
2023-07-12,9.22538
2023-07-13,11.9419
2023-07-14,10.03227
2023-07-15,6.13232
2023-07-16,6.18612
2023-07-17,11.26949
2023-07-18,11.69983
2023-07-19,11.10812
2023-07-20,9.95158
2023-07-21,10.13986
2023-07-22,6.18612
2023-07-23,6.56266
2023-07-24,10.32813
2023-07-25,11.59225
2023-07-26,11.59225
2023-07-27,10.03227
2023-07-28,9.57504
2023-07-29,6.80473
2023-07-30,7.42334
2023-07-31,14.47014
2023-08-01,14.68531
2023-08-02,16.1377
2023-08-03,11.75363
2023-08-04,11.78052
2023-08-05,7.36955
2023-08-06,8.4454
2023-08-07,13.60946
2023-08-08,13.3674
2023-08-09,12.72189
2023-08-10,15.03496
2023-08-11,13.66325
2023-08-12,7.93437
2023-08-13,8.55298
2023-08-14,14.36256
2023-08-15,10.08606
2023-08-16,14.60462
2023-08-17,13.98601
2023-08-18,13.3405
2023-08-19,7.96126
2023-08-20,7.53093
2023-08-21,14.25497
2023-08-22,13.77084
2023-08-23,11.75363
2023-08-24,12.6143
2023-08-25,12.99085
2023-08-26,7.88058
2023-08-27,7.98816
2023-08-28,13.09844
2023-08-29,13.07154
2023-08-30,13.58257
2023-08-31,12.39913
2023-09-01,13.58257
2023-09-02,7.6923
2023-09-03,7.7461
2023-09-04,14.09359
2023-09-05,14.90048
2023-09-06,13.17912
2023-09-07,11.56535
2023-09-08,12.02259
2023-09-09,7.82678
2023-09-10,8.06885
2023-09-11,14.52393
2023-09-12,18.63905
2023-09-13,15.94943
2023-09-14,13.95911
2023-09-15,13.07154
2023-09-16,7.66541
2023-09-17,7.79989
2023-09-18,16.29908
2023-09-19,15.30392
2023-09-20,15.22323
2023-09-21,14.47014
2023-09-22,12.37224
2023-09-23,9.03711
2023-09-24,9.17159
2023-09-25,19.44593
2023-09-26,21.03281
2023-09-27,16.05701
2023-09-28,10.00537
2023-09-29,7.36955
2023-09-30,8.06885
2023-10-01,9.76331
2023-10-02,12.58741
2023-10-03,13.39429
2023-10-04,21.16729
2023-10-05,19.01559
2023-10-06,18.39698
2023-10-07,10.43571
2023-10-08,9.22538
2023-10-09,12.15707
2023-10-10,22.45831
2023-10-11,22.02797
2023-10-12,24.09897
2023-10-13,20.71005
2023-10-14,10.86605
2023-10-15,11.16191
2023-10-16,22.88864
2023-10-17,24.95965
2023-10-18,26.22377
2023-10-19,27.16514
2023-10-20,28.61753
2023-10-21,13.12533
2023-10-22,13.66325
2023-10-23,25.3362
2023-10-24,27.24583
2023-10-25,29.58579
2023-10-26,23.48036
2023-10-27,19.6611
2023-10-28,11.35018
2023-10-29,16.46046
2023-10-30,31.60301
2023-10-31,26.89618
2023-11-01,26.62721
2023-11-02,22.80796
2023-11-03,20.68316
2023-11-04,14.0667
2023-11-05,13.79774
2023-11-06,18.82732
2023-11-07,20.65626
2023-11-08,21.0597
2023-11-09,20.68316
2023-11-10,19.12318
2023-11-11,10.75847
2023-11-12,10.5433
2023-11-13,19.01559
2023-11-14,18.50457
2023-11-15,18.63905
2023-11-16,17.42872
2023-11-17,13.69015
2023-11-18,7.6923
2023-11-19,9.33297
2023-11-20,17.32114
2023-11-21,18.10112
2023-11-22,16.03012
2023-11-23,16.8908
2023-11-24,17.5901
2023-11-25,10.67778
2023-11-26,8.90263
2023-11-27,17.50941
2023-11-28,18.12802
2023-11-29,15.86874
2023-11-30,18.42388
2023-12-01,15.30392
2023-12-02,9.1447
2023-12-03,9.52124
2023-12-04,16.32598
2023-12-05,14.14739
2023-12-06,15.86874
2023-12-07,13.15223
2023-12-08,13.3405
2023-12-09,8.17643
2023-12-10,9.19849
2023-12-11,14.92738
2023-12-12,13.85153
2023-12-13,12.58741
2023-12-14,12.07638
2023-12-15,10.91984
2023-12-16,7.45024
2023-12-17,7.15438
2023-12-18,12.91016
2023-12-19,12.29155
2023-12-20,13.01775
2023-12-21,11.88811
2023-12-22,13.23292
2023-12-23,7.15438
2023-12-24,7.23507
2023-12-25,8.52608
2023-12-26,15.73426
2023-12-27,14.52393
2023-12-28,13.77084
2023-12-29,13.60946
2023-12-30,8.20333
2023-12-31,10.27434
2024-01-01,14.7391
2024-01-02,22.96933
2024-01-03,30.55406
2024-01-04,23.66863
2024-01-05,21.27487
2024-01-06,11.53846
2024-01-07,12.74878
2024-01-08,19.90317
2024-01-09,20.54868
2024-01-10,20.84454
2024-01-11,19.09628
2024-01-12,17.5632
2024-01-13,9.92469
2024-01-14,11.00053
2024-01-15,17.67079
2024-01-16,18.2894
2024-01-17,15.84185
2024-01-18,15.4922
2024-01-19,16.81011
2024-01-20,10.91984
2024-01-21,11.35018
2024-01-22,16.78321
2024-01-23,17.48251
2024-01-24,20.22592
2024-01-25,24.69069
2024-01-26,20.06455
2024-01-27,12.45293
2024-01-28,11.83431
2024-01-29,23.10381
2024-01-30,24.39483
2024-01-31,22.96933
2024-02-01,30.09682
2024-02-02,28.34857
2024-02-03,13.52877
2024-02-04,15.06186
2024-02-05,25.3093
2024-02-06,21.43625
2024-02-07,17.77837
2024-02-08,16.29908
2024-02-09,9.60193
2024-02-10,8.49919
2024-02-11,8.79505
2024-02-12,13.44809
2024-02-13,24.17966
2024-02-14,18.88111
2024-02-15,20.54868
2024-02-16,17.37493
2024-02-17,8.98332
2024-02-18,11.26949
2024-02-19,20.01075
2024-02-20,26.57342
2024-02-21,30.58095
2024-02-22,28.42926
2024-02-23,31.79128
2024-02-24,16.8908
2024-02-25,18.47767
2024-02-26,32.383
2024-02-27,25.73964
2024-02-28,24.87896
2024-02-29,22.05486
2024-03-01,13.74394
2024-03-02,11.78052
2024-03-03,11.75363
2024-03-04,22.78106
2024-03-05,23.85691
2024-03-06,18.85422
2024-03-07,16.70252
2024-03-08,15.00806
2024-03-09,9.76331
2024-03-10,9.87089
2024-03-11,16.56804
2024-03-12,15.30392
2024-03-13,13.74394
2024-03-14,13.93222
2024-03-15,13.20602
2024-03-16,7.31576
2024-03-17,8.25712
2024-03-18,14.20118
2024-03-19,14.17428
2024-03-20,17.64389
