date,가계부어플추천
2023-05-30,22.29597
2023-05-31,21.55408
2023-06-01,31.55017
2023-06-02,21.43693
2023-06-03,13.93986
2023-06-04,15.42366
2023-06-05,19.79695
2023-06-06,17.53221
2023-06-07,19.36743
2023-06-08,16.36079
2023-06-09,15.34556
2023-06-10,12.7294
2023-06-11,15.57985
2023-06-12,21.67122
2023-06-13,17.76649
2023-06-14,16.2827
2023-06-15,17.57126
2023-06-16,14.75985
2023-06-17,10.11323
2023-06-18,12.96368
2023-06-19,16.71222
2023-06-20,18.50839
2023-06-21,17.6103
2023-06-22,18.4303
2023-06-23,17.88363
2023-06-24,12.76844
2023-06-25,13.70558
2023-06-26,21.2417
2023-06-27,19.0941
2023-06-28,14.7989
2023-06-29,15.18937
2023-06-30,17.37602
2023-07-01,21.04646
2023-07-02,20.92932
2023-07-03,25.18547
2023-07-04,22.13978
2023-07-05,20.18742
2023-07-06,17.80554
2023-07-07,14.36938
2023-07-08,9.37133
2023-07-09,13.97891
2023-07-10,19.64076
2023-07-11,17.14174
2023-07-12,15.73604
2023-07-13,15.18937
2023-07-14,12.02655
2023-07-15,10.23037
2023-07-16,12.10464
2023-07-17,17.88363
2023-07-18,17.18078
2023-07-19,14.95509
2023-07-20,15.26747
2023-07-21,13.86177
2023-07-22,10.42561
2023-07-23,14.40843
2023-07-24,18.15696
2023-07-25,23.11597
2023-07-26,17.49316
2023-07-27,14.17415
2023-07-28,12.92463
2023-07-29,11.28465
2023-07-30,14.56462
2023-07-31,21.39789
2023-08-01,27.6064
2023-08-02,21.12456
2023-08-03,18.74267
2023-08-04,13.11987
2023-08-05,14.01796
2023-08-06,16.43889
2023-08-07,18.46934
2023-08-08,17.53221
2023-08-09,16.90745
2023-08-10,18.85982
2023-08-11,17.10269
2023-08-12,11.9875
2023-08-13,14.95509
2023-08-14,17.84459
2023-08-15,19.44552
2023-08-16,22.88168
2023-08-17,19.016
2023-08-18,18.39125
2023-08-19,13.11987
2023-08-20,16.71222
2023-08-21,21.86645
2023-08-22,20.4998
2023-08-23,19.52362
2023-08-24,17.96173
2023-08-25,21.78836
2023-08-26,14.877
2023-08-27,20.38266
2023-08-28,23.3893
2023-08-29,24.13119
2023-08-30,22.80359
2023-08-31,23.3112
2023-09-01,30.69113
2023-09-02,19.48457
2023-09-03,23.15501
2023-09-04,25.61499
2023-09-05,23.3893
2023-09-06,21.2417
2023-09-07,18.39125
2023-09-08,16.00937
2023-09-09,12.69035
2023-09-10,16.75126
2023-09-11,20.57789
2023-09-12,20.26552
2023-09-13,17.14174
2023-09-14,15.89222
2023-09-15,13.58844
2023-09-16,9.87895
2023-09-17,15.50175
2023-09-18,19.48457
2023-09-19,17.21983
2023-09-20,18.19601
2023-09-21,17.6103
2023-09-22,13.43225
2023-09-23,10.19133
2023-09-24,14.40843
2023-09-25,20.73408
2023-09-26,18.15696
2023-09-27,16.47793
2023-09-28,11.51893
2023-09-29,8.94181
2023-09-30,12.41702
2023-10-01,20.81218
2023-10-02,19.7579
2023-10-03,23.42834
2023-10-04,25.77118
2023-10-05,21.2417
2023-10-06,16.36079
2023-10-07,10.85513
2023-10-08,11.47989
2023-10-09,15.5408
2023-10-10,22.02264
2023-10-11,19.56267
2023-10-12,16.51698
2023-10-13,14.21319
2023-10-14,12.10464
2023-10-15,16.04841
2023-10-16,20.42171
2023-10-17,17.49316
2023-10-18,17.10269
2023-10-19,16.63412
2023-10-20,15.38461
2023-10-21,10.26942
2023-10-22,15.18937
2023-10-23,21.55408
2023-10-24,19.0941
2023-10-25,21.04646
2023-10-26,21.31979
2023-10-27,14.01796
2023-10-28,13.43225
2023-10-29,15.38461
2023-10-30,22.5693
2023-10-31,24.59976
2023-11-01,34.83014
2023-11-02,25.65404
2023-11-03,18.46934
2023-11-04,15.34556
2023-11-05,17.84459
2023-11-06,22.25693
2023-11-07,21.20265
2023-11-08,16.90745
2023-11-09,15.97032
2023-11-10,16.63412
2023-11-11,12.22178
2023-11-12,15.89222
2023-11-13,19.28934
2023-11-14,20.30456
2023-11-15,21.82741
2023-11-16,20.42171
2023-11-17,14.75985
2023-11-18,10.85513
2023-11-19,16.63412
2023-11-20,21.86645
2023-11-21,21.86645
2023-11-22,20.77313
2023-11-23,18.39125
2023-11-24,20.69504
2023-11-25,14.21319
2023-11-26,18.03982
2023-11-27,24.32643
2023-11-28,22.53026
2023-11-29,21.74931
2023-11-30,24.20929
2023-12-01,27.05974
2023-12-02,23.15501
2023-12-03,22.5693
2023-12-04,26.51308
2023-12-05,23.66263
2023-12-06,22.88168
2023-12-07,20.30456
2023-12-08,18.78172
2023-12-09,14.52557
2023-12-10,17.37602
2023-12-11,24.01405
2023-12-12,20.65599
2023-12-13,19.79695
2023-12-14,19.52362
2023-12-15,18.03982
2023-12-16,13.66653
2023-12-17,16.63412
2023-12-18,19.48457
2023-12-19,20.34361
2023-12-20,19.71885
2023-12-21,17.72745
2023-12-22,19.17219
2023-12-23,15.07223
2023-12-24,16.36079
2023-12-25,21.2417
2023-12-26,27.72354
2023-12-27,25.14642
2023-12-28,25.4588
2023-12-29,25.77118
2023-12-30,24.56071
2023-12-31,43.38149
2024-01-01,84.18586
2024-01-02,88.5201
2024-01-03,58.37563
2024-01-04,40.57008
2024-01-05,32.91682
2024-01-06,28.2702
2024-01-07,33.34634
2024-01-08,34.51776
2024-01-09,31.9016
2024-01-10,34.04919
2024-01-11,29.40257
2024-01-12,25.77118
2024-01-13,19.32838
2024-01-14,25.81023
2024-01-15,31.97969
2024-01-16,30.33971
2024-01-17,27.84068
2024-01-18,26.98164
2024-01-19,24.40452
2024-01-20,20.07028
2024-01-21,26.00546
2024-01-22,30.4178
2024-01-23,25.49785
2024-01-24,25.84927
2024-01-25,31.0816
2024-01-26,26.55212
2024-01-27,23.3893
2024-01-28,27.29402
2024-01-29,31.35493
2024-01-30,29.40257
2024-01-31,31.43303
2024-02-01,44.70909
2024-02-02,30.76923
2024-02-03,22.6474
2024-02-04,24.32643
2024-02-05,26.08356
2024-02-06,24.48262
2024-02-07,19.56267
2024-02-08,18.46934
2024-02-09,14.25224
2024-02-10,12.18274
2024-02-11,16.79031
2024-02-12,23.03787
2024-02-13,29.24638
2024-02-14,26.47403
2024-02-15,27.09878
2024-02-16,19.87504
2024-02-17,17.10269
2024-02-18,19.836
2024-02-19,22.68645
2024-02-20,30.02733
2024-02-21,24.20929
2024-02-22,21.1636
2024-02-23,21.78836
2024-02-24,17.29793
2024-02-25,23.3893
2024-02-26,28.50449
2024-02-27,25.02928
2024-02-28,23.58453
2024-02-29,23.46739
2024-03-01,30.80827
2024-03-02,28.46544
2024-03-03,29.79304
2024-03-04,32.5654
2024-03-05,31.31589
2024-03-06,23.58453
2024-03-07,21.9836
2024-03-08,21.08551
2024-03-09,17.49316
2024-03-10,19.44552
2024-03-11,22.76454
2024-03-12,21.74931
2024-03-13,19.91409
2024-03-14,17.76649
2024-03-15,17.29793
2024-03-16,14.60367
2024-03-17,21.00741
2024-03-18,21.47598
2024-03-19,19.71885
2024-03-20,20.92932
