date,주식선물
2023-05-30,12.54082
2023-05-31,10.97322
2023-06-01,10.38536
2023-06-02,13.71652
2023-06-03,13.19399
2023-06-04,11.82233
2023-06-05,18.15806
2023-06-06,12.54082
2023-06-07,13.32462
2023-06-08,15.21881
2023-06-09,11.16917
2023-06-10,7.51143
2023-06-11,9.27498
2023-06-12,11.23448
2023-06-13,13.78184
2023-06-14,14.23905
2023-06-15,12.93272
2023-06-16,13.38994
2023-06-17,7.51143
2023-06-18,5.94382
2023-06-19,15.67602
2023-06-20,11.56107
2023-06-21,14.50032
2023-06-22,11.95297
2023-06-23,11.82233
2023-06-24,7.77269
2023-06-25,6.79294
2023-06-26,11.75702
2023-06-27,11.88765
2023-06-28,14.69627
2023-06-29,13.2593
2023-06-30,12.21423
2023-07-01,5.87851
2023-07-02,5.68256
2023-07-03,10.25473
2023-07-04,11.2998
2023-07-05,9.60156
2023-07-06,11.95297
2023-07-07,11.82233
2023-07-08,4.89875
2023-07-09,5.29065
2023-07-10,11.43043
2023-07-11,10.64663
2023-07-12,12.93272
2023-07-13,11.62638
2023-07-14,12.54082
2023-07-15,8.62181
2023-07-16,6.53167
2023-07-17,13.45525
2023-07-18,12.80209
2023-07-19,10.71195
2023-07-20,11.36512
2023-07-21,11.10385
2023-07-22,7.64206
2023-07-23,6.46636
2023-07-24,13.12867
2023-07-25,17.11299
2023-07-26,22.40365
2023-07-27,22.73024
2023-07-28,16.98236
2023-07-29,8.75244
2023-07-30,8.42586
2023-07-31,16.59046
2023-08-01,16.19856
2023-08-02,20.37883
2023-08-03,19.52971
2023-08-04,15.80666
2023-08-05,8.94839
2023-08-06,7.11952
2023-08-07,14.76159
2023-08-08,17.63553
2023-08-09,15.61071
2023-08-10,16.45983
2023-08-11,12.41018
2023-08-12,6.72762
2023-08-13,6.98889
2023-08-14,9.99346
2023-08-15,8.16459
2023-08-16,15.21881
2023-08-17,15.15349
2023-08-18,14.69627
2023-08-19,7.77269
2023-08-20,6.92357
2023-08-21,10.18941
2023-08-22,11.82233
2023-08-23,13.06335
2023-08-24,14.56564
2023-08-25,18.61528
2023-08-26,10.32005
2023-08-27,8.81776
2023-08-28,12.4755
2023-08-29,10.64663
2023-08-30,11.2998
2023-08-31,12.27955
2023-09-01,10.25473
2023-09-02,6.33572
2023-09-03,7.18484
2023-09-04,10.25473
2023-09-05,9.99346
2023-09-06,12.01828
2023-09-07,11.49575
2023-09-08,9.99346
2023-09-09,7.90333
2023-09-10,5.74787
2023-09-11,10.32005
2023-09-12,10.516
2023-09-13,13.45525
2023-09-14,16.13324
2023-09-15,12.73677
2023-09-16,7.77269
2023-09-17,6.40104
2023-09-18,11.95297
2023-09-19,12.27955
2023-09-20,13.06335
2023-09-21,11.2998
2023-09-22,11.10385
2023-09-23,6.59699
2023-09-24,5.61724
2023-09-25,10.25473
2023-09-26,12.8674
2023-09-27,12.14892
2023-09-28,7.57674
2023-09-29,7.51143
2023-09-30,6.13977
2023-10-01,6.13977
2023-10-02,6.27041
2023-10-03,6.98889
2023-10-04,12.01828
2023-10-05,11.2998
2023-10-06,9.14435
2023-10-07,6.20509
2023-10-08,5.55192
2023-10-09,9.01371
2023-10-10,12.41018
2023-10-11,13.84715
2023-10-12,15.74134
2023-10-13,14.435
2023-10-14,7.11952
2023-10-15,7.96864
2023-10-16,14.36969
2023-10-17,13.71652
2023-10-18,15.21881
2023-10-19,14.95754
2023-10-20,11.43043
2023-10-21,6.00914
2023-10-22,6.07446
2023-10-23,12.21423
2023-10-24,14.36969
2023-10-25,13.52057
2023-10-26,15.93729
2023-10-27,11.88765
2023-10-28,9.40561
2023-10-29,8.22991
2023-10-30,15.34944
2023-10-31,18.35401
2023-11-01,15.21881
2023-11-02,14.0431
2023-11-03,11.56107
2023-11-04,9.27498
2023-11-05,10.9079
2023-11-06,27.43305
2023-11-07,38.01436
2023-11-08,26.77988
2023-11-09,22.27302
2023-11-10,18.35401
2023-11-11,8.36054
2023-11-12,7.83801
2023-11-13,17.24363
2023-11-14,15.48007
2023-11-15,20.05225
2023-11-16,18.2887
2023-11-17,15.54539
2023-11-18,7.31548
2023-11-19,16.26387
2023-11-20,22.92619
2023-11-21,21.29327
2023-11-22,17.37426
2023-11-23,14.30437
2023-11-24,14.89222
2023-11-25,8.03396
2023-11-26,9.60156
2023-11-27,13.19399
2023-11-28,12.27955
2023-11-29,14.82691
2023-11-30,17.17831
2023-12-01,12.01828
2023-12-02,7.31548
2023-12-03,6.85826
2023-12-04,13.91247
2023-12-05,16.13324
2023-12-06,19.4644
2023-12-07,18.09274
2023-12-08,14.82691
2023-12-09,11.10385
2023-12-10,11.62638
2023-12-11,17.04768
2023-12-12,18.87655
2023-12-13,18.41933
2023-12-14,18.48465
2023-12-15,16.91704
2023-12-16,10.84258
2023-12-17,11.16917
2023-12-18,14.63096
2023-12-19,15.15349
2023-12-20,15.08817
2023-12-21,14.435
2023-12-22,12.80209
2023-12-23,8.75244
2023-12-24,8.16459
2023-12-25,10.32005
2023-12-26,15.15349
2023-12-27,14.95754
2023-12-28,12.99804
2023-12-29,10.25473
2023-12-30,7.64206
2023-12-31,7.05421
2024-01-01,8.36054
2024-01-02,15.54539
2024-01-03,17.83148
2024-01-04,17.96211
2024-01-05,12.34487
2024-01-06,8.16459
2024-01-07,10.64663
2024-01-08,10.84258
2024-01-09,12.8674
2024-01-10,16.72109
2024-01-11,18.81123
2024-01-12,16.39451
2024-01-13,9.99346
2024-01-14,8.88308
2024-01-15,13.06335
2024-01-16,14.10842
2024-01-17,17.50489
2024-01-18,16.85173
2024-01-19,18.22338
2024-01-20,12.80209
2024-01-21,11.82233
2024-01-22,19.13781
2024-01-23,18.54996
2024-01-24,19.39908
2024-01-25,16.39451
2024-01-26,16.00261
2024-01-27,10.05878
2024-01-28,11.6917
2024-01-29,17.83148
2024-01-30,14.23905
2024-01-31,15.61071
2024-02-01,15.67602
2024-02-02,16.32919
2024-02-03,12.27955
2024-02-04,13.2593
2024-02-05,19.13781
2024-02-06,17.63553
2024-02-07,15.87197
2024-02-08,15.41476
2024-02-09,12.93272
2024-02-10,15.61071
2024-02-11,12.0836
2024-02-12,12.60613
2024-02-13,18.22338
2024-02-14,19.72566
2024-02-15,18.87655
2024-02-16,20.50947
2024-02-17,10.97322
2024-02-18,12.0836
2024-02-19,17.30894
2024-02-20,16.85173
2024-02-21,15.41476
2024-02-22,15.41476
2024-02-23,17.57021
2024-02-24,13.32462
2024-02-25,15.28412
2024-02-26,16.00261
2024-02-27,16.91704
2024-02-28,18.87655
2024-02-29,18.15806
2024-03-01,12.14892
2024-03-02,10.9079
2024-03-03,12.14892
2024-03-04,16.32919
2024-03-05,19.20313
2024-03-06,17.83148
2024-03-07,18.15806
2024-03-08,20.11757
2024-03-09,14.95754
2024-03-10,13.97779
2024-03-11,20.6401
2024-03-12,29.39255
2024-03-13,26.58393
2024-03-14,28.60875
2024-03-15,22.14239
2024-03-16,15.80666
2024-03-17,15.34944
2024-03-18,18.35401
2024-03-19,20.96668
2024-03-20,22.40365
