date,보장성보험
2023-05-29,7.88091
2023-05-30,19.43957
2023-05-31,20.1401
2023-06-01,18.21366
2023-06-02,15.76182
2023-06-03,5.42907
2023-06-04,7.35551
2023-06-05,12.95971
2023-06-06,10.33274
2023-06-07,15.41155
2023-06-08,20.66549
2023-06-09,16.98774
2023-06-10,6.30472
2023-06-11,8.4063
2023-06-12,14.71103
2023-06-13,17.16287
2023-06-14,17.338
2023-06-15,17.86339
2023-06-16,16.8126
2023-06-17,4.72854
2023-06-18,6.30472
2023-06-19,15.41155
2023-06-20,15.23642
2023-06-21,14.5359
2023-06-22,15.58669
2023-06-23,12.08406
2023-06-24,7.88091
2023-06-25,5.0788
2023-06-26,15.93695
2023-06-27,15.06129
2023-06-28,11.55866
2023-06-29,14.36077
2023-06-30,13.83537
2023-07-01,6.65499
2023-07-02,7.00525
2023-07-03,13.30998
2023-07-04,17.16287
2023-07-05,15.58669
2023-07-06,14.5359
2023-07-07,11.55866
2023-07-08,6.83012
2023-07-09,6.83012
2023-07-10,15.76182
2023-07-11,16.46234
2023-07-12,19.43957
2023-07-13,18.38879
2023-07-14,14.18563
2023-07-15,6.83012
2023-07-16,7.00525
2023-07-17,16.63747
2023-07-18,14.36077
2023-07-19,17.86339
2023-07-20,18.38879
2023-07-21,10.68301
2023-07-22,8.4063
2023-07-23,5.77933
2023-07-24,11.55866
2023-07-25,16.28721
2023-07-26,14.18563
2023-07-27,15.41155
2023-07-28,10.50788
2023-07-29,6.47985
2023-07-30,7.18038
2023-07-31,13.66024
2023-08-01,14.71103
2023-08-02,13.48511
2023-08-03,14.71103
2023-08-04,14.71103
2023-08-05,8.4063
2023-08-06,5.0788
2023-08-07,16.8126
2023-08-08,22.06654
2023-08-09,16.11208
2023-08-10,14.88616
2023-08-11,14.0105
2023-08-12,7.70577
2023-08-13,3.85288
2023-08-14,10.85814
2023-08-15,11.7338
2023-08-16,16.8126
2023-08-17,15.58669
2023-08-18,14.0105
2023-08-19,7.88091
2023-08-20,6.65499
2023-08-21,14.88616
2023-08-22,18.03852
2023-08-23,13.66024
2023-08-24,18.38879
2023-08-25,15.06129
2023-08-26,7.18038
2023-08-27,5.95446
2023-08-28,14.36077
2023-08-29,15.76182
2023-08-30,19.96497
2023-08-31,18.03852
2023-09-01,13.83537
2023-09-02,4.02802
2023-09-03,6.30472
2023-09-04,15.06129
2023-09-05,18.38879
2023-09-06,16.46234
2023-09-07,15.58669
2023-09-08,12.60945
2023-09-09,5.95446
2023-09-10,7.70577
2023-09-11,12.78458
2023-09-12,15.06129
2023-09-13,12.60945
2023-09-14,13.66024
2023-09-15,13.30998
2023-09-16,5.0788
2023-09-17,8.93169
2023-09-18,13.30998
2023-09-19,13.13485
2023-09-20,15.76182
2023-09-21,11.90893
2023-09-22,11.2084
2023-09-23,6.12959
2023-09-24,3.85288
2023-09-25,17.51313
2023-09-26,10.68301
2023-09-27,8.23117
2023-09-28,3.85288
2023-09-29,5.6042
2023-09-30,1.75131
2023-10-01,4.20315
2023-10-02,3.67775
2023-10-03,7.53064
2023-10-04,12.25919
2023-10-05,15.41155
2023-10-06,16.46234
2023-10-07,3.50262
2023-10-08,7.70577
2023-10-09,10.15761
2023-10-10,13.13485
2023-10-11,13.30998
2023-10-12,14.88616
2023-10-13,15.76182
2023-10-14,8.4063
2023-10-15,7.35551
2023-10-16,13.66024
2023-10-17,19.61471
2023-10-18,22.41681
2023-10-19,26.61996
2023-10-20,21.01576
2023-10-21,6.47985
2023-10-22,7.70577
2023-10-23,14.0105
2023-10-24,20.66549
2023-10-25,15.23642
2023-10-26,22.24168
2023-10-27,12.08406
2023-10-28,6.47985
2023-10-29,6.30472
2023-10-30,17.51313
2023-10-31,19.96497
2023-11-01,18.03852
2023-11-02,22.41681
2023-11-03,12.78458
2023-11-04,7.53064
2023-11-05,8.93169
2023-11-06,17.68826
2023-11-07,18.56392
2023-11-08,19.96497
2023-11-09,22.06654
2023-11-10,19.78984
2023-11-11,8.05604
2023-11-12,7.53064
2023-11-13,16.28721
2023-11-14,19.61471
2023-11-15,22.24168
2023-11-16,25.39404
2023-11-17,19.78984
2023-11-18,8.93169
2023-11-19,8.93169
2023-11-20,19.26444
2023-11-21,19.08931
2023-11-22,20.1401
2023-11-23,16.63747
2023-11-24,14.71103
2023-11-25,9.63222
2023-11-26,7.70577
2023-11-27,19.26444
2023-11-28,21.01576
2023-11-29,17.51313
2023-11-30,18.91418
2023-12-01,17.86339
2023-12-02,10.15761
2023-12-03,11.03327
2023-12-04,20.84063
2023-12-05,17.338
2023-12-06,19.61471
2023-12-07,19.78984
2023-12-08,19.78984
2023-12-09,9.28196
2023-12-10,10.33274
2023-12-11,22.06654
2023-12-12,20.31523
2023-12-13,17.86339
2023-12-14,17.51313
2023-12-15,16.63747
2023-12-16,6.83012
2023-12-17,6.12959
2023-12-18,16.8126
2023-12-19,22.59194
2023-12-20,15.76182
2023-12-21,18.21366
2023-12-22,13.66024
2023-12-23,6.30472
2023-12-24,6.65499
2023-12-25,7.00525
2023-12-26,18.38879
2023-12-27,19.26444
2023-12-28,17.68826
2023-12-29,13.30998
2023-12-30,10.15761
2023-12-31,8.58143
2024-01-01,7.88091
2024-01-02,21.36602
2024-01-03,16.98774
2024-01-04,18.73905
2024-01-05,20.1401
2024-01-06,9.45709
2024-01-07,9.28196
2024-01-08,17.68826
2024-01-09,21.36602
2024-01-10,21.71628
2024-01-11,18.21366
2024-01-12,17.86339
2024-01-13,10.85814
2024-01-14,10.68301
2024-01-15,65.14886
2024-01-16,70.75306
2024-01-17,69.17688
2024-01-18,63.74781
2024-01-19,77.05779
2024-01-20,30.12259
2024-01-21,27.84588
2024-01-22,90.5429
2024-01-23,69.52714
2024-01-24,63.04728
2024-01-25,54.29071
2024-01-26,35.55166
2024-01-27,20.84063
2024-01-28,21.36602
2024-01-29,47.28546
2024-01-30,54.46584
2024-01-31,44.83362
2024-02-01,31.52364
2024-02-02,24.34325
2024-02-03,13.13485
2024-02-04,9.98248
2024-02-05,25.91943
2024-02-06,26.61996
2024-02-07,25.39404
2024-02-08,20.84063
2024-02-09,9.28196
2024-02-10,8.75656
2024-02-11,8.23117
2024-02-12,13.83537
2024-02-13,31.52364
2024-02-14,28.02101
2024-02-15,30.29772
2024-02-16,26.09457
2024-02-17,11.7338
2024-02-18,12.78458
2024-02-19,29.77232
2024-02-20,32.92469
2024-02-21,28.89667
2024-02-22,29.0718
2024-02-23,26.97022
2024-02-24,12.60945
2024-02-25,8.75656
2024-02-26,25.56917
2024-02-27,21.71628
2024-02-28,24.51838
2024-02-29,19.78984
2024-03-01,7.53064
2024-03-02,11.55866
2024-03-03,9.10683
2024-03-04,19.08931
2024-03-05,23.4676
2024-03-06,29.0718
2024-03-07,33.97548
2024-03-08,33.45008
2024-03-09,9.63222
2024-03-10,9.45709
2024-03-11,27.49562
2024-03-12,30.64798
2024-03-13,30.82311
2024-03-14,31.69877
2024-03-15,29.94746
2024-03-16,8.05604
2024-03-17,13.13485
2024-03-18,29.94746
2024-03-19,24.34325
2024-03-20,29.94746
