date,아모레퍼시픽주가
2023-05-29,2.3327
2023-05-30,20.72401
2023-05-31,22.63704
2023-06-01,18.25999
2023-06-02,18.6565
2023-06-03,2.3945
2023-06-04,1.65297
2023-06-05,17.4644
2023-06-06,2.70861
2023-06-07,17.64206
2023-06-08,15.02098
2023-06-09,17.37171
2023-06-10,2.21426
2023-06-11,1.81261
2023-06-12,20.15757
2023-06-13,17.37943
2023-06-14,17.31764
2023-06-15,16.7409
2023-06-16,15.9865
2023-06-17,2.29408
2023-06-18,1.77141
2023-06-19,15.47928
2023-06-20,15.94788
2023-06-21,14.367
2023-06-22,14.61932
2023-06-23,14.20479
2023-06-24,1.68387
2023-06-25,1.31826
2023-06-26,15.42006
2023-06-27,14.17904
2023-06-28,15.79855
2023-06-29,16.30062
2023-06-30,15.09307
2023-07-01,2.03403
2023-07-02,1.69932
2023-07-03,17.19148
2023-07-04,14.76608
2023-07-05,15.87579
2023-07-06,15.71616
2023-07-07,13.83145
2023-07-08,2.18337
2023-07-09,1.58088
2023-07-10,14.6116
2023-07-11,18.11323
2023-07-12,20.38414
2023-07-13,18.89595
2023-07-14,18.75949
2023-07-15,2.26318
2023-07-16,1.6092
2023-07-17,17.25585
2023-07-18,15.88866
2023-07-19,15.20121
2023-07-20,14.79183
2023-07-21,14.1121
2023-07-22,1.71219
2023-07-23,1.55513
2023-07-24,14.7841
2023-07-25,14.49316
2023-07-26,15.7316
2023-07-27,31.53016
2023-07-28,21.89294
2023-07-29,2.41509
2023-07-30,1.78171
2023-07-31,19.32078
2023-08-01,20.7961
2023-08-02,28.88848
2023-08-03,20.95574
2023-08-04,22.40016
2023-08-05,2.71119
2023-08-06,1.92074
2023-08-07,22.31777
2023-08-08,18.45052
2023-08-09,19.36713
2023-08-10,43.01861
2023-08-11,41.8883
2023-08-12,5.89613
2023-08-13,4.48518
2023-08-14,36.51226
2023-08-15,6.64795
2023-08-16,32.61669
2023-08-17,25.82713
2023-08-18,24.8513
2023-08-19,2.78843
2023-08-20,2.07265
2023-08-21,21.08962
2023-08-22,18.94487
2023-08-23,19.90524
2023-08-24,19.90524
2023-08-25,20.78065
2023-08-26,2.71891
2023-08-27,2.29923
2023-08-28,25.72671
2023-08-29,22.0397
2023-08-30,23.4146
2023-08-31,21.42691
2023-09-01,21.38314
2023-09-02,2.3636
2023-09-03,1.8435
2023-09-04,21.41919
2023-09-05,18.65135
2023-09-06,17.40261
2023-09-07,15.92471
2023-09-08,15.33252
2023-09-09,1.68387
2023-09-10,1.53196
2023-09-11,15.89639
2023-09-12,15.50503
2023-09-13,14.94116
2023-09-14,15.21666
2023-09-15,15.22181
2023-09-16,1.88985
2023-09-17,1.25646
2023-09-18,13.90612
2023-09-19,12.61361
2023-09-20,12.19135
2023-09-21,12.08579
2023-09-22,11.1872
2023-09-23,1.38778
2023-09-24,1.25646
2023-09-25,14.31293
2023-09-26,11.63521
2023-09-27,10.18306
2023-09-28,1.18437
2023-09-29,0.73637
2023-09-30,0.75954
2023-10-01,0.76469
2023-10-02,1.16892
2023-10-03,1.03504
2023-10-04,12.12956
2023-10-05,10.88853
2023-10-06,11.01985
2023-10-07,1.39807
2023-10-08,0.86768
2023-10-09,1.24102
2023-10-10,11.1769
2023-10-11,11.55539
2023-10-12,11.53479
2023-10-13,10.38389
2023-10-14,1.06851
2023-10-15,0.85996
2023-10-16,10.28862
2023-10-17,10.82417
2023-10-18,9.75308
2023-10-19,10.7598
2023-10-20,9.86379
2023-10-21,1.44699
2023-10-22,1.01444
2023-10-23,11.5039
2023-10-24,10.39161
2023-10-25,15.17031
2023-10-26,13.64607
2023-10-27,15.13427
2023-10-28,2.55928
2023-10-29,1.85123
2023-10-30,12.44882
2023-10-31,27.63459
2023-11-01,22.80697
2023-11-02,18.47369
2023-11-03,16.66108
2023-11-04,2.40222
2023-11-05,2.23229
2023-11-06,26.76433
2023-11-07,22.07317
2023-11-08,17.62918
2023-11-09,17.99479
2023-11-10,14.46999
2023-11-11,2.24259
2023-11-12,1.47789
2023-11-13,13.65895
2023-11-14,13.3783
2023-11-15,15.17804
2023-11-16,13.16202
2023-11-17,11.77682
2023-11-18,1.58603
2023-11-19,1.21527
2023-11-20,12.70887
2023-11-21,12.4102
2023-11-22,10.79327
2023-11-23,10.77782
2023-11-24,9.98223
2023-11-25,1.24617
2023-11-26,1.1097
2023-11-27,12.58528
2023-11-28,11.51162
2023-11-29,11.24127
2023-11-30,10.80872
2023-12-01,9.70931
2023-12-02,1.39035
2023-12-03,1.14318
2023-12-04,11.08164
2023-12-05,11.65323
2023-12-06,10.22425
2023-12-07,10.0054
2023-12-08,10.18821
2023-12-09,1.45214
2023-12-10,1.06078
2023-12-11,10.57957
2023-12-12,9.83032
2023-12-13,11.76137
2023-12-14,15.23468
2023-12-15,12.73204
2023-12-16,1.48819
2023-12-17,1.06336
2023-12-18,11.72017
2023-12-19,11.30307
2023-12-20,12.09351
2023-12-21,10.77525
2023-12-22,10.58214
2023-12-23,1.59633
2023-12-24,1.23072
2023-12-25,1.17665
2023-12-26,12.42565
2023-12-27,11.40863
2023-12-28,18.38615
2023-12-29,7.34828
2023-12-30,1.69417
2023-12-31,1.30538
2024-01-01,1.33113
2024-01-02,14.50603
2024-01-03,12.58786
2024-01-04,12.4514
2024-01-05,11.40606
2024-01-06,1.35945
2024-01-07,2.20397
2024-01-08,11.63778
2024-01-09,12.51319
2024-01-10,11.41121
2024-01-11,11.65323
2024-01-12,10.49975
2024-01-13,1.42382
2024-01-14,0.99899
2024-01-15,11.36486
2024-01-16,11.03015
2024-01-17,10.61561
2024-01-18,15.78567
2024-01-19,13.6641
2024-01-20,1.671
2024-01-21,1.13803
2024-01-22,11.37258
2024-01-23,16.63019
2024-01-24,13.6332
2024-01-25,13.14915
2024-01-26,13.32938
2024-01-27,1.48304
2024-01-28,1.12258
2024-01-29,12.14243
2024-01-30,11.73562
2024-01-31,20.05973
2024-02-01,15.95818
2024-02-02,16.56324
2024-02-03,2.01086
2024-02-04,1.46244
2024-02-05,13.51734
2024-02-06,14.93344
2024-02-07,13.53536
2024-02-08,12.19392
2024-02-09,1.46244
2024-02-10,1.05306
2024-02-11,0.97582
2024-02-12,1.33371
2024-02-13,14.33353
2024-02-14,12.13728
2024-02-15,13.29848
2024-02-16,12.33811
2024-02-17,1.51136
2024-02-18,1.03246
2024-02-19,12.55954
2024-02-20,10.54095
2024-02-21,10.65423
2024-02-22,10.96578
2024-02-23,10.90656
2024-02-24,1.27449
2024-02-25,1.02474
2024-02-26,10.9632
2024-02-27,10.74178
2024-02-28,11.03272
2024-02-29,10.5255
2024-03-01,1.73536
2024-03-02,1.1921
2024-03-03,1.09168
2024-03-04,11.7279
2024-03-05,12.76294
2024-03-06,11.43695
2024-03-07,11.39061
2024-03-08,11.56054
2024-03-09,1.32598
2024-03-10,1.05049
2024-03-11,14.47256
2024-03-12,11.78712
2024-03-13,10.92201
2024-03-14,12.09351
2024-03-15,10.19078
2024-03-16,1.16377
2024-03-17,0.98097
2024-03-18,11.31079
2024-03-19,9.92559
2024-03-20,12.2171
