date,소개팅앱
2023-05-29,8.48601
2023-05-30,7.03953
2023-05-31,4.243
2023-06-01,16.00771
2023-06-02,38.5728
2023-06-03,10.22179
2023-06-04,10.22179
2023-06-05,12.72902
2023-06-06,10.89681
2023-06-07,8.58244
2023-06-08,7.13596
2023-06-09,7.52169
2023-06-10,7.13596
2023-06-11,10.31822
2023-06-12,6.9431
2023-06-13,6.36451
2023-06-14,8.10028
2023-06-15,5.97878
2023-06-16,5.78592
2023-06-17,5.88235
2023-06-18,7.81099
2023-06-19,6.55737
2023-06-20,7.03953
2023-06-21,6.46094
2023-06-22,6.55737
2023-06-23,3.85728
2023-06-24,4.91803
2023-06-25,6.26808
2023-06-26,5.88235
2023-06-27,8.19672
2023-06-28,6.07521
2023-06-29,5.01446
2023-06-30,5.97878
2023-07-01,4.33944
2023-07-02,6.17164
2023-07-03,7.71456
2023-07-04,6.9431
2023-07-05,5.68948
2023-07-06,5.59305
2023-07-07,4.91803
2023-07-08,6.26808
2023-07-09,6.75024
2023-07-10,5.30376
2023-07-11,7.90742
2023-07-12,5.30376
2023-07-13,8.48601
2023-07-14,7.2324
2023-07-15,6.36451
2023-07-16,6.84667
2023-07-17,6.17164
2023-07-18,6.17164
2023-07-19,4.62873
2023-07-20,5.68948
2023-07-21,5.97878
2023-07-22,5.01446
2023-07-23,8.38958
2023-07-24,7.52169
2023-07-25,5.78592
2023-07-26,6.17164
2023-07-27,5.88235
2023-07-28,4.91803
2023-07-29,5.68948
2023-07-30,7.61812
2023-07-31,5.59305
2023-08-01,6.36451
2023-08-02,6.07521
2023-08-03,5.20732
2023-08-04,6.26808
2023-08-05,6.26808
2023-08-06,7.13596
2023-08-07,5.68948
2023-08-08,7.2324
2023-08-09,5.78592
2023-08-10,5.20732
2023-08-11,5.11089
2023-08-12,6.36451
2023-08-13,6.26808
2023-08-14,5.20732
2023-08-15,6.6538
2023-08-16,8.58244
2023-08-17,6.84667
2023-08-18,4.5323
2023-08-19,3.95371
2023-08-20,6.17164
2023-08-21,5.78592
2023-08-22,6.46094
2023-08-23,5.88235
2023-08-24,9.83606
2023-08-25,6.07521
2023-08-26,6.46094
2023-08-27,6.9431
2023-08-28,7.2324
2023-08-29,6.84667
2023-08-30,4.8216
2023-08-31,4.8216
2023-09-01,5.11089
2023-09-02,3.66441
2023-09-03,5.30376
2023-09-04,6.46094
2023-09-05,7.13596
2023-09-06,5.01446
2023-09-07,4.8216
2023-09-08,3.66441
2023-09-09,4.91803
2023-09-10,5.30376
2023-09-11,5.78592
2023-09-12,6.17164
2023-09-13,7.03953
2023-09-14,7.03953
2023-09-15,5.20732
2023-09-16,4.8216
2023-09-17,5.78592
2023-09-18,8.48601
2023-09-19,21.02217
2023-09-20,8.29315
2023-09-21,8.87174
2023-09-22,6.84667
2023-09-23,8.58244
2023-09-24,7.03953
2023-09-25,7.61812
2023-09-26,5.11089
2023-09-27,3.66441
2023-09-28,4.243
2023-09-29,8.87174
2023-09-30,8.29315
2023-10-01,5.97878
2023-10-02,5.59305
2023-10-03,10.51108
2023-10-04,6.6538
2023-10-05,4.8216
2023-10-06,7.13596
2023-10-07,6.07521
2023-10-08,6.55737
2023-10-09,9.73963
2023-10-10,7.32883
2023-10-11,5.49662
2023-10-12,4.14657
2023-10-13,6.36451
2023-10-14,5.01446
2023-10-15,14.94696
2023-10-16,8.19672
2023-10-17,4.8216
2023-10-18,6.17164
2023-10-19,6.55737
2023-10-20,3.85728
2023-10-21,5.20732
2023-10-22,9.0646
2023-10-23,4.8216
2023-10-24,5.30376
2023-10-25,4.8216
2023-10-26,4.43587
2023-10-27,6.6538
2023-10-28,5.78592
2023-10-29,5.01446
2023-10-30,5.20732
2023-10-31,6.17164
2023-11-01,5.68948
2023-11-02,6.75024
2023-11-03,5.49662
2023-11-04,7.13596
2023-11-05,7.03953
2023-11-06,5.97878
2023-11-07,5.68948
2023-11-08,6.84667
2023-11-09,12.63259
2023-11-10,9.73963
2023-11-11,6.6538
2023-11-12,6.46094
2023-11-13,6.6538
2023-11-14,5.97878
2023-11-15,5.88235
2023-11-16,5.01446
2023-11-17,5.01446
2023-11-18,6.75024
2023-11-19,5.68948
2023-11-20,4.8216
2023-11-21,4.62873
2023-11-22,5.11089
2023-11-23,5.30376
2023-11-24,4.243
2023-11-25,5.88235
2023-11-26,6.75024
2023-11-27,5.20732
2023-11-28,4.33944
2023-11-29,7.71456
2023-11-30,5.11089
2023-12-01,4.243
2023-12-02,2.98939
2023-12-03,7.71456
2023-12-04,3.85728
2023-12-05,6.26808
2023-12-06,7.13596
2023-12-07,6.46094
2023-12-08,5.49662
2023-12-09,5.20732
2023-12-10,5.30376
2023-12-11,5.59305
2023-12-12,4.5323
2023-12-13,5.59305
2023-12-14,6.6538
2023-12-15,5.78592
2023-12-16,5.97878
2023-12-17,9.83606
2023-12-18,8.19672
2023-12-19,6.55737
2023-12-20,8.29315
2023-12-21,6.46094
2023-12-22,6.36451
2023-12-23,3.76084
2023-12-24,4.72516
2023-12-25,6.6538
2023-12-26,5.97878
2023-12-27,6.07521
2023-12-28,5.49662
2023-12-29,4.62873
2023-12-30,4.14657
2023-12-31,27.77242
2024-01-01,16.97203
2024-01-02,8.00385
2024-01-03,7.90742
2024-01-04,6.07521
2024-01-05,6.75024
2024-01-06,5.01446
2024-01-07,7.32883
2024-01-08,8.48601
2024-01-09,6.26808
2024-01-10,5.01446
2024-01-11,6.9431
2024-01-12,6.26808
2024-01-13,6.36451
2024-01-14,8.10028
2024-01-15,9.0646
2024-01-16,4.243
2024-01-17,6.75024
2024-01-18,6.07521
2024-01-19,5.20732
2024-01-20,5.30376
2024-01-21,6.17164
2024-01-22,6.6538
2024-01-23,5.68948
2024-01-24,4.5323
2024-01-25,5.88235
2024-01-26,4.91803
2024-01-27,5.68948
2024-01-28,8.48601
2024-01-29,6.9431
2024-01-30,4.72516
2024-01-31,4.33944
2024-02-01,4.33944
2024-02-02,4.43587
2024-02-03,6.26808
2024-02-04,7.90742
2024-02-05,7.13596
2024-02-06,5.01446
2024-02-07,4.72516
2024-02-08,4.72516
2024-02-09,6.55737
2024-02-10,5.78592
2024-02-11,7.61812
2024-02-12,7.90742
2024-02-13,7.71456
2024-02-14,6.07521
2024-02-15,5.30376
2024-02-16,5.59305
2024-02-17,4.8216
2024-02-18,9.25747
2024-02-19,6.55737
2024-02-20,5.68948
2024-02-21,5.11089
2024-02-22,5.01446
2024-02-23,4.62873
2024-02-24,6.6538
2024-02-25,6.26808
2024-02-26,6.6538
2024-02-27,4.62873
2024-02-28,6.07521
2024-02-29,4.62873
2024-03-01,5.59305
2024-03-02,5.59305
2024-03-03,6.46094
2024-03-04,5.30376
2024-03-05,6.75024
2024-03-06,5.01446
2024-03-07,4.243
2024-03-08,6.07521
2024-03-09,7.13596
2024-03-10,7.90742
2024-03-11,5.40019
2024-03-12,5.59305
2024-03-13,6.46094
2024-03-14,5.20732
2024-03-15,4.43587
2024-03-16,6.07521
2024-03-17,5.40019
2024-03-18,6.9431
2024-03-19,5.20732
2024-03-20,6.9431
