date,건강보험료
2023-05-30,1.63423
2023-05-31,2.05129
2023-06-01,1.52766
2023-06-02,1.2022
2023-06-03,0.52707
2023-06-04,0.58698
2023-06-05,1.34736
2023-06-06,0.55876
2023-06-07,1.09678
2023-06-08,1.02593
2023-06-09,1.2575
2023-06-10,0.52362
2023-06-11,0.39804
2023-06-12,1.42628
2023-06-13,0.97005
2023-06-14,0.84793
2023-06-15,0.94471
2023-06-16,0.69067
2023-06-17,0.33468
2023-06-18,0.28226
2023-06-19,0.83641
2023-06-20,0.95162
2023-06-21,0.8606
2023-06-22,0.92743
2023-06-23,1.2166
2023-06-24,0.40265
2023-06-25,0.35426
2023-06-26,0.79378
2023-06-27,0.82086
2023-06-28,0.94413
2023-06-29,1.08296
2023-06-30,1.2333
2023-07-01,0.51901
2023-07-02,0.447
2023-07-03,1.2575
2023-07-04,1.19759
2023-07-05,1.2287
2023-07-06,0.97696
2023-07-07,0.80127
2023-07-08,0.37212
2023-07-09,0.3917
2023-07-10,1.56453
2023-07-11,0.98906
2023-07-12,0.78572
2023-07-13,0.72408
2023-07-14,0.79494
2023-07-15,0.32143
2023-07-16,0.30991
2023-07-17,0.82662
2023-07-18,0.6515
2023-07-19,0.79782
2023-07-20,0.75173
2023-07-21,0.73791
2023-07-22,0.31855
2023-07-23,0.49597
2023-07-24,0.928
2023-07-25,1.16475
2023-07-26,0.76095
2023-07-27,0.77362
2023-07-28,0.89286
2023-07-29,0.5023
2023-07-30,0.44297
2023-07-31,1.35658
2023-08-01,1.23676
2023-08-02,1.09102
2023-08-03,0.88825
2023-08-04,0.83987
2023-08-05,0.35311
2023-08-06,0.36405
2023-08-07,0.93952
2023-08-08,0.86694
2023-08-09,0.91821
2023-08-10,1.43319
2023-08-11,0.97869
2023-08-12,0.44182
2023-08-13,0.3871
2023-08-14,0.78053
2023-08-15,0.44873
2023-08-16,0.78975
2023-08-17,0.77881
2023-08-18,0.78687
2023-08-19,0.32949
2023-08-20,0.31682
2023-08-21,0.85369
2023-08-22,0.96256
2023-08-23,1.3393
2023-08-24,1.28976
2023-08-25,1.15266
2023-08-26,0.39113
2023-08-27,0.41532
2023-08-28,0.98964
2023-08-29,1.04148
2023-08-30,1.22985
2023-08-31,1.41764
2023-09-01,1.26787
2023-09-02,0.55761
2023-09-03,0.45507
2023-09-04,1.05703
2023-09-05,1.07604
2023-09-06,0.99194
2023-09-07,0.856
2023-09-08,0.9136
2023-09-09,0.38076
2023-09-10,0.46313
2023-09-11,1.18204
2023-09-12,0.88307
2023-09-13,0.73272
2023-09-14,0.69528
2023-09-15,0.5985
2023-09-16,0.31509
2023-09-17,0.30357
2023-09-18,0.63595
2023-09-19,0.67569
2023-09-20,0.7621
2023-09-21,0.88595
2023-09-22,0.63249
2023-09-23,0.32661
2023-09-24,0.27822
2023-09-25,0.78687
2023-09-26,1.08468
2023-09-27,0.95104
2023-09-28,0.39631
2023-09-29,0.32604
2023-09-30,0.29378
2023-10-01,0.2788
2023-10-02,0.32028
2023-10-03,0.36693
2023-10-04,1.15323
2023-10-05,1.12501
2023-10-06,0.89286
2023-10-07,0.38998
2023-10-08,0.34505
2023-10-09,0.4015
2023-10-10,1.4234
2023-10-11,0.9424
2023-10-12,0.75058
2023-10-13,0.68261
2023-10-14,0.28514
2023-10-15,0.2909
2023-10-16,0.72408
2023-10-17,0.64459
2023-10-18,0.64228
2023-10-19,0.55991
2023-10-20,0.60484
2023-10-21,0.25806
2023-10-22,0.27995
2023-10-23,0.7212
2023-10-24,1.02132
2023-10-25,1.33699
2023-10-26,1.10945
2023-10-27,0.93376
2023-10-28,0.428
2023-10-29,0.37846
2023-10-30,0.93549
2023-10-31,1.2431
2023-11-01,1.33238
2023-11-02,1.08468
2023-11-03,0.88192
2023-11-04,0.40265
2023-11-05,0.36348
2023-11-06,0.86003
2023-11-07,0.81625
2023-11-08,0.80703
2023-11-09,0.80012
2023-11-10,1.09448
2023-11-11,0.41071
2023-11-12,0.31163
2023-11-13,0.84332
2023-11-14,0.72696
2023-11-15,0.93434
2023-11-16,0.84159
2023-11-17,0.78629
2023-11-18,0.38998
2023-11-19,0.36636
2023-11-20,1.09275
2023-11-21,1.36867
2023-11-22,1.81626
2023-11-23,2.22237
2023-11-24,1.59391
2023-11-25,0.60772
2023-11-26,0.52707
2023-11-27,1.37386
2023-11-28,1.60543
2023-11-29,1.70624
2023-11-30,1.95393
2023-12-01,1.34045
2023-12-02,0.61521
2023-12-03,0.57719
2023-12-04,1.16936
2023-12-05,1.29955
2023-12-06,1.27939
2023-12-07,1.02938
2023-12-08,1.03054
2023-12-09,0.50979
2023-12-10,0.51555
2023-12-11,1.87041
2023-12-12,1.35831
2023-12-13,1.01095
2023-12-14,0.8174
2023-12-15,0.78169
2023-12-16,0.38191
2023-12-17,0.36175
2023-12-18,0.83238
2023-12-19,1.13019
2023-12-20,0.99943
2023-12-21,1.02881
2023-12-22,1.12155
2023-12-23,0.45737
2023-12-24,0.36693
2023-12-25,0.38537
2023-12-26,1.1083
2023-12-27,1.27248
2023-12-28,1.26671
2023-12-29,1.36695
2023-12-30,0.70219
2023-12-31,0.56913
2024-01-01,0.60599
2024-01-02,1.97352
2024-01-03,1.88251
2024-01-04,1.60428
2024-01-05,2.72526
2024-01-06,1.28227
2024-01-07,0.84217
2024-01-08,1.62905
2024-01-09,1.61292
2024-01-10,2.35256
2024-01-11,1.65382
2024-01-12,1.11118
2024-01-13,0.54839
2024-01-14,0.52016
2024-01-15,1.56222
2024-01-16,1.44414
2024-01-17,1.40324
2024-01-18,1.43665
2024-01-19,1.27075
2024-01-20,0.63076
2024-01-21,0.54666
2024-01-22,1.47121
2024-01-23,1.65266
2024-01-24,1.65151
2024-01-25,1.72409
2024-01-26,1.32259
2024-01-27,0.67742
2024-01-28,0.70795
2024-01-29,1.77479
2024-01-30,1.90036
2024-01-31,2.15152
2024-02-01,1.7984
2024-02-02,1.78919
2024-02-03,0.66705
2024-02-04,0.98791
2024-02-05,2.14403
2024-02-06,1.4522
2024-02-07,1.20853
2024-02-08,1.21833
2024-02-09,0.67685
2024-02-10,0.66129
2024-02-11,0.57143
2024-02-12,0.62788
2024-02-13,1.77421
2024-02-14,1.4234
2024-02-15,1.12962
2024-02-16,0.95392
2024-02-17,0.47984
2024-02-18,0.44009
2024-02-19,1.06395
2024-02-20,1.14517
2024-02-21,1.17628
2024-02-22,1.18319
2024-02-23,1.38077
2024-02-24,0.64689
2024-02-25,0.49251
2024-02-26,1.07316
2024-02-27,0.99252
2024-02-28,1.16821
2024-02-29,1.70163
2024-03-01,0.85484
2024-03-02,0.63249
2024-03-03,0.58756
2024-03-04,1.75002
2024-03-05,1.81626
2024-03-06,1.58527
2024-03-07,1.3439
2024-03-08,1.32605
2024-03-09,0.64401
2024-03-10,0.67512
2024-03-11,1.76154
2024-03-12,1.40324
2024-03-13,1.21372
2024-03-14,0.98273
2024-03-15,0.90669
2024-03-16,0.44009
2024-03-17,0.41475
2024-03-18,1.07547
2024-03-19,1.05703
2024-03-20,1.07144
