date,중국환율
2023-05-31,45.72888
2023-06-01,44.70156
2023-06-02,45.58763
2023-06-03,22.28015
2023-06-04,19.455
2023-06-05,45.92921
2023-06-06,30.15204
2023-06-07,50.24912
2023-06-08,46.8384
2023-06-09,49.77655
2023-06-10,25.56502
2023-06-11,22.12348
2023-06-12,58.29566
2023-06-13,72.74501
2023-06-14,68.32494
2023-06-15,61.08228
2023-06-16,54.35843
2023-06-17,26.05557
2023-06-18,23.35884
2023-06-19,57.50719
2023-06-20,53.15389
2023-06-21,49.64043
2023-06-22,43.18111
2023-06-23,42.36696
2023-06-24,22.87856
2023-06-25,23.26381
2023-06-26,50.64978
2023-06-27,46.90517
2023-06-28,46.29134
2023-06-29,44.95839
2023-06-30,43.6768
2023-07-01,22.31354
2023-07-02,20.03287
2023-07-03,47.70392
2023-07-04,46.6843
2023-07-05,44.93527
2023-07-06,41.8687
2023-07-07,38.14721
2023-07-08,20.14074
2023-07-09,19.14166
2023-07-10,43.24018
2023-07-11,42.29761
2023-07-12,44.89161
2023-07-13,51.52814
2023-07-14,49.73289
2023-07-15,24.00349
2023-07-16,20.74686
2023-07-17,54.19663
2023-07-18,54.39695
2023-07-19,51.52558
2023-07-20,49.3913
2023-07-21,47.89397
2023-07-22,23.65677
2023-07-23,21.70484
2023-07-24,49.00862
2023-07-25,47.69108
2023-07-26,44.82997
2023-07-27,43.01417
2023-07-28,39.32093
2023-07-29,20.99085
2023-07-30,19.0492
2023-07-31,42.77789
2023-08-01,41.3011
2023-08-02,43.11947
2023-08-03,41.96116
2023-08-04,42.24625
2023-08-05,22.15173
2023-08-06,20.53369
2023-08-07,45.83162
2023-08-08,45.22806
2023-08-09,44.53975
2023-08-10,42.43887
2023-08-11,42.06389
2023-08-12,24.73546
2023-08-13,22.26474
2023-08-14,48.14824
2023-08-15,35.85627
2023-08-16,56.47729
2023-08-17,61.33655
2023-08-18,58.38041
2023-08-19,27.0264
2023-08-20,24.74316
2023-08-21,59.99332
2023-08-22,52.87908
2023-08-23,45.86757
2023-08-24,49.63529
2023-08-25,45.04571
2023-08-26,23.47698
2023-08-27,21.58156
2023-08-28,46.67659
2023-08-29,45.33336
2023-08-30,42.79073
2023-08-31,42.13067
2023-09-01,41.74029
2023-09-02,22.48048
2023-09-03,20.82391
2023-09-04,44.14423
2023-09-05,43.34549
2023-09-06,43.33264
2023-09-07,40.40219
2023-09-08,39.12574
2023-09-09,20.63899
2023-09-10,19.82484
2023-09-11,43.22991
2023-09-12,39.42623
2023-09-13,38.75847
2023-09-14,38.08814
2023-09-15,38.37322
2023-09-16,20.30254
2023-09-17,19.47041
2023-09-18,41.27799
2023-09-19,40.4664
2023-09-20,37.62071
2023-09-21,42.63149
2023-09-22,38.49393
2023-09-23,20.41298
2023-09-24,19.20844
2023-09-25,41.4552
2023-09-26,44.94811
2023-09-27,42.16663
2023-09-28,25.34415
2023-09-29,20.09965
2023-09-30,19.81199
2023-10-01,21.04735
2023-10-02,24.53256
2023-10-03,25.58557
2023-10-04,47.64485
2023-10-05,40.61536
2023-10-06,36.19272
2023-10-07,22.54725
2023-10-08,20.55424
2023-10-09,28.01263
2023-10-10,47.5678
2023-10-11,43.91822
2023-10-12,40.04777
2023-10-13,38.21399
2023-10-14,20.98315
2023-10-15,20.55937
2023-10-16,42.0151
2023-10-17,39.10519
2023-10-18,37.25857
2023-10-19,40.93897
2023-10-20,42.08701
2023-10-21,22.32895
2023-10-22,22.32895
2023-10-23,43.45335
2023-10-24,44.99948
2023-10-25,42.93969
2023-10-26,44.57571
2023-10-27,39.41853
2023-10-28,21.29905
2023-10-29,20.60817
2023-10-30,41.41154
2023-10-31,42.98078
2023-11-01,43.25816
2023-11-02,47.37774
2023-11-03,58.15183
2023-11-04,30.79669
2023-11-05,26.56667
2023-11-06,68.15286
2023-11-07,59.64659
2023-11-08,53.92695
2023-11-09,48.00441
2023-11-10,45.17926
2023-11-11,27.06235
2023-11-12,24.56081
2023-11-13,46.55588
2023-11-14,45.70834
2023-11-15,52.51181
2023-11-16,52.15224
2023-11-17,46.44801
2023-11-18,25.50339
2023-11-19,23.84939
2023-11-20,48.80573
2023-11-21,50.41606
2023-11-22,45.56965
2023-11-23,39.77809
2023-11-24,38.36809
2023-11-25,21.31446
2023-11-26,20.26402
2023-11-27,40.87476
2023-11-28,41.03143
2023-11-29,39.62143
2023-11-30,37.9777
2023-12-01,37.3459
2023-12-02,20.54396
2023-12-03,19.96352
2023-12-04,39.77809
2023-12-05,42.13067
2023-12-06,39.06667
2023-12-07,44.58085
2023-12-08,41.02116
2023-12-09,22.23135
2023-12-10,20.09451
2023-12-11,40.84651
2023-12-12,40.4587
2023-12-13,37.68748
2023-12-14,44.86336
2023-12-15,37.78765
2023-12-16,20.73402
2023-12-17,19.25467
2023-12-18,39.29011
2023-12-19,36.39305
2023-12-20,35.86141
2023-12-21,34.80583
2023-12-22,33.38812
2023-12-23,20.52855
2023-12-24,17.07674
2023-12-25,21.65861
2023-12-26,37.71573
2023-12-27,35.71758
2023-12-28,35.49157
2023-12-29,32.9361
2023-12-30,20.33593
2023-12-31,17.25652
2024-01-01,18.76669
2024-01-02,38.05732
2024-01-03,38.51448
2024-01-04,36.36223
2024-01-05,36.26463
2024-01-06,21.23227
2024-01-07,19.98664
2024-01-08,34.7031
2024-01-09,36.07458
2024-01-10,37.3459
2024-01-11,36.17217
2024-01-12,32.59194
2024-01-13,21.18861
2024-01-14,20.15101
2024-01-15,38.97935
2024-01-16,44.04664
2024-01-17,50.14382
2024-01-18,45.35905
2024-01-19,38.73279
2024-01-20,22.49332
2024-01-21,20.75713
2024-01-22,41.80449
2024-01-23,41.37045
2024-01-24,41.46034
2024-01-25,40.92356
2024-01-26,36.02064
2024-01-27,21.07561
2024-01-28,20.12533
2024-01-29,37.9289
2024-01-30,38.01623
2024-01-31,35.58917
2024-02-01,33.3085
2024-02-02,35.00873
2024-02-03,20.25374
2024-02-04,19.55003
2024-02-05,37.12759
2024-02-06,34.74676
2024-02-07,31.64423
2024-02-08,27.62225
2024-02-09,18.43281
2024-02-10,16.86613
2024-02-11,15.53575
2024-02-12,19.85309
2024-02-13,32.40959
2024-02-14,32.27604
2024-02-15,30.04931
2024-02-16,27.14197
2024-02-17,18.92079
2024-02-18,20.25631
2024-02-19,36.17731
2024-02-20,36.02835
2024-02-21,35.91534
2024-02-22,36.52147
2024-02-23,34.16632
2024-02-24,20.65183
2024-02-25,20.02003
2024-02-26,36.07715
2024-02-27,33.93517
2024-02-28,35.57633
2024-02-29,34.42058
2024-03-01,25.48798
2024-03-02,19.92243
2024-03-03,19.12625
2024-03-04,36.13108
2024-03-05,34.06102
2024-03-06,33.99681
2024-03-07,33.43692
2024-03-08,34.80326
2024-03-09,21.11413
2024-03-10,19.925
2024-03-11,42.77275
2024-03-12,39.2182
2024-03-13,36.27748
2024-03-14,34.26905
2024-03-15,34.69282
2024-03-16,19.9173
2024-03-17,19.48068
2024-03-18,37.13016
2024-03-19,37.28682
2024-03-20,36.43928
