date,근저당설정
2023-05-30,55.65552
2023-05-31,54.37017
2023-06-01,50.25706
2023-06-02,44.85861
2023-06-03,29.04884
2023-06-04,21.07969
2023-06-05,53.47043
2023-06-06,30.33419
2023-06-07,56.6838
2023-06-08,51.54241
2023-06-09,46.91516
2023-06-10,29.69151
2023-06-11,27.12082
2023-06-12,51.92802
2023-06-13,52.31362
2023-06-14,47.0437
2023-06-15,47.17223
2023-06-16,45.24421
2023-06-17,21.85089
2023-06-18,24.29305
2023-06-19,49.87146
2023-06-20,58.09768
2023-06-21,48.20051
2023-06-22,51.67095
2023-06-23,44.473
2023-06-24,25.1928
2023-06-25,21.72236
2023-06-26,50.25706
2023-06-27,49.22879
2023-06-28,49.87146
2023-06-29,47.0437
2023-06-30,45.88688
2023-07-01,21.97943
2023-07-02,22.10796
2023-07-03,47.94344
2023-07-04,51.79948
2023-07-05,47.68637
2023-07-06,45.62982
2023-07-07,41.5167
2023-07-08,20.56555
2023-07-09,22.75064
2023-07-10,47.4293
2023-07-11,46.01542
2023-07-12,47.0437
2023-07-13,44.98714
2023-07-14,41.1311
2023-07-15,26.60668
2023-07-16,20.69408
2023-07-17,54.11311
2023-07-18,51.41388
2023-07-19,46.78663
2023-07-20,44.473
2023-07-21,40.23136
2023-07-22,25.5784
2023-07-23,26.99228
2023-07-24,54.75578
2023-07-25,50.25706
2023-07-26,50.51413
2023-07-27,51.15681
2023-07-28,38.30334
2023-07-29,23.00771
2023-07-30,20.43701
2023-07-31,48.97172
2023-08-01,44.85861
2023-08-02,44.60154
2023-08-03,41.1311
2023-08-04,40.7455
2023-08-05,24.03598
2023-08-06,19.6658
2023-08-07,51.02827
2023-08-08,48.07197
2023-08-09,46.91516
2023-08-10,40.23136
2023-08-11,39.71722
2023-08-12,21.85089
2023-08-13,22.10796
2023-08-14,46.01542
2023-08-15,32.00514
2023-08-16,54.49871
2023-08-17,48.32904
2023-08-18,44.60154
2023-08-19,25.83547
2023-08-20,22.49357
2023-08-21,49.22879
2023-08-22,48.97172
2023-08-23,51.15681
2023-08-24,45.62982
2023-08-25,41.77377
2023-08-26,24.42159
2023-08-27,27.24935
2023-08-28,52.57069
2023-08-29,57.84061
2023-08-30,52.82776
2023-08-31,52.57069
2023-09-01,47.17223
2023-09-02,26.60668
2023-09-03,23.90745
2023-09-04,50.89974
2023-09-05,52.57069
2023-09-06,51.79948
2023-09-07,44.98714
2023-09-08,43.18766
2023-09-09,27.50642
2023-09-10,25.1928
2023-09-11,55.14138
2023-09-12,54.88431
2023-09-13,56.2982
2023-09-14,46.65809
2023-09-15,47.0437
2023-09-16,24.67866
2023-09-17,24.42159
2023-09-18,51.41388
2023-09-19,51.54241
2023-09-20,44.98714
2023-09-21,44.34447
2023-09-22,46.40102
2023-09-23,24.67866
2023-09-24,22.6221
2023-09-25,49.22879
2023-09-26,39.07455
2023-09-27,37.91773
2023-09-28,20.82262
2023-09-29,14.65295
2023-09-30,16.3239
2023-10-01,21.85089
2023-10-02,17.22365
2023-10-03,28.66323
2023-10-04,51.28534
2023-10-05,50.64267
2023-10-06,48.71465
2023-10-07,25.70694
2023-10-08,21.85089
2023-10-09,30.97686
2023-10-10,58.09768
2023-10-11,65.42416
2023-10-12,58.86889
2023-10-13,51.92802
2023-10-14,29.82005
2023-10-15,26.86375
2023-10-16,58.22622
2023-10-17,51.02827
2023-10-18,55.26992
2023-10-19,53.7275
2023-10-20,41.38817
2023-10-21,28.02056
2023-10-22,22.6221
2023-10-23,55.65552
2023-10-24,52.31362
2023-10-25,51.67095
2023-10-26,52.05655
2023-10-27,43.18766
2023-10-28,21.85089
2023-10-29,25.96401
2023-10-30,53.47043
2023-10-31,53.7275
2023-11-01,50.3856
2023-11-02,62.08226
2023-11-03,43.95886
2023-11-04,26.99228
2023-11-05,23.00771
2023-11-06,56.04113
2023-11-07,56.16966
2023-11-08,50.89974
2023-11-09,46.14395
2023-11-10,39.07455
2023-11-11,22.49357
2023-11-12,21.07969
2023-11-13,51.79948
2023-11-14,51.54241
2023-11-15,52.18508
2023-11-16,49.74293
2023-11-17,38.43187
2023-11-18,24.42159
2023-11-19,21.33676
2023-11-20,50.3856
2023-11-21,48.45758
2023-11-22,50.0
2023-11-23,46.52956
2023-11-24,44.60154
2023-11-25,25.83547
2023-11-26,23.90745
2023-11-27,47.30077
2023-11-28,47.55784
2023-11-29,46.14395
2023-11-30,47.55784
2023-12-01,43.57326
2023-12-02,23.52185
2023-12-03,25.06426
2023-12-04,52.18508
2023-12-05,51.41388
2023-12-06,46.91516
2023-12-07,50.51413
2023-12-08,44.73007
2023-12-09,23.52185
2023-12-10,20.69408
2023-12-11,45.75835
2023-12-12,53.3419
2023-12-13,52.44215
2023-12-14,47.0437
2023-12-15,38.30334
2023-12-16,23.00771
2023-12-17,22.49357
2023-12-18,52.05655
2023-12-19,48.32904
2023-12-20,51.79948
2023-12-21,41.38817
2023-12-22,39.84575
2023-12-23,24.42159
2023-12-24,16.83804
2023-12-25,20.05141
2023-12-26,50.89974
2023-12-27,49.35732
2023-12-28,45.50128
2023-12-29,38.68894
2023-12-30,25.5784
2023-12-31,20.05141
2024-01-01,23.26478
2024-01-02,54.62724
2024-01-03,47.4293
2024-01-04,50.64267
2024-01-05,47.0437
2024-01-06,30.71979
2024-01-07,26.09254
2024-01-08,47.4293
2024-01-09,51.67095
2024-01-10,58.61182
2024-01-11,56.94087
2024-01-12,56.81233
2024-01-13,30.71979
2024-01-14,28.9203
2024-01-15,56.94087
2024-01-16,55.14138
2024-01-17,56.2982
2024-01-18,47.0437
2024-01-19,48.07197
2024-01-20,32.26221
2024-01-21,28.02056
2024-01-22,52.44215
2024-01-23,51.02827
2024-01-24,54.11311
2024-01-25,51.54241
2024-01-26,48.07197
2024-01-27,33.03341
2024-01-28,28.5347
2024-01-29,57.96915
2024-01-30,53.98457
2024-01-31,50.64267
2024-02-01,50.12853
2024-02-02,52.69922
2024-02-03,31.8766
2024-02-04,29.43444
2024-02-05,49.48586
2024-02-06,55.52699
2024-02-07,49.87146
2024-02-08,39.71722
2024-02-09,16.3239
2024-02-10,17.86632
2024-02-11,22.87917
2024-02-12,30.33419
2024-02-13,66.06683
2024-02-14,56.81233
2024-02-15,61.05398
2024-02-16,52.18508
2024-02-17,29.69151
2024-02-18,24.67866
2024-02-19,63.3676
2024-02-20,56.2982
2024-02-21,51.28534
2024-02-22,49.10025
2024-02-23,45.24421
2024-02-24,29.30591
2024-02-25,29.56298
2024-02-26,57.96915
2024-02-27,54.24164
2024-02-28,60.15424
2024-02-29,48.84318
2024-03-01,23.90745
2024-03-02,23.90745
2024-03-03,24.93573
2024-03-04,53.21336
2024-03-05,52.18508
2024-03-06,52.69922
2024-03-07,47.30077
2024-03-08,47.0437
2024-03-09,28.40616
2024-03-10,29.17737
2024-03-11,48.32904
2024-03-12,48.84318
2024-03-13,52.18508
2024-03-14,48.71465
2024-03-15,46.91516
2024-03-16,26.86375
2024-03-17,25.06426
2024-03-18,56.16966
2024-03-19,52.44215
2024-03-20,51.79948
