date,수술비보험
2023-05-30,16.26928
2023-05-31,22.72089
2023-06-01,18.79382
2023-06-02,16.54978
2023-06-03,8.55539
2023-06-04,9.53716
2023-06-05,13.46423
2023-06-06,10.65918
2023-06-07,14.86676
2023-06-08,16.54978
2023-06-09,19.35483
2023-06-10,11.64095
2023-06-11,11.07994
2023-06-12,16.69004
2023-06-13,19.91584
2023-06-14,21.45862
2023-06-15,19.35483
2023-06-16,22.15988
2023-06-17,8.69565
2023-06-18,7.57363
2023-06-19,16.97054
2023-06-20,17.95231
2023-06-21,19.63534
2023-06-22,14.02524
2023-06-23,17.3913
2023-06-24,9.25666
2023-06-25,10.65918
2023-06-26,16.40953
2023-06-27,21.73913
2023-06-28,24.54417
2023-06-29,21.31837
2023-06-30,16.40953
2023-07-01,8.97615
2023-07-02,6.03085
2023-07-03,16.12903
2023-07-04,17.6718
2023-07-05,21.45862
2023-07-06,15.98877
2023-07-07,16.40953
2023-07-08,13.74474
2023-07-09,9.1164
2023-07-10,17.95231
2023-07-11,16.12903
2023-07-12,17.6718
2023-07-13,16.12903
2023-07-14,15.84852
2023-07-15,7.15287
2023-07-16,8.55539
2023-07-17,16.69004
2023-07-18,18.93408
2023-07-19,17.25105
2023-07-20,14.86676
2023-07-21,11.92145
2023-07-22,11.92145
2023-07-23,8.41514
2023-07-24,14.7265
2023-07-25,19.91584
2023-07-26,14.58625
2023-07-27,18.37307
2023-07-28,17.25105
2023-07-29,7.85413
2023-07-30,11.92145
2023-07-31,14.86676
2023-08-01,15.00701
2023-08-02,19.07433
2023-08-03,15.98877
2023-08-04,15.00701
2023-08-05,10.65918
2023-08-06,11.36044
2023-08-07,17.3913
2023-08-08,18.37307
2023-08-09,15.98877
2023-08-10,20.47685
2023-08-11,14.86676
2023-08-12,10.37868
2023-08-13,9.67741
2023-08-14,16.40953
2023-08-15,12.34221
2023-08-16,19.49509
2023-08-17,18.51332
2023-08-18,24.12342
2023-08-19,12.06171
2023-08-20,12.76297
2023-08-21,21.17812
2023-08-22,20.75736
2023-08-23,17.81206
2023-08-24,21.87938
2023-08-25,19.21458
2023-08-26,12.34221
2023-08-27,9.1164
2023-08-28,20.3366
2023-08-29,17.95231
2023-08-30,25.80645
2023-08-31,16.83029
2023-09-01,15.00701
2023-09-02,10.65918
2023-09-03,11.5007
2023-09-04,14.7265
2023-09-05,16.12903
2023-09-06,18.79382
2023-09-07,17.53155
2023-09-08,14.86676
2023-09-09,7.29312
2023-09-10,8.55539
2023-09-11,18.93408
2023-09-12,15.56802
2023-09-13,17.25105
2023-09-14,17.3913
2023-09-15,22.15988
2023-09-16,12.34221
2023-09-17,8.13464
2023-09-18,19.91584
2023-09-19,20.3366
2023-09-20,17.95231
2023-09-21,15.14726
2023-09-22,16.97054
2023-09-23,9.1164
2023-09-24,8.55539
2023-09-25,19.77559
2023-09-26,18.65357
2023-09-27,14.16549
2023-09-28,9.67741
2023-09-29,8.69565
2023-09-30,7.85413
2023-10-01,9.81767
2023-10-02,11.22019
2023-10-03,10.65918
2023-10-04,16.69004
2023-10-05,21.17812
2023-10-06,17.25105
2023-10-07,10.09817
2023-10-08,10.51893
2023-10-09,9.25666
2023-10-10,15.70827
2023-10-11,23.0014
2023-10-12,21.45862
2023-10-13,18.23281
2023-10-14,10.65918
2023-10-15,9.81767
2023-10-16,20.0561
2023-10-17,23.56241
2023-10-18,22.30014
2023-10-19,20.89761
2023-10-20,18.65357
2023-10-21,10.23842
2023-10-22,9.81767
2023-10-23,19.35483
2023-10-24,19.07433
2023-10-25,20.19635
2023-10-26,18.79382
2023-10-27,19.77559
2023-10-28,10.79943
2023-10-29,10.79943
2023-10-30,17.25105
2023-10-31,19.49509
2023-11-01,16.12903
2023-11-02,23.0014
2023-11-03,13.88499
2023-11-04,8.8359
2023-11-05,11.7812
2023-11-06,20.47685
2023-11-07,19.63534
2023-11-08,22.44039
2023-11-09,21.31837
2023-11-10,15.14726
2023-11-11,10.23842
2023-11-12,9.39691
2023-11-13,14.446
2023-11-14,23.0014
2023-11-15,20.0561
2023-11-16,20.19635
2023-11-17,19.63534
2023-11-18,9.67741
2023-11-19,10.09817
2023-11-20,17.95231
2023-11-21,24.54417
2023-11-22,23.0014
2023-11-23,18.09256
2023-11-24,17.95231
2023-11-25,13.32398
2023-11-26,11.22019
2023-11-27,18.79382
2023-11-28,21.17812
2023-11-29,19.91584
2023-11-30,17.11079
2023-12-01,15.98877
2023-12-02,11.7812
2023-12-03,9.81767
2023-12-04,20.3366
2023-12-05,21.17812
2023-12-06,21.87938
2023-12-07,17.81206
2023-12-08,18.93408
2023-12-09,9.25666
2023-12-10,8.8359
2023-12-11,21.73913
2023-12-12,20.89761
2023-12-13,25.9467
2023-12-14,25.24544
2023-12-15,20.61711
2023-12-16,15.00701
2023-12-17,14.02524
2023-12-18,25.52594
2023-12-19,22.58064
2023-12-20,20.47685
2023-12-21,21.73913
2023-12-22,18.93408
2023-12-23,12.90322
2023-12-24,9.25666
2023-12-25,12.06171
2023-12-26,23.2819
2023-12-27,27.06872
2023-12-28,25.66619
2023-12-29,19.35483
2023-12-30,12.62272
2023-12-31,12.20196
2024-01-01,11.92145
2024-01-02,21.03786
2024-01-03,20.19635
2024-01-04,24.40392
2024-01-05,22.58064
2024-01-06,11.7812
2024-01-07,13.88499
2024-01-08,17.6718
2024-01-09,22.01963
2024-01-10,18.65357
2024-01-11,24.40392
2024-01-12,24.68443
2024-01-13,18.23281
2024-01-14,15.42776
2024-01-15,23.84291
2024-01-16,20.75736
2024-01-17,20.89761
2024-01-18,23.42215
2024-01-19,44.17952
2024-01-20,25.80645
2024-01-21,25.10518
2024-01-22,34.64235
2024-01-23,35.90462
2024-01-24,38.14866
2024-01-25,38.70967
2024-01-26,37.86816
2024-01-27,26.36746
2024-01-28,21.17812
2024-01-29,40.1122
2024-01-30,40.53295
2024-01-31,43.0575
2024-02-01,39.97194
2024-02-02,36.32538
2024-02-03,31.13604
2024-02-04,23.70266
2024-02-05,36.88639
2024-02-06,31.5568
2024-02-07,35.20336
2024-02-08,31.8373
2024-02-09,23.56241
2024-02-10,21.03786
2024-02-11,20.61711
2024-02-12,29.59326
2024-02-13,39.83169
2024-02-14,38.99018
2024-02-15,42.07573
2024-02-16,36.60589
2024-02-17,27.76998
2024-02-18,23.14165
2024-02-19,38.00841
2024-02-20,40.81346
2024-02-21,41.37447
2024-02-22,33.80084
2024-02-23,33.66058
2024-02-24,28.75175
2024-02-25,29.31276
2024-02-26,34.5021
2024-02-27,44.46002
2024-02-28,45.58204
2024-02-29,42.07573
2024-03-01,23.70266
2024-03-02,25.9467
2024-03-03,27.62973
2024-03-04,43.75876
2024-03-05,40.1122
2024-03-06,40.95371
2024-03-07,44.03927
2024-03-08,46.42356
2024-03-09,27.76998
2024-03-10,24.12342
2024-03-11,39.69144
2024-03-12,48.24684
2024-03-13,46.70406
2024-03-14,48.38709
2024-03-15,49.78962
2024-03-16,24.96493
2024-03-17,31.27629
2024-03-18,43.47826
2024-03-19,40.81346
2024-03-20,52.03366
