date,산티아고순례길
2023-05-29,30.76352
2023-05-30,28.19372
2023-05-31,24.93204
2023-06-01,29.79985
2023-06-02,27.69953
2023-06-03,32.04843
2023-06-04,31.10946
2023-06-05,29.82456
2023-06-06,27.52656
2023-06-07,26.31578
2023-06-08,24.53669
2023-06-09,22.58463
2023-06-10,24.75908
2023-06-11,43.16777
2023-06-12,25.37682
2023-06-13,23.12824
2023-06-14,48.6039
2023-06-15,31.10946
2023-06-16,25.57449
2023-06-17,28.71262
2023-06-18,35.13713
2023-06-19,24.95675
2023-06-20,23.69656
2023-06-21,23.89424
2023-06-22,25.5992
2023-06-23,23.62243
2023-06-24,23.62243
2023-06-25,24.93204
2023-06-26,22.48579
2023-06-27,25.0803
2023-06-28,25.57449
2023-06-29,21.54682
2023-06-30,20.08895
2023-07-01,19.34766
2023-07-02,26.01927
2023-07-03,21.79392
2023-07-04,20.4843
2023-07-05,22.43637
2023-07-06,22.13985
2023-07-07,24.09191
2023-07-08,18.85347
2023-07-09,21.07734
2023-07-10,20.28663
2023-07-11,19.02643
2023-07-12,18.38398
2023-07-13,18.70521
2023-07-14,19.27353
2023-07-15,24.19075
2023-07-16,23.77069
2023-07-17,21.7445
2023-07-18,23.30121
2023-07-19,50.45712
2023-07-20,49.3699
2023-07-21,39.53545
2023-07-22,39.23894
2023-07-23,35.21126
2023-07-24,26.68643
2023-07-25,27.8972
2023-07-26,25.10501
2023-07-27,21.89276
2023-07-28,21.84334
2023-07-29,20.03953
2023-07-30,24.43785
2023-07-31,24.36372
2023-08-01,18.72992
2023-08-02,22.18927
2023-08-03,20.85495
2023-08-04,19.99011
2023-08-05,20.4843
2023-08-06,28.04546
2023-08-07,20.2125
2023-08-08,20.55843
2023-08-09,19.57005
2023-08-10,17.02495
2023-08-11,17.37089
2023-08-12,20.68198
2023-08-13,19.74301
2023-08-14,20.16308
2023-08-15,21.2503
2023-08-16,22.80701
2023-08-17,19.37237
2023-08-18,19.7183
2023-08-19,19.86656
2023-08-20,22.43637
2023-08-21,21.39856
2023-08-22,36.89152
2023-08-23,52.38448
2023-08-24,33.85223
2023-08-25,30.04694
2023-08-26,29.10798
2023-08-27,34.98888
2023-08-28,28.1443
2023-08-29,25.45095
2023-08-30,28.58907
2023-08-31,25.69804
2023-09-01,23.52359
2023-09-02,27.00765
2023-09-03,23.94366
2023-09-04,22.75759
2023-09-05,24.70966
2023-09-06,22.04101
2023-09-07,24.46256
2023-09-08,23.49888
2023-09-09,20.50901
2023-09-10,23.44946
2023-09-11,25.17914
2023-09-12,25.54978
2023-09-13,21.67037
2023-09-14,19.79243
2023-09-15,21.02792
2023-09-16,21.34914
2023-09-17,24.24017
2023-09-18,23.10353
2023-09-19,21.69508
2023-09-20,22.7823
2023-09-21,19.94069
2023-09-22,18.35927
2023-09-23,19.52063
2023-09-24,21.89276
2023-09-25,21.02792
2023-09-26,20.11366
2023-09-27,16.65431
2023-09-28,19.7183
2023-09-29,21.81863
2023-09-30,19.39708
2023-10-01,23.15295
2023-10-02,24.26488
2023-10-03,31.13417
2023-10-04,23.40004
2023-10-05,24.43785
2023-10-06,19.27353
2023-10-07,18.18631
2023-10-08,35.75488
2023-10-09,30.88707
2023-10-10,29.33036
2023-10-11,35.58191
2023-10-12,32.69088
2023-10-13,24.48727
2023-10-14,22.73288
2023-10-15,27.10649
2023-10-16,22.58463
2023-10-17,22.53521
2023-10-18,21.47269
2023-10-19,21.7445
2023-10-20,19.6936
2023-10-21,18.21102
2023-10-22,21.39856
2023-10-23,24.01779
2023-10-24,19.59476
2023-10-25,17.3956
2023-10-26,17.74153
2023-10-27,19.4465
2023-10-28,19.42179
2023-10-29,22.13985
2023-10-30,20.65727
2023-10-31,20.80553
2023-11-01,20.36076
2023-11-02,19.79243
2023-11-03,17.49444
2023-11-04,20.85495
2023-11-05,28.11959
2023-11-06,21.32443
2023-11-07,20.55843
2023-11-08,17.6674
2023-11-09,18.60637
2023-11-10,15.41882
2023-11-11,16.08598
2023-11-12,19.76772
2023-11-13,16.92611
2023-11-14,17.04966
2023-11-15,16.16011
2023-11-16,18.63108
2023-11-17,16.58018
2023-11-18,14.35631
2023-11-19,17.86508
2023-11-20,17.29676
2023-11-21,16.55547
2023-11-22,15.64121
2023-11-23,15.93773
2023-11-24,14.5787
2023-11-25,16.80256
2023-11-26,18.28514
2023-11-27,15.76476
2023-11-28,14.80108
2023-11-29,14.43044
2023-11-30,12.75018
2023-12-01,13.51618
2023-12-02,12.84902
2023-12-03,16.82727
2023-12-04,15.46824
2023-12-05,15.31999
2023-12-06,14.65282
2023-12-07,14.13392
2023-12-08,14.40573
2023-12-09,13.91153
2023-12-10,17.29676
2023-12-11,16.11069
2023-12-12,16.65431
2023-12-13,15.12231
2023-12-14,13.54089
2023-12-15,12.72547
2023-12-16,12.50308
2023-12-17,15.83889
2023-12-18,15.02347
2023-12-19,13.86212
2023-12-20,13.93624
2023-12-21,17.93921
2023-12-22,15.88831
2023-12-23,15.78947
2023-12-24,15.04818
2023-12-25,19.39708
2023-12-26,19.14998
2023-12-27,16.50605
2023-12-28,16.40721
2023-12-29,17.02495
2023-12-30,17.59327
2023-12-31,23.15295
2024-01-01,23.30121
2024-01-02,42.00642
2024-01-03,20.26192
2024-01-04,19.61947
2024-01-05,19.74301
2024-01-06,26.63701
2024-01-07,27.40301
2024-01-08,22.23869
2024-01-09,23.20237
2024-01-10,19.9654
2024-01-11,20.75611
2024-01-12,22.18927
2024-01-13,34.17346
2024-01-14,40.27674
2024-01-15,27.05707
2024-01-16,24.0425
2024-01-17,25.69804
2024-01-18,27.30417
2024-01-19,28.07017
2024-01-20,30.29404
2024-01-21,36.05139
2024-01-22,25.54978
2024-01-23,26.58759
2024-01-24,24.28959
2024-01-25,26.3652
2024-01-26,23.44946
2024-01-27,46.38003
2024-01-28,42.10526
2024-01-29,28.1443
2024-01-30,31.35656
2024-01-31,30.17049
2024-02-01,23.91895
2024-02-02,25.77217
2024-02-03,27.27946
2024-02-04,40.20261
2024-02-05,31.06004
2024-02-06,25.50037
2024-02-07,22.5105
2024-02-08,22.63404
2024-02-09,22.43637
2024-02-10,24.41314
2024-02-11,27.30417
2024-02-12,28.98443
2024-02-13,26.3652
2024-02-14,22.09043
2024-02-15,21.47269
2024-02-16,23.64714
2024-02-17,21.91746
2024-02-18,30.59056
2024-02-19,27.00765
2024-02-20,45.787
2024-02-21,31.82604
2024-02-22,25.47566
2024-02-23,22.06572
2024-02-24,25.45095
2024-02-25,27.94662
2024-02-26,27.10649
2024-02-27,26.26637
2024-02-28,26.66172
2024-02-29,22.65875
2024-03-01,24.68495
2024-03-02,25.92043
2024-03-03,33.95107
2024-03-04,22.5105
2024-03-05,25.05559
2024-03-06,21.37385
2024-03-07,23.96837
2024-03-08,24.11662
2024-03-09,23.7954
2024-03-10,25.92043
2024-03-11,26.68643
2024-03-12,29.35507
2024-03-13,23.44946
2024-03-14,23.82011
2024-03-15,25.87101
2024-03-16,31.03533
2024-03-17,35.63133
2024-03-18,34.17346
2024-03-19,29.72572
2024-03-20,32.61675
