date,세금
2023-05-31,50.69306
2023-06-01,36.55445
2023-06-02,32.71287
2023-06-03,22.77227
2023-06-04,22.33663
2023-06-05,30.41584
2023-06-06,22.85148
2023-06-07,34.37623
2023-06-08,35.48514
2023-06-09,33.18811
2023-06-10,21.38613
2023-06-11,22.37623
2023-06-12,38.25742
2023-06-13,36.79207
2023-06-14,38.29702
2023-06-15,36.15841
2023-06-16,31.40594
2023-06-17,19.76237
2023-06-18,21.90099
2023-06-19,31.96039
2023-06-20,31.16831
2023-06-21,32.51485
2023-06-22,31.60396
2023-06-23,29.62376
2023-06-24,19.12871
2023-06-25,19.96039
2023-06-26,29.54455
2023-06-27,30.13861
2023-06-28,28.51485
2023-06-29,26.17821
2023-06-30,31.44554
2023-07-01,20.0792
2023-07-02,18.57425
2023-07-03,28.43564
2023-07-04,28.15841
2023-07-05,31.12871
2023-07-06,28.47524
2023-07-07,27.36633
2023-07-08,17.78217
2023-07-09,19.44554
2023-07-10,37.62376
2023-07-11,28.0
2023-07-12,31.0495
2023-07-13,33.34653
2023-07-14,30.41584
2023-07-15,21.34653
2023-07-16,19.48514
2023-07-17,35.92079
2023-07-18,30.73267
2023-07-19,31.84158
2023-07-20,29.62376
2023-07-21,26.89108
2023-07-22,19.36633
2023-07-23,19.48514
2023-07-24,30.81188
2023-07-25,38.97029
2023-07-26,29.62376
2023-07-27,29.42574
2023-07-28,30.49504
2023-07-29,18.89108
2023-07-30,17.90099
2023-07-31,37.82178
2023-08-01,25.42574
2023-08-02,23.20792
2023-08-03,25.10891
2023-08-04,22.099
2023-08-05,16.95049
2023-08-06,15.92079
2023-08-07,23.68316
2023-08-08,26.89108
2023-08-09,28.39603
2023-08-10,33.98019
2023-08-11,26.81188
2023-08-12,19.16831
2023-08-13,15.76237
2023-08-14,25.94059
2023-08-15,17.74257
2023-08-16,28.0
2023-08-17,27.80198
2023-08-18,27.12871
2023-08-19,16.99009
2023-08-20,18.21782
2023-08-21,29.22772
2023-08-22,27.52475
2023-08-23,28.35643
2023-08-24,28.51485
2023-08-25,29.78217
2023-08-26,16.51485
2023-08-27,16.67326
2023-08-28,28.35643
2023-08-29,31.24752
2023-08-30,31.36633
2023-08-31,32.71287
2023-09-01,27.40594
2023-09-02,17.10891
2023-09-03,19.28712
2023-09-04,28.91089
2023-09-05,30.41584
2023-09-06,28.0
2023-09-07,26.61386
2023-09-08,26.41584
2023-09-09,17.70297
2023-09-10,20.71287
2023-09-11,33.34653
2023-09-12,28.0396
2023-09-13,29.82178
2023-09-14,28.75247
2023-09-15,28.63366
2023-09-16,17.90099
2023-09-17,19.12871
2023-09-18,33.62376
2023-09-19,36.11881
2023-09-20,33.78217
2023-09-21,29.22772
2023-09-22,27.40594
2023-09-23,17.26732
2023-09-24,19.20792
2023-09-25,35.56435
2023-09-26,30.53465
2023-09-27,28.59405
2023-09-28,15.76237
2023-09-29,15.20792
2023-09-30,17.94059
2023-10-01,16.67326
2023-10-02,17.82178
2023-10-03,19.44554
2023-10-04,32.0396
2023-10-05,27.60396
2023-10-06,25.66336
2023-10-07,18.89108
2023-10-08,17.78217
2023-10-09,21.34653
2023-10-10,36.59405
2023-10-11,31.52475
2023-10-12,26.93069
2023-10-13,25.78217
2023-10-14,17.46534
2023-10-15,22.41584
2023-10-16,27.76237
2023-10-17,17.0693
2023-10-18,8.95049
2023-10-19,8.15841
2023-10-20,8.59405
2023-10-21,4.0396
2023-10-22,5.74257
2023-10-23,9.38613
2023-10-24,10.21782
2023-10-25,10.13861
2023-10-26,10.45544
2023-10-27,8.59405
2023-10-28,5.38613
2023-10-29,4.83168
2023-10-30,9.90099
2023-10-31,11.76237
2023-11-01,7.48514
2023-11-02,8.87128
2023-11-03,9.0297
2023-11-04,4.87128
2023-11-05,4.27722
2023-11-06,8.0792
2023-11-07,9.66336
2023-11-08,9.62376
2023-11-09,10.0594
2023-11-10,8.0
2023-11-11,4.27722
2023-11-12,4.75247
2023-11-13,9.78217
2023-11-14,8.39603
2023-11-15,9.62376
2023-11-16,9.14851
2023-11-17,8.47524
2023-11-18,5.62376
2023-11-19,6.61386
2023-11-20,10.57425
2023-11-21,9.74257
2023-11-22,9.34653
2023-11-23,8.55445
2023-11-24,9.66336
2023-11-25,5.26732
2023-11-26,6.37623
2023-11-27,10.25742
2023-11-28,10.65346
2023-11-29,9.42574
2023-11-30,10.29702
2023-12-01,26.73267
2023-12-02,17.82178
2023-12-03,17.18811
2023-12-04,26.33663
2023-12-05,28.27722
2023-12-06,28.75247
2023-12-07,27.64356
2023-12-08,28.87128
2023-12-09,18.25742
2023-12-10,18.0594
2023-12-11,27.40594
2023-12-12,28.43564
2023-12-13,27.72277
2023-12-14,33.0297
2023-12-15,30.93069
2023-12-16,17.70297
2023-12-17,18.93069
2023-12-18,26.57425
2023-12-19,25.94059
2023-12-20,27.0495
2023-12-21,28.87128
2023-12-22,25.90099
2023-12-23,18.81188
2023-12-24,15.20792
2023-12-25,17.18811
2023-12-26,29.42574
2023-12-27,32.23762
2023-12-28,30.41584
2023-12-29,28.59405
2023-12-30,20.0396
2023-12-31,19.68316
2024-01-01,21.70297
2024-01-02,35.60396
2024-01-03,32.59405
2024-01-04,30.21782
2024-01-05,29.74257
2024-01-06,20.35643
2024-01-07,17.38613
2024-01-08,26.0198
2024-01-09,30.37623
2024-01-10,38.25742
2024-01-11,34.57425
2024-01-12,31.0099
2024-01-13,21.0693
2024-01-14,19.84158
2024-01-15,40.0792
2024-01-16,36.39603
2024-01-17,36.99009
2024-01-18,38.21782
2024-01-19,37.74257
2024-01-20,24.0
2024-01-21,23.28712
2024-01-22,39.28712
2024-01-23,39.28712
2024-01-24,39.84158
2024-01-25,39.92079
2024-01-26,28.43564
2024-01-27,20.39603
2024-01-28,22.0594
2024-01-29,31.36633
2024-01-30,35.72277
2024-01-31,41.42574
2024-02-01,33.26732
2024-02-02,27.40594
2024-02-03,22.77227
2024-02-04,23.72277
2024-02-05,33.22772
2024-02-06,31.12871
2024-02-07,26.0594
2024-02-08,30.93069
2024-02-09,19.24752
2024-02-10,19.40594
2024-02-11,16.39603
2024-02-12,18.099
2024-02-13,32.27722
2024-02-14,25.50495
2024-02-15,25.78217
2024-02-16,25.54455
2024-02-17,19.0891
2024-02-18,17.90099
2024-02-19,27.12871
2024-02-20,30.57425
2024-02-21,27.72277
2024-02-22,26.81188
2024-02-23,25.58415
2024-02-24,16.43564
2024-02-25,17.70297
2024-02-26,25.66336
2024-02-27,25.62376
2024-02-28,24.59405
2024-02-29,25.18811
2024-03-01,16.67326
2024-03-02,15.68316
2024-03-03,16.0
2024-03-04,23.80198
2024-03-05,26.0198
2024-03-06,24.99009
2024-03-07,28.0
2024-03-08,27.36633
2024-03-09,18.89108
2024-03-10,19.16831
2024-03-11,26.45544
2024-03-12,27.0099
2024-03-13,25.62376
2024-03-14,23.0891
2024-03-15,24.47524
2024-03-16,17.30693
2024-03-17,19.0495
2024-03-18,23.52475
2024-03-19,27.32673
2024-03-20,25.14851
