date,회사채
2023-05-31,6.09787
2023-06-01,6.58467
2023-06-02,5.99538
2023-06-03,2.92083
2023-06-04,2.17781
2023-06-05,6.35408
2023-06-06,5.27799
2023-06-07,6.84089
2023-06-08,5.71355
2023-06-09,5.86728
2023-06-10,3.02331
2023-06-11,2.17781
2023-06-12,6.48219
2023-06-13,6.61029
2023-06-14,5.68793
2023-06-15,5.32923
2023-06-16,5.99538
2023-06-17,2.30591
2023-06-18,2.8952
2023-06-19,10.32539
2023-06-20,9.12118
2023-06-21,9.12118
2023-06-22,8.07071
2023-06-23,6.78964
2023-06-24,3.04893
2023-06-25,2.07532
2023-06-26,5.43171
2023-06-27,5.68793
2023-06-28,5.68793
2023-06-29,5.38047
2023-06-30,5.09864
2023-07-01,2.20343
2023-07-02,2.4084
2023-07-03,6.20035
2023-07-04,5.84166
2023-07-05,5.12426
2023-07-06,4.94491
2023-07-07,4.91929
2023-07-08,1.99846
2023-07-09,1.94722
2023-07-10,6.14911
2023-07-11,5.71355
2023-07-12,5.50858
2023-07-13,5.30361
2023-07-14,5.07302
2023-07-15,1.5629
2023-07-16,2.0497
2023-07-17,5.8929
2023-07-18,4.89367
2023-07-19,5.45734
2023-07-20,4.91929
2023-07-21,3.81757
2023-07-22,1.76787
2023-07-23,2.07532
2023-07-24,5.20112
2023-07-25,4.6887
2023-07-26,4.71432
2023-07-27,5.02177
2023-07-28,4.8168
2023-07-29,2.38278
2023-07-30,1.94722
2023-07-31,4.15065
2023-08-01,4.8168
2023-08-02,4.27875
2023-08-03,4.35562
2023-08-04,4.33
2023-08-05,2.02408
2023-08-06,2.28029
2023-08-07,4.86805
2023-08-08,5.32923
2023-08-09,5.55982
2023-08-10,5.40609
2023-08-11,4.73994
2023-08-12,2.63899
2023-08-13,2.61337
2023-08-14,5.81603
2023-08-15,3.22828
2023-08-16,6.63592
2023-08-17,5.63668
2023-08-18,6.2516
2023-08-19,2.58775
2023-08-20,1.81911
2023-08-21,5.43171
2023-08-22,7.76325
2023-08-23,6.96899
2023-08-24,5.81603
2023-08-25,4.43248
2023-08-26,2.43402
2023-08-27,2.97207
2023-08-28,6.91775
2023-08-29,6.3797
2023-08-30,4.99615
2023-08-31,5.71355
2023-09-01,4.40686
2023-09-02,2.53651
2023-09-03,2.51088
2023-09-04,6.50781
2023-09-05,5.02177
2023-09-06,5.58544
2023-09-07,5.61106
2023-09-08,5.32923
2023-09-09,2.48526
2023-09-10,2.92083
2023-09-11,5.58544
2023-09-12,5.91852
2023-09-13,5.5342
2023-09-14,5.61106
2023-09-15,4.17627
2023-09-16,1.97284
2023-09-17,3.02331
2023-09-18,5.32923
2023-09-19,6.021
2023-09-20,5.55982
2023-09-21,5.96976
2023-09-22,4.56059
2023-09-23,2.43402
2023-09-24,2.66461
2023-09-25,5.43171
2023-09-26,6.3797
2023-09-27,4.71432
2023-09-28,2.53651
2023-09-29,2.30591
2023-09-30,2.17781
2023-10-01,2.43402
2023-10-02,3.02331
2023-10-03,2.7671
2023-10-04,8.63438
2023-10-05,8.1732
2023-10-06,8.37817
2023-10-07,2.81834
2023-10-08,3.38201
2023-10-09,3.38201
2023-10-10,6.7384
2023-10-11,6.61029
2023-10-12,7.32769
2023-10-13,6.27722
2023-10-14,3.17704
2023-10-15,4.63745
2023-10-16,7.91698
2023-10-17,7.07148
2023-10-18,7.78888
2023-10-19,8.27568
2023-10-20,7.50704
2023-10-21,3.63822
2023-10-22,3.68946
2023-10-23,7.66077
2023-10-24,7.37893
2023-10-25,6.30284
2023-10-26,7.0971
2023-10-27,5.8929
2023-10-28,2.7671
2023-10-29,3.58698
2023-10-30,8.99308
2023-10-31,7.32769
2023-11-01,6.3797
2023-11-02,6.45657
2023-11-03,5.58544
2023-11-04,2.38278
2023-11-05,3.56136
2023-11-06,6.20035
2023-11-07,6.14911
2023-11-08,6.71278
2023-11-09,5.96976
2023-11-10,5.22674
2023-11-11,2.38278
2023-11-12,2.56213
2023-11-13,7.25083
2023-11-14,7.27645
2023-11-15,5.66231
2023-11-16,6.12349
2023-11-17,4.61183
2023-11-18,2.33153
2023-11-19,2.4084
2023-11-20,5.58544
2023-11-21,7.04586
2023-11-22,5.61106
2023-11-23,6.71278
2023-11-24,5.38047
2023-11-25,2.4084
2023-11-26,2.07532
2023-11-27,5.8929
2023-11-28,6.04663
2023-11-29,5.94414
2023-11-30,5.38047
2023-12-01,4.6887
2023-12-02,2.12656
2023-12-03,3.10017
2023-12-04,5.73917
2023-12-05,5.99538
2023-12-06,6.45657
2023-12-07,5.5342
2023-12-08,4.86805
2023-12-09,2.4084
2023-12-10,2.58775
2023-12-11,6.3797
2023-12-12,5.79041
2023-12-13,6.43095
2023-12-14,6.84089
2023-12-15,6.45657
2023-12-16,2.35716
2023-12-17,2.7671
2023-12-18,7.30207
2023-12-19,7.37893
2023-12-20,5.50858
2023-12-21,4.17627
2023-12-22,3.68946
2023-12-23,1.691
2023-12-24,1.3323
2023-12-25,2.02408
2023-12-26,5.50858
2023-12-27,4.48373
2023-12-28,7.0971
2023-12-29,4.84242
2023-12-30,2.0497
2023-12-31,4.22751
2024-01-01,4.43248
2024-01-02,7.30207
2024-01-03,7.37893
2024-01-04,8.14757
2024-01-05,7.27645
2024-01-06,4.22751
2024-01-07,3.76633
2024-01-08,7.35331
2024-01-09,7.37893
2024-01-10,7.14834
2024-01-11,8.04509
2024-01-12,6.96899
2024-01-13,2.22905
2024-01-14,3.2539
2024-01-15,6.89213
2024-01-16,7.73763
2024-01-17,8.50627
2024-01-18,8.14757
2024-01-19,6.27722
2024-01-20,2.79272
2024-01-21,3.40763
2024-01-22,8.63438
2024-01-23,8.07071
2024-01-24,6.81527
2024-01-25,5.84166
2024-01-26,6.22598
2024-01-27,3.30514
2024-01-28,3.33077
2024-01-29,6.2516
2024-01-30,7.27645
2024-01-31,7.0971
2024-02-01,6.04663
2024-02-02,7.5839
2024-02-03,5.25236
2024-02-04,4.61183
2024-02-05,7.40456
2024-02-06,6.63592
2024-02-07,5.48296
2024-02-08,5.94414
2024-02-09,1.89597
2024-02-10,1.79349
2024-02-11,1.94722
2024-02-12,2.99769
2024-02-13,7.07148
2024-02-14,6.04663
2024-02-15,6.48219
2024-02-16,5.86728
2024-02-17,2.81834
2024-02-18,2.79272
2024-02-19,6.43095
2024-02-20,11.17089
2024-02-21,9.47988
2024-02-22,8.78811
2024-02-23,7.25083
2024-02-24,3.35639
2024-02-25,3.02331
2024-02-26,6.40532
2024-02-27,8.32692
2024-02-28,8.53189
2024-02-29,6.40532
2024-03-01,2.12656
2024-03-02,1.92159
2024-03-03,2.92083
2024-03-04,5.43171
2024-03-05,7.07148
2024-03-06,6.40532
2024-03-07,6.04663
2024-03-08,5.40609
2024-03-09,2.0497
2024-03-10,2.84396
2024-03-11,5.5342
2024-03-12,6.40532
2024-03-13,6.32846
2024-03-14,5.50858
2024-03-15,5.30361
2024-03-16,2.28029
2024-03-17,2.43402
2024-03-18,4.91929
2024-03-19,6.58467
2024-03-20,5.50858
