date,미국주식사는법
2023-05-30,2.47303
2023-05-31,2.78873
2023-06-01,1.99947
2023-06-02,1.86792
2023-06-03,1.42067
2023-06-04,1.4996
2023-06-05,2.1047
2023-06-06,1.60484
2023-06-07,2.05209
2023-06-08,1.99947
2023-06-09,2.65719
2023-06-10,1.84162
2023-06-11,1.36806
2023-06-12,2.47303
2023-06-13,3.23599
2023-06-14,4.57774
2023-06-15,3.31491
2023-06-16,2.70981
2023-06-17,1.68376
2023-06-18,1.68376
2023-06-19,2.1047
2023-06-20,2.34148
2023-06-21,2.20994
2023-06-22,2.47303
2023-06-23,1.789
2023-06-24,1.39436
2023-06-25,1.39436
2023-06-26,1.65745
2023-06-27,1.81531
2023-06-28,2.26256
2023-06-29,2.44672
2023-06-30,2.26256
2023-07-01,2.28887
2023-07-02,1.789
2023-07-03,3.23599
2023-07-04,3.47277
2023-07-05,3.47277
2023-07-06,2.23625
2023-07-07,2.20994
2023-07-08,2.02578
2023-07-09,1.2102
2023-07-10,2.28887
2023-07-11,2.6835
2023-07-12,3.02551
2023-07-13,2.60457
2023-07-14,3.39384
2023-07-15,1.99947
2023-07-16,1.789
2023-07-17,2.99921
2023-07-18,2.84135
2023-07-19,4.05156
2023-07-20,3.44646
2023-07-21,3.39384
2023-07-22,1.84162
2023-07-23,1.92054
2023-07-24,2.28887
2023-07-25,2.94659
2023-07-26,3.44646
2023-07-27,3.13075
2023-07-28,3.15706
2023-07-29,1.92054
2023-07-30,2.18363
2023-07-31,3.02551
2023-08-01,3.31491
2023-08-02,3.70955
2023-08-03,2.65719
2023-08-04,2.26256
2023-08-05,1.57853
2023-08-06,1.789
2023-08-07,2.57826
2023-08-08,3.18337
2023-08-09,3.05182
2023-08-10,2.65719
2023-08-11,2.70981
2023-08-12,1.99947
2023-08-13,1.97316
2023-08-14,2.02578
2023-08-15,2.65719
2023-08-16,3.02551
2023-08-17,3.07813
2023-08-18,2.92028
2023-08-19,2.26256
2023-08-20,1.76269
2023-08-21,2.78873
2023-08-22,2.05209
2023-08-23,3.02551
2023-08-24,3.84109
2023-08-25,2.99921
2023-08-26,1.71007
2023-08-27,1.81531
2023-08-28,2.89397
2023-08-29,3.15706
2023-08-30,3.49907
2023-08-31,2.78873
2023-09-01,2.76243
2023-09-02,2.15732
2023-09-03,1.94685
2023-09-04,2.47303
2023-09-05,3.18337
2023-09-06,2.84135
2023-09-07,2.49934
2023-09-08,2.13101
2023-09-09,1.86792
2023-09-10,1.36806
2023-09-11,2.3941
2023-09-12,3.52538
2023-09-13,2.70981
2023-09-14,1.86792
2023-09-15,3.10444
2023-09-16,1.68376
2023-09-17,1.26282
2023-09-18,1.97316
2023-09-19,2.0784
2023-09-20,2.52565
2023-09-21,2.02578
2023-09-22,1.81531
2023-09-23,1.47329
2023-09-24,1.10497
2023-09-25,1.86792
2023-09-26,2.15732
2023-09-27,2.1047
2023-09-28,1.18389
2023-09-29,0.84188
2023-09-30,1.36806
2023-10-01,1.55222
2023-10-02,1.76269
2023-10-03,2.15732
2023-10-04,2.18363
2023-10-05,2.76243
2023-10-06,2.26256
2023-10-07,1.89423
2023-10-08,1.28913
2023-10-09,1.47329
2023-10-10,2.3941
2023-10-11,2.0784
2023-10-12,2.55196
2023-10-13,2.23625
2023-10-14,1.44698
2023-10-15,1.60484
2023-10-16,1.42067
2023-10-17,2.57826
2023-10-18,2.23625
2023-10-19,2.47303
2023-10-20,2.49934
2023-10-21,1.36806
2023-10-22,1.55222
2023-10-23,1.92054
2023-10-24,2.13101
2023-10-25,2.20994
2023-10-26,2.44672
2023-10-27,2.42041
2023-10-28,1.52591
2023-10-29,1.02604
2023-10-30,1.94685
2023-10-31,2.92028
2023-11-01,1.92054
2023-11-02,2.1047
2023-11-03,2.63088
2023-11-04,1.44698
2023-11-05,1.73638
2023-11-06,2.57826
2023-11-07,1.97316
2023-11-08,2.73612
2023-11-09,2.28887
2023-11-10,2.15732
2023-11-11,1.31544
2023-11-12,1.60484
2023-11-13,2.34148
2023-11-14,3.10444
2023-11-15,3.78847
2023-11-16,3.42015
2023-11-17,2.31518
2023-11-18,1.86792
2023-11-19,1.65745
2023-11-20,3.39384
2023-11-21,2.57826
2023-11-22,2.78873
2023-11-23,2.81504
2023-11-24,2.36779
2023-11-25,1.73638
2023-11-26,1.65745
2023-11-27,2.52565
2023-11-28,3.02551
2023-11-29,3.26229
2023-11-30,2.78873
2023-12-01,2.13101
2023-12-02,1.81531
2023-12-03,1.73638
2023-12-04,3.31491
2023-12-05,3.10444
2023-12-06,3.44646
2023-12-07,2.73612
2023-12-08,2.63088
2023-12-09,1.99947
2023-12-10,2.1047
2023-12-11,2.92028
2023-12-12,3.13075
2023-12-13,2.44672
2023-12-14,5.28808
2023-12-15,4.39358
2023-12-16,3.26229
2023-12-17,2.47303
2023-12-18,3.60431
2023-12-19,3.89371
2023-12-20,4.39358
2023-12-21,4.07787
2023-12-22,3.81478
2023-12-23,2.28887
2023-12-24,2.28887
2023-12-25,2.76243
2023-12-26,2.89397
2023-12-27,4.97237
2023-12-28,4.28834
2023-12-29,3.578
2023-12-30,3.10444
2023-12-31,2.9729
2024-01-01,3.73585
2024-01-02,4.97237
2024-01-03,5.0513
2024-01-04,3.97263
2024-01-05,3.76216
2024-01-06,2.94659
2024-01-07,3.92002
2024-01-08,3.70955
2024-01-09,4.94606
2024-01-10,4.44619
2024-01-11,5.07761
2024-01-12,4.13049
2024-01-13,4.4725
2024-01-14,3.65693
2024-01-15,4.28834
2024-01-16,5.07761
2024-01-17,6.10365
2024-01-18,5.91949
2024-01-19,5.86687
2024-01-20,5.70902
2024-01-21,5.26177
2024-01-22,7.23493
2024-01-23,7.28755
2024-01-24,7.18232
2024-01-25,8.81347
2024-01-26,9.62904
2024-01-27,6.41936
2024-01-28,6.07734
2024-01-29,9.07655
2024-01-30,11.15495
2024-01-31,8.44514
2024-02-01,7.91896
2024-02-02,7.39279
2024-02-03,6.26151
2024-02-04,6.57721
2024-02-05,8.47145
2024-02-06,10.36569
2024-02-07,6.99815
2024-02-08,8.10313
2024-02-09,7.89265
2024-02-10,8.20836
2024-02-11,6.8403
2024-02-12,9.28702
2024-02-13,14.49618
2024-02-14,11.78637
2024-02-15,11.31281
2024-02-16,9.86582
2024-02-17,6.81399
2024-02-18,6.99815
2024-02-19,8.81347
2024-02-20,8.89239
2024-02-21,9.97106
2024-02-22,10.65509
2024-02-23,16.65351
2024-02-24,10.15522
2024-02-25,8.41883
2024-02-26,11.20757
2024-02-27,10.86556
2024-02-28,9.91844
2024-02-29,9.4975
2024-03-01,8.44514
2024-03-02,9.12917
2024-03-03,8.47145
2024-03-04,11.23388
2024-03-05,13.94369
2024-03-06,11.07603
2024-03-07,13.39121
2024-03-08,15.4433
2024-03-09,9.4975
2024-03-10,7.62957
2024-03-11,10.86556
2024-03-12,12.36516
2024-03-13,12.54932
2024-03-14,10.44461
2024-03-15,8.57669
2024-03-16,6.2352
2024-03-17,6.18258
2024-03-18,10.31307
2024-03-19,10.83925
2024-03-20,11.04972
