date,한국항공우주주가
2023-05-30,24.85246
2023-05-31,22.63948
2023-06-01,20.40638
2023-06-02,25.87848
2023-06-03,3.43682
2023-06-04,2.40075
2023-06-05,21.24463
2023-06-06,3.07805
2023-06-07,22.51542
2023-06-08,21.76099
2023-06-09,19.99061
2023-06-10,2.81317
2023-06-11,1.97491
2023-06-12,21.06692
2023-06-13,19.6989
2023-06-14,18.57229
2023-06-15,17.99892
2023-06-16,21.4391
2023-06-17,2.58851
2023-06-18,2.2901
2023-06-19,36.9434
2023-06-20,28.94313
2023-06-21,24.59428
2023-06-22,21.21781
2023-06-23,18.5287
2023-06-24,2.56169
2023-06-25,1.95815
2023-06-26,18.63599
2023-06-27,17.99222
2023-06-28,18.53876
2023-06-29,19.78272
2023-06-30,18.94782
2023-07-01,2.47451
2023-07-02,2.36386
2023-07-03,19.19259
2023-07-04,19.94031
2023-07-05,20.19849
2023-07-06,18.11963
2023-07-07,16.72478
2023-07-08,2.37057
2023-07-09,2.24651
2023-07-10,18.49852
2023-07-11,23.2162
2023-07-12,21.42234
2023-07-13,19.61842
2023-07-14,20.02078
2023-07-15,2.57175
2023-07-16,2.14927
2023-07-17,18.29063
2023-07-18,17.20761
2023-07-19,16.81531
2023-07-20,15.70211
2023-07-21,15.07175
2023-07-22,1.99503
2023-07-23,1.68991
2023-07-24,16.48336
2023-07-25,16.01394
2023-07-26,18.69299
2023-07-27,21.46258
2023-07-28,18.5287
2023-07-29,2.07886
2023-07-30,1.87768
2023-07-31,17.33167
2023-08-01,16.78513
2023-08-02,19.42395
2023-08-03,15.71217
2023-08-04,15.67529
2023-08-05,2.13586
2023-08-06,1.68991
2023-08-07,16.03741
2023-08-08,15.54788
2023-08-09,15.14552
2023-08-10,14.71968
2023-08-11,18.67288
2023-08-12,2.5181
2023-08-13,2.02186
2023-08-14,15.17569
2023-08-15,2.39739
2023-08-16,14.22009
2023-08-17,15.40705
2023-08-18,14.10944
2023-08-19,1.66309
2023-08-20,1.37473
2023-08-21,15.34334
2023-08-22,14.71968
2023-08-23,14.07591
2023-08-24,13.96526
2023-08-25,12.79841
2023-08-26,1.60608
2023-08-27,1.32778
2023-08-28,14.11614
2023-08-29,16.59737
2023-08-30,15.65517
2023-08-31,14.81021
2023-09-01,15.71553
2023-09-02,1.68656
2023-09-03,1.55914
2023-09-04,14.40115
2023-09-05,13.08006
2023-09-06,15.81612
2023-09-07,13.68025
2023-09-08,13.28125
2023-09-09,1.89444
2023-09-10,1.48202
2023-09-11,14.97116
2023-09-12,13.58972
2023-09-13,12.18481
2023-09-14,12.86212
2023-09-15,14.90745
2023-09-16,1.69662
2023-09-17,1.26408
2023-09-18,12.728
2023-09-19,11.58462
2023-09-20,11.12191
2023-09-21,13.08677
2023-09-22,11.15544
2023-09-23,1.41832
2023-09-24,1.07296
2023-09-25,10.52843
2023-09-26,11.01461
2023-09-27,10.37754
2023-09-28,1.31773
2023-09-29,0.97572
2023-09-30,0.80472
2023-10-01,1.03272
2023-10-02,1.38143
2023-10-03,0.85836
2023-10-04,10.70949
2023-10-05,10.82349
2023-10-06,10.11266
2023-10-07,1.48873
2023-10-08,1.06625
2023-10-09,1.75362
2023-10-10,16.9092
2023-10-11,15.59817
2023-10-12,13.21754
2023-10-13,13.03983
2023-10-14,1.79385
2023-10-15,1.36467
2023-10-16,14.84375
2023-10-17,13.88143
2023-10-18,12.4497
2023-10-19,11.64163
2023-10-20,10.73631
2023-10-21,1.68991
2023-10-22,1.2909
2023-10-23,13.55284
2023-10-24,12.37929
2023-10-25,12.44299
2023-10-26,11.25268
2023-10-27,10.6592
2023-10-28,1.38814
2023-10-29,1.10984
2023-10-30,13.10354
2023-10-31,20.5405
2023-11-01,14.89404
2023-11-02,14.72639
2023-11-03,14.37768
2023-11-04,1.91791
2023-11-05,1.69662
2023-11-06,18.02239
2023-11-07,16.9729
2023-11-08,16.47666
2023-11-09,14.7398
2023-11-10,12.08758
2023-11-11,1.78044
2023-11-12,1.42502
2023-11-13,12.28205
2023-11-14,12.91241
2023-11-15,12.69112
2023-11-16,12.29881
2023-11-17,11.09509
2023-11-18,1.34455
2023-11-19,1.19702
2023-11-20,12.55364
2023-11-21,11.94004
2023-11-22,12.0071
2023-11-23,12.04063
2023-11-24,10.32054
2023-11-25,1.44179
2023-11-26,1.23055
2023-11-27,10.92744
2023-11-28,10.61896
2023-11-29,11.20238
2023-11-30,12.07416
2023-12-01,16.47331
2023-12-02,2.83664
2023-12-03,2.00174
2023-12-04,15.00804
2023-12-05,12.58382
2023-12-06,13.53607
2023-12-07,12.26528
2023-12-08,12.54694
2023-12-09,2.18951
2023-12-10,1.71673
2023-12-11,14.90075
2023-12-12,13.1706
2023-12-13,12.05069
2023-12-14,13.19071
2023-12-15,12.00375
2023-12-16,1.95815
2023-12-17,1.50549
2023-12-18,12.30552
2023-12-19,11.69527
2023-12-20,14.52856
2023-12-21,14.55874
2023-12-22,12.8923
2023-12-23,1.9548
2023-12-24,1.25402
2023-12-25,1.56585
2023-12-26,11.92663
2023-12-27,12.88559
2023-12-28,13.83784
2023-12-29,5.51233
2023-12-30,1.55244
2023-12-31,1.24731
2024-01-01,1.6262
2024-01-02,17.0299
2024-01-03,26.18025
2024-01-04,21.45252
2024-01-05,20.1549
2024-01-06,2.99423
2024-01-07,2.25321
2024-01-08,16.47331
2024-01-09,20.21861
2024-01-10,21.80123
2024-01-11,19.09871
2024-01-12,18.32752
2024-01-13,2.50134
2024-01-14,2.39069
2024-01-15,15.58141
2024-01-16,14.49168
2024-01-17,14.5118
2024-01-18,19.13559
2024-01-19,18.55217
2024-01-20,3.01099
2024-01-21,3.20882
2024-01-22,18.0861
2024-01-23,16.41295
2024-01-24,14.71298
2024-01-25,14.44474
2024-01-26,14.24356
2024-01-27,1.84079
2024-01-28,1.6262
2024-01-29,16.5806
2024-01-30,14.68951
2024-01-31,14.64256
2024-02-01,14.05244
2024-02-02,20.54385
2024-02-03,3.24906
2024-02-04,2.31357
2024-02-05,15.70211
2024-02-06,14.01891
2024-02-07,14.22009
2024-02-08,13.44219
2024-02-09,1.99839
2024-02-10,1.47867
2024-02-11,1.5692
2024-02-12,1.88438
2024-02-13,18.08945
2024-02-14,19.149
2024-02-15,16.43307
2024-02-16,15.04157
2024-02-17,1.94474
2024-02-18,1.7402
2024-02-19,18.89417
2024-02-20,17.14726
2024-02-21,15.15557
2024-02-22,19.39712
2024-02-23,15.82282
2024-02-24,2.60863
2024-02-25,1.9548
2024-02-26,15.84965
2024-02-27,16.54037
2024-02-28,16.85219
2024-02-29,14.48162
2024-03-01,2.44769
2024-03-02,1.87768
2024-03-03,1.93133
2024-03-04,14.72639
2024-03-05,13.6266
2024-03-06,18.77347
2024-03-07,16.9092
2024-03-08,15.739
2024-03-09,2.83664
2024-03-10,2.25657
2024-03-11,18.43146
2024-03-12,15.08181
2024-03-13,15.70211
2024-03-14,17.84804
2024-03-15,14.63586
2024-03-16,2.05539
2024-03-17,1.91121
2024-03-18,14.41791
2024-03-19,15.1321
2024-03-20,15.53446
