date,연금계좌
2023-05-31,11.09243
2023-06-01,11.42857
2023-06-02,7.89915
2023-06-03,5.04201
2023-06-04,5.46218
2023-06-05,6.55462
2023-06-06,6.05042
2023-06-07,7.64705
2023-06-08,6.55462
2023-06-09,6.97478
2023-06-10,9.32773
2023-06-11,5.63025
2023-06-12,9.15966
2023-06-13,10.08403
2023-06-14,8.48739
2023-06-15,9.49579
2023-06-16,7.14285
2023-06-17,5.54621
2023-06-18,7.81512
2023-06-19,6.89075
2023-06-20,9.15966
2023-06-21,12.94117
2023-06-22,8.65546
2023-06-23,7.31092
2023-06-24,5.21008
2023-06-25,5.79831
2023-06-26,8.06722
2023-06-27,8.48739
2023-06-28,10.5042
2023-06-29,8.90756
2023-06-30,15.46218
2023-07-01,9.07563
2023-07-02,7.05882
2023-07-03,11.17647
2023-07-04,8.48739
2023-07-05,7.98319
2023-07-06,8.31932
2023-07-07,9.57983
2023-07-08,3.69747
2023-07-09,4.87394
2023-07-10,6.89075
2023-07-11,7.56302
2023-07-12,7.81512
2023-07-13,7.73109
2023-07-14,6.97478
2023-07-15,4.28571
2023-07-16,5.29411
2023-07-17,6.55462
2023-07-18,6.97478
2023-07-19,6.47058
2023-07-20,7.73109
2023-07-21,5.71428
2023-07-22,4.95798
2023-07-23,5.46218
2023-07-24,8.40336
2023-07-25,7.56302
2023-07-26,7.81512
2023-07-27,7.73109
2023-07-28,6.72268
2023-07-29,4.87394
2023-07-30,4.70588
2023-07-31,9.07563
2023-08-01,8.99159
2023-08-02,10.0
2023-08-03,6.72268
2023-08-04,8.73949
2023-08-05,5.37815
2023-08-06,4.87394
2023-08-07,6.72268
2023-08-08,6.80672
2023-08-09,7.64705
2023-08-10,11.09243
2023-08-11,7.56302
2023-08-12,5.12605
2023-08-13,7.14285
2023-08-14,9.24369
2023-08-15,8.31932
2023-08-16,8.40336
2023-08-17,9.32773
2023-08-18,7.98319
2023-08-19,5.88235
2023-08-20,7.98319
2023-08-21,8.31932
2023-08-22,11.7647
2023-08-23,12.0168
2023-08-24,9.91596
2023-08-25,10.7563
2023-08-26,5.96638
2023-08-27,7.73109
2023-08-28,11.59663
2023-08-29,11.0084
2023-08-30,14.03361
2023-08-31,12.85714
2023-09-01,7.39495
2023-09-02,7.98319
2023-09-03,6.89075
2023-09-04,8.15126
2023-09-05,11.68067
2023-09-06,10.58823
2023-09-07,8.15126
2023-09-08,8.57142
2023-09-09,6.05042
2023-09-10,7.64705
2023-09-11,10.08403
2023-09-12,8.82352
2023-09-13,7.81512
2023-09-14,8.57142
2023-09-15,7.81512
2023-09-16,5.54621
2023-09-17,5.04201
2023-09-18,8.06722
2023-09-19,6.38655
2023-09-20,6.38655
2023-09-21,5.71428
2023-09-22,4.62184
2023-09-23,4.53781
2023-09-24,3.69747
2023-09-25,6.55462
2023-09-26,7.81512
2023-09-27,4.95798
2023-09-28,3.78151
2023-09-29,3.27731
2023-09-30,4.62184
2023-10-01,3.27731
2023-10-02,4.87394
2023-10-03,5.29411
2023-10-04,7.14285
2023-10-05,6.13445
2023-10-06,6.63865
2023-10-07,4.03361
2023-10-08,5.71428
2023-10-09,5.29411
2023-10-10,5.71428
2023-10-11,4.62184
2023-10-12,5.21008
2023-10-13,6.30252
2023-10-14,3.94957
2023-10-15,5.46218
2023-10-16,6.55462
2023-10-17,7.81512
2023-10-18,5.79831
2023-10-19,5.88235
2023-10-20,5.37815
2023-10-21,4.11764
2023-10-22,5.04201
2023-10-23,5.63025
2023-10-24,12.521
2023-10-25,9.15966
2023-10-26,9.49579
2023-10-27,10.67226
2023-10-28,9.49579
2023-10-29,5.29411
2023-10-30,8.06722
2023-10-31,7.81512
2023-11-01,6.97478
2023-11-02,6.89075
2023-11-03,8.65546
2023-11-04,4.78991
2023-11-05,5.12605
2023-11-06,6.05042
2023-11-07,6.21848
2023-11-08,10.7563
2023-11-09,9.32773
2023-11-10,10.42016
2023-11-11,5.96638
2023-11-12,7.73109
2023-11-13,8.57142
2023-11-14,9.24369
2023-11-15,12.0168
2023-11-16,15.21008
2023-11-17,11.09243
2023-11-18,5.54621
2023-11-19,8.48739
2023-11-20,9.41176
2023-11-21,12.94117
2023-11-22,18.65546
2023-11-23,22.0168
2023-11-24,18.23529
2023-11-25,9.83193
2023-11-26,13.44537
2023-11-27,14.03361
2023-11-28,13.94957
2023-11-29,14.20168
2023-11-30,14.45378
2023-12-01,12.10084
2023-12-02,7.31092
2023-12-03,10.33613
2023-12-04,15.88235
2023-12-05,16.05042
2023-12-06,16.80672
2023-12-07,18.06722
2023-12-08,16.72268
2023-12-09,9.83193
2023-12-10,11.0084
2023-12-11,14.95798
2023-12-12,16.63865
2023-12-13,25.29411
2023-12-14,22.7731
2023-12-15,19.07563
2023-12-16,81.84873
2023-12-17,34.87394
2023-12-18,26.55462
2023-12-19,20.33613
2023-12-20,19.74789
2023-12-21,24.70588
2023-12-22,27.39495
2023-12-23,18.31932
2023-12-24,14.53781
2023-12-25,19.74789
2023-12-26,27.81512
2023-12-27,29.07563
2023-12-28,28.65546
2023-12-29,21.5126
2023-12-30,14.95798
2023-12-31,15.04201
2024-01-01,13.52941
2024-01-02,18.23529
2024-01-03,18.48739
2024-01-04,15.79831
2024-01-05,17.22689
2024-01-06,11.17647
2024-01-07,12.68907
2024-01-08,15.29411
2024-01-09,15.29411
2024-01-10,15.54621
2024-01-11,13.78151
2024-01-12,13.94957
2024-01-13,10.84033
2024-01-14,9.41176
2024-01-15,22.43697
2024-01-16,24.36974
2024-01-17,23.52941
2024-01-18,23.78151
2024-01-19,21.93277
2024-01-20,15.12605
2024-01-21,12.94117
2024-01-22,33.86554
2024-01-23,31.09243
2024-01-24,25.37815
2024-01-25,25.46218
2024-01-26,21.68067
2024-01-27,12.7731
2024-01-28,14.36974
2024-01-29,21.5126
2024-01-30,22.94117
2024-01-31,17.98319
2024-02-01,18.73949
2024-02-02,19.07563
2024-02-03,12.10084
2024-02-04,13.02521
2024-02-05,19.49579
2024-02-06,17.81512
2024-02-07,16.97478
2024-02-08,16.63865
2024-02-09,12.68907
2024-02-10,11.42857
2024-02-11,12.60504
2024-02-12,15.96638
2024-02-13,22.18487
2024-02-14,20.2521
2024-02-15,20.42016
2024-02-16,17.73109
2024-02-17,13.02521
2024-02-18,13.78151
2024-02-19,17.31092
2024-02-20,19.91596
2024-02-21,17.73109
2024-02-22,18.57142
2024-02-23,17.98319
2024-02-24,11.34453
2024-02-25,14.03361
2024-02-26,20.16806
2024-02-27,16.55462
2024-02-28,21.09243
2024-02-29,18.06722
2024-03-01,12.94117
2024-03-02,9.83193
2024-03-03,11.42857
2024-03-04,18.40336
2024-03-05,21.5126
2024-03-06,15.88235
2024-03-07,14.78991
2024-03-08,13.94957
2024-03-09,8.73949
2024-03-10,11.2605
2024-03-11,15.88235
2024-03-12,13.94957
2024-03-13,16.21848
2024-03-14,11.93277
2024-03-15,12.94117
2024-03-16,8.65546
2024-03-17,10.08403
2024-03-18,14.53781
2024-03-19,14.62184
2024-03-20,17.47899
