date,질권설정
2023-05-31,47.70114
2023-06-01,45.78544
2023-06-02,42.33716
2023-06-03,14.75095
2023-06-04,12.83524
2023-06-05,39.65517
2023-06-06,19.34865
2023-06-07,49.71264
2023-06-08,45.11494
2023-06-09,43.96551
2023-06-10,19.0613
2023-06-11,13.21839
2023-06-12,52.39463
2023-06-13,50.67049
2023-06-14,50.0
2023-06-15,44.15708
2023-06-16,41.47509
2023-06-17,14.36781
2023-06-18,12.54789
2023-06-19,44.25287
2023-06-20,49.52107
2023-06-21,47.318
2023-06-22,44.15708
2023-06-23,36.68582
2023-06-24,11.87739
2023-06-25,12.73946
2023-06-26,47.70114
2023-06-27,45.30651
2023-06-28,47.9885
2023-06-29,43.67816
2023-06-30,36.11111
2023-07-01,13.7931
2023-07-02,9.57854
2023-07-03,39.94252
2023-07-04,44.92337
2023-07-05,39.94252
2023-07-06,43.96551
2023-07-07,38.60153
2023-07-08,14.08045
2023-07-09,10.63218
2023-07-10,44.92337
2023-07-11,44.0613
2023-07-12,40.70881
2023-07-13,45.40229
2023-07-14,36.30268
2023-07-15,12.16475
2023-07-16,12.16475
2023-07-17,42.0498
2023-07-18,44.63601
2023-07-19,47.50957
2023-07-20,38.88888
2023-07-21,34.77011
2023-07-22,11.20689
2023-07-23,11.30268
2023-07-24,41.28352
2023-07-25,38.88888
2023-07-26,41.28352
2023-07-27,41.76245
2023-07-28,31.89655
2023-07-29,12.54789
2023-07-30,9.8659
2023-07-31,36.87739
2023-08-01,38.88888
2023-08-02,44.63601
2023-08-03,37.16475
2023-08-04,35.82375
2023-08-05,14.75095
2023-08-06,13.1226
2023-08-07,41.28352
2023-08-08,39.36781
2023-08-09,40.13409
2023-08-10,37.54789
2023-08-11,32.75862
2023-08-12,12.06896
2023-08-13,10.72796
2023-08-14,34.96168
2023-08-15,17.62452
2023-08-16,41.76245
2023-08-17,45.21072
2023-08-18,37.93103
2023-08-19,13.98467
2023-08-20,11.11111
2023-08-21,41.37931
2023-08-22,44.63601
2023-08-23,40.13409
2023-08-24,39.94252
2023-08-25,40.22988
2023-08-26,13.60153
2023-08-27,11.11111
2023-08-28,45.40229
2023-08-29,43.10344
2023-08-30,41.57088
2023-08-31,36.97318
2023-09-01,30.93869
2023-09-02,13.50574
2023-09-03,11.20689
2023-09-04,41.66666
2023-09-05,44.15708
2023-09-06,40.70881
2023-09-07,38.02681
2023-09-08,35.15325
2023-09-09,14.36781
2023-09-10,11.59003
2023-09-11,39.4636
2023-09-12,40.42145
2023-09-13,39.36781
2023-09-14,36.7816
2023-09-15,33.04597
2023-09-16,13.31417
2023-09-17,11.68582
2023-09-18,44.82758
2023-09-19,42.0498
2023-09-20,38.1226
2023-09-21,39.75095
2023-09-22,38.50574
2023-09-23,14.36781
2023-09-24,14.4636
2023-09-25,39.55938
2023-09-26,38.40996
2023-09-27,27.01149
2023-09-28,6.5134
2023-09-29,4.88505
2023-09-30,7.27969
2023-10-01,6.99233
2023-10-02,9.8659
2023-10-03,10.91954
2023-10-04,42.24137
2023-10-05,39.27203
2023-10-06,34.38697
2023-10-07,11.87739
2023-10-08,8.71647
2023-10-09,13.1226
2023-10-10,41.66666
2023-10-11,41.47509
2023-10-12,38.60153
2023-10-13,35.72796
2023-10-14,13.21839
2023-10-15,10.72796
2023-10-16,39.4636
2023-10-17,44.15708
2023-10-18,41.57088
2023-10-19,41.76245
2023-10-20,38.31417
2023-10-21,12.35632
2023-10-22,12.64367
2023-10-23,39.36781
2023-10-24,40.03831
2023-10-25,38.40996
2023-10-26,37.64367
2023-10-27,37.4521
2023-10-28,12.35632
2023-10-29,11.87739
2023-10-30,42.24137
2023-10-31,44.44444
2023-11-01,37.73946
2023-11-02,41.76245
2023-11-03,36.97318
2023-11-04,13.98467
2023-11-05,9.96168
2023-11-06,41.09195
2023-11-07,40.22988
2023-11-08,35.91954
2023-11-09,37.35632
2023-11-10,32.8544
2023-11-11,10.44061
2023-11-12,11.39846
2023-11-13,45.30651
2023-11-14,43.19923
2023-11-15,40.42145
2023-11-16,39.36781
2023-11-17,34.1954
2023-11-18,14.55938
2023-11-19,9.57854
2023-11-20,45.40229
2023-11-21,46.6475
2023-11-22,39.4636
2023-11-23,42.81609
2023-11-24,40.70881
2023-11-25,15.90038
2023-11-26,12.83524
2023-11-27,40.90038
2023-11-28,48.18007
2023-11-29,43.58237
2023-11-30,37.73946
2023-12-01,33.62068
2023-12-02,12.54789
2023-12-03,11.59003
2023-12-04,40.22988
2023-12-05,42.52873
2023-12-06,39.65517
2023-12-07,38.40996
2023-12-08,36.7816
2023-12-09,13.31417
2023-12-10,11.39846
2023-12-11,41.95402
2023-12-12,43.10344
2023-12-13,36.7816
2023-12-14,44.0613
2023-12-15,40.13409
2023-12-16,12.26053
2023-12-17,12.4521
2023-12-18,38.7931
2023-12-19,42.33716
2023-12-20,40.51724
2023-12-21,36.68582
2023-12-22,36.68582
2023-12-23,10.63218
2023-12-24,7.1839
2023-12-25,9.1954
2023-12-26,42.24137
2023-12-27,44.92337
2023-12-28,42.0498
2023-12-29,31.80076
2023-12-30,12.06896
2023-12-31,9.1954
2024-01-01,8.90804
2024-01-02,38.21839
2024-01-03,41.37931
2024-01-04,40.90038
2024-01-05,37.35632
2024-01-06,15.22988
2024-01-07,14.65517
2024-01-08,40.22988
2024-01-09,43.10344
2024-01-10,41.95402
2024-01-11,38.7931
2024-01-12,38.31417
2024-01-13,15.61302
2024-01-14,13.60153
2024-01-15,38.98467
2024-01-16,41.47509
2024-01-17,41.57088
2024-01-18,43.77394
2024-01-19,34.67432
2024-01-20,13.02681
2024-01-21,10.82375
2024-01-22,39.4636
2024-01-23,40.90038
2024-01-24,41.18773
2024-01-25,43.00766
2024-01-26,34.00383
2024-01-27,14.4636
2024-01-28,13.1226
2024-01-29,41.09195
2024-01-30,43.19923
2024-01-31,41.76245
2024-02-01,37.16475
2024-02-02,34.67432
2024-02-03,14.94252
2024-02-04,13.31417
2024-02-05,44.92337
2024-02-06,44.82758
2024-02-07,38.1226
2024-02-08,30.93869
2024-02-09,11.11111
2024-02-10,7.1839
2024-02-11,6.70498
2024-02-12,11.30268
2024-02-13,42.7203
2024-02-14,47.12643
2024-02-15,45.11494
2024-02-16,34.96168
2024-02-17,15.80459
2024-02-18,11.97318
2024-02-19,43.77394
2024-02-20,46.36015
2024-02-21,50.28735
2024-02-22,51.81992
2024-02-23,41.37931
2024-02-24,19.25287
2024-02-25,15.51724
2024-02-26,54.78927
2024-02-27,42.0498
2024-02-28,49.52107
2024-02-29,36.39846
2024-03-01,15.22988
2024-03-02,14.08045
2024-03-03,13.31417
2024-03-04,44.7318
2024-03-05,47.03065
2024-03-06,44.15708
2024-03-07,44.15708
2024-03-08,41.95402
2024-03-09,17.7203
2024-03-10,13.1226
2024-03-11,46.26436
2024-03-12,41.28352
2024-03-13,48.94636
2024-03-14,40.70881
2024-03-15,40.22988
2024-03-16,13.98467
2024-03-17,12.54789
2024-03-18,45.88122
2024-03-19,45.01915
2024-03-20,41.76245
