date,인탑스주가
2023-06-05,7.74233
2023-06-06,1.01089
2023-06-07,8.95697
2023-06-08,15.14771
2023-06-09,13.90956
2023-06-10,2.42144
2023-06-11,1.51242
2023-06-12,11.13549
2023-06-13,11.0101
2023-06-14,9.73277
2023-06-15,9.24692
2023-06-16,9.22341
2023-06-17,1.02656
2023-06-18,0.82281
2023-06-19,10.97876
2023-06-20,9.23908
2023-06-21,9.70927
2023-06-22,9.60739
2023-06-23,9.04317
2023-06-24,0.81498
2023-06-25,0.95603
2023-06-26,9.05885
2023-06-27,10.75934
2023-06-28,9.89734
2023-06-29,8.70621
2023-06-30,9.74061
2023-07-01,0.82281
2023-07-02,0.78363
2023-07-03,10.64179
2023-07-04,8.98048
2023-07-05,9.95219
2023-07-06,11.30005
2023-07-07,10.47723
2023-07-08,1.47323
2023-07-09,0.97954
2023-07-10,9.77979
2023-07-11,10.82987
2023-07-12,10.90823
2023-07-13,11.91912
2023-07-14,10.82987
2023-07-15,1.28516
2023-07-16,1.23814
2023-07-17,11.55081
2023-07-18,9.59172
2023-07-19,9.44283
2023-07-20,11.89561
2023-07-21,12.24825
2023-07-22,1.48891
2023-07-23,1.68482
2023-07-24,11.30789
2023-07-25,10.46156
2023-07-26,12.04451
2023-07-27,10.99443
2023-07-28,10.0619
2023-07-29,1.19112
2023-07-30,1.01872
2023-07-31,11.39409
2023-08-01,16.69148
2023-08-02,14.91262
2023-08-03,15.35929
2023-08-04,12.92218
2023-08-05,2.03745
2023-08-06,1.51242
2023-08-07,12.71843
2023-08-08,12.01316
2023-08-09,11.43327
2023-08-10,9.66225
2023-08-11,10.48507
2023-08-12,1.27732
2023-08-13,0.94036
2023-08-14,9.05101
2023-08-15,1.30867
2023-08-16,12.68709
2023-08-17,10.73583
2023-08-18,9.50552
2023-08-19,1.01872
2023-08-20,0.64258
2023-08-21,9.14505
2023-08-22,7.95392
2023-08-23,8.26737
2023-08-24,9.27043
2023-08-25,7.06841
2023-08-26,0.94036
2023-08-27,0.76796
2023-08-28,8.24386
2023-08-29,10.28916
2023-08-30,13.32183
2023-08-31,14.2622
2023-09-01,12.72627
2023-09-02,2.2412
2023-09-03,2.33524
2023-09-04,14.63051
2023-09-05,12.23258
2023-09-06,9.87383
2023-09-07,14.40325
2023-09-08,11.63701
2023-09-09,3.07969
2023-09-10,2.28822
2023-09-11,14.67753
2023-09-12,11.08063
2023-09-13,10.36752
2023-09-14,9.44283
2023-09-15,8.97265
2023-09-16,1.1206
2023-09-17,0.88551
2023-09-18,7.5621
2023-09-19,6.76279
2023-09-20,6.37881
2023-09-21,5.85377
2023-09-22,6.75495
2023-09-23,0.79931
2023-09-24,0.53287
2023-09-25,6.41799
2023-09-26,5.85377
2023-09-27,7.55426
2023-09-28,0.94036
2023-09-29,0.66609
2023-09-30,0.80714
2023-10-01,0.39965
2023-10-02,0.61907
2023-10-03,0.69743
2023-10-04,6.19857
2023-10-05,8.89428
2023-10-06,7.56993
2023-10-07,0.83065
2023-10-08,0.42316
2023-10-09,0.6034
2023-10-10,7.23297
2023-10-11,6.95086
2023-10-12,6.00266
2023-10-13,5.58733
2023-10-14,0.50152
2023-10-15,0.50936
2023-10-16,5.05446
2023-10-17,6.04968
2023-10-18,5.59517
2023-10-19,5.28171
2023-10-20,4.60778
2023-10-21,0.48585
2023-10-22,0.47018
2023-10-23,4.90557
2023-10-24,6.47284
2023-10-25,6.28477
2023-10-26,5.32089
2023-10-27,5.14849
2023-10-28,0.7758
2023-10-29,0.47018
2023-10-30,5.55599
2023-10-31,4.59211
2023-11-01,5.37575
2023-11-02,6.82548
2023-11-03,7.24864
2023-11-04,0.65825
2023-11-05,0.65825
2023-11-06,12.93002
2023-11-07,10.4067
2023-11-08,7.67181
2023-11-09,6.82548
2023-11-10,6.12021
2023-11-11,1.08141
2023-11-12,0.99521
2023-11-13,6.63741
2023-11-14,6.90384
2023-11-15,6.80981
2023-11-16,9.09019
2023-11-17,7.11542
2023-11-18,0.74445
2023-11-19,0.44667
2023-11-20,7.3897
2023-11-21,7.79719
2023-11-22,6.48068
2023-11-23,6.1829
2023-11-24,5.6657
2023-11-25,0.69743
2023-11-26,0.57989
2023-11-27,5.28171
2023-11-28,7.25648
2023-11-29,5.79891
2023-11-30,6.19857
2023-12-01,10.57127
2023-12-02,1.34002
2023-12-03,0.98738
2023-12-04,6.62173
2023-12-05,6.19073
2023-12-06,5.59517
2023-12-07,4.83504
2023-12-08,5.62651
2023-12-09,0.65041
2023-12-10,0.74445
2023-12-11,6.42582
2023-12-12,5.44628
2023-12-13,7.92257
2023-12-14,6.99004
2023-12-15,6.17506
2023-12-16,0.59556
2023-12-17,0.55638
2023-12-18,7.11542
2023-12-19,6.59039
2023-12-20,6.20641
2023-12-21,6.25342
2023-12-22,5.03095
2023-12-23,0.59556
2023-12-24,0.57989
2023-12-25,0.5172
2023-12-26,5.06229
2023-12-27,6.68442
2023-12-28,5.67353
2023-12-29,1.73967
2023-12-30,0.3683
2023-12-31,0.40749
2024-01-01,0.42316
2024-01-02,5.54031
2024-01-03,5.56382
2024-01-04,5.30522
2024-01-05,5.43844
2024-01-06,0.5407
2024-01-07,0.431
2024-01-08,4.64697
2024-01-09,6.99004
2024-01-10,8.0793
2024-01-11,10.71232
2024-01-12,9.81897
2024-01-13,1.40271
2024-01-14,1.32434
2024-01-15,17.85126
2024-01-16,100.0
2024-01-17,59.69751
2024-01-18,40.57675
2024-01-19,33.05383
2024-01-20,5.59517
2024-01-21,5.11715
2024-01-22,32.22318
2024-01-23,24.7316
2024-01-24,22.20829
2024-01-25,19.93574
2024-01-26,20.24919
2024-01-27,3.35396
2024-01-28,3.67526
2024-01-29,18.94052
2024-01-30,15.80597
2024-01-31,13.77634
2024-02-01,16.54259
2024-02-02,14.08196
2024-02-03,2.29605
2024-02-04,2.01394
2024-02-05,13.96442
2024-02-06,12.80463
2024-02-07,13.90173
2024-02-08,21.61272
2024-02-09,3.15805
2024-02-10,2.42144
2024-02-11,2.4136
2024-02-12,2.78191
2024-02-13,17.24786
2024-02-14,22.749
2024-02-15,18.24308
2024-02-16,14.97531
2024-02-17,2.95431
2024-02-18,2.10014
2024-02-19,13.93307
2024-02-20,14.35624
2024-02-21,15.59438
2024-02-22,19.40286
2024-02-23,17.48295
2024-02-24,2.35874
2024-02-25,1.94342
2024-02-26,12.92218
2024-02-27,15.60222
2024-02-28,17.66319
2024-02-29,11.30789
2024-03-01,2.18634
2024-03-02,1.3792
2024-03-03,1.44189
2024-03-04,13.14943
2024-03-05,12.56954
2024-03-06,15.95486
2024-03-07,17.1068
2024-03-08,16.25264
2024-03-09,2.39009
2024-03-10,2.83676
2024-03-11,18.38413
2024-03-12,25.24096
2024-03-13,18.67408
2024-03-14,16.22913
2024-03-15,17.30271
2024-03-16,2.16283
2024-03-17,1.80236
2024-03-18,14.89695
2024-03-19,16.11159
2024-03-20,17.96097
