date,배당금
2023-05-30,6.36351
2023-05-31,5.56485
2023-06-01,5.34587
2023-06-02,4.71467
2023-06-03,2.97565
2023-06-04,3.05294
2023-06-05,4.49568
2023-06-06,3.98041
2023-06-07,4.94654
2023-06-08,5.42316
2023-06-09,5.28146
2023-06-10,3.46515
2023-06-11,4.25093
2023-06-12,4.95942
2023-06-13,5.6035
2023-06-14,5.51333
2023-06-15,5.48756
2023-06-16,5.13976
2023-06-17,3.58108
2023-06-18,3.49091
2023-06-19,4.93365
2023-06-20,4.66314
2023-06-21,4.79196
2023-06-22,4.37975
2023-06-23,4.93365
2023-06-24,3.34922
2023-06-25,3.06582
2023-06-26,5.61638
2023-06-27,6.51809
2023-06-28,6.91742
2023-06-29,6.22182
2023-06-30,5.01094
2023-07-01,2.937
2023-07-02,3.13023
2023-07-03,5.39739
2023-07-04,5.38451
2023-07-05,5.19129
2023-07-06,4.59873
2023-07-07,4.23805
2023-07-08,2.20275
2023-07-09,2.37021
2023-07-10,4.07059
2023-07-11,4.58585
2023-07-12,4.77908
2023-07-13,4.70179
2023-07-14,4.26381
2023-07-15,2.70513
2023-07-16,2.88548
2023-07-17,5.03671
2023-07-18,5.2557
2023-07-19,4.94654
2023-07-20,4.45703
2023-07-21,4.21228
2023-07-22,2.55056
2023-07-23,2.65361
2023-07-24,5.12688
2023-07-25,5.55197
2023-07-26,6.35063
2023-07-27,5.55197
2023-07-28,4.57297
2023-07-29,2.3058
2023-07-30,2.12546
2023-07-31,4.63738
2023-08-01,5.51333
2023-08-02,5.50045
2023-08-03,4.70179
2023-08-04,4.09635
2023-08-05,3.18175
2023-08-06,2.66649
2023-08-07,4.45703
2023-08-08,5.83537
2023-08-09,4.74043
2023-08-10,4.99806
2023-08-11,5.15264
2023-08-12,3.76143
2023-08-13,3.19464
2023-08-14,5.65503
2023-08-15,3.80007
2023-08-16,12.18601
2023-08-17,6.33775
2023-08-18,6.05436
2023-08-19,3.05294
2023-08-20,2.3058
2023-08-21,5.22993
2023-08-22,5.39739
2023-08-23,4.84348
2023-08-24,4.94654
2023-08-25,4.80484
2023-08-26,2.65361
2023-08-27,2.69225
2023-08-28,6.24758
2023-08-29,5.42316
2023-08-30,5.20417
2023-08-31,4.86925
2023-09-01,4.49568
2023-09-02,2.64073
2023-09-03,2.89836
2023-09-04,4.30246
2023-09-05,4.71467
2023-09-06,4.39263
2023-09-07,4.84348
2023-09-08,4.90789
2023-09-09,2.937
2023-09-10,3.24616
2023-09-11,4.9723
2023-09-12,5.13976
2023-09-13,4.74043
2023-09-14,5.33298
2023-09-15,5.64214
2023-09-16,3.8516
2023-09-17,3.7099
2023-09-18,4.98518
2023-09-19,5.97707
2023-09-20,5.6035
2023-09-21,5.19129
2023-09-22,4.23805
2023-09-23,3.32345
2023-09-24,4.14788
2023-09-25,5.89978
2023-09-26,5.93842
2023-09-27,5.16552
2023-09-28,3.58108
2023-09-29,3.20752
2023-09-30,3.41362
2023-10-01,3.18175
2023-10-02,4.03194
2023-10-03,4.35398
2023-10-04,6.22182
2023-10-05,5.03671
2023-10-06,5.65503
2023-10-07,3.89024
2023-10-08,3.80007
2023-10-09,4.74043
2023-10-10,6.59538
2023-10-11,6.73708
2023-10-12,6.17029
2023-10-13,5.26858
2023-10-14,3.72278
2023-10-15,4.13499
2023-10-16,5.83537
2023-10-17,6.49233
2023-10-18,6.50521
2023-10-19,5.44892
2023-10-20,5.03671
2023-10-21,2.8726
2023-10-22,3.3621
2023-10-23,4.92077
2023-10-24,5.03671
2023-10-25,4.98518
2023-10-26,4.94654
2023-10-27,4.27669
2023-10-28,2.40886
2023-10-29,2.79531
2023-10-30,5.65503
2023-10-31,6.13165
2023-11-01,5.33298
2023-11-02,6.22182
2023-11-03,6.17029
2023-11-04,3.42651
2023-11-05,3.52956
2023-11-06,6.91742
2023-11-07,6.69844
2023-11-08,6.29911
2023-11-09,6.2347
2023-11-10,6.62115
2023-11-11,3.5038
2023-11-12,3.0787
2023-11-13,6.63403
2023-11-14,8.95272
2023-11-15,7.94795
2023-11-16,7.47133
2023-11-17,7.14929
2023-11-18,3.5682
2023-11-19,4.09635
2023-11-20,13.01043
2023-11-21,8.11541
2023-11-22,7.12353
2023-11-23,8.45034
2023-11-24,6.65979
2023-11-25,3.51668
2023-11-26,3.68414
2023-11-27,5.89978
2023-11-28,6.69844
2023-11-29,6.74996
2023-11-30,9.4551
2023-12-01,6.65979
2023-12-02,4.32822
2023-12-03,4.63738
2023-12-04,7.34252
2023-12-05,7.93507
2023-12-06,8.86255
2023-12-07,7.57439
2023-12-08,7.89643
2023-12-09,4.6889
2023-12-10,4.99806
2023-12-11,8.10253
2023-12-12,9.27476
2023-12-13,8.95272
2023-12-14,9.05577
2023-12-15,9.19747
2023-12-16,4.66314
2023-12-17,4.6245
2023-12-18,7.93507
2023-12-19,8.41169
2023-12-20,10.75615
2023-12-21,9.33917
2023-12-22,10.15071
2023-12-23,5.13976
2023-12-24,3.94177
2023-12-25,4.77908
2023-12-26,16.30812
2023-12-27,17.54476
2023-12-28,13.26806
2023-12-29,9.33917
2023-12-30,5.56485
2023-12-31,4.16076
2024-01-01,4.85636
2024-01-02,10.47275
2024-01-03,8.57915
2024-01-04,7.54862
2024-01-05,5.83537
2024-01-06,3.37498
2024-01-07,3.64549
2024-01-08,6.06724
2024-01-09,7.0076
2024-01-10,7.40693
2024-01-11,6.56962
2024-01-12,6.26046
2024-01-13,3.96753
2024-01-14,3.54244
2024-01-15,5.84825
2024-01-16,5.7452
2024-01-17,5.52621
2024-01-18,5.83537
2024-01-19,5.6035
2024-01-20,3.20752
2024-01-21,3.72278
2024-01-22,5.93842
2024-01-23,6.093
2024-01-24,6.20893
2024-01-25,8.83678
2024-01-26,8.3344
2024-01-27,4.41839
2024-01-28,3.76143
2024-01-29,7.92219
2024-01-30,8.30864
2024-01-31,9.85443
2024-02-01,9.80291
2024-02-02,11.0009
2024-02-03,4.67602
2024-02-04,4.6889
2024-02-05,10.48563
2024-02-06,10.18935
2024-02-07,9.80291
2024-02-08,9.58392
2024-02-09,4.94654
2024-02-10,4.16076
2024-02-11,3.92889
2024-02-12,6.05436
2024-02-13,10.04766
2024-02-14,9.5968
2024-02-15,8.97848
2024-02-16,10.15071
2024-02-17,4.92077
2024-02-18,4.40551
2024-02-19,9.7385
2024-02-20,9.46798
2024-02-21,10.04766
2024-02-22,9.86731
2024-02-23,10.24088
2024-02-24,5.53909
2024-02-25,5.39739
2024-02-26,10.84632
2024-02-27,10.49851
2024-02-28,10.73038
2024-02-29,8.81102
2024-03-01,4.92077
2024-03-02,4.37975
2024-03-03,4.6245
2024-03-04,8.14118
2024-03-05,9.36493
2024-03-06,9.13306
2024-03-07,8.66932
2024-03-08,8.63068
2024-03-09,4.89501
2024-03-10,5.47468
2024-03-11,8.14118
2024-03-12,9.89308
2024-03-13,10.44699
2024-03-14,10.58868
2024-03-15,8.64356
2024-03-16,4.63738
2024-03-17,4.57297
2024-03-18,8.37305
2024-03-19,9.49375
2024-03-20,9.64833
