date,자동차보험료조회
2023-05-30,24.06542
2023-05-31,22.89719
2023-06-01,18.22429
2023-06-02,19.15887
2023-06-03,14.71962
2023-06-04,12.61682
2023-06-05,25.93457
2023-06-06,14.01869
2023-06-07,17.99065
2023-06-08,26.16822
2023-06-09,17.28971
2023-06-10,12.38317
2023-06-11,14.01869
2023-06-12,23.59813
2023-06-13,20.09345
2023-06-14,19.39252
2023-06-15,19.15887
2023-06-16,18.69158
2023-06-17,9.57943
2023-06-18,10.51401
2023-06-19,20.56074
2023-06-20,20.09345
2023-06-21,21.96261
2023-06-22,19.39252
2023-06-23,19.85981
2023-06-24,11.91588
2023-06-25,9.11214
2023-06-26,17.28971
2023-06-27,17.757
2023-06-28,16.58878
2023-06-29,19.85981
2023-06-30,22.19626
2023-07-01,13.08411
2023-07-02,16.12149
2023-07-03,20.3271
2023-07-04,18.92523
2023-07-05,14.71962
2023-07-06,27.33644
2023-07-07,17.757
2023-07-08,11.68224
2023-07-09,11.68224
2023-07-10,25.23364
2023-07-11,13.78504
2023-07-12,11.91588
2023-07-13,15.18691
2023-07-14,16.58878
2023-07-15,15.6542
2023-07-16,12.85046
2023-07-17,19.39252
2023-07-18,24.76635
2023-07-19,16.12149
2023-07-20,17.99065
2023-07-21,17.28971
2023-07-22,11.21495
2023-07-23,12.61682
2023-07-24,19.39252
2023-07-25,20.3271
2023-07-26,20.79439
2023-07-27,14.25233
2023-07-28,14.01869
2023-07-29,10.28037
2023-07-30,14.25233
2023-07-31,18.45794
2023-08-01,24.06542
2023-08-02,16.35514
2023-08-03,16.82242
2023-08-04,20.79439
2023-08-05,10.74766
2023-08-06,11.21495
2023-08-07,22.19626
2023-08-08,21.72897
2023-08-09,20.3271
2023-08-10,19.85981
2023-08-11,17.52336
2023-08-12,8.64485
2023-08-13,15.42056
2023-08-14,19.85981
2023-08-15,14.71962
2023-08-16,17.99065
2023-08-17,20.3271
2023-08-18,21.26168
2023-08-19,12.14953
2023-08-20,18.22429
2023-08-21,26.63551
2023-08-22,21.26168
2023-08-23,18.69158
2023-08-24,18.92523
2023-08-25,15.42056
2023-08-26,14.01869
2023-08-27,11.44859
2023-08-28,17.52336
2023-08-29,19.15887
2023-08-30,19.39252
2023-08-31,19.39252
2023-09-01,18.69158
2023-09-02,11.21495
2023-09-03,24.06542
2023-09-04,23.36448
2023-09-05,20.3271
2023-09-06,21.02803
2023-09-07,21.02803
2023-09-08,16.58878
2023-09-09,12.14953
2023-09-10,15.6542
2023-09-11,22.19626
2023-09-12,19.15887
2023-09-13,21.26168
2023-09-14,23.36448
2023-09-15,19.62616
2023-09-16,13.78504
2023-09-17,14.95327
2023-09-18,20.56074
2023-09-19,22.19626
2023-09-20,19.39252
2023-09-21,15.88785
2023-09-22,14.95327
2023-09-23,8.64485
2023-09-24,10.9813
2023-09-25,17.52336
2023-09-26,15.6542
2023-09-27,9.57943
2023-09-28,9.34579
2023-09-29,8.17757
2023-09-30,12.14953
2023-10-01,8.41121
2023-10-02,12.61682
2023-10-03,16.58878
2023-10-04,21.96261
2023-10-05,21.72897
2023-10-06,17.28971
2023-10-07,11.68224
2023-10-08,10.9813
2023-10-09,12.38317
2023-10-10,22.66355
2023-10-11,23.36448
2023-10-12,22.66355
2023-10-13,16.82242
2023-10-14,15.42056
2023-10-15,15.42056
2023-10-16,21.96261
2023-10-17,18.45794
2023-10-18,22.4299
2023-10-19,19.15887
2023-10-20,17.05607
2023-10-21,11.68224
2023-10-22,12.38317
2023-10-23,18.45794
2023-10-24,22.89719
2023-10-25,23.59813
2023-10-26,22.4299
2023-10-27,21.26168
2023-10-28,12.85046
2023-10-29,19.15887
2023-10-30,28.27102
2023-10-31,23.59813
2023-11-01,20.56074
2023-11-02,22.19626
2023-11-03,21.02803
2023-11-04,14.01869
2023-11-05,15.88785
2023-11-06,23.13084
2023-11-07,22.89719
2023-11-08,17.05607
2023-11-09,22.66355
2023-11-10,17.05607
2023-11-11,13.5514
2023-11-12,12.38317
2023-11-13,21.26168
2023-11-14,25.46728
2023-11-15,19.15887
2023-11-16,18.69158
2023-11-17,15.6542
2023-11-18,19.15887
2023-11-19,15.18691
2023-11-20,29.90654
2023-11-21,21.02803
2023-11-22,22.4299
2023-11-23,20.09345
2023-11-24,16.58878
2023-11-25,14.25233
2023-11-26,13.5514
2023-11-27,22.66355
2023-11-28,19.85981
2023-11-29,20.3271
2023-11-30,21.96261
2023-12-01,19.39252
2023-12-02,13.31775
2023-12-03,12.85046
2023-12-04,18.69158
2023-12-05,21.26168
2023-12-06,18.69158
2023-12-07,20.79439
2023-12-08,20.09345
2023-12-09,13.78504
2023-12-10,9.81308
2023-12-11,22.19626
2023-12-12,20.79439
2023-12-13,23.59813
2023-12-14,25.23364
2023-12-15,19.85981
2023-12-16,9.81308
2023-12-17,11.91588
2023-12-18,18.69158
2023-12-19,22.4299
2023-12-20,18.45794
2023-12-21,17.757
2023-12-22,14.01869
2023-12-23,10.28037
2023-12-24,9.11214
2023-12-25,10.9813
2023-12-26,23.36448
2023-12-27,24.76635
2023-12-28,17.28971
2023-12-29,15.18691
2023-12-30,11.91588
2023-12-31,12.85046
2024-01-01,12.14953
2024-01-02,21.72897
2024-01-03,22.89719
2024-01-04,18.92523
2024-01-05,21.96261
2024-01-06,17.757
2024-01-07,17.52336
2024-01-08,27.57009
2024-01-09,24.53271
2024-01-10,20.3271
2024-01-11,19.39252
2024-01-12,24.29906
2024-01-13,19.39252
2024-01-14,16.12149
2024-01-15,32.94392
2024-01-16,30.14018
2024-01-17,23.83177
2024-01-18,20.3271
2024-01-19,63.08411
2024-01-20,76.40186
2024-01-21,80.37383
2024-01-22,82.24299
2024-01-23,100.0
2024-01-24,92.05607
2024-01-25,95.3271
2024-01-26,78.03738
2024-01-27,82.94392
2024-01-28,93.92523
2024-01-29,94.15887
2024-01-30,78.03738
2024-01-31,84.57943
2024-02-01,68.22429
2024-02-02,73.13084
2024-02-03,92.52336
2024-02-04,99.29906
2024-02-05,74.06542
2024-02-06,78.03738
2024-02-07,86.68224
2024-02-08,73.13084
2024-02-09,83.41121
2024-02-10,95.79439
2024-02-11,93.45794
2024-02-12,87.38317
2024-02-13,90.18691
2024-02-14,85.74766
2024-02-15,80.14018
2024-02-16,77.33644
2024-02-17,90.42056
2024-02-18,92.757
2024-02-19,76.16822
2024-02-20,76.16822
2024-02-21,89.01869
2024-02-22,76.16822
2024-02-23,70.09345
2024-02-24,86.68224
2024-02-25,87.61682
2024-02-26,78.03738
2024-02-27,67.757
2024-02-28,71.72897
2024-02-29,65.6542
2024-03-01,64.01869
2024-03-02,72.89719
2024-03-03,44.15887
2024-03-04,57.47663
2024-03-05,82.24299
2024-03-06,87.14953
2024-03-07,78.97196
2024-03-08,82.71028
2024-03-09,77.80373
2024-03-10,75.0
2024-03-11,65.6542
2024-03-12,85.28037
2024-03-13,84.81308
2024-03-14,71.02803
2024-03-15,75.70093
2024-03-16,76.40186
2024-03-17,91.12149
2024-03-18,81.30841
2024-03-19,79.2056
2024-03-20,73.83177
