date,삼천리주가
2023-05-30,6.34812
2023-05-31,6.08078
2023-06-01,5.75247
2023-06-02,5.36788
2023-06-03,0.86885
2023-06-04,0.69062
2023-06-05,4.93169
2023-06-06,1.87137
2023-06-07,5.39485
2023-06-08,4.97742
2023-06-09,4.37591
2023-06-10,0.76097
2023-06-11,0.58392
2023-06-12,4.88714
2023-06-13,5.06067
2023-06-14,5.37491
2023-06-15,5.32332
2023-06-16,4.25514
2023-06-17,0.68593
2023-06-18,0.54992
2023-06-19,3.95731
2023-06-20,4.08747
2023-06-21,3.95966
2023-06-22,4.32784
2023-06-23,3.84006
2023-06-24,0.50067
2023-06-25,0.35527
2023-06-26,3.56217
2023-06-27,3.71929
2023-06-28,3.29835
2023-06-29,3.50471
2023-06-30,3.97256
2023-07-01,0.7598
2023-07-02,0.8196
2023-07-03,4.58814
2023-07-04,3.83537
2023-07-05,3.63369
2023-07-06,3.42498
2023-07-07,3.14123
2023-07-08,0.38811
2023-07-09,0.32479
2023-07-10,2.98059
2023-07-11,2.92431
2023-07-12,2.78947
2023-07-13,2.80354
2023-07-14,2.60772
2023-07-15,0.36114
2023-07-16,0.26616
2023-07-17,2.33335
2023-07-18,2.53385
2023-07-19,2.35094
2023-07-20,2.26651
2023-07-21,2.21609
2023-07-22,0.39514
2023-07-23,0.29782
2023-07-24,2.49868
2023-07-25,2.57606
2023-07-26,3.14709
2023-07-27,3.0568
2023-07-28,2.83168
2023-07-29,0.40335
2023-07-30,0.35996
2023-07-31,2.46467
2023-08-01,3.27724
2023-08-02,3.07087
2023-08-03,2.7965
2023-08-04,3.29248
2023-08-05,0.44321
2023-08-06,0.36114
2023-08-07,2.73553
2023-08-08,2.45646
2023-08-09,2.29934
2023-08-10,3.22565
2023-08-11,2.49985
2023-08-12,0.333
2023-08-13,0.21222
2023-08-14,2.15512
2023-08-15,0.34472
2023-08-16,2.27355
2023-08-17,2.02497
2023-08-18,1.84792
2023-08-19,0.21691
2023-08-20,0.13718
2023-08-21,1.8573
2023-08-22,1.82916
2023-08-23,1.64507
2023-08-24,1.87019
2023-08-25,1.5454
2023-08-26,0.17119
2023-08-27,0.16063
2023-08-28,1.60051
2023-08-29,1.74942
2023-08-30,1.76232
2023-08-31,1.61927
2023-09-01,1.48795
2023-09-02,0.18995
2023-09-03,0.14773
2023-09-04,1.5325
2023-09-05,1.35193
2023-09-06,1.36249
2023-09-07,1.24523
2023-09-08,1.31089
2023-09-09,0.24857
2023-09-10,0.15712
2023-09-11,1.38594
2023-09-12,1.31207
2023-09-13,1.32848
2023-09-14,1.21357
2023-09-15,1.27337
2023-09-16,0.19464
2023-09-17,0.18408
2023-09-18,1.25696
2023-09-19,1.16784
2023-09-20,1.11742
2023-09-21,1.13267
2023-09-22,1.21709
2023-09-23,0.15829
2023-09-24,0.13601
2023-09-25,1.18778
2023-09-26,1.15143
2023-09-27,1.08694
2023-09-28,0.13484
2023-09-29,0.10787
2023-09-30,0.09263
2023-10-01,0.10201
2023-10-02,0.15477
2023-10-03,0.16181
2023-10-04,1.34607
2023-10-05,1.27337
2023-10-06,1.11039
2023-10-07,0.15829
2023-10-08,0.15477
2023-10-09,0.18174
2023-10-10,1.51609
2023-10-11,1.25344
2023-10-12,1.12094
2023-10-13,1.09515
2023-10-14,0.17939
2023-10-15,0.11608
2023-10-16,1.60989
2023-10-17,1.23937
2023-10-18,1.08694
2023-10-19,1.15846
2023-10-20,1.14557
2023-10-21,0.19112
2023-10-22,0.17705
2023-10-23,1.1057
2023-10-24,1.09515
2023-10-25,1.00955
2023-10-26,1.1866
2023-10-27,1.0459
2023-10-28,0.13249
2023-10-29,0.11139
2023-10-30,1.02479
2023-10-31,0.98727
2023-11-01,1.05176
2023-11-02,1.04355
2023-11-03,0.92396
2023-11-04,0.16532
2023-11-05,0.13132
2023-11-06,1.24523
2023-11-07,1.04707
2023-11-08,0.96851
2023-11-09,0.88761
2023-11-10,0.78911
2023-11-11,0.1407
2023-11-12,0.09732
2023-11-13,0.85829
2023-11-14,0.85009
2023-11-15,0.91809
2023-11-16,0.82664
2023-11-17,0.75863
2023-11-18,0.10435
2023-11-19,0.06683
2023-11-20,0.84071
2023-11-21,0.9134
2023-11-22,0.81022
2023-11-23,0.78325
2023-11-24,0.68124
2023-11-25,0.09966
2023-11-26,0.07386
2023-11-27,0.77856
2023-11-28,0.83484
2023-11-29,0.75628
2023-11-30,0.73635
2023-12-01,0.69531
2023-12-02,0.09849
2023-12-03,0.09497
2023-12-04,0.6871
2023-12-05,0.72931
2023-12-06,0.62965
2023-12-07,0.64958
2023-12-08,0.60034
2023-12-09,0.10201
2023-12-10,0.08559
2023-12-11,0.7
2023-12-12,0.62261
2023-12-13,0.68124
2023-12-14,0.73518
2023-12-15,0.76449
2023-12-16,0.25795
2023-12-17,0.11139
2023-12-18,0.69062
2023-12-19,0.69179
2023-12-20,0.82194
2023-12-21,0.71173
2023-12-22,0.65075
2023-12-23,0.11256
2023-12-24,0.0938
2023-12-25,0.08442
2023-12-26,0.67421
2023-12-27,0.70938
2023-12-28,0.88526
2023-12-29,0.40335
2023-12-30,0.11021
2023-12-31,0.10318
2024-01-01,0.09966
2024-01-02,0.74807
2024-01-03,0.73869
2024-01-04,0.75863
2024-01-05,0.71993
2024-01-06,0.10083
2024-01-07,0.07738
2024-01-08,0.58509
2024-01-09,0.74104
2024-01-10,0.62027
2024-01-11,0.62965
2024-01-12,0.6531
2024-01-13,0.13366
2024-01-14,0.1665
2024-01-15,0.70704
2024-01-16,0.60503
2024-01-17,0.75042
2024-01-18,0.67186
2024-01-19,0.63786
2024-01-20,0.11256
2024-01-21,0.08676
2024-01-22,0.65193
2024-01-23,0.69179
2024-01-24,0.6531
2024-01-25,0.63434
2024-01-26,0.6531
2024-01-27,0.10083
2024-01-28,0.12428
2024-01-29,0.93334
2024-01-30,0.89112
2024-01-31,0.7258
2024-02-01,1.09749
2024-02-02,0.9603
2024-02-03,0.14422
2024-02-04,0.13366
2024-02-05,0.91927
2024-02-06,0.75394
2024-02-07,0.73166
2024-02-08,0.71173
2024-02-09,0.1407
2024-02-10,0.10787
2024-02-11,0.10201
2024-02-12,0.1278
2024-02-13,0.97438
2024-02-14,0.80436
2024-02-15,0.73987
2024-02-16,0.74221
2024-02-17,0.11842
2024-02-18,0.07973
2024-02-19,1.22178
2024-02-20,1.06232
2024-02-21,0.77153
2024-02-22,0.85595
2024-02-23,0.85126
2024-02-24,0.12663
2024-02-25,0.10552
2024-02-26,0.83953
2024-02-27,0.71642
2024-02-28,0.68945
2024-02-29,0.58978
2024-03-01,0.13249
2024-03-02,0.10435
2024-03-03,0.08676
2024-03-04,0.73166
2024-03-05,0.65662
2024-03-06,0.64372
2024-03-07,0.68593
2024-03-08,0.68828
2024-03-09,0.10435
2024-03-10,0.08207
2024-03-11,0.57806
2024-03-12,0.7469
2024-03-13,0.67655
2024-03-14,0.72462
2024-03-15,0.67538
2024-03-16,0.11256
2024-03-17,0.10787
2024-03-18,0.61792
2024-03-19,0.68124
2024-03-20,0.62965
