date,TQQQ
2023-05-30,19.37892
2023-05-31,11.9294
2023-06-01,8.07737
2023-06-02,10.94518
2023-06-03,7.80587
2023-06-04,4.3611
2023-06-05,16.9608
2023-06-06,9.54522
2023-06-07,9.80824
2023-06-08,9.12099
2023-06-09,10.23247
2023-06-10,6.15136
2023-06-11,4.11505
2023-06-12,7.52587
2023-06-13,18.6153
2023-06-14,15.42508
2023-06-15,14.33904
2023-06-16,17.02867
2023-06-17,7.33073
2023-06-18,5.22653
2023-06-19,7.05922
2023-06-20,7.74647
2023-06-21,9.4434
2023-06-22,7.54284
2023-06-23,7.13558
2023-06-24,4.71746
2023-06-25,3.50415
2023-06-26,5.73561
2023-06-27,7.43254
2023-06-28,8.24707
2023-06-29,8.07737
2023-06-30,7.61072
2023-07-01,6.77074
2023-07-02,3.88596
2023-07-03,8.12828
2023-07-04,6.75377
2023-07-05,7.13558
2023-07-06,6.72832
2023-07-07,6.27863
2023-07-08,4.26777
2023-07-09,3.37688
2023-07-10,5.81198
2023-07-11,6.63499
2023-07-12,8.04344
2023-07-13,10.25793
2023-07-14,13.17665
2023-07-15,10.35126
2023-07-16,4.33565
2023-07-17,6.86407
2023-07-18,10.81791
2023-07-19,21.07585
2023-07-20,11.38639
2023-07-21,9.39249
2023-07-22,4.27625
2023-07-23,3.39385
2023-07-24,6.31257
2023-07-25,7.33921
2023-07-26,9.87612
2023-07-27,9.0022
2023-07-28,8.53555
2023-07-29,5.99864
2023-07-30,4.19989
2023-07-31,6.83013
2023-08-01,7.44951
2023-08-02,6.9574
2023-08-03,8.27252
2023-08-04,5.64228
2023-08-05,4.15747
2023-08-06,2.96114
2023-08-07,4.82776
2023-08-08,6.36348
2023-08-09,6.13439
2023-08-10,6.97437
2023-08-11,6.09197
2023-08-12,4.46292
2023-08-13,3.00356
2023-08-14,4.82776
2023-08-15,5.32835
2023-08-16,5.70167
2023-08-17,7.59375
2023-08-18,8.04344
2023-08-19,4.43746
2023-08-20,3.57203
2023-08-21,5.20108
2023-08-22,6.86407
2023-08-23,5.66774
2023-08-24,7.5683
2023-08-25,6.49075
2023-08-26,4.692
2023-08-27,2.85083
2023-08-28,7.7889
2023-08-29,5.76107
2023-08-30,6.99134
2023-08-31,6.14288
2023-09-01,5.18411
2023-09-02,3.02901
2023-09-03,3.72475
2023-09-04,5.76955
2023-09-05,5.20108
2023-09-06,5.09078
2023-09-07,7.62769
2023-09-08,5.4132
2023-09-09,3.45324
2023-09-10,2.85932
2023-09-11,4.46292
2023-09-12,5.15017
2023-09-13,4.03868
2023-09-14,4.78533
2023-09-15,4.94654
2023-09-16,3.65688
2023-09-17,2.57084
2023-09-18,4.30171
2023-09-19,4.55625
2023-09-20,4.94654
2023-09-21,6.39742
2023-09-22,7.07619
2023-09-23,5.11623
2023-09-24,2.61326
2023-09-25,4.2508
2023-09-26,5.37926
2023-09-27,5.54047
2023-09-28,3.76718
2023-09-29,4.36959
2023-09-30,2.96962
2023-10-01,2.51145
2023-10-02,3.37688
2023-10-03,4.36959
2023-10-04,8.25555
2023-10-05,5.64228
2023-10-06,4.54776
2023-10-07,3.75021
2023-10-08,3.12234
2023-10-09,3.4787
2023-10-10,5.79501
2023-10-11,5.05684
2023-10-12,5.15866
2023-10-13,4.65806
2023-10-14,3.11386
2023-10-15,2.34176
2023-10-16,3.44476
2023-10-17,4.87866
2023-10-18,3.93687
2023-10-19,4.66655
2023-10-20,5.0823
2023-10-21,3.68233
2023-10-22,2.46054
2023-10-23,4.53928
2023-10-24,5.04836
2023-10-25,5.03987
2023-10-26,9.56219
2023-10-27,7.58527
2023-10-28,3.99626
2023-10-29,3.10537
2023-10-30,4.5817
2023-10-31,5.68471
2023-11-01,4.87018
2023-11-02,6.92346
2023-11-03,5.94773
2023-11-04,7.47497
2023-11-05,2.65569
2023-11-06,5.6338
2023-11-07,4.81079
2023-11-08,5.82046
2023-11-09,4.42049
2023-11-10,4.36959
2023-11-11,4.57322
2023-11-12,3.16477
2023-11-13,4.94654
2023-11-14,6.60105
2023-11-15,11.52214
2023-11-16,6.79619
2023-11-17,6.35499
2023-11-18,3.89445
2023-11-19,3.15628
2023-11-20,5.03139
2023-11-21,7.87374
2023-11-22,6.03258
2023-11-23,5.5235
2023-11-24,4.8617
2023-11-25,2.96114
2023-11-26,2.87629
2023-11-27,4.35262
2023-11-28,5.47259
2023-11-29,5.8544
2023-11-30,5.31138
2023-12-01,4.29322
2023-12-02,3.63991
2023-12-03,3.16477
2023-12-04,4.92109
2023-12-05,5.88834
2023-12-06,6.1853
2023-12-07,5.3029
2023-12-08,5.43865
2023-12-09,4.73443
2023-12-10,3.46173
2023-12-11,5.04836
2023-12-12,8.79857
2023-12-13,9.944
2023-12-14,18.58985
2023-12-15,11.82759
2023-12-16,6.57559
2023-12-17,4.44595
2023-12-18,6.85559
2023-12-19,11.75971
2023-12-20,12.55727
2023-12-21,8.95129
2023-12-22,7.49193
2023-12-23,5.00593
2023-12-24,3.0884
2023-12-25,4.00475
2023-12-26,6.48226
2023-12-27,9.7234
2023-12-28,9.46886
2023-12-29,7.93314
2023-12-30,5.20957
2023-12-31,4.36959
2024-01-01,4.8617
2024-01-02,8.49312
2024-01-03,10.28338
2024-01-04,8.20464
2024-01-05,6.93195
2024-01-06,4.81079
2024-01-07,3.87748
2024-01-08,6.47378
2024-01-09,9.02765
2024-01-10,7.42406
2024-01-11,9.46037
2024-01-12,7.26285
2024-01-13,4.57322
2024-01-14,3.76718
2024-01-15,5.31987
2024-01-16,6.11742
2024-01-17,7.12709
2024-01-18,6.68589
2024-01-19,9.4434
2024-01-20,11.49669
2024-01-21,7.16952
2024-01-22,12.6506
2024-01-23,11.00458
2024-01-24,12.26879
2024-01-25,13.51603
2024-01-26,10.50398
2024-01-27,6.67741
2024-01-28,5.15866
2024-01-29,7.54284
2024-01-30,10.08824
2024-01-31,8.26404
2024-02-01,8.70524
2024-02-02,8.76463
2024-02-03,7.43254
2024-02-04,5.57441
2024-02-05,8.54403
2024-02-06,9.34159
2024-02-07,6.94043
2024-02-08,10.04581
2024-02-09,8.71372
2024-02-10,10.6058
2024-02-11,7.61072
2024-02-12,9.27371
2024-02-13,13.22755
2024-02-14,11.33548
2024-02-15,10.35974
2024-02-16,9.70643
2024-02-17,6.10045
2024-02-18,4.85321
2024-02-19,7.19497
2024-02-20,7.76344
2024-02-21,8.83251
2024-02-22,11.59002
2024-02-23,16.51959
2024-02-24,7.19497
2024-02-25,5.33684
2024-02-26,7.67011
2024-02-27,8.43373
2024-02-28,8.27252
2024-02-29,8.0095
2024-03-01,7.53436
2024-03-02,10.80095
2024-03-03,7.25436
2024-03-04,11.7088
2024-03-05,11.87001
2024-03-06,10.28338
2024-03-07,9.91854
2024-03-08,12.93059
2024-03-09,7.59375
2024-03-10,5.99864
2024-03-11,8.95978
2024-03-12,9.07856
2024-03-13,10.26641
2024-03-14,9.10402
2024-03-15,8.0095
2024-03-16,6.88952
2024-03-17,7.10164
2024-03-18,9.84218
2024-03-19,10.2749
2024-03-20,10.15611
