date,소득세계산법
2023-05-30,19.88479
2023-05-31,24.28571
2023-06-01,18.27188
2023-06-02,14.56221
2023-06-03,6.35944
2023-06-04,5.73732
2023-06-05,16.49769
2023-06-06,8.27188
2023-06-07,15.89861
2023-06-08,15.89861
2023-06-09,23.80184
2023-06-10,10.3917
2023-06-11,6.91244
2023-06-12,16.17511
2023-06-13,14.93087
2023-06-14,12.97235
2023-06-15,17.21198
2023-06-16,13.43317
2023-06-17,6.08294
2023-06-18,5.20737
2023-06-19,12.30414
2023-06-20,17.21198
2023-06-21,20.64516
2023-06-22,16.77419
2023-06-23,23.59447
2023-06-24,7.69585
2023-06-25,6.12903
2023-06-26,14.07834
2023-06-27,13.7788
2023-06-28,12.60368
2023-06-29,13.20276
2023-06-30,21.35944
2023-07-01,9.74654
2023-07-02,6.29032
2023-07-03,15.25345
2023-07-04,14.58525
2023-07-05,24.33179
2023-07-06,17.5576
2023-07-07,16.77419
2023-07-08,6.35944
2023-07-09,5.9447
2023-07-10,28.06451
2023-07-11,15.92165
2023-07-12,13.52534
2023-07-13,11.98156
2023-07-14,13.66359
2023-07-15,6.03686
2023-07-16,5.62211
2023-07-17,12.76497
2023-07-18,12.9493
2023-07-19,13.5023
2023-07-20,16.17511
2023-07-21,17.41935
2023-07-22,6.17511
2023-07-23,5.92165
2023-07-24,20.23041
2023-07-25,32.74193
2023-07-26,15.57603
2023-07-27,14.60829
2023-07-28,11.84331
2023-07-29,5.76036
2023-07-30,6.24423
2023-07-31,17.11981
2023-08-01,14.33179
2023-08-02,12.90322
2023-08-03,12.62672
2023-08-04,15.62211
2023-08-05,7.0046
2023-08-06,5.13824
2023-08-07,13.66359
2023-08-08,15.34562
2023-08-09,17.23502
2023-08-10,30.46082
2023-08-11,16.93548
2023-08-12,6.77419
2023-08-13,6.01382
2023-08-14,12.67281
2023-08-15,7.02764
2023-08-16,14.23963
2023-08-17,12.48847
2023-08-18,14.12442
2023-08-19,5.92165
2023-08-20,6.79723
2023-08-21,15.36866
2023-08-22,12.5576
2023-08-23,12.46543
2023-08-24,15.62211
2023-08-25,26.63594
2023-08-26,7.85714
2023-08-27,5.87557
2023-08-28,13.52534
2023-08-29,13.41013
2023-08-30,13.91705
2023-08-31,17.74193
2023-09-01,15.46082
2023-09-02,6.29032
2023-09-03,5.99078
2023-09-04,15.34562
2023-09-05,20.9447
2023-09-06,15.18433
2023-09-07,17.21198
2023-09-08,23.64055
2023-09-09,8.57142
2023-09-10,7.09677
2023-09-11,18.01843
2023-09-12,14.74654
2023-09-13,12.67281
2023-09-14,11.63594
2023-09-15,16.58986
2023-09-16,5.69124
2023-09-17,5.50691
2023-09-18,13.11059
2023-09-19,14.65437
2023-09-20,19.37788
2023-09-21,19.42396
2023-09-22,19.00921
2023-09-23,8.59447
2023-09-24,6.29032
2023-09-25,37.2811
2023-09-26,22.76497
2023-09-27,22.05069
2023-09-28,7.44239
2023-09-29,4.97695
2023-09-30,5.80645
2023-10-01,4.79262
2023-10-02,5.69124
2023-10-03,5.9447
2023-10-04,16.77419
2023-10-05,22.18894
2023-10-06,15.29953
2023-10-07,6.63594
2023-10-08,5.23041
2023-10-09,6.22119
2023-10-10,31.22119
2023-10-11,16.17511
2023-10-12,12.64976
2023-10-13,14.35483
2023-10-14,6.6129
2023-10-15,5.16129
2023-10-16,12.81105
2023-10-17,12.85714
2023-10-18,10.57603
2023-10-19,12.99539
2023-10-20,15.76036
2023-10-21,5.87557
2023-10-22,6.10599
2023-10-23,13.75576
2023-10-24,16.93548
2023-10-25,25.13824
2023-10-26,15.09216
2023-10-27,11.42857
2023-10-28,5.69124
2023-10-29,5.6682
2023-10-30,14.10138
2023-10-31,18.66359
2023-11-01,16.29032
2023-11-02,14.26267
2023-11-03,17.35023
2023-11-04,6.93548
2023-11-05,6.58986
2023-11-06,15.78341
2023-11-07,14.14746
2023-11-08,13.61751
2023-11-09,17.16589
2023-11-10,25.82949
2023-11-11,8.59447
2023-11-12,6.77419
2023-11-13,12.39631
2023-11-14,13.64055
2023-11-15,15.71428
2023-11-16,13.13364
2023-11-17,11.56682
2023-11-18,6.15207
2023-11-19,6.3364
2023-11-20,16.35944
2023-11-21,16.75115
2023-11-22,14.42396
2023-11-23,16.70506
2023-11-24,24.21658
2023-11-25,7.25806
2023-11-26,7.0046
2023-11-27,14.26267
2023-11-28,14.63133
2023-11-29,16.01382
2023-11-30,20.06912
2023-12-01,15.43778
2023-12-02,6.93548
2023-12-03,6.84331
2023-12-04,16.58986
2023-12-05,23.45622
2023-12-06,17.85714
2023-12-07,18.57142
2023-12-08,23.75576
2023-12-09,8.894
2023-12-10,9.447
2023-12-11,19.447
2023-12-12,17.30414
2023-12-13,15.48387
2023-12-14,14.19354
2023-12-15,16.98156
2023-12-16,7.37327
2023-12-17,6.82027
2023-12-18,13.08755
2023-12-19,15.50691
2023-12-20,21.40552
2023-12-21,26.63594
2023-12-22,34.07834
2023-12-23,9.95391
2023-12-24,7.25806
2023-12-25,7.16589
2023-12-26,20.85253
2023-12-27,21.63594
2023-12-28,23.98617
2023-12-29,24.88479
2023-12-30,10.87557
2023-12-31,8.82488
2024-01-01,9.30875
2024-01-02,20.80645
2024-01-03,20.02304
2024-01-04,22.2811
2024-01-05,32.0046
2024-01-06,11.93548
2024-01-07,9.79262
2024-01-08,19.14746
2024-01-09,23.47926
2024-01-10,47.48847
2024-01-11,24.74654
2024-01-12,18.70967
2024-01-13,11.8894
2024-01-14,10.04608
2024-01-15,47.69585
2024-01-16,41.93548
2024-01-17,39.65437
2024-01-18,59.53917
2024-01-19,54.86175
2024-01-20,20.48387
2024-01-21,19.05529
2024-01-22,58.54838
2024-01-23,62.25806
2024-01-24,59.28571
2024-01-25,70.1152
2024-01-26,42.64976
2024-01-27,18.38709
2024-01-28,15.23041
2024-01-29,40.25345
2024-01-30,41.65898
2024-01-31,49.28571
2024-02-01,38.24884
2024-02-02,34.88479
2024-02-03,12.44239
2024-02-04,11.68202
2024-02-05,49.10138
2024-02-06,39.70046
2024-02-07,41.3364
2024-02-08,49.14746
2024-02-09,14.76958
2024-02-10,10.04608
2024-02-11,8.894
2024-02-12,9.76958
2024-02-13,33.68663
2024-02-14,32.88018
2024-02-15,34.7235
2024-02-16,29.447
2024-02-17,12.35023
2024-02-18,9.93087
2024-02-19,29.70046
2024-02-20,37.16589
2024-02-21,36.58986
2024-02-22,37.11981
2024-02-23,46.52073
2024-02-24,13.15668
2024-02-25,9.58525
2024-02-26,26.75115
2024-02-27,23.91705
2024-02-28,24.79262
2024-02-29,29.90783
2024-03-01,12.0046
2024-03-02,8.68663
2024-03-03,7.8341
2024-03-04,20.80645
2024-03-05,32.05069
2024-03-06,23.96313
2024-03-07,22.85714
2024-03-08,32.90322
2024-03-09,11.3364
2024-03-10,9.447
2024-03-11,23.66359
2024-03-12,16.52073
2024-03-13,13.82488
2024-03-14,14.10138
2024-03-15,19.67741
2024-03-16,6.42857
2024-03-17,5.55299
2024-03-18,14.70046
2024-03-19,17.71889
2024-03-20,20.92165
