date,등기
2023-05-30,59.02017
2023-05-31,56.13832
2023-06-01,48.47262
2023-06-02,51.35446
2023-06-03,20.74927
2023-06-04,17.9827
2023-06-05,49.68299
2023-06-06,24.43804
2023-06-07,54.52449
2023-06-08,55.04322
2023-06-09,52.21902
2023-06-10,20.0
2023-06-11,23.97694
2023-06-12,58.50144
2023-06-13,59.0778
2023-06-14,54.12103
2023-06-15,55.56195
2023-06-16,47.72334
2023-06-17,24.32276
2023-06-18,21.55619
2023-06-19,61.95965
2023-06-20,59.82708
2023-06-21,53.6023
2023-06-22,55.61959
2023-06-23,49.91354
2023-06-24,21.0951
2023-06-25,20.74927
2023-06-26,53.83285
2023-06-27,59.36599
2023-06-28,56.31123
2023-06-29,52.91066
2023-06-30,47.31988
2023-07-01,20.34582
2023-07-02,18.78962
2023-07-03,53.37175
2023-07-04,54.29394
2023-07-05,59.0778
2023-07-06,53.25648
2023-07-07,50.25936
2023-07-08,17.92507
2023-07-09,20.57636
2023-07-10,56.48414
2023-07-11,55.10086
2023-07-12,55.90778
2023-07-13,56.54178
2023-07-14,47.83861
2023-07-15,21.61383
2023-07-16,19.65417
2023-07-17,55.56195
2023-07-18,54.0634
2023-07-19,59.02017
2023-07-20,56.2536
2023-07-21,49.62536
2023-07-22,19.25072
2023-07-23,19.0778
2023-07-24,72.0461
2023-07-25,69.45244
2023-07-26,53.31412
2023-07-27,51.58501
2023-07-28,52.0461
2023-07-29,19.59654
2023-07-30,21.38328
2023-07-31,53.71757
2023-08-01,50.72046
2023-08-02,52.27665
2023-08-03,48.35734
2023-08-04,45.53314
2023-08-05,18.73198
2023-08-06,14.63976
2023-08-07,54.46685
2023-08-08,55.90778
2023-08-09,47.72334
2023-08-10,44.89913
2023-08-11,49.16426
2023-08-12,18.67435
2023-08-13,18.61671
2023-08-14,48.24207
2023-08-15,23.40057
2023-08-16,54.63976
2023-08-17,53.71757
2023-08-18,51.58501
2023-08-19,19.59654
2023-08-20,19.19308
2023-08-21,54.81268
2023-08-22,52.27665
2023-08-23,51.00864
2023-08-24,51.98847
2023-08-25,51.87319
2023-08-26,17.57925
2023-08-27,17.46397
2023-08-28,53.94812
2023-08-29,51.52737
2023-08-30,53.25648
2023-08-31,53.02593
2023-09-01,44.84149
2023-09-02,19.25072
2023-09-03,18.78962
2023-09-04,57.29106
2023-09-05,57.00288
2023-09-06,52.68011
2023-09-07,56.65706
2023-09-08,51.52737
2023-09-09,18.55907
2023-09-10,18.04034
2023-09-11,62.99711
2023-09-12,64.09221
2023-09-13,63.57348
2023-09-14,60.28818
2023-09-15,51.29682
2023-09-16,20.40345
2023-09-17,19.71181
2023-09-18,58.78962
2023-09-19,58.84726
2023-09-20,51.75792
2023-09-21,53.48703
2023-09-22,44.26512
2023-09-23,19.02017
2023-09-24,19.19308
2023-09-25,52.73775
2023-09-26,50.25936
2023-09-27,40.0
2023-09-28,12.73775
2023-09-29,11.23919
2023-09-30,11.93083
2023-10-01,11.98847
2023-10-02,15.10086
2023-10-03,19.36599
2023-10-04,58.50144
2023-10-05,59.30835
2023-10-06,52.68011
2023-10-07,18.55907
2023-10-08,17.29106
2023-10-09,21.26801
2023-10-10,63.74639
2023-10-11,61.55619
2023-10-12,58.67435
2023-10-13,54.40922
2023-10-14,21.0951
2023-10-15,21.67146
2023-10-16,60.28818
2023-10-17,55.10086
2023-10-18,57.17579
2023-10-19,51.29682
2023-10-20,44.43804
2023-10-21,20.57636
2023-10-22,19.5389
2023-10-23,57.57925
2023-10-24,55.90778
2023-10-25,54.63976
2023-10-26,51.35446
2023-10-27,44.95677
2023-10-28,15.96541
2023-10-29,18.4438
2023-10-30,51.52737
2023-10-31,51.4121
2023-11-01,54.75504
2023-11-02,53.02593
2023-11-03,44.55331
2023-11-04,17.57925
2023-11-05,16.13832
2023-11-06,48.18443
2023-11-07,51.98847
2023-11-08,50.66282
2023-11-09,50.66282
2023-11-10,45.41786
2023-11-11,16.36887
2023-11-12,14.0634
2023-11-13,48.18443
2023-11-14,56.2536
2023-11-15,50.66282
2023-11-16,48.24207
2023-11-17,44.3804
2023-11-18,16.65706
2023-11-19,16.08069
2023-11-20,52.91066
2023-11-21,52.68011
2023-11-22,49.97118
2023-11-23,53.37175
2023-11-24,43.86167
2023-11-25,19.82708
2023-11-26,16.31123
2023-11-27,54.35158
2023-11-28,53.77521
2023-11-29,53.08357
2023-11-30,49.33717
2023-12-01,45.36023
2023-12-02,20.69164
2023-12-03,18.4438
2023-12-04,52.79538
2023-12-05,53.19884
2023-12-06,56.77233
2023-12-07,55.33141
2023-12-08,51.06628
2023-12-09,21.49855
2023-12-10,19.88472
2023-12-11,54.40922
2023-12-12,58.15561
2023-12-13,59.02017
2023-12-14,56.54178
2023-12-15,50.02881
2023-12-16,17.9827
2023-12-17,18.27089
2023-12-18,51.58501
2023-12-19,54.52449
2023-12-20,51.18155
2023-12-21,49.16426
2023-12-22,43.97694
2023-12-23,15.56195
2023-12-24,11.70028
2023-12-25,14.29394
2023-12-26,52.68011
2023-12-27,57.75216
2023-12-28,51.12391
2023-12-29,47.95389
2023-12-30,17.52161
2023-12-31,16.2536
2024-01-01,18.04034
2024-01-02,56.94524
2024-01-03,59.5389
2024-01-04,59.59654
2024-01-05,54.87031
2024-01-06,21.7291
2024-01-07,22.70893
2024-01-08,55.50432
2024-01-09,61.7291
2024-01-10,60.34582
2024-01-11,61.90201
2024-01-12,56.08069
2024-01-13,20.0
2024-01-14,20.23054
2024-01-15,67.37752
2024-01-16,63.11239
2024-01-17,57.80979
2024-01-18,62.30547
2024-01-19,54.75504
2024-01-20,21.03746
2024-01-21,19.30835
2024-01-22,68.06916
2024-01-23,65.07204
2024-01-24,59.48126
2024-01-25,61.55619
2024-01-26,54.46685
2024-01-27,18.96253
2024-01-28,19.5389
2024-01-29,62.42074
2024-01-30,64.32276
2024-01-31,59.0778
2024-02-01,62.24783
2024-02-02,56.77233
2024-02-03,20.0
2024-02-04,19.71181
2024-02-05,65.64841
2024-02-06,57.06051
2024-02-07,61.55619
2024-02-08,44.43804
2024-02-09,14.87031
2024-02-10,11.98847
2024-02-11,12.85302
2024-02-12,18.4438
2024-02-13,71.58501
2024-02-14,67.26224
2024-02-15,64.03458
2024-02-16,59.76945
2024-02-17,20.51873
2024-02-18,19.5389
2024-02-19,66.62824
2024-02-20,65.36023
2024-02-21,64.49567
2024-02-22,62.13256
2024-02-23,53.94812
2024-02-24,21.21037
2024-02-25,21.26801
2024-02-26,72.85302
2024-02-27,63.2853
2024-02-28,59.0778
2024-02-29,54.12103
2024-03-01,18.4438
2024-03-02,18.50144
2024-03-03,18.90489
2024-03-04,60.634
2024-03-05,60.74927
2024-03-06,58.84726
2024-03-07,57.9827
2024-03-08,55.27377
2024-03-09,19.13544
2024-03-10,18.50144
2024-03-11,60.11527
2024-03-12,56.54178
2024-03-13,60.92219
2024-03-14,60.74927
2024-03-15,47.20461
2024-03-16,19.25072
2024-03-17,21.61383
2024-03-18,63.57348
2024-03-19,59.02017
2024-03-20,57.69452
