date,판결문조회
2023-06-06,22.0713
2023-06-07,54.8387
2023-06-08,71.3073
2023-06-09,59.25297
2023-06-10,26.48556
2023-06-11,22.24108
2023-06-12,72.49575
2023-06-13,73.68421
2023-06-14,81.32427
2023-06-15,91.34125
2023-06-16,72.83531
2023-06-17,29.03225
2023-06-18,24.95755
2023-06-19,59.7623
2023-06-20,64.34634
2023-06-21,72.83531
2023-06-22,82.51273
2023-06-23,66.89303
2023-06-24,27.8438
2023-06-25,26.48556
2023-06-26,61.12054
2023-06-27,62.81833
2023-06-28,67.57215
2023-06-29,62.13921
2023-06-30,44.14261
2023-07-01,17.65704
2023-07-02,20.20373
2023-07-03,58.91341
2023-07-04,50.93378
2023-07-05,62.64855
2023-07-06,70.62818
2023-07-07,64.6859
2023-07-08,23.59932
2023-07-09,25.63667
2023-07-10,49.40577
2023-07-11,62.47877
2023-07-12,72.15619
2023-07-13,75.21222
2023-07-14,65.02546
2023-07-15,17.48726
2023-07-16,21.22241
2023-07-17,55.6876
2023-07-18,59.59252
2023-07-19,65.5348
2023-07-20,81.66383
2023-07-21,70.28862
2023-07-22,25.97623
2023-07-23,23.93887
2023-07-24,59.59252
2023-07-25,47.36842
2023-07-26,51.44312
2023-07-27,50.764
2023-07-28,44.48217
2023-07-29,20.37351
2023-07-30,19.52461
2023-07-31,39.38879
2023-08-01,39.04923
2023-08-02,40.06791
2023-08-03,36.33276
2023-08-04,30.89983
2023-08-05,15.44991
2023-08-06,12.39388
2023-08-07,42.27504
2023-08-08,54.66893
2023-08-09,65.02546
2023-08-10,66.89303
2023-08-11,68.08149
2023-08-12,25.80645
2023-08-13,21.56196
2023-08-14,46.34974
2023-08-15,23.7691
2023-08-16,62.98811
2023-08-17,70.62818
2023-08-18,61.96943
2023-08-19,18.67572
2023-08-20,22.41086
2023-08-21,64.00679
2023-08-22,67.74193
2023-08-23,71.3073
2023-08-24,84.55008
2023-08-25,70.11884
2023-08-26,25.12733
2023-08-27,23.42954
2023-08-28,63.49745
2023-08-29,57.21561
2023-08-30,61.79966
2023-08-31,63.15789
2023-09-01,51.27334
2023-09-02,15.95925
2023-09-03,16.46859
2023-09-04,51.78268
2023-09-05,53.14091
2023-09-06,69.43972
2023-09-07,77.24957
2023-09-08,57.72495
2023-09-09,23.93887
2023-09-10,21.73174
2023-09-11,60.78098
2023-09-12,63.83701
2023-09-13,61.12054
2023-09-14,86.41765
2023-09-15,65.70458
2023-09-16,22.0713
2023-09-17,24.10865
2023-09-18,61.62988
2023-09-19,60.27164
2023-09-20,66.3837
2023-09-21,75.04244
2023-09-22,70.96774
2023-09-23,25.29711
2023-09-24,28.69269
2023-09-25,65.5348
2023-09-26,60.95076
2023-09-27,58.40407
2023-09-28,21.22241
2023-09-29,15.44991
2023-09-30,17.9966
2023-10-01,16.97792
2023-10-02,17.65704
2023-10-03,21.22241
2023-10-04,51.10356
2023-10-05,54.8387
2023-10-06,53.48047
2023-10-07,19.52461
2023-10-08,15.61969
2023-10-09,23.25976
2023-10-10,49.23599
2023-10-11,62.81833
2023-10-12,75.382
2023-10-13,77.41935
2023-10-14,29.03225
2023-10-15,22.9202
2023-10-16,67.57215
2023-10-17,66.72325
2023-10-18,73.00509
2023-10-19,71.64685
2023-10-20,67.74193
2023-10-21,24.95755
2023-10-22,20.88285
2023-10-23,61.12054
2023-10-24,69.94906
2023-10-25,100.0
2023-10-26,84.55008
2023-10-27,76.91001
2023-10-28,31.9185
2023-10-29,25.63667
2023-10-30,67.74193
2023-10-31,69.6095
2023-11-01,62.64855
2023-11-02,54.66893
2023-11-03,57.72495
2023-11-04,29.37181
2023-11-05,23.59932
2023-11-06,63.83701
2023-11-07,61.79966
2023-11-08,69.94906
2023-11-09,73.00509
2023-11-10,78.94736
2023-11-11,32.59762
2023-11-12,30.89983
2023-11-13,70.79796
2023-11-14,70.28862
2023-11-15,77.75891
2023-11-16,76.74023
2023-11-17,69.77928
2023-11-18,26.14601
2023-11-19,21.56196
2023-11-20,66.89303
2023-11-21,63.66723
2023-11-22,75.72156
2023-11-23,76.74023
2023-11-24,67.74193
2023-11-25,29.03225
2023-11-26,25.12733
2023-11-27,64.51612
2023-11-28,74.19354
2023-11-29,76.06112
2023-11-30,73.51443
2023-12-01,53.98981
2023-12-02,26.65534
2023-12-03,32.42784
2023-12-04,67.06281
2023-12-05,56.70628
2023-12-06,71.47707
2023-12-07,65.70458
2023-12-08,62.98811
2023-12-09,26.9949
2023-12-10,25.46689
2023-12-11,57.21561
2023-12-12,60.78098
2023-12-13,71.3073
2023-12-14,72.83531
2023-12-15,74.19354
2023-12-16,24.44821
2023-12-17,22.24108
2023-12-18,58.23429
2023-12-19,64.00679
2023-12-20,62.98811
2023-12-21,64.6859
2023-12-22,61.62988
2023-12-23,25.97623
2023-12-24,15.95925
2023-12-25,19.35483
2023-12-26,52.29202
2023-12-27,50.93378
2023-12-28,42.78438
2023-12-29,37.691
2023-12-30,16.29881
2023-12-31,14.94057
2024-01-01,18.67572
2024-01-02,43.29371
2024-01-03,46.34974
2024-01-04,41.93548
2024-01-05,40.40747
2024-01-06,16.80814
2024-01-07,15.78947
2024-01-08,42.6146
2024-01-09,52.63157
2024-01-10,60.6112
2024-01-11,69.94906
2024-01-12,71.13752
2024-01-13,23.42954
2024-01-14,21.90152
2024-01-15,58.57385
2024-01-16,66.21392
2024-01-17,64.34634
2024-01-18,78.94736
2024-01-19,64.6859
2024-01-20,25.29711
2024-01-21,21.22241
2024-01-22,57.89473
2024-01-23,50.764
2024-01-24,74.87266
2024-01-25,75.89134
2024-01-26,62.98811
2024-01-27,30.73005
2024-01-28,21.56196
2024-01-29,51.27334
2024-01-30,50.93378
2024-01-31,58.74363
2024-02-01,68.59083
2024-02-02,73.68421
2024-02-03,23.25976
2024-02-04,26.31578
2024-02-05,60.27164
2024-02-06,54.15959
2024-02-07,76.57045
2024-02-08,59.7623
2024-02-09,26.48556
2024-02-10,20.71307
2024-02-11,16.29881
2024-02-12,19.18505
2024-02-13,50.25466
2024-02-14,61.96943
2024-02-15,78.6078
2024-02-16,57.55517
2024-02-17,22.75042
2024-02-18,18.16638
2024-02-19,51.10356
2024-02-20,56.19694
2024-02-21,54.32937
2024-02-22,45.33106
2024-02-23,41.42614
2024-02-24,22.41086
2024-02-25,20.20373
2024-02-26,50.25466
2024-02-27,47.87775
2024-02-28,46.85908
2024-02-29,46.34974
2024-03-01,20.37351
2024-03-02,16.12903
2024-03-03,13.41256
2024-03-04,42.27504
2024-03-05,41.08658
2024-03-06,43.97283
2024-03-07,49.06621
2024-03-08,43.46349
2024-03-09,19.69439
2024-03-10,17.65704
2024-03-11,44.31239
2024-03-12,48.38709
2024-03-13,54.66893
2024-03-14,46.34974
2024-03-15,46.6893
2024-03-16,20.54329
2024-03-17,18.8455
2024-03-18,44.82173
2024-03-19,46.34974
2024-03-20,51.78268
