date,벤처기업
2023-05-30,52.3743
2023-05-31,49.16201
2023-06-01,47.34636
2023-06-02,41.89944
2023-06-03,16.20111
2023-06-04,17.4581
2023-06-05,43.43575
2023-06-06,22.90502
2023-06-07,49.30167
2023-06-08,47.06703
2023-06-09,41.20111
2023-06-10,18.57541
2023-06-11,22.06703
2023-06-12,42.87709
2023-06-13,53.07262
2023-06-14,49.16201
2023-06-15,47.62569
2023-06-16,46.50837
2023-06-17,19.55307
2023-06-18,17.73743
2023-06-19,42.0391
2023-06-20,49.86033
2023-06-21,51.25698
2023-06-22,43.29608
2023-06-23,40.92178
2023-06-24,16.48044
2023-06-25,16.48044
2023-06-26,42.73743
2023-06-27,42.4581
2023-06-28,42.0391
2023-06-29,44.69273
2023-06-30,36.73184
2023-07-01,13.82681
2023-07-02,17.0391
2023-07-03,42.31843
2023-07-04,37.70949
2023-07-05,43.43575
2023-07-06,41.62011
2023-07-07,35.47486
2023-07-08,16.48044
2023-07-09,17.0391
2023-07-10,40.50279
2023-07-11,39.94413
2023-07-12,42.87709
2023-07-13,51.11731
2023-07-14,36.59217
2023-07-15,14.24581
2023-07-16,19.97206
2023-07-17,43.99441
2023-07-18,35.47486
2023-07-19,43.29608
2023-07-20,40.50279
2023-07-21,34.35754
2023-07-22,12.2905
2023-07-23,11.8715
2023-07-24,33.37988
2023-07-25,37.2905
2023-07-26,40.78212
2023-07-27,40.92178
2023-07-28,34.4972
2023-07-29,13.68715
2023-07-30,16.34078
2023-07-31,37.98882
2023-08-01,36.31284
2023-08-02,35.89385
2023-08-03,31.14525
2023-08-04,26.39664
2023-08-05,12.15083
2023-08-06,12.84916
2023-08-07,35.75418
2023-08-08,35.33519
2023-08-09,39.94413
2023-08-10,38.26815
2023-08-11,32.54189
2023-08-12,13.12849
2023-08-13,11.45251
2023-08-14,31.42458
2023-08-15,17.4581
2023-08-16,39.10614
2023-08-17,37.56983
2023-08-18,35.47486
2023-08-19,17.17877
2023-08-20,14.52513
2023-08-21,43.15642
2023-08-22,41.06145
2023-08-23,39.6648
2023-08-24,41.89944
2023-08-25,34.07821
2023-08-26,14.80446
2023-08-27,15.92178
2023-08-28,37.2905
2023-08-29,39.94413
2023-08-30,46.92737
2023-08-31,43.43575
2023-09-01,34.21787
2023-09-02,15.08379
2023-09-03,17.73743
2023-09-04,47.90502
2023-09-05,41.89944
2023-09-06,46.08938
2023-09-07,42.4581
2023-09-08,38.26815
2023-09-09,16.75977
2023-09-10,18.01675
2023-09-11,44.55307
2023-09-12,47.34636
2023-09-13,43.29608
2023-09-14,46.08938
2023-09-15,38.54748
2023-09-16,19.55307
2023-09-17,19.27374
2023-09-18,39.52513
2023-09-19,39.10614
2023-09-20,40.78212
2023-09-21,45.81005
2023-09-22,33.24022
2023-09-23,14.38547
2023-09-24,17.73743
2023-09-25,32.1229
2023-09-26,34.9162
2023-09-27,28.63128
2023-09-28,13.96648
2023-09-29,11.17318
2023-09-30,12.43016
2023-10-01,14.52513
2023-10-02,15.36312
2023-10-03,17.73743
2023-10-04,47.48603
2023-10-05,37.84916
2023-10-06,35.33519
2023-10-07,15.50279
2023-10-08,14.52513
2023-10-09,21.64804
2023-10-10,40.36312
2023-10-11,43.57541
2023-10-12,48.74301
2023-10-13,38.54748
2023-10-14,15.36312
2023-10-15,23.32402
2023-10-16,46.08938
2023-10-17,44.55307
2023-10-18,47.76536
2023-10-19,44.55307
2023-10-20,41.48044
2023-10-21,18.99441
2023-10-22,19.55307
2023-10-23,47.90502
2023-10-24,50.69832
2023-10-25,45.11173
2023-10-26,42.17877
2023-10-27,40.78212
2023-10-28,20.39106
2023-10-29,19.69273
2023-10-30,42.17877
2023-10-31,45.39106
2023-11-01,43.43575
2023-11-02,42.73743
2023-11-03,37.56983
2023-11-04,18.01675
2023-11-05,21.64804
2023-11-06,42.0391
2023-11-07,42.0391
2023-11-08,42.59776
2023-11-09,43.71508
2023-11-10,38.54748
2023-11-11,14.38547
2023-11-12,15.78212
2023-11-13,45.11173
2023-11-14,44.13407
2023-11-15,48.32402
2023-11-16,43.15642
2023-11-17,33.37988
2023-11-18,13.96648
2023-11-19,14.24581
2023-11-20,40.50279
2023-11-21,41.34078
2023-11-22,45.25139
2023-11-23,46.22905
2023-11-24,33.51955
2023-11-25,18.15642
2023-11-26,17.31843
2023-11-27,54.46927
2023-11-28,50.13966
2023-11-29,50.0
2023-11-30,42.0391
2023-12-01,35.05586
2023-12-02,14.80446
2023-12-03,22.62569
2023-12-04,46.22905
2023-12-05,45.11173
2023-12-06,43.71508
2023-12-07,45.25139
2023-12-08,40.50279
2023-12-09,19.55307
2023-12-10,19.55307
2023-12-11,52.65363
2023-12-12,41.48044
2023-12-13,43.15642
2023-12-14,49.44134
2023-12-15,35.47486
2023-12-16,15.64245
2023-12-17,16.34078
2023-12-18,43.29608
2023-12-19,35.47486
2023-12-20,39.10614
2023-12-21,37.84916
2023-12-22,28.91061
2023-12-23,12.01117
2023-12-24,12.15083
2023-12-25,12.01117
2023-12-26,37.01117
2023-12-27,37.2905
2023-12-28,33.79888
2023-12-29,27.3743
2023-12-30,13.82681
2023-12-31,11.73184
2024-01-01,15.22346
2024-01-02,38.68715
2024-01-03,42.31843
2024-01-04,43.15642
2024-01-05,39.24581
2024-01-06,17.4581
2024-01-07,20.67039
2024-01-08,40.78212
2024-01-09,44.55307
2024-01-10,44.97206
2024-01-11,51.11731
2024-01-12,40.08379
2024-01-13,18.15642
2024-01-14,18.99441
2024-01-15,40.08379
2024-01-16,41.62011
2024-01-17,46.50837
2024-01-18,45.25139
2024-01-19,36.45251
2024-01-20,18.01675
2024-01-21,14.6648
2024-01-22,39.6648
2024-01-23,46.64804
2024-01-24,46.7877
2024-01-25,43.99441
2024-01-26,38.68715
2024-01-27,17.4581
2024-01-28,16.34078
2024-01-29,40.64245
2024-01-30,38.96648
2024-01-31,43.57541
2024-02-01,41.75977
2024-02-02,35.33519
2024-02-03,18.01675
2024-02-04,19.27374
2024-02-05,37.70949
2024-02-06,40.64245
2024-02-07,42.73743
2024-02-08,33.93854
2024-02-09,12.2905
2024-02-10,12.98882
2024-02-11,12.15083
2024-02-12,16.34078
2024-02-13,41.48044
2024-02-14,47.48603
2024-02-15,41.75977
2024-02-16,33.10055
2024-02-17,18.29608
2024-02-18,18.85474
2024-02-19,43.43575
2024-02-20,48.18435
2024-02-21,49.72067
2024-02-22,44.55307
2024-02-23,34.07821
2024-02-24,16.48044
2024-02-25,16.62011
2024-02-26,46.92737
2024-02-27,37.2905
2024-02-28,40.92178
2024-02-29,42.31843
2024-03-01,15.50279
2024-03-02,16.20111
2024-03-03,16.89944
2024-03-04,41.62011
2024-03-05,48.18435
2024-03-06,42.59776
2024-03-07,48.74301
2024-03-08,41.62011
2024-03-09,17.59776
2024-03-10,17.31843
2024-03-11,50.13966
2024-03-12,59.35754
2024-03-13,50.27932
2024-03-14,47.48603
2024-03-15,40.22346
2024-03-16,17.0391
2024-03-17,21.92737
2024-03-18,46.7877
2024-03-19,54.18994
2024-03-20,52.51396
