date,CMG
2023-05-29,3.9779
2023-05-30,5.74585
2023-05-31,4.86187
2023-06-01,5.19337
2023-06-02,5.08287
2023-06-03,2.20994
2023-06-04,2.43093
2023-06-05,5.85635
2023-06-06,3.6464
2023-06-07,5.41436
2023-06-08,5.30386
2023-06-09,4.30939
2023-06-10,2.43093
2023-06-11,1.32596
2023-06-12,4.19889
2023-06-13,5.19337
2023-06-14,6.40883
2023-06-15,5.19337
2023-06-16,5.30386
2023-06-17,2.54143
2023-06-18,2.87292
2023-06-19,3.9779
2023-06-20,3.9779
2023-06-21,3.9779
2023-06-22,4.86187
2023-06-23,3.53591
2023-06-24,1.76795
2023-06-25,1.43646
2023-06-26,4.75138
2023-06-27,4.08839
2023-06-28,4.64088
2023-06-29,3.20441
2023-06-30,4.64088
2023-07-01,1.87845
2023-07-02,1.43646
2023-07-03,4.41988
2023-07-04,6.07734
2023-07-05,6.18784
2023-07-06,4.75138
2023-07-07,5.41436
2023-07-08,2.20994
2023-07-09,2.54143
2023-07-10,6.40883
2023-07-11,5.74585
2023-07-12,6.40883
2023-07-13,16.13259
2023-07-14,3.53591
2023-07-15,1.32596
2023-07-16,3.31491
2023-07-17,11.16022
2023-07-18,4.64088
2023-07-19,6.40883
2023-07-20,6.07734
2023-07-21,6.74033
2023-07-22,2.65193
2023-07-23,1.54696
2023-07-24,6.29834
2023-07-25,4.19889
2023-07-26,3.9779
2023-07-27,7.29281
2023-07-28,5.85635
2023-07-29,2.09944
2023-07-30,1.76795
2023-07-31,4.75138
2023-08-01,7.7348
2023-08-02,4.97237
2023-08-03,5.85635
2023-08-04,4.97237
2023-08-05,4.08839
2023-08-06,2.20994
2023-08-07,5.30386
2023-08-08,4.41988
2023-08-09,5.63535
2023-08-10,4.97237
2023-08-11,5.30386
2023-08-12,2.54143
2023-08-13,2.65193
2023-08-14,3.6464
2023-08-15,3.31491
2023-08-16,5.30386
2023-08-17,6.74033
2023-08-18,5.96685
2023-08-19,1.10497
2023-08-20,0.77348
2023-08-21,5.63535
2023-08-22,5.63535
2023-08-23,4.08839
2023-08-24,4.19889
2023-08-25,4.75138
2023-08-26,2.65193
2023-08-27,1.87845
2023-08-28,6.18784
2023-08-29,6.29834
2023-08-30,6.62983
2023-08-31,5.08287
2023-09-01,4.30939
2023-09-02,1.10497
2023-09-03,1.76795
2023-09-04,4.75138
2023-09-05,4.86187
2023-09-06,7.29281
2023-09-07,6.51933
2023-09-08,4.19889
2023-09-09,3.42541
2023-09-10,1.32596
2023-09-11,11.9337
2023-09-12,10.16574
2023-09-13,6.74033
2023-09-14,5.52486
2023-09-15,3.31491
2023-09-16,2.09944
2023-09-17,2.54143
2023-09-18,5.08287
2023-09-19,5.19337
2023-09-20,5.19337
2023-09-21,3.9779
2023-09-22,5.30386
2023-09-23,2.98342
2023-09-24,1.10497
2023-09-25,3.8674
2023-09-26,4.08839
2023-09-27,3.8674
2023-09-28,1.21546
2023-09-29,1.21546
2023-09-30,2.32044
2023-10-01,1.87845
2023-10-02,1.21546
2023-10-03,3.09392
2023-10-04,3.6464
2023-10-05,2.98342
2023-10-06,2.76243
2023-10-07,1.54696
2023-10-08,1.21546
2023-10-09,1.32596
2023-10-10,3.9779
2023-10-11,3.6464
2023-10-12,4.53038
2023-10-13,3.20441
2023-10-14,1.10497
2023-10-15,1.32596
2023-10-16,3.42541
2023-10-17,3.9779
2023-10-18,3.6464
2023-10-19,5.85635
2023-10-20,4.19889
2023-10-21,2.76243
2023-10-22,2.76243
2023-10-23,3.7569
2023-10-24,4.86187
2023-10-25,4.08839
2023-10-26,3.9779
2023-10-27,4.86187
2023-10-28,1.54696
2023-10-29,1.43646
2023-10-30,3.9779
2023-10-31,4.41988
2023-11-01,3.31491
2023-11-02,3.42541
2023-11-03,3.8674
2023-11-04,1.76795
2023-11-05,2.65193
2023-11-06,6.18784
2023-11-07,4.86187
2023-11-08,3.8674
2023-11-09,4.53038
2023-11-10,4.75138
2023-11-11,1.21546
2023-11-12,1.32596
2023-11-13,3.53591
2023-11-14,2.76243
2023-11-15,4.41988
2023-11-16,5.30386
2023-11-17,2.32044
2023-11-18,1.65745
2023-11-19,1.98895
2023-11-20,4.41988
2023-11-21,3.53591
2023-11-22,3.53591
2023-11-23,4.41988
2023-11-24,1.98895
2023-11-25,0.99447
2023-11-26,1.21546
2023-11-27,3.53591
2023-11-28,3.9779
2023-11-29,3.53591
2023-11-30,3.7569
2023-12-01,3.42541
2023-12-02,0.88397
2023-12-03,1.21546
2023-12-04,3.31491
2023-12-05,5.41436
2023-12-06,14.14364
2023-12-07,7.51381
2023-12-08,4.75138
2023-12-09,2.54143
2023-12-10,2.65193
2023-12-11,4.30939
2023-12-12,4.08839
2023-12-13,22.43093
2023-12-14,12.04419
2023-12-15,4.97237
2023-12-16,1.32596
2023-12-17,0.77348
2023-12-18,3.8674
2023-12-19,4.75138
2023-12-20,3.6464
2023-12-21,4.64088
2023-12-22,2.32044
2023-12-23,1.76795
2023-12-24,0.88397
2023-12-25,2.43093
2023-12-26,4.86187
2023-12-27,3.20441
2023-12-28,3.9779
2023-12-29,3.20441
2023-12-30,0.88397
2023-12-31,2.43093
2024-01-01,2.32044
2024-01-02,5.96685
2024-01-03,4.19889
2024-01-04,5.08287
2024-01-05,3.20441
2024-01-06,1.54696
2024-01-07,1.43646
2024-01-08,2.65193
2024-01-09,3.09392
2024-01-10,4.64088
2024-01-11,4.97237
2024-01-12,4.30939
2024-01-13,2.09944
2024-01-14,1.10497
2024-01-15,3.6464
2024-01-16,3.6464
2024-01-17,4.30939
2024-01-18,4.53038
2024-01-19,1.76795
2024-01-20,1.54696
2024-01-21,1.21546
2024-01-22,3.9779
2024-01-23,4.08839
2024-01-24,4.30939
2024-01-25,5.30386
2024-01-26,6.40883
2024-01-27,2.43093
2024-01-28,2.09944
2024-01-29,3.42541
2024-01-30,4.41988
2024-01-31,4.30939
2024-02-01,5.30386
2024-02-02,4.86187
2024-02-03,3.31491
2024-02-04,1.87845
2024-02-05,4.97237
2024-02-06,4.75138
2024-02-07,4.75138
2024-02-08,4.08839
2024-02-09,1.65745
2024-02-10,1.32596
2024-02-11,1.54696
2024-02-12,1.10497
2024-02-13,4.97237
2024-02-14,5.63535
2024-02-15,5.96685
2024-02-16,4.53038
2024-02-17,2.76243
2024-02-18,1.54696
2024-02-19,4.86187
2024-02-20,4.75138
2024-02-21,4.41988
2024-02-22,3.8674
2024-02-23,2.43093
2024-02-24,2.76243
2024-02-25,1.32596
2024-02-26,6.74033
2024-02-27,5.96685
2024-02-28,4.97237
2024-02-29,4.19889
2024-03-01,0.55248
2024-03-02,3.09392
2024-03-03,1.87845
2024-03-04,3.20441
2024-03-05,5.41436
2024-03-06,2.65193
2024-03-07,5.85635
2024-03-08,3.6464
2024-03-09,1.76795
2024-03-10,2.43093
2024-03-11,4.64088
2024-03-12,6.07734
2024-03-13,5.30386
2024-03-14,4.64088
2024-03-15,4.19889
2024-03-16,1.76795
2024-03-17,1.87845
2024-03-18,5.52486
2024-03-19,6.40883
2024-03-20,8.61878
