date,유류분
2023-05-30,13.11261
2023-05-31,10.58394
2023-06-01,10.71428
2023-06-02,9.85401
2023-06-03,7.22106
2023-06-04,7.87278
2023-06-05,10.32325
2023-06-06,10.1929
2023-06-07,12.6173
2023-06-08,14.46819
2023-06-09,14.46819
2023-06-10,12.66944
2023-06-11,9.30656
2023-06-12,12.01772
2023-06-13,12.09593
2023-06-14,10.45359
2023-06-15,11.86131
2023-06-16,19.4734
2023-06-17,7.79457
2023-06-18,8.68091
2023-06-19,11.00104
2023-06-20,12.5391
2023-06-21,9.20229
2023-06-22,9.33263
2023-06-23,8.78519
2023-06-24,7.63816
2023-06-25,7.66423
2023-06-26,8.36809
2023-06-27,8.23774
2023-06-28,9.46298
2023-06-29,9.85401
2023-06-30,7.55995
2023-07-01,6.12617
2023-07-02,6.43899
2023-07-03,7.16892
2023-07-04,8.73305
2023-07-05,8.91553
2023-07-06,8.18561
2023-07-07,6.75182
2023-07-08,5.03128
2023-07-09,5.78727
2023-07-10,8.39416
2023-07-11,7.92492
2023-07-12,8.02919
2023-07-13,9.43691
2023-07-14,12.17413
2023-07-15,5.89155
2023-07-16,5.39624
2023-07-17,8.18561
2023-07-18,7.55995
2023-07-19,8.55057
2023-07-20,6.96037
2023-07-21,8.18561
2023-07-22,5.83941
2023-07-23,5.3441
2023-07-24,7.40354
2023-07-25,7.7685
2023-07-26,7.37747
2023-07-27,7.16892
2023-07-28,6.07403
2023-07-29,4.01459
2023-07-30,5.52659
2023-07-31,7.11678
2023-08-01,10.55787
2023-08-02,6.69968
2023-08-03,6.8561
2023-08-04,6.64754
2023-08-05,4.97914
2023-08-06,5.05735
2023-08-07,7.79457
2023-08-08,7.7685
2023-08-09,13.66006
2023-08-10,7.84671
2023-08-11,7.61209
2023-08-12,5.44838
2023-08-13,6.41293
2023-08-14,10.66214
2023-08-15,8.31595
2023-08-16,9.2805
2023-08-17,9.98435
2023-08-18,21.14181
2023-08-19,6.9343
2023-08-20,6.46506
2023-08-21,9.46298
2023-08-22,8.65484
2023-08-23,8.1074
2023-08-24,8.70698
2023-08-25,12.01772
2023-08-26,6.41293
2023-08-27,5.83941
2023-08-28,7.42961
2023-08-29,8.78519
2023-08-30,8.18561
2023-08-31,7.45568
2023-09-01,7.32533
2023-09-02,6.17831
2023-09-03,5.94369
2023-09-04,10.08863
2023-09-05,11.49635
2023-09-06,8.21167
2023-09-07,8.83733
2023-09-08,7.42961
2023-09-09,5.3441
2023-09-10,6.43899
2023-09-11,8.65484
2023-09-12,8.1074
2023-09-13,8.23774
2023-09-14,9.56725
2023-09-15,9.09801
2023-09-16,6.80396
2023-09-17,7.89885
2023-09-18,9.72367
2023-09-19,9.51511
2023-09-20,9.33263
2023-09-21,8.60271
2023-09-22,7.79457
2023-09-23,6.56934
2023-09-24,7.40354
2023-09-25,9.82794
2023-09-26,8.78519
2023-09-27,7.55995
2023-09-28,9.12408
2023-09-29,8.02919
2023-09-30,7.71637
2023-10-01,7.24713
2023-10-02,8.31595
2023-10-03,8.96767
2023-10-04,11.366
2023-10-05,10.9489
2023-10-06,10.1147
2023-10-07,6.28258
2023-10-08,6.36079
2023-10-09,7.50782
2023-10-10,10.87069
2023-10-11,10.50573
2023-10-12,9.6976
2023-10-13,8.44629
2023-10-14,5.89155
2023-10-15,8.88946
2023-10-16,19.4734
2023-10-17,11.18352
2023-10-18,8.60271
2023-10-19,8.99374
2023-10-20,9.61939
2023-10-21,8.70698
2023-10-22,9.48905
2023-10-23,10.84462
2023-10-24,10.74035
2023-10-25,9.09801
2023-10-26,7.92492
2023-10-27,7.3514
2023-10-28,5.23983
2023-10-29,6.20437
2023-10-30,8.42022
2023-10-31,8.1074
2023-11-01,7.55995
2023-11-02,8.55057
2023-11-03,7.79457
2023-11-04,9.15015
2023-11-05,7.42961
2023-11-06,7.37747
2023-11-07,8.31595
2023-11-08,7.19499
2023-11-09,8.9416
2023-11-10,8.36809
2023-11-11,6.1001
2023-11-12,6.28258
2023-11-13,7.97705
2023-11-14,8.81126
2023-11-15,10.29718
2023-11-16,7.29927
2023-11-17,7.3514
2023-11-18,4.97914
2023-11-19,5.08342
2023-11-20,6.98644
2023-11-21,7.19499
2023-11-22,7.42961
2023-11-23,7.66423
2023-11-24,7.55995
2023-11-25,7.82064
2023-11-26,4.79666
2023-11-27,6.83003
2023-11-28,6.72575
2023-11-29,9.04588
2023-11-30,7.2732
2023-12-01,7.06465
2023-12-02,5.57872
2023-12-03,5.21376
2023-12-04,8.75912
2023-12-05,8.36809
2023-12-06,8.88946
2023-12-07,8.47236
2023-12-08,6.88216
2023-12-09,6.30865
2023-12-10,6.96037
2023-12-11,9.67153
2023-12-12,8.02919
2023-12-13,7.7685
2023-12-14,7.74244
2023-12-15,6.54327
2023-12-16,4.77059
2023-12-17,4.74452
2023-12-18,6.8561
2023-12-19,7.74244
2023-12-20,7.58602
2023-12-21,8.05526
2023-12-22,6.56934
2023-12-23,4.87486
2023-12-24,4.14494
2023-12-25,4.17101
2023-12-26,7.50782
2023-12-27,6.17831
2023-12-28,6.30865
2023-12-29,6.36079
2023-12-30,4.0928
2023-12-31,4.56204
2024-01-01,5.89155
2024-01-02,6.83003
2024-01-03,8.26381
2024-01-04,7.3514
2024-01-05,6.98644
2024-01-06,5.89155
2024-01-07,5.42231
2024-01-08,7.42961
2024-01-09,7.87278
2024-01-10,7.48175
2024-01-11,8.88946
2024-01-12,7.55995
2024-01-13,5.13555
2024-01-14,4.82273
2024-01-15,8.21167
2024-01-16,10.1147
2024-01-17,12.6173
2024-01-18,7.74244
2024-01-19,7.61209
2024-01-20,5.21376
2024-01-21,5.7612
2024-01-22,8.44629
2024-01-23,8.39416
2024-01-24,8.44629
2024-01-25,8.15954
2024-01-26,7.24713
2024-01-27,6.12617
2024-01-28,5.50052
2024-01-29,7.61209
2024-01-30,8.5245
2024-01-31,7.63816
2024-02-01,10.47966
2024-02-02,6.80396
2024-02-03,6.46506
2024-02-04,8.00312
2024-02-05,10.37539
2024-02-06,14.91136
2024-02-07,15.22419
2024-02-08,12.5391
2024-02-09,10.66214
2024-02-10,11.15745
2024-02-11,9.56725
2024-02-12,8.68091
2024-02-13,10.74035
2024-02-14,9.3587
2024-02-15,8.86339
2024-02-16,9.51511
2024-02-17,7.37747
2024-02-18,7.03858
2024-02-19,9.95828
2024-02-20,8.70698
2024-02-21,9.17622
2024-02-22,9.01981
2024-02-23,8.49843
2024-02-24,5.47445
2024-02-25,6.04796
2024-02-26,11.73096
2024-02-27,9.90615
2024-02-28,9.12408
2024-02-29,7.58602
2024-03-01,5.63086
2024-03-02,5.86548
2024-03-03,5.78727
2024-03-04,8.00312
2024-03-05,11.67883
2024-03-06,8.05526
2024-03-07,8.91553
2024-03-08,7.03858
2024-03-09,7.06465
2024-03-10,6.46506
2024-03-11,8.78519
2024-03-12,8.65484
2024-03-13,8.96767
2024-03-14,7.74244
2024-03-15,7.87278
2024-03-16,6.1001
2024-03-17,5.18769
2024-03-18,7.19499
2024-03-19,9.15015
2024-03-20,8.28988
