date,일본엔화환율
2023-05-29,18.64211
2023-05-30,36.59378
2023-05-31,32.10586
2023-06-01,27.53164
2023-06-02,37.60069
2023-06-03,19.07364
2023-06-04,15.13233
2023-06-05,37.313
2023-06-06,19.10241
2023-06-07,32.6237
2023-06-08,41.97353
2023-06-09,50.20138
2023-06-10,20.68469
2023-06-11,17.80782
2023-06-12,46.11622
2023-06-13,75.28768
2023-06-14,76.4672
2023-06-15,53.42347
2023-06-16,50.5466
2023-06-17,23.90678
2023-06-18,21.43268
2023-06-19,60.75949
2023-06-20,66.36939
2023-06-21,53.07825
2023-06-22,51.06444
2023-06-23,49.48216
2023-06-24,21.14499
2023-06-25,19.18872
2023-06-26,42.83659
2023-06-27,39.21173
2023-06-28,37.74453
2023-06-29,33.14154
2023-06-30,31.55926
2023-07-01,17.0886
2023-07-02,14.67203
2023-07-03,40.33371
2023-07-04,56.1565
2023-07-05,47.15189
2023-07-06,37.08285
2023-07-07,32.36478
2023-07-08,18.58457
2023-07-09,16.68584
2023-07-10,35.18411
2023-07-11,34.0909
2023-07-12,36.91024
2023-07-13,34.40736
2023-07-14,30.37974
2023-07-15,16.168
2023-07-16,13.66513
2023-07-17,28.79746
2023-07-18,29.25776
2023-07-19,35.0115
2023-07-20,28.99884
2023-07-21,28.16455
2023-07-22,14.01035
2023-07-23,12.80207
2023-07-24,31.18527
2023-07-25,32.22094
2023-07-26,29.05638
2023-07-27,28.19332
2023-07-28,36.91024
2023-07-29,17.23245
2023-07-30,12.62945
2023-07-31,51.5535
2023-08-01,44.8504
2023-08-02,33.5443
2023-08-03,32.71001
2023-08-04,31.67433
2023-08-05,16.36939
2023-08-06,14.7008
2023-08-07,34.32105
2023-08-08,28.59608
2023-08-09,24.13693
2023-08-10,21.14499
2023-08-11,23.13003
2023-08-12,12.08285
2023-08-13,10.70195
2023-08-14,24.48216
2023-08-15,15.59263
2023-08-16,28.27963
2023-08-17,24.48216
2023-08-18,25.86306
2023-08-19,12.8596
2023-08-20,14.52819
2023-08-21,28.45224
2023-08-22,24.13693
2023-08-23,23.38895
2023-08-24,30.6962
2023-08-25,31.87571
2023-08-26,14.35558
2023-08-27,12.25546
2023-08-28,27.3878
2023-08-29,26.58227
2023-08-30,26.63981
2023-08-31,26.38089
2023-09-01,21.57652
2023-09-02,12.19792
2023-09-03,10.50057
2023-09-04,27.4741
2023-09-05,25.28768
2023-09-06,21.34637
2023-09-07,22.29574
2023-09-08,22.64096
2023-09-09,9.4649
2023-09-10,8.34292
2023-09-11,21.14499
2023-09-12,22.03682
2023-09-13,25.0863
2023-09-14,21.49021
2023-09-15,22.15189
2023-09-16,10.41426
2023-09-17,9.83889
2023-09-18,27.27272
2023-09-19,34.49367
2023-09-20,27.61795
2023-09-21,28.10701
2023-09-22,28.19332
2023-09-23,13.14729
2023-09-24,9.9252
2023-09-25,23.27387
2023-09-26,22.32451
2023-09-27,24.59723
2023-09-28,11.99654
2023-09-29,10.98964
2023-09-30,11.76639
2023-10-01,9.98273
2023-10-02,14.67203
2023-10-03,14.58573
2023-10-04,31.1565
2023-10-05,26.86996
2023-10-06,23.1588
2023-10-07,11.50747
2023-10-08,10.41426
2023-10-09,12.94591
2023-10-10,22.61219
2023-10-11,27.96317
2023-10-12,26.98504
2023-10-13,24.97123
2023-10-14,11.70886
2023-10-15,11.24856
2023-10-16,20.54085
2023-10-17,17.57767
2023-10-18,21.51898
2023-10-19,20.59838
2023-10-20,22.89988
2023-10-21,11.44994
2023-10-22,10.12658
2023-10-23,21.60529
2023-10-24,29.74683
2023-10-25,28.10701
2023-10-26,25.28768
2023-10-27,26.35212
2023-10-28,14.26927
2023-10-29,14.41311
2023-10-30,26.69735
2023-10-31,33.80322
2023-11-01,38.7802
2023-11-02,54.89067
2023-11-03,100.0
2023-11-04,32.19217
2023-11-05,22.92865
2023-11-06,66.57077
2023-11-07,56.07019
2023-11-08,52.96317
2023-11-09,42.26121
2023-11-10,37.16915
2023-11-11,20.397
2023-11-12,19.24626
2023-11-13,35.32796
2023-11-14,38.11852
2023-11-15,53.53855
2023-11-16,58.71691
2023-11-17,44.04487
2023-11-18,21.97928
2023-11-19,19.50517
2023-11-20,41.31185
2023-11-21,46.54775
2023-11-22,41.168
2023-11-23,36.99654
2023-11-24,32.42232
2023-11-25,17.11737
2023-11-26,17.23245
2023-11-27,31.67433
2023-11-28,30.52359
2023-11-29,28.79746
2023-11-30,30.6962
2023-12-01,32.76754
2023-12-02,20.51208
2023-12-03,16.74338
2023-12-04,38.98158
2023-12-05,42.80782
2023-12-06,39.81588
2023-12-07,47.75604
2023-12-08,57.79631
2023-12-09,25.71921
2023-12-10,20.97238
2023-12-11,42.5489
2023-12-12,37.8596
2023-12-13,35.3855
2023-12-14,47.6985
2023-12-15,40.59263
2023-12-16,23.13003
2023-12-17,19.82163
2023-12-18,40.76524
2023-12-19,41.85845
2023-12-20,37.97468
2023-12-21,35.78826
2023-12-22,31.09896
2023-12-23,17.20368
2023-12-24,13.00345
2023-12-25,14.67203
2023-12-26,33.37169
2023-12-27,31.53049
2023-12-28,31.38665
2023-12-29,28.33716
2023-12-30,17.4626
2023-12-31,17.17491
2024-01-01,18.9298
2024-01-02,37.22669
2024-01-03,41.22554
2024-01-04,41.97353
2024-01-05,36.65132
2024-01-06,21.46144
2024-01-07,19.3901
2024-01-08,32.36478
2024-01-09,31.64556
2024-01-10,34.63751
2024-01-11,35.58688
2024-01-12,32.30724
2024-01-13,17.69275
2024-01-14,17.83659
2024-01-15,31.47295
2024-01-16,31.50172
2024-01-17,34.4649
2024-01-18,32.50863
2024-01-19,36.82393
2024-01-20,19.07364
2024-01-21,14.21173
2024-01-22,30.29344
2024-01-23,36.24856
2024-01-24,31.76064
2024-01-25,30.12082
2024-01-26,29.43037
2024-01-27,14.09666
2024-01-28,12.42807
2024-01-29,25.63291
2024-01-30,24.42462
2024-01-31,26.17951
2024-02-01,27.9344
2024-02-02,30.63866
2024-02-03,14.29804
2024-02-04,13.92405
2024-02-05,38.66513
2024-02-06,47.95742
2024-02-07,34.66628
2024-02-08,29.40161
2024-02-09,20.54085
2024-02-10,15.65017
2024-02-11,15.30494
2024-02-12,19.59148
2024-02-13,36.96777
2024-02-14,35.81703
2024-02-15,30.2359
2024-02-16,24.79861
2024-02-17,15.73647
2024-02-18,15.24741
2024-02-19,24.85615
2024-02-20,24.48216
2024-02-21,22.6985
2024-02-22,33.91829
2024-02-23,25.02876
2024-02-24,14.78711
2024-02-25,12.48561
2024-02-26,25.97813
2024-02-27,24.0794
2024-02-28,24.68354
2024-02-29,24.42462
2024-03-01,16.80092
2024-03-02,12.45684
2024-03-03,13.60759
2024-03-04,27.35903
2024-03-05,23.93555
2024-03-06,25.57537
2024-03-07,30.43728
2024-03-08,28.36593
2024-03-09,14.98849
2024-03-10,12.8596
2024-03-11,27.56041
2024-03-12,30.60989
2024-03-13,26.17951
2024-03-14,24.25201
2024-03-15,28.97008
2024-03-16,14.01035
2024-03-17,14.12543
2024-03-18,29.63176
2024-03-19,50.77675
2024-03-20,46.7779
