date,선물옵션
2023-05-30,9.15032
2023-05-31,8.67498
2023-06-01,7.30837
2023-06-02,9.20974
2023-06-03,6.35769
2023-06-04,6.35769
2023-06-05,8.79382
2023-06-06,6.83303
2023-06-07,12.29946
2023-06-08,24.30184
2023-06-09,12.00237
2023-06-10,5.52584
2023-06-11,5.82293
2023-06-12,9.0909
2023-06-13,9.03149
2023-06-14,8.61556
2023-06-15,10.39809
2023-06-16,10.04159
2023-06-17,7.30837
2023-06-18,4.99108
2023-06-19,9.7445
2023-06-20,8.25906
2023-06-21,9.86333
2023-06-22,8.85323
2023-06-23,8.02139
2023-06-24,6.12002
2023-06-25,5.40701
2023-06-26,8.43731
2023-06-27,9.0909
2023-06-28,7.84313
2023-06-29,9.0909
2023-06-30,7.7243
2023-07-01,6.0606
2023-07-02,5.82293
2023-07-03,8.67498
2023-07-04,10.7546
2023-07-05,10.10101
2023-07-06,9.62566
2023-07-07,10.04159
2023-07-08,4.45632
2023-07-09,4.93166
2023-07-10,8.67498
2023-07-11,9.68508
2023-07-12,10.63576
2023-07-13,11.52703
2023-07-14,8.25906
2023-07-15,6.00118
2023-07-16,6.00118
2023-07-17,9.38799
2023-07-18,7.30837
2023-07-19,6.89245
2023-07-20,7.7243
2023-07-21,8.85323
2023-07-22,5.16934
2023-07-23,4.69399
2023-07-24,7.18954
2023-07-25,9.98217
2023-07-26,10.51693
2023-07-27,11.46761
2023-07-28,9.32857
2023-07-29,6.12002
2023-07-30,5.82293
2023-07-31,14.61675
2023-08-01,11.11111
2023-08-02,13.01247
2023-08-03,11.46761
2023-08-04,11.05169
2023-08-05,6.89245
2023-08-06,5.58526
2023-08-07,10.10101
2023-08-08,10.27926
2023-08-09,10.63576
2023-08-10,11.64587
2023-08-11,9.20974
2023-08-12,5.64468
2023-08-13,5.64468
2023-08-14,10.27926
2023-08-15,9.26916
2023-08-16,11.46761
2023-08-17,11.17052
2023-08-18,9.80392
2023-08-19,7.01128
2023-08-20,6.53594
2023-08-21,8.7344
2023-08-22,9.44741
2023-08-23,8.61556
2023-08-24,11.22994
2023-08-25,11.28936
2023-08-26,7.24896
2023-08-27,6.29827
2023-08-28,8.85323
2023-08-29,9.32857
2023-08-30,8.97207
2023-08-31,9.7445
2023-09-01,11.17052
2023-09-02,7.78371
2023-09-03,7.01128
2023-09-04,10.93285
2023-09-05,10.87344
2023-09-06,9.62566
2023-09-07,12.18062
2023-09-08,9.44741
2023-09-09,5.94177
2023-09-10,4.21865
2023-09-11,11.94295
2023-09-12,14.795
2023-09-13,19.489
2023-09-14,22.69756
2023-09-15,14.85442
2023-09-16,9.26916
2023-09-17,8.0808
2023-09-18,10.93285
2023-09-19,9.44741
2023-09-20,11.11111
2023-09-21,11.7647
2023-09-22,11.05169
2023-09-23,4.51574
2023-09-24,5.40701
2023-09-25,7.66488
2023-09-26,12.18062
2023-09-27,8.37789
2023-09-28,5.0505
2023-09-29,6.47653
2023-09-30,5.28817
2023-10-01,5.10992
2023-10-02,5.46642
2023-10-03,6.95187
2023-10-04,8.7344
2023-10-05,11.22994
2023-10-06,8.14022
2023-10-07,6.59536
2023-10-08,4.93166
2023-10-09,7.60546
2023-10-10,13.66607
2023-10-11,10.51693
2023-10-12,12.95306
2023-10-13,9.80392
2023-10-14,7.54604
2023-10-15,8.85323
2023-10-16,11.46761
2023-10-17,9.68508
2023-10-18,9.62566
2023-10-19,9.0909
2023-10-20,10.04159
2023-10-21,5.94177
2023-10-22,6.47653
2023-10-23,9.0909
2023-10-24,10.21984
2023-10-25,9.92275
2023-10-26,11.17052
2023-10-27,10.87344
2023-10-28,5.88235
2023-10-29,6.65478
2023-10-30,9.0909
2023-10-31,9.98217
2023-11-01,8.91265
2023-11-02,9.86333
2023-11-03,9.26916
2023-11-04,6.17944
2023-11-05,5.64468
2023-11-06,22.34105
2023-11-07,15.56743
2023-11-08,15.92394
2023-11-09,14.02257
2023-11-10,8.97207
2023-11-11,5.0505
2023-11-12,5.46642
2023-11-13,8.37789
2023-11-14,9.92275
2023-11-15,11.58645
2023-11-16,11.22994
2023-11-17,9.50683
2023-11-18,4.99108
2023-11-19,6.0606
2023-11-20,7.78371
2023-11-21,8.91265
2023-11-22,8.91265
2023-11-23,8.85323
2023-11-24,7.0707
2023-11-25,5.46642
2023-11-26,5.0505
2023-11-27,8.7344
2023-11-28,9.62566
2023-11-29,10.57635
2023-11-30,11.34878
2023-12-01,8.25906
2023-12-02,6.59536
2023-12-03,7.0707
2023-12-04,11.11111
2023-12-05,14.31966
2023-12-06,14.26024
2023-12-07,13.66607
2023-12-08,12.83422
2023-12-09,8.97207
2023-12-10,8.25906
2023-12-11,10.93285
2023-12-12,14.67617
2023-12-13,19.489
2023-12-14,19.42959
2023-12-15,12.65597
2023-12-16,6.89245
2023-12-17,6.53594
2023-12-18,8.0808
2023-12-19,7.18954
2023-12-20,10.45751
2023-12-21,8.37789
2023-12-22,6.53594
2023-12-23,5.28817
2023-12-24,3.92156
2023-12-25,6.23885
2023-12-26,9.7445
2023-12-27,10.10101
2023-12-28,8.37789
2023-12-29,8.14022
2023-12-30,4.99108
2023-12-31,4.75341
2024-01-01,6.23885
2024-01-02,11.40819
2024-01-03,11.58645
2024-01-04,10.63576
2024-01-05,9.7445
2024-01-06,7.0707
2024-01-07,6.47653
2024-01-08,7.90255
2024-01-09,11.22994
2024-01-10,14.02257
2024-01-11,17.82531
2024-01-12,14.26024
2024-01-13,8.14022
2024-01-14,7.42721
2024-01-15,9.80392
2024-01-16,11.05169
2024-01-17,11.88354
2024-01-18,9.62566
2024-01-19,15.62685
2024-01-20,12.83422
2024-01-21,13.72549
2024-01-22,16.99346
2024-01-23,15.8051
2024-01-24,14.55733
2024-01-25,10.99227
2024-01-26,10.93285
2024-01-27,8.19964
2024-01-28,8.55614
2024-01-29,10.57635
2024-01-30,10.99227
2024-01-31,11.82412
2024-02-01,12.47771
2024-02-02,14.08199
2024-02-03,11.88354
2024-02-04,10.87344
2024-02-05,13.54723
2024-02-06,14.20083
2024-02-07,11.40819
2024-02-08,13.7849
2024-02-09,9.44741
2024-02-10,9.44741
2024-02-11,9.68508
2024-02-12,9.26916
2024-02-13,14.14141
2024-02-14,14.20083
2024-02-15,13.48781
2024-02-16,13.36898
2024-02-17,9.44741
2024-02-18,10.16042
2024-02-19,13.84432
2024-02-20,13.4284
2024-02-21,11.94295
2024-02-22,12.83422
2024-02-23,12.71538
2024-02-24,10.51693
2024-02-25,8.55614
2024-02-26,10.7546
2024-02-27,13.13131
2024-02-28,12.4183
2024-02-29,14.91384
2024-03-01,10.39809
2024-03-02,8.61556
2024-03-03,9.20974
2024-03-04,11.28936
2024-03-05,12.65597
2024-03-06,14.61675
2024-03-07,14.55733
2024-03-08,16.51812
2024-03-09,11.28936
2024-03-10,9.15032
2024-03-11,15.8051
2024-03-12,20.1426
2024-03-13,32.50148
2024-03-14,42.89958
2024-03-15,39.09685
2024-03-16,16.69637
2024-03-17,11.28936
2024-03-18,18.59774
2024-03-19,23.23232
2024-03-20,26.97563
