date,공시
2023-05-31,0.86123
2023-06-01,0.84142
2023-06-02,0.98476
2023-06-03,0.38691
2023-06-04,0.36127
2023-06-05,0.62232
2023-06-06,0.40672
2023-06-07,0.85074
2023-06-08,0.90552
2023-06-09,0.87521
2023-06-10,1.1083
2023-06-11,0.47082
2023-06-12,0.89153
2023-06-13,1.04536
2023-06-14,0.97544
2023-06-15,0.89852
2023-06-16,0.79014
2023-06-17,0.36826
2023-06-18,0.35195
2023-06-19,0.78897
2023-06-20,0.90318
2023-06-21,0.7377
2023-06-22,0.78198
2023-06-23,0.7307
2023-06-24,0.29251
2023-06-25,0.28202
2023-06-26,0.74935
2023-06-27,0.82976
2023-06-28,0.87055
2023-06-29,0.93815
2023-06-30,0.88221
2023-07-01,0.31116
2023-07-02,0.30999
2023-07-03,0.80762
2023-07-04,0.83909
2023-07-05,0.916
2023-07-06,0.82976
2023-07-07,0.79131
2023-07-08,0.30533
2023-07-09,0.30067
2023-07-10,0.8857
2023-07-11,0.84958
2023-07-12,1.05818
2023-07-13,1.17706
2023-07-14,0.79131
2023-07-15,0.31349
2023-07-16,0.35428
2023-07-17,0.88104
2023-07-18,0.96029
2023-07-19,0.96146
2023-07-20,0.91134
2023-07-21,0.79597
2023-07-22,0.36943
2023-07-23,0.35544
2023-07-24,0.89736
2023-07-25,0.97427
2023-07-26,1.02089
2023-07-27,1.00224
2023-07-28,0.96961
2023-07-29,0.37292
2023-07-30,0.33913
2023-07-31,0.90785
2023-08-01,0.94864
2023-08-02,0.83792
2023-08-03,0.84025
2023-08-04,0.80296
2023-08-05,0.36593
2023-08-06,0.36011
2023-08-07,0.86706
2023-08-08,0.85773
2023-08-09,0.94397
2023-08-10,1.03254
2023-08-11,1.15258
2023-08-12,0.46499
2023-08-13,0.41371
2023-08-14,1.74344
2023-08-15,0.57221
2023-08-16,1.11878
2023-08-17,0.9463
2023-08-18,0.88221
2023-08-19,0.31349
2023-08-20,0.39041
2023-08-21,0.8624
2023-08-22,0.92766
2023-08-23,0.8857
2023-08-24,0.94514
2023-08-25,0.84841
2023-08-26,0.3298
2023-08-27,0.34262
2023-08-28,0.83209
2023-08-29,0.923
2023-08-30,0.82277
2023-08-31,0.8857
2023-09-01,0.6771
2023-09-02,0.3368
2023-09-03,0.34146
2023-09-04,0.78664
2023-09-05,0.8286
2023-09-06,0.79946
2023-09-07,0.75984
2023-09-08,0.70856
2023-09-09,0.30184
2023-09-10,0.34379
2023-09-11,0.85074
2023-09-12,0.78664
2023-09-13,0.7307
2023-09-14,0.69458
2023-09-15,0.66428
2023-09-16,0.32864
2023-09-17,0.34262
2023-09-18,0.83443
2023-09-19,0.75751
2023-09-20,0.7948
2023-09-21,0.68758
2023-09-22,0.67593
2023-09-23,0.31582
2023-09-24,0.28902
2023-09-25,0.78198
2023-09-26,0.78315
2023-09-27,0.63514
2023-09-28,0.27387
2023-09-29,0.22375
2023-09-30,0.20744
2023-10-01,0.22026
2023-10-02,0.25522
2023-10-03,0.31349
2023-10-04,0.71089
2023-10-05,0.80646
2023-10-06,0.71905
2023-10-07,0.26687
2023-10-08,0.29717
2023-10-09,0.33447
2023-10-10,0.84608
2023-10-11,0.81345
2023-10-12,0.71089
2023-10-13,0.75052
2023-10-14,0.30184
2023-10-15,0.32281
2023-10-16,0.75052
2023-10-17,0.80879
2023-10-18,0.81461
2023-10-19,0.80529
2023-10-20,0.69574
2023-10-21,0.31349
2023-10-22,0.38808
2023-10-23,0.7983
2023-10-24,0.85424
2023-10-25,0.85074
2023-10-26,0.85657
2023-10-27,0.7645
2023-10-28,0.35195
2023-10-29,0.32864
2023-10-30,0.86822
2023-10-31,0.88221
2023-11-01,0.84142
2023-11-02,0.81694
2023-11-03,0.75634
2023-11-04,0.36826
2023-11-05,0.4615
2023-11-06,0.93232
2023-11-07,0.98243
2023-11-08,1.03604
2023-11-09,1.00458
2023-11-10,0.97311
2023-11-11,0.45334
2023-11-12,0.45217
2023-11-13,1.17239
2023-11-14,1.71547
2023-11-15,1.27029
2023-11-16,1.03021
2023-11-17,0.78548
2023-11-18,0.43702
2023-11-19,0.46266
2023-11-20,0.91367
2023-11-21,0.98942
2023-11-22,0.90668
2023-11-23,0.86356
2023-11-24,0.76334
2023-11-25,0.39856
2023-11-26,0.42537
2023-11-27,0.75285
2023-11-28,0.8554
2023-11-29,0.86006
2023-11-30,0.86939
2023-12-01,0.68525
2023-12-02,0.40672
2023-12-03,0.43236
2023-12-04,0.80879
2023-12-05,0.84491
2023-12-06,0.8892
2023-12-07,0.82161
2023-12-08,0.76101
2023-12-09,0.34496
2023-12-10,0.40789
2023-12-11,0.80646
2023-12-12,0.79131
2023-12-13,0.86706
2023-12-14,0.80646
2023-12-15,0.73304
2023-12-16,0.37059
2023-12-17,0.35894
2023-12-18,0.75751
2023-12-19,0.81112
2023-12-20,0.87638
2023-12-21,0.91018
2023-12-22,0.77149
2023-12-23,0.32165
2023-12-24,0.25638
2023-12-25,0.28086
2023-12-26,0.78082
2023-12-27,0.80179
2023-12-28,0.89852
2023-12-29,0.58153
2023-12-30,0.33447
2023-12-31,0.28552
2024-01-01,0.31349
2024-01-02,0.86123
2024-01-03,0.96379
2024-01-04,0.80879
2024-01-05,0.80879
2024-01-06,0.32864
2024-01-07,0.37526
2024-01-08,0.86706
2024-01-09,0.81694
2024-01-10,0.8251
2024-01-11,0.77499
2024-01-12,0.74003
2024-01-13,0.37992
2024-01-14,0.36593
2024-01-15,0.81811
2024-01-16,0.79946
2024-01-17,0.89503
2024-01-18,0.81461
2024-01-19,0.92067
2024-01-20,0.37409
2024-01-21,0.34612
2024-01-22,0.9195
2024-01-23,1.03488
2024-01-24,0.94864
2024-01-25,1.01856
2024-01-26,0.88687
2024-01-27,0.38341
2024-01-28,0.35661
2024-01-29,0.92067
2024-01-30,1.02322
2024-01-31,1.00108
2024-02-01,0.91484
2024-02-02,0.94048
2024-02-03,0.34146
2024-02-04,0.36244
2024-02-05,0.96495
2024-02-06,1.10363
2024-02-07,1.06867
2024-02-08,0.86939
2024-02-09,0.31932
2024-02-10,0.26804
2024-02-11,0.27153
2024-02-12,0.41604
2024-02-13,1.10946
2024-02-14,1.1654
2024-02-15,1.19454
2024-02-16,0.99758
2024-02-17,0.36943
2024-02-18,0.37642
2024-02-19,0.97427
2024-02-20,1.1048
2024-02-21,1.00807
2024-02-22,1.09082
2024-02-23,0.95679
2024-02-24,0.37642
2024-02-25,0.37875
2024-02-26,1.02555
2024-02-27,1.1048
2024-02-28,1.11645
2024-02-29,0.9801
2024-03-01,0.41954
2024-03-02,0.35661
2024-03-03,0.37759
2024-03-04,0.98593
2024-03-05,1.01623
2024-03-06,1.09897
2024-03-07,1.1386
2024-03-08,0.97777
2024-03-09,0.43003
2024-03-10,0.40556
2024-03-11,1.15258
2024-03-12,1.27029
2024-03-13,1.24348
2024-03-14,1.28893
2024-03-15,1.13394
2024-03-16,0.42537
2024-03-17,0.41255
2024-03-18,1.25164
2024-03-19,1.42645
2024-03-20,1.68168
