date,환율전망
2023-05-30,24.34238
2023-05-31,21.90284
2023-06-01,19.12388
2023-06-02,31.1731
2023-06-03,10.06576
2023-06-04,8.30504
2023-06-05,26.36826
2023-06-06,15.28425
2023-06-07,38.69325
2023-06-08,21.72252
2023-06-09,42.67076
2023-06-10,17.098
2023-06-11,12.3568
2023-06-12,43.11624
2023-06-13,74.19389
2023-06-14,53.61688
2023-06-15,38.65082
2023-06-16,30.09121
2023-06-17,11.62494
2023-06-18,9.8112
2023-06-19,28.77598
2023-06-20,22.86805
2023-06-21,28.43657
2023-06-22,24.97878
2023-06-23,32.03224
2023-06-24,13.07806
2023-06-25,10.08697
2023-06-26,22.82562
2023-06-27,22.13619
2023-06-28,24.83029
2023-06-29,30.8655
2023-06-30,28.54263
2023-07-01,9.53542
2023-07-02,9.89605
2023-07-03,25.30759
2023-07-04,25.86974
2023-07-05,21.94526
2023-07-06,15.9949
2023-07-07,14.06448
2023-07-08,5.96096
2023-07-09,5.64276
2023-07-10,15.85702
2023-07-11,23.55748
2023-07-12,26.69707
2023-07-13,46.27704
2023-07-14,45.98005
2023-07-15,10.35214
2023-07-16,8.18837
2023-07-17,35.15061
2023-07-18,39.36147
2023-07-19,25.72125
2023-07-20,22.24225
2023-07-21,24.36359
2023-07-22,9.83241
2023-07-23,7.23377
2023-07-24,20.85277
2023-07-25,19.01781
2023-07-26,17.82986
2023-07-27,31.28977
2023-07-28,24.73483
2023-07-29,9.05812
2023-07-30,7.66864
2023-07-31,26.23037
2023-08-01,23.5787
2023-08-02,35.2885
2023-08-03,32.9126
2023-08-04,32.9232
2023-08-05,11.8689
2023-08-06,11.26431
2023-08-07,29.01994
2023-08-08,47.83623
2023-08-09,38.70386
2023-08-10,25.90156
2023-08-11,38.04624
2023-08-12,23.03775
2023-08-13,17.5753
2023-08-14,41.79041
2023-08-15,26.99406
2023-08-16,49.13025
2023-08-17,49.32117
2023-08-18,32.73228
2023-08-19,14.82817
2023-08-20,14.69028
2023-08-21,36.62494
2023-08-22,31.38523
2023-08-23,28.58506
2023-08-24,39.78574
2023-08-25,25.36062
2023-08-26,9.03691
2023-08-27,7.21255
2023-08-28,20.16334
2023-08-29,17.26771
2023-08-30,17.49045
2023-08-31,15.22061
2023-09-01,16.71616
2023-09-02,6.30038
2023-09-03,6.67161
2023-09-04,17.37378
2023-09-05,21.59524
2023-09-06,17.69198
2023-09-07,18.48748
2023-09-08,14.47815
2023-09-09,6.98981
2023-09-10,6.44887
2023-09-11,16.94951
2023-09-12,15.44336
2023-09-13,13.13109
2023-09-14,13.31141
2023-09-15,11.75222
2023-09-16,5.13364
2023-09-17,5.16546
2023-09-18,15.34789
2023-09-19,15.72974
2023-09-20,11.7204
2023-09-21,20.54518
2023-09-22,13.62961
2023-09-23,4.51845
2023-09-24,4.62452
2023-09-25,13.66143
2023-09-26,23.56809
2023-09-27,19.74968
2023-09-28,8.52778
2023-09-29,5.55791
2023-09-30,5.3882
2023-10-01,5.69579
2023-10-02,8.5596
2023-10-03,13.38565
2023-10-04,28.77598
2023-10-05,20.56639
2023-10-06,15.8358
2023-10-07,6.26856
2023-10-08,4.83665
2023-10-09,10.4582
2023-10-10,19.80271
2023-10-11,20.98005
2023-10-12,16.54645
2023-10-13,14.50997
2023-10-14,7.24437
2023-10-15,6.94739
2023-10-16,16.44039
2023-10-17,15.30547
2023-10-18,13.73568
2023-10-19,19.64361
2023-10-20,14.73271
2023-10-21,5.17607
2023-10-22,4.46542
2023-10-23,12.38862
2023-10-24,15.26304
2023-10-25,11.28553
2023-10-26,15.44336
2023-10-27,11.29613
2023-10-28,4.01994
2023-10-29,4.55027
2023-10-30,12.8235
2023-10-31,13.20534
2023-11-01,12.92957
2023-11-02,19.18752
2023-11-03,31.05642
2023-11-04,14.61603
2023-11-05,10.50063
2023-11-06,48.92872
2023-11-07,28.79719
2023-11-08,22.56045
2023-11-09,17.01315
2023-11-10,14.87059
2023-11-11,5.67458
2023-11-12,5.43063
2023-11-13,15.57064
2023-11-14,15.1994
2023-11-15,25.60458
2023-11-16,23.72719
2023-11-17,21.08612
2023-11-18,6.72464
2023-11-19,6.37462
2023-11-20,24.09843
2023-11-21,24.61815
2023-11-22,16.12218
2023-11-23,13.57658
2023-11-24,13.48112
2023-11-25,5.80186
2023-11-26,6.00339
2023-11-27,15.9843
2023-11-28,19.53754
2023-11-29,22.28468
2023-11-30,19.01781
2023-12-01,17.46924
2023-12-02,6.19431
2023-12-03,5.18667
2023-12-04,15.91005
2023-12-05,23.04836
2023-12-06,19.04963
2023-12-07,29.34874
2023-12-08,17.74501
2023-12-09,7.97624
2023-12-10,8.00806
2023-12-11,20.04666
2023-12-12,17.84047
2023-12-13,17.92532
2023-12-14,35.09758
2023-12-15,25.78489
2023-12-16,9.32329
2023-12-17,6.88375
2023-12-18,21.11794
2023-12-19,19.13449
2023-12-20,18.03139
2023-12-21,14.69028
2023-12-22,15.05091
2023-12-23,6.03521
2023-12-24,4.80483
2023-12-25,6.15188
2023-12-26,22.38014
2023-12-27,20.06788
2023-12-28,26.24098
2023-12-29,20.00424
2023-12-30,7.33983
2023-12-31,6.1837
2024-01-01,6.88375
2024-01-02,24.03478
2024-01-03,24.02418
2024-01-04,18.57233
2024-01-05,19.86635
2024-01-06,7.83835
2024-01-07,7.43529
2024-01-08,18.38141
2024-01-09,17.80865
2024-01-10,22.25286
2024-01-11,16.6207
2024-01-12,14.26601
2024-01-13,5.82308
2024-01-14,6.26856
2024-01-15,19.43148
2024-01-16,32.17013
2024-01-17,43.94357
2024-01-18,26.34705
2024-01-19,20.06788
2024-01-20,8.05048
2024-01-21,8.37929
2024-01-22,21.9983
2024-01-23,19.68604
2024-01-24,17.74501
2024-01-25,17.21467
2024-01-26,15.32668
2024-01-27,6.67161
2024-01-28,6.73525
2024-01-29,16.22825
2024-01-30,17.80865
2024-01-31,9.78998
2024-02-01,9.22783
2024-02-02,11.37038
2024-02-03,4.67755
2024-02-04,3.92448
2024-02-05,16.61009
2024-02-06,11.7204
2024-02-07,9.67331
2024-02-08,10.73398
2024-02-09,3.50021
2024-02-10,4.31692
2024-02-11,4.78362
2024-02-12,6.1837
2024-02-13,14.73271
2024-02-14,14.29783
2024-02-15,11.48705
2024-02-16,10.55366
2024-02-17,4.6033
2024-02-18,4.17904
2024-02-19,11.33856
2024-02-20,12.67501
2024-02-21,9.95969
2024-02-22,14.06448
2024-02-23,11.23249
2024-02-24,3.55324
2024-02-25,4.09418
2024-02-26,9.5036
2024-02-27,8.68689
2024-02-28,9.51421
2024-02-29,7.58379
2024-03-01,3.53203
2024-03-02,3.52142
2024-03-03,3.38353
2024-03-04,8.80356
2024-03-05,7.73228
2024-03-06,8.44293
2024-03-07,8.46414
2024-03-08,12.49469
2024-03-09,4.88969
2024-03-10,4.2851
2024-03-11,18.69961
2024-03-12,15.97369
2024-03-13,11.17946
2024-03-14,9.05812
2024-03-15,11.13703
2024-03-16,3.38353
2024-03-17,3.46839
2024-03-18,10.65973
2024-03-19,14.0963
2024-03-20,10.7658
