date,신용카드발급
2023-05-30,45.72864
2023-05-31,48.64321
2023-06-01,48.64321
2023-06-02,38.69346
2023-06-03,23.01507
2023-06-04,18.69346
2023-06-05,45.32663
2023-06-06,28.0402
2023-06-07,43.71859
2023-06-08,38.99497
2023-06-09,37.38693
2023-06-10,22.81407
2023-06-11,23.31658
2023-06-12,47.93969
2023-06-13,47.03517
2023-06-14,42.91457
2023-06-15,40.80402
2023-06-16,34.87437
2023-06-17,22.41206
2023-06-18,22.61306
2023-06-19,43.21608
2023-06-20,41.70854
2023-06-21,43.31658
2023-06-22,37.88944
2023-06-23,38.69346
2023-06-24,22.41206
2023-06-25,21.70854
2023-06-26,42.51256
2023-06-27,45.52763
2023-06-28,37.08542
2023-06-29,38.69346
2023-06-30,36.68341
2023-07-01,21.80904
2023-07-02,25.22613
2023-07-03,45.42713
2023-07-04,42.91457
2023-07-05,39.49748
2023-07-06,38.79396
2023-07-07,34.67336
2023-07-08,23.41708
2023-07-09,19.79899
2023-07-10,44.42211
2023-07-11,41.90954
2023-07-12,46.63316
2023-07-13,38.29145
2023-07-14,36.68341
2023-07-15,22.31155
2023-07-16,24.3216
2023-07-17,45.02512
2023-07-18,43.21608
2023-07-19,42.71356
2023-07-20,41.80904
2023-07-21,40.1005
2023-07-22,21.80904
2023-07-23,24.52261
2023-07-24,44.2211
2023-07-25,44.1206
2023-07-26,45.12562
2023-07-27,43.81909
2023-07-28,37.08542
2023-07-29,22.91457
2023-07-30,20.90452
2023-07-31,42.81407
2023-08-01,49.84924
2023-08-02,43.31658
2023-08-03,43.81909
2023-08-04,39.59798
2023-08-05,19.19597
2023-08-06,25.12562
2023-08-07,44.0201
2023-08-08,40.90452
2023-08-09,37.18592
2023-08-10,39.19597
2023-08-11,41.60804
2023-08-12,22.41206
2023-08-13,19.49748
2023-08-14,42.61306
2023-08-15,29.14572
2023-08-16,44.72361
2023-08-17,39.29648
2023-08-18,42.91457
2023-08-19,23.71859
2023-08-20,24.3216
2023-08-21,44.1206
2023-08-22,47.83919
2023-08-23,45.12562
2023-08-24,39.59798
2023-08-25,38.29145
2023-08-26,22.51256
2023-08-27,23.81909
2023-08-28,39.39698
2023-08-29,41.40703
2023-08-30,44.72361
2023-08-31,34.37185
2023-09-01,37.48743
2023-09-02,22.81407
2023-09-03,23.31658
2023-09-04,40.70351
2023-09-05,42.61306
2023-09-06,44.42211
2023-09-07,37.88944
2023-09-08,38.69346
2023-09-09,19.09547
2023-09-10,26.03015
2023-09-11,41.70854
2023-09-12,42.01005
2023-09-13,43.81909
2023-09-14,38.89447
2023-09-15,40.90452
2023-09-16,24.62311
2023-09-17,23.21608
2023-09-18,45.52763
2023-09-19,44.42211
2023-09-20,38.89447
2023-09-21,36.78391
2023-09-22,32.0603
2023-09-23,20.3015
2023-09-24,20.70351
2023-09-25,37.28643
2023-09-26,34.17085
2023-09-27,30.45226
2023-09-28,18.59296
2023-09-29,14.07035
2023-09-30,15.57788
2023-10-01,19.69849
2023-10-02,20.1005
2023-10-03,22.01005
2023-10-04,44.42211
2023-10-05,44.0201
2023-10-06,40.70351
2023-10-07,21.10552
2023-10-08,19.69849
2023-10-09,29.14572
2023-10-10,47.93969
2023-10-11,45.82914
2023-10-12,47.73869
2023-10-13,41.50753
2023-10-14,25.22613
2023-10-15,22.61306
2023-10-16,50.15075
2023-10-17,43.61809
2023-10-18,42.61306
2023-10-19,43.11557
2023-10-20,36.48241
2023-10-21,21.10552
2023-10-22,22.21105
2023-10-23,40.80402
2023-10-24,42.11055
2023-10-25,35.27638
2023-10-26,39.49748
2023-10-27,40.1005
2023-10-28,23.61809
2023-10-29,21.70854
2023-10-30,43.01507
2023-10-31,38.39195
2023-11-01,42.51256
2023-11-02,37.58793
2023-11-03,37.58793
2023-11-04,24.3216
2023-11-05,34.77386
2023-11-06,44.0201
2023-11-07,43.71859
2023-11-08,42.81407
2023-11-09,34.67336
2023-11-10,34.17085
2023-11-11,21.00502
2023-11-12,21.20603
2023-11-13,41.50753
2023-11-14,44.82412
2023-11-15,42.91457
2023-11-16,35.57788
2023-11-17,33.26633
2023-11-18,22.51256
2023-11-19,23.41708
2023-11-20,46.63316
2023-11-21,42.41206
2023-11-22,39.89949
2023-11-23,43.51758
2023-11-24,35.17587
2023-11-25,21.70854
2023-11-26,24.52261
2023-11-27,45.42713
2023-11-28,42.61306
2023-11-29,39.09547
2023-11-30,37.68844
2023-12-01,34.97487
2023-12-02,24.1206
2023-12-03,24.3216
2023-12-04,42.21105
2023-12-05,45.42713
2023-12-06,42.71356
2023-12-07,39.69849
2023-12-08,35.77889
2023-12-09,23.91959
2023-12-10,26.33165
2023-12-11,48.3417
2023-12-12,47.13567
2023-12-13,36.88442
2023-12-14,39.49748
2023-12-15,35.37688
2023-12-16,22.01005
2023-12-17,26.13065
2023-12-18,40.201
2023-12-19,42.81407
2023-12-20,36.78391
2023-12-21,34.57286
2023-12-22,33.76884
2023-12-23,23.91959
2023-12-24,19.29648
2023-12-25,22.71356
2023-12-26,41.80904
2023-12-27,42.71356
2023-12-28,38.79396
2023-12-29,32.2613
2023-12-30,22.21105
2023-12-31,16.2814
2024-01-01,26.33165
2024-01-02,44.62311
2024-01-03,42.81407
2024-01-04,45.72864
2024-01-05,41.40703
2024-01-06,26.73366
2024-01-07,30.45226
2024-01-08,41.50753
2024-01-09,42.31155
2024-01-10,40.3015
2024-01-11,36.68341
2024-01-12,38.59296
2024-01-13,23.41708
2024-01-14,24.62311
2024-01-15,51.95979
2024-01-16,45.82914
2024-01-17,49.44723
2024-01-18,45.42713
2024-01-19,50.55276
2024-01-20,35.47738
2024-01-21,34.57286
2024-01-22,51.85929
2024-01-23,51.45728
2024-01-24,50.75376
2024-01-25,49.24623
2024-01-26,44.42211
2024-01-27,35.17587
2024-01-28,30.85427
2024-01-29,53.56783
2024-01-30,49.34673
2024-01-31,46.03015
2024-02-01,52.96482
2024-02-02,46.43216
2024-02-03,32.3618
2024-02-04,32.66331
2024-02-05,47.63819
2024-02-06,48.3417
2024-02-07,42.71356
2024-02-08,41.20603
2024-02-09,24.72361
2024-02-10,26.53266
2024-02-11,28.44221
2024-02-12,31.15577
2024-02-13,53.86934
2024-02-14,53.16582
2024-02-15,52.0603
2024-02-16,46.93467
2024-02-17,31.05527
2024-02-18,33.36683
2024-02-19,58.59296
2024-02-20,48.74371
2024-02-21,51.95979
2024-02-22,47.03517
2024-02-23,43.11557
2024-02-24,32.56281
2024-02-25,33.16582
2024-02-26,48.1407
2024-02-27,44.62311
2024-02-28,48.74371
2024-02-29,37.18592
2024-03-01,40.40201
2024-03-02,27.93969
2024-03-03,32.76381
2024-03-04,45.02512
2024-03-05,43.61809
2024-03-06,44.52261
2024-03-07,49.24623
2024-03-08,43.91959
2024-03-09,33.26633
2024-03-10,25.02512
2024-03-11,54.37185
2024-03-12,81.80904
2024-03-13,71.55778
2024-03-14,64.0201
2024-03-15,46.83417
2024-03-16,34.87437
2024-03-17,36.88442
2024-03-18,51.65829
2024-03-19,56.78391
2024-03-20,56.1809
