date,니콜라주가
2023-08-14,4.22075
2023-08-15,4.38256
2023-08-16,4.45966
2023-08-17,4.45208
2023-08-18,3.45599
2023-08-19,2.16157
2023-08-20,0.69903
2023-08-21,3.50781
2023-08-22,6.26983
2023-08-23,4.24604
2023-08-24,4.53804
2023-08-25,3.86681
2023-08-26,2.36761
2023-08-27,0.73316
2023-08-28,2.71397
2023-08-29,3.91485
2023-08-30,3.59377
2023-08-31,3.14881
2023-09-01,3.07929
2023-09-02,1.73558
2023-09-03,0.55872
2023-09-04,1.3829
2023-09-05,3.00345
2023-09-06,3.01735
2023-09-07,2.84923
2023-09-08,3.28154
2023-09-09,3.09067
2023-09-10,0.91266
2023-09-11,2.72156
2023-09-12,3.75178
2023-09-13,3.21834
2023-09-14,4.09687
2023-09-15,9.21134
2023-09-16,3.34348
2023-09-17,1.19581
2023-09-18,4.38888
2023-09-19,10.61952
2023-09-20,5.75029
2023-09-21,5.11951
2023-09-22,4.7011
2023-09-23,2.54585
2023-09-24,1.11112
2023-09-25,3.19306
2023-09-26,5.33946
2023-09-27,5.33061
2023-09-28,4.77316
2023-09-29,5.72248
2023-09-30,3.09446
2023-10-01,1.27292
2023-10-02,2.6988
2023-10-03,4.52919
2023-10-04,4.45461
2023-10-05,3.7581
2023-10-06,3.76442
2023-10-07,2.08193
2023-10-08,0.80395
2023-10-09,2.26396
2023-10-10,3.28913
2023-10-11,3.73661
2023-10-12,3.19306
2023-10-13,3.23983
2023-10-14,1.84808
2023-10-15,0.68007
2023-10-16,2.0162
2023-10-17,3.1564
2023-10-18,3.91358
2023-10-19,3.88072
2023-10-20,3.48885
2023-10-21,1.91887
2023-10-22,0.62192
2023-10-23,2.13502
2023-10-24,4.55447
2023-10-25,3.81625
2023-10-26,3.39531
2023-10-27,3.65318
2023-10-28,2.01114
2023-10-29,0.72431
2023-10-30,2.10089
2023-10-31,3.31188
2023-11-01,3.32073
2023-11-02,4.36991
2023-11-03,5.03482
2023-11-04,2.83532
2023-11-05,0.93668
2023-11-06,2.94909
2023-11-07,3.68099
2023-11-08,3.91864
2023-11-09,3.55206
2023-11-10,3.58998
2023-11-11,2.5863
2023-11-12,0.72684
2023-11-13,2.18179
2023-11-14,3.89968
2023-11-15,4.47989
2023-11-16,3.84785
2023-11-17,3.01609
2023-11-18,1.9492
2023-11-19,0.66743
2023-11-20,2.06171
2023-11-21,3.68858
2023-11-22,3.45093
2023-11-23,2.76454
2023-11-24,1.98713
2023-11-25,1.91887
2023-11-26,0.61434
2023-11-27,1.95047
2023-11-28,2.95541
2023-11-29,3.50655
2023-11-30,3.19432
2023-12-01,2.80878
2023-12-02,2.33475
2023-12-03,0.75591
2023-12-04,1.83544
2023-12-05,3.0932
2023-12-06,3.14881
2023-12-07,7.13825
2023-12-08,6.19019
2023-12-09,3.74925
2023-12-10,1.1187
2023-12-11,2.7658
2023-12-12,4.50517
2023-12-13,4.03241
2023-12-14,5.6163
2023-12-15,6.75397
2023-12-16,3.09699
2023-12-17,0.9114
2023-12-18,2.85176
2023-12-19,6.05493
2023-12-20,5.75282
2023-12-21,5.00954
2023-12-22,4.17272
2023-12-23,2.83785
2023-12-24,0.84061
2023-12-25,0.9746
2023-12-26,2.69627
2023-12-27,4.131
2023-12-28,3.88198
2023-12-29,3.15893
2023-12-30,1.89864
2023-12-31,0.67881
2024-01-01,0.88359
2024-01-02,2.36509
2024-01-03,3.59124
2024-01-04,4.69858
2024-01-05,4.23339
2024-01-06,2.31832
2024-01-07,0.78752
2024-01-08,2.19823
2024-01-09,3.9515
2024-01-10,3.68226
2024-01-11,3.73788
2024-01-12,3.40669
2024-01-13,2.39037
2024-01-14,0.82165
2024-01-15,1.62686
2024-01-16,2.6356
2024-01-17,4.59366
2024-01-18,3.91611
2024-01-19,3.71891
2024-01-20,2.46748
2024-01-21,0.8937
2024-01-22,2.38405
2024-01-23,3.7935
2024-01-24,3.58619
2024-01-25,4.53172
2024-01-26,3.86049
2024-01-27,2.48012
2024-01-28,0.96702
2024-01-29,2.53194
2024-01-30,5.19915
2024-01-31,3.80108
2024-02-01,3.97679
2024-02-02,3.62284
2024-02-03,2.27028
2024-02-04,0.72558
2024-02-05,1.86957
2024-02-06,3.6102
2024-02-07,3.42565
2024-02-08,2.86187
2024-02-09,2.64824
2024-02-10,1.82406
2024-02-11,0.75212
2024-02-12,1.61802
2024-02-13,3.4838
2024-02-14,3.38899
2024-02-15,3.34728
2024-02-16,3.71259
2024-02-17,2.04527
2024-02-18,0.70535
2024-02-19,1.44737
2024-02-20,3.36371
2024-02-21,4.16134
2024-02-22,4.25868
2024-02-23,3.60009
2024-02-24,2.95668
2024-02-25,1.12123
2024-02-26,2.7165
2024-02-27,3.65065
2024-02-28,3.40416
2024-02-29,3.40163
2024-03-01,2.79487
2024-03-02,1.86198
2024-03-03,0.71041
2024-03-04,2.03137
2024-03-05,3.23604
2024-03-06,2.94783
2024-03-07,3.11216
2024-03-08,2.9592
2024-03-09,2.00103
2024-03-10,0.71167
2024-03-11,1.87968
2024-03-12,3.05275
2024-03-13,2.96552
2024-03-14,3.20064
2024-03-15,3.36371
2024-03-16,1.93656
2024-03-17,0.75971
2024-03-18,2.44852
2024-03-19,3.29166
2024-03-20,2.71397
