date,마그네틱카드
2023-06-06,4.67836
2023-06-07,12.86549
2023-06-08,6.43274
2023-06-09,8.18713
2023-06-10,11.11111
2023-06-11,4.67836
2023-06-12,8.77192
2023-06-13,9.35672
2023-06-14,8.18713
2023-06-15,12.86549
2023-06-16,9.94152
2023-06-17,8.18713
2023-06-18,6.43274
2023-06-19,12.2807
2023-06-20,15.20467
2023-06-21,7.01754
2023-06-22,8.18713
2023-06-23,9.94152
2023-06-24,2.92397
2023-06-25,5.26315
2023-06-26,5.84795
2023-06-27,7.01754
2023-06-28,11.6959
2023-06-29,9.94152
2023-06-30,7.60233
2023-07-01,11.6959
2023-07-02,8.77192
2023-07-03,11.11111
2023-07-04,9.35672
2023-07-05,7.60233
2023-07-06,11.11111
2023-07-07,7.60233
2023-07-08,9.35672
2023-07-09,6.43274
2023-07-10,7.60233
2023-07-11,9.35672
2023-07-12,11.11111
2023-07-13,9.94152
2023-07-14,5.84795
2023-07-15,5.84795
2023-07-16,8.77192
2023-07-17,11.6959
2023-07-18,5.84795
2023-07-19,12.86549
2023-07-20,8.77192
2023-07-21,15.20467
2023-07-22,9.94152
2023-07-23,6.43274
2023-07-24,16.37426
2023-07-25,21.05263
2023-07-26,10.52631
2023-07-27,5.84795
2023-07-28,7.60233
2023-07-29,8.18713
2023-07-30,6.43274
2023-07-31,7.60233
2023-08-01,13.45029
2023-08-02,9.94152
2023-08-03,7.01754
2023-08-04,8.77192
2023-08-05,7.01754
2023-08-06,9.35672
2023-08-07,11.11111
2023-08-08,13.45029
2023-08-09,10.52631
2023-08-10,10.52631
2023-08-11,12.86549
2023-08-12,5.84795
2023-08-13,10.52631
2023-08-14,12.2807
2023-08-15,9.35672
2023-08-16,12.2807
2023-08-17,14.03508
2023-08-18,14.03508
2023-08-19,8.18713
2023-08-20,6.43274
2023-08-21,15.78947
2023-08-22,15.78947
2023-08-23,8.77192
2023-08-24,18.12865
2023-08-25,14.03508
2023-08-26,7.60233
2023-08-27,8.18713
2023-08-28,5.84795
2023-08-29,7.01754
2023-08-30,11.6959
2023-08-31,8.77192
2023-09-01,10.52631
2023-09-02,6.43274
2023-09-03,5.26315
2023-09-04,13.45029
2023-09-05,12.2807
2023-09-06,8.18713
2023-09-07,17.54385
2023-09-08,10.52631
2023-09-09,5.84795
2023-09-10,11.11111
2023-09-11,9.35672
2023-09-12,12.86549
2023-09-13,4.67836
2023-09-14,6.43274
2023-09-15,8.18713
2023-09-16,8.18713
2023-09-17,4.67836
2023-09-18,10.52631
2023-09-19,14.03508
2023-09-20,9.94152
2023-09-21,7.01754
2023-09-22,6.43274
2023-09-23,4.67836
2023-09-24,8.77192
2023-09-25,7.60233
2023-09-26,12.86549
2023-09-27,9.35672
2023-09-28,5.84795
2023-09-29,4.67836
2023-09-30,9.35672
2023-10-01,7.60233
2023-10-02,6.43274
2023-10-03,4.09356
2023-10-04,14.61988
2023-10-05,12.86549
2023-10-06,6.43274
2023-10-07,6.43274
2023-10-08,8.77192
2023-10-09,7.60233
2023-10-10,9.94152
2023-10-11,15.20467
2023-10-12,8.77192
2023-10-13,16.95906
2023-10-14,9.94152
2023-10-15,4.09356
2023-10-16,5.84795
2023-10-17,12.86549
2023-10-18,19.88304
2023-10-19,5.26315
2023-10-20,8.77192
2023-10-21,5.84795
2023-10-22,7.60233
2023-10-23,9.35672
2023-10-24,8.18713
2023-10-25,15.20467
2023-10-26,4.67836
2023-10-27,10.52631
2023-10-28,11.11111
2023-10-29,7.01754
2023-10-30,14.61988
2023-10-31,6.43274
2023-11-01,7.01754
2023-11-02,12.86549
2023-11-03,9.94152
2023-11-04,5.84795
2023-11-05,5.26315
2023-11-06,7.01754
2023-11-07,11.11111
2023-11-08,11.11111
2023-11-09,10.52631
2023-11-10,4.67836
2023-11-11,6.43274
2023-11-12,2.92397
2023-11-13,4.67836
2023-11-14,8.18713
2023-11-15,11.11111
2023-11-16,8.77192
2023-11-17,11.11111
2023-11-18,2.92397
2023-11-19,3.50877
2023-11-20,11.11111
2023-11-21,16.37426
2023-11-22,7.01754
2023-11-23,10.52631
2023-11-24,8.18713
2023-11-25,5.84795
2023-11-26,5.84795
2023-11-27,4.67836
2023-11-28,8.18713
2023-11-29,11.6959
2023-11-30,14.61988
2023-12-01,3.50877
2023-12-02,9.94152
2023-12-03,4.09356
2023-12-04,9.94152
2023-12-05,11.11111
2023-12-06,15.20467
2023-12-07,12.86549
2023-12-08,9.94152
2023-12-09,11.6959
2023-12-10,5.26315
2023-12-11,6.43274
2023-12-12,12.2807
2023-12-13,8.77192
2023-12-14,12.2807
2023-12-15,7.60233
2023-12-16,3.50877
2023-12-17,8.77192
2023-12-18,12.2807
2023-12-19,10.52631
2023-12-20,15.20467
2023-12-21,7.01754
2023-12-22,7.60233
2023-12-23,3.50877
2023-12-24,5.84795
2023-12-25,7.01754
2023-12-26,5.84795
2023-12-27,9.35672
2023-12-28,11.11111
2023-12-29,4.67836
2023-12-30,4.67836
2023-12-31,4.67836
2024-01-01,2.92397
2024-01-02,10.52631
2024-01-03,4.09356
2024-01-04,5.84795
2024-01-05,11.6959
2024-01-06,9.94152
2024-01-07,7.60233
2024-01-08,14.61988
2024-01-09,9.94152
2024-01-10,8.77192
2024-01-11,6.43274
2024-01-12,8.18713
2024-01-13,4.09356
2024-01-14,5.84795
2024-01-15,11.6959
2024-01-16,10.52631
2024-01-17,6.43274
2024-01-18,9.94152
2024-01-19,6.43274
2024-01-20,10.52631
2024-01-21,7.60233
2024-01-22,13.45029
2024-01-23,2.92397
2024-01-24,8.18713
2024-01-25,7.60233
2024-01-26,14.03508
2024-01-27,5.84795
2024-01-28,5.26315
2024-01-29,17.54385
2024-01-30,5.26315
2024-01-31,8.18713
2024-02-01,13.45029
2024-02-02,13.45029
2024-02-03,9.94152
2024-02-04,7.60233
2024-02-05,13.45029
2024-02-06,9.35672
2024-02-07,10.52631
2024-02-08,7.01754
2024-02-09,5.84795
2024-02-10,5.26315
2024-02-11,9.35672
2024-02-12,4.09356
2024-02-13,4.67836
2024-02-14,9.35672
2024-02-15,7.01754
2024-02-16,7.01754
2024-02-17,7.60233
2024-02-18,5.84795
2024-02-19,8.18713
2024-02-20,10.52631
2024-02-21,6.43274
2024-02-22,3.50877
2024-02-23,12.2807
2024-02-24,4.09356
2024-02-25,8.77192
2024-02-26,7.01754
2024-02-27,14.61988
2024-02-28,15.20467
2024-02-29,5.84795
2024-03-01,8.77192
2024-03-02,5.84795
2024-03-03,5.26315
2024-03-04,5.84795
2024-03-05,12.86549
2024-03-06,8.18713
2024-03-07,11.6959
2024-03-08,9.35672
2024-03-09,8.77192
2024-03-10,6.43274
2024-03-11,11.6959
2024-03-12,11.6959
2024-03-13,12.2807
2024-03-14,7.60233
2024-03-15,5.26315
2024-03-16,7.01754
2024-03-17,5.84795
2024-03-18,3.50877
2024-03-19,15.78947
2024-03-20,5.84795
