date,트레이딩
2023-05-31,20.11278
2023-06-01,23.1203
2023-06-02,19.54887
2023-06-03,12.78195
2023-06-04,14.09774
2023-06-05,16.54135
2023-06-06,18.60902
2023-06-07,25.18796
2023-06-08,25.0
2023-06-09,25.93984
2023-06-10,15.03759
2023-06-11,15.6015
2023-06-12,27.63157
2023-06-13,24.43609
2023-06-14,25.0
2023-06-15,23.68421
2023-06-16,23.68421
2023-06-17,18.04511
2023-06-18,19.17293
2023-06-19,21.05263
2023-06-20,25.75187
2023-06-21,22.93233
2023-06-22,26.69172
2023-06-23,22.55639
2023-06-24,14.66165
2023-06-25,14.47368
2023-06-26,19.54887
2023-06-27,21.61654
2023-06-28,18.60902
2023-06-29,18.79699
2023-06-30,20.11278
2023-07-01,11.8421
2023-07-02,15.22556
2023-07-03,22.74436
2023-07-04,20.48872
2023-07-05,25.5639
2023-07-06,18.60902
2023-07-07,18.98496
2023-07-08,13.34586
2023-07-09,14.66165
2023-07-10,20.48872
2023-07-11,24.06015
2023-07-12,22.55639
2023-07-13,23.68421
2023-07-14,23.30827
2023-07-15,16.16541
2023-07-16,15.41353
2023-07-17,24.06015
2023-07-18,21.2406
2023-07-19,21.61654
2023-07-20,21.99248
2023-07-21,21.42857
2023-07-22,11.27819
2023-07-23,13.34586
2023-07-24,23.68421
2023-07-25,25.37593
2023-07-26,27.63157
2023-07-27,26.31578
2023-07-28,23.68421
2023-07-29,13.15789
2023-07-30,12.96992
2023-07-31,25.0
2023-08-01,38.15789
2023-08-02,29.13533
2023-08-03,23.87218
2023-08-04,22.55639
2023-08-05,13.34586
2023-08-06,18.98496
2023-08-07,24.43609
2023-08-08,24.81203
2023-08-09,28.00751
2023-08-10,26.12781
2023-08-11,17.66917
2023-08-12,13.90977
2023-08-13,16.16541
2023-08-14,20.48872
2023-08-15,21.42857
2023-08-16,25.18796
2023-08-17,25.93984
2023-08-18,20.67669
2023-08-19,18.42105
2023-08-20,16.91729
2023-08-21,25.18796
2023-08-22,23.87218
2023-08-23,25.37593
2023-08-24,23.30827
2023-08-25,20.67669
2023-08-26,13.7218
2023-08-27,10.52631
2023-08-28,22.55639
2023-08-29,23.1203
2023-08-30,19.73684
2023-08-31,20.67669
2023-09-01,19.92481
2023-09-02,12.96992
2023-09-03,15.22556
2023-09-04,25.5639
2023-09-05,25.0
2023-09-06,23.68421
2023-09-07,20.30075
2023-09-08,21.2406
2023-09-09,13.90977
2023-09-10,15.22556
2023-09-11,19.3609
2023-09-12,24.06015
2023-09-13,25.93984
2023-09-14,25.18796
2023-09-15,22.18045
2023-09-16,15.6015
2023-09-17,20.30075
2023-09-18,17.10526
2023-09-19,20.48872
2023-09-20,22.18045
2023-09-21,20.86466
2023-09-22,21.42857
2023-09-23,14.28571
2023-09-24,16.35338
2023-09-25,19.92481
2023-09-26,17.66917
2023-09-27,15.41353
2023-09-28,9.77443
2023-09-29,11.65413
2023-09-30,12.03007
2023-10-01,12.96992
2023-10-02,8.0827
2023-10-03,14.66165
2023-10-04,17.66917
2023-10-05,26.87969
2023-10-06,25.75187
2023-10-07,21.61654
2023-10-08,19.73684
2023-10-09,15.22556
2023-10-10,18.79699
2023-10-11,20.67669
2023-10-12,20.86466
2023-10-13,24.06015
2023-10-14,15.41353
2023-10-15,12.78195
2023-10-16,21.80451
2023-10-17,27.81954
2023-10-18,21.05263
2023-10-19,22.74436
2023-10-20,21.42857
2023-10-21,13.34586
2023-10-22,14.28571
2023-10-23,18.23308
2023-10-24,26.87969
2023-10-25,24.24812
2023-10-26,31.01503
2023-10-27,24.06015
2023-10-28,12.96992
2023-10-29,18.23308
2023-10-30,22.18045
2023-10-31,21.80451
2023-11-01,30.82706
2023-11-02,32.33082
2023-11-03,23.87218
2023-11-04,15.03759
2023-11-05,13.53383
2023-11-06,26.69172
2023-11-07,26.31578
2023-11-08,26.69172
2023-11-09,16.54135
2023-11-10,19.3609
2023-11-11,15.6015
2023-11-12,14.84962
2023-11-13,25.18796
2023-11-14,20.67669
2023-11-15,23.68421
2023-11-16,23.1203
2023-11-17,20.30075
2023-11-18,13.90977
2023-11-19,12.96992
2023-11-20,16.72932
2023-11-21,25.0
2023-11-22,20.48872
2023-11-23,22.74436
2023-11-24,18.04511
2023-11-25,15.22556
2023-11-26,13.15789
2023-11-27,19.54887
2023-11-28,20.86466
2023-11-29,23.30827
2023-11-30,19.17293
2023-12-01,16.16541
2023-12-02,11.27819
2023-12-03,15.6015
2023-12-04,24.62406
2023-12-05,21.42857
2023-12-06,29.13533
2023-12-07,27.25563
2023-12-08,23.49624
2023-12-09,14.66165
2023-12-10,15.41353
2023-12-11,20.11278
2023-12-12,22.55639
2023-12-13,21.61654
2023-12-14,18.98496
2023-12-15,19.17293
2023-12-16,13.15789
2023-12-17,17.29323
2023-12-18,17.4812
2023-12-19,23.30827
2023-12-20,22.18045
2023-12-21,18.98496
2023-12-22,14.66165
2023-12-23,11.27819
2023-12-24,7.51879
2023-12-25,14.47368
2023-12-26,20.48872
2023-12-27,21.61654
2023-12-28,21.42857
2023-12-29,15.78947
2023-12-30,15.22556
2023-12-31,13.34586
2024-01-01,17.4812
2024-01-02,24.43609
2024-01-03,26.87969
2024-01-04,25.18796
2024-01-05,20.67669
2024-01-06,11.09022
2024-01-07,12.59398
2024-01-08,21.80451
2024-01-09,26.87969
2024-01-10,22.55639
2024-01-11,21.99248
2024-01-12,23.30827
2024-01-13,15.97744
2024-01-14,16.72932
2024-01-15,25.0
2024-01-16,19.54887
2024-01-17,25.37593
2024-01-18,23.1203
2024-01-19,24.81203
2024-01-20,16.91729
2024-01-21,16.16541
2024-01-22,23.1203
2024-01-23,22.36842
2024-01-24,20.30075
2024-01-25,22.36842
2024-01-26,19.17293
2024-01-27,16.91729
2024-01-28,17.4812
2024-01-29,25.37593
2024-01-30,20.11278
2024-01-31,20.30075
2024-02-01,24.06015
2024-02-02,21.42857
2024-02-03,13.7218
2024-02-04,14.28571
2024-02-05,23.87218
2024-02-06,25.0
2024-02-07,20.48872
2024-02-08,17.10526
2024-02-09,14.84962
2024-02-10,14.28571
2024-02-11,19.54887
2024-02-12,17.4812
2024-02-13,38.34586
2024-02-14,28.19548
2024-02-15,39.09774
2024-02-16,21.2406
2024-02-17,18.04511
2024-02-18,19.3609
2024-02-19,27.06766
2024-02-20,22.93233
2024-02-21,27.06766
2024-02-22,21.61654
2024-02-23,24.81203
2024-02-24,15.03759
2024-02-25,15.22556
2024-02-26,21.99248
2024-02-27,22.74436
2024-02-28,24.43609
2024-02-29,23.68421
2024-03-01,21.2406
2024-03-02,19.3609
2024-03-03,20.30075
2024-03-04,26.31578
2024-03-05,31.01503
2024-03-06,28.75939
2024-03-07,66.91729
2024-03-08,56.01503
2024-03-09,82.51879
2024-03-10,66.16541
2024-03-11,51.50375
2024-03-12,41.91729
2024-03-13,34.39849
2024-03-14,40.41353
2024-03-15,31.95488
2024-03-16,39.47368
2024-03-17,34.02255
2024-03-18,36.8421
2024-03-19,38.90977
2024-03-20,35.33834
