date,앱
2023-05-30,15.45319
2023-05-31,14.21495
2023-06-01,19.66319
2023-06-02,16.09707
2023-06-03,10.45071
2023-06-04,11.14413
2023-06-05,15.40366
2023-06-06,12.53095
2023-06-07,14.90837
2023-06-08,12.23377
2023-06-09,11.9366
2023-06-10,11.34224
2023-06-11,10.10401
2023-06-12,12.67954
2023-06-13,15.55225
2023-06-14,13.1253
2023-06-15,13.6206
2023-06-16,12.23377
2023-06-17,10.20307
2023-06-18,8.66765
2023-06-19,16.19613
2023-06-20,14.06636
2023-06-21,16.09707
2023-06-22,14.90837
2023-06-23,13.96731
2023-06-24,8.76671
2023-06-25,8.71718
2023-06-26,13.22436
2023-06-27,13.27389
2023-06-28,13.27389
2023-06-29,13.67013
2023-06-30,12.23377
2023-07-01,8.71718
2023-07-02,8.86577
2023-07-03,11.39177
2023-07-04,13.37295
2023-07-05,14.75978
2023-07-06,14.26448
2023-07-07,13.32342
2023-07-08,9.26201
2023-07-09,11.78801
2023-07-10,13.91778
2023-07-11,14.26448
2023-07-12,15.15601
2023-07-13,15.99801
2023-07-14,13.86825
2023-07-15,10.05448
2023-07-16,11.24318
2023-07-17,13.1253
2023-07-18,13.47201
2023-07-19,12.67954
2023-07-20,12.58048
2023-07-21,12.38236
2023-07-22,9.21248
2023-07-23,11.19366
2023-07-24,13.1253
2023-07-25,12.87766
2023-07-26,13.47201
2023-07-27,12.92719
2023-07-28,11.19366
2023-07-29,9.41059
2023-07-30,9.26201
2023-07-31,11.34224
2023-08-01,13.07578
2023-08-02,13.52154
2023-08-03,12.43189
2023-08-04,11.98613
2023-08-05,8.9153
2023-08-06,9.95542
2023-08-07,12.2833
2023-08-08,13.71966
2023-08-09,13.57107
2023-08-10,13.67013
2023-08-11,12.82813
2023-08-12,7.67706
2023-08-13,9.21248
2023-08-14,11.0946
2023-08-15,10.35165
2023-08-16,12.92719
2023-08-17,13.71966
2023-08-18,12.7786
2023-08-19,10.54977
2023-08-20,8.61812
2023-08-21,13.02625
2023-08-22,14.01684
2023-08-23,13.17483
2023-08-24,14.61119
2023-08-25,11.39177
2023-08-26,10.5993
2023-08-27,10.84695
2023-08-28,13.47201
2023-08-29,19.81178
2023-08-30,18.42496
2023-08-31,15.50272
2023-09-01,12.7786
2023-09-02,8.96483
2023-09-03,8.66765
2023-09-04,13.76919
2023-09-05,14.21495
2023-09-06,13.86825
2023-09-07,12.7786
2023-09-08,12.63001
2023-09-09,10.45071
2023-09-10,11.0946
2023-09-11,13.47201
2023-09-12,15.94848
2023-09-13,14.51213
2023-09-14,13.32342
2023-09-15,14.56166
2023-09-16,11.29271
2023-09-17,9.41059
2023-09-18,14.66072
2023-09-19,13.86825
2023-09-20,14.90837
2023-09-21,13.57107
2023-09-22,12.33283
2023-09-23,9.50965
2023-09-24,9.16295
2023-09-25,12.63001
2023-09-26,10.84695
2023-09-27,9.31154
2023-09-28,9.06389
2023-09-29,7.03318
2023-09-30,7.47894
2023-10-01,7.2313
2023-10-02,8.61812
2023-10-03,8.76671
2023-10-04,12.92719
2023-10-05,12.38236
2023-10-06,12.43189
2023-10-07,8.86577
2023-10-08,9.26201
2023-10-09,11.24318
2023-10-10,11.19366
2023-10-11,13.32342
2023-10-12,13.86825
2023-10-13,12.18424
2023-10-14,9.46012
2023-10-15,9.21248
2023-10-16,13.57107
2023-10-17,11.83754
2023-10-18,13.6206
2023-10-19,14.21495
2023-10-20,12.72907
2023-10-21,8.42
2023-10-22,9.65824
2023-10-23,15.65131
2023-10-24,12.18424
2023-10-25,13.1253
2023-10-26,12.7786
2023-10-27,11.63942
2023-10-28,9.26201
2023-10-29,9.50965
2023-10-30,13.37295
2023-10-31,12.48142
2023-11-01,13.37295
2023-11-02,12.23377
2023-11-03,12.72907
2023-11-04,9.16295
2023-11-05,9.85636
2023-11-06,11.58989
2023-11-07,12.2833
2023-11-08,12.48142
2023-11-09,12.63001
2023-11-10,12.2833
2023-11-11,6.88459
2023-11-12,9.80683
2023-11-13,11.49083
2023-11-14,13.07578
2023-11-15,12.18424
2023-11-16,11.73848
2023-11-17,12.03566
2023-11-18,8.56859
2023-11-19,8.71718
2023-11-20,13.57107
2023-11-21,12.18424
2023-11-22,11.24318
2023-11-23,11.83754
2023-11-24,13.37295
2023-11-25,8.46953
2023-11-26,12.2833
2023-11-27,14.36354
2023-11-28,13.71966
2023-11-29,13.17483
2023-11-30,12.63001
2023-12-01,11.54036
2023-12-02,10.15354
2023-12-03,9.41059
2023-12-04,12.08519
2023-12-05,13.07578
2023-12-06,13.76919
2023-12-07,15.20554
2023-12-08,12.58048
2023-12-09,10.00495
2023-12-10,10.5993
2023-12-11,15.94848
2023-12-12,15.60178
2023-12-13,14.16542
2023-12-14,13.17483
2023-12-15,12.87766
2023-12-16,8.66765
2023-12-17,11.04507
2023-12-18,13.42248
2023-12-19,13.67013
2023-12-20,13.27389
2023-12-21,13.37295
2023-12-22,11.29271
2023-12-23,8.0733
2023-12-24,7.97424
2023-12-25,9.90589
2023-12-26,12.43189
2023-12-27,12.7786
2023-12-28,13.17483
2023-12-29,11.34224
2023-12-30,8.56859
2023-12-31,8.22189
2024-01-01,8.96483
2024-01-02,13.22436
2024-01-03,12.38236
2024-01-04,14.56166
2024-01-05,12.97672
2024-01-06,10.2526
2024-01-07,9.36106
2024-01-08,12.58048
2024-01-09,15.45319
2024-01-10,14.85884
2024-01-11,11.73848
2024-01-12,12.87766
2024-01-13,16.6419
2024-01-14,11.4413
2024-01-15,22.1892
2024-01-16,13.37295
2024-01-17,14.41307
2024-01-18,19.71272
2024-01-19,16.59237
2024-01-20,10.74789
2024-01-21,11.58989
2024-01-22,15.3046
2024-01-23,13.02625
2024-01-24,12.38236
2024-01-25,12.38236
2024-01-26,12.87766
2024-01-27,8.9153
2024-01-28,10.30212
2024-01-29,13.37295
2024-01-30,14.51213
2024-01-31,14.71025
2024-02-01,14.4626
2024-02-02,13.27389
2024-02-03,8.96483
2024-02-04,8.46953
2024-02-05,14.36354
2024-02-06,13.57107
2024-02-07,11.9366
2024-02-08,12.72907
2024-02-09,7.72659
2024-02-10,6.48836
2024-02-11,8.42
2024-02-12,9.85636
2024-02-13,13.67013
2024-02-14,12.53095
2024-02-15,12.43189
2024-02-16,11.9366
2024-02-17,8.56859
2024-02-18,8.02377
2024-02-19,11.24318
2024-02-20,14.06636
2024-02-21,14.75978
2024-02-22,12.72907
2024-02-23,10.74789
2024-02-24,9.06389
2024-02-25,9.70777
2024-02-26,12.72907
2024-02-27,14.16542
2024-02-28,12.63001
2024-02-29,13.96731
2024-03-01,9.50965
2024-03-02,8.9153
2024-03-03,9.60871
2024-03-04,14.51213
2024-03-05,14.4626
2024-03-06,13.81872
2024-03-07,16.09707
2024-03-08,13.71966
2024-03-09,10.5993
2024-03-10,10.45071
2024-03-11,13.81872
2024-03-12,14.4626
2024-03-13,16.84001
2024-03-14,14.16542
2024-03-15,12.03566
2024-03-16,9.50965
2024-03-17,9.41059
2024-03-18,11.88707
2024-03-19,13.57107
2024-03-20,15.35413
