date,사물인터넷
2023-05-29,15.00543
2023-05-30,26.71257
2023-05-31,23.41428
2023-06-01,18.5212
2023-06-02,19.71728
2023-06-03,10.36607
2023-06-04,11.9971
2023-06-05,17.10764
2023-06-06,12.79449
2023-06-07,23.37803
2023-06-08,23.95795
2023-06-09,23.95795
2023-06-10,9.82239
2023-06-11,12.14208
2023-06-12,24.57412
2023-06-13,25.62522
2023-06-14,22.79811
2023-06-15,23.70424
2023-06-16,18.59369
2023-06-17,9.71366
2023-06-18,10.90974
2023-06-19,19.64479
2023-06-20,19.28234
2023-06-21,15.11417
2023-06-22,13.62812
2023-06-23,11.5984
2023-06-24,6.45161
2023-06-25,8.95251
2023-06-26,15.54911
2023-06-27,15.44037
2023-06-28,14.06306
2023-06-29,14.67923
2023-06-30,11.52591
2023-07-01,6.41536
2023-07-02,7.9739
2023-07-03,15.51286
2023-07-04,18.01377
2023-07-05,19.10112
2023-07-06,17.83254
2023-07-07,14.71547
2023-07-08,7.64769
2023-07-09,8.15512
2023-07-10,25.91518
2023-07-11,19.13736
2023-07-12,20.94961
2023-07-13,21.20333
2023-07-14,17.61507
2023-07-15,6.74157
2023-07-16,9.53243
2023-07-17,17.3976
2023-07-18,16.41899
2023-07-19,14.82421
2023-07-20,14.02682
2023-07-21,8.91627
2023-07-22,5.29177
2023-07-23,7.61145
2023-07-24,10.65603
2023-07-25,11.67089
2023-07-26,9.93113
2023-07-27,8.88002
2023-07-28,9.60492
2023-07-29,5.0743
2023-07-30,6.66908
2023-07-31,9.53243
2023-08-01,9.16998
2023-08-02,9.38745
2023-08-03,8.73504
2023-08-04,7.35773
2023-08-05,5.65422
2023-08-06,6.1254
2023-08-07,9.67741
2023-08-08,11.48967
2023-08-09,11.96085
2023-08-10,10.43856
2023-08-11,9.64117
2023-08-12,5.32801
2023-08-13,5.25552
2023-08-14,9.7499
2023-08-15,8.01014
2023-08-16,12.75824
2023-08-17,15.07792
2023-08-18,13.91808
2023-08-19,5.00181
2023-08-20,6.56034
2023-08-21,18.41246
2023-08-22,18.1225
2023-08-23,14.24429
2023-08-24,16.60021
2023-08-25,16.38274
2023-08-26,6.05291
2023-08-27,7.43022
2023-08-28,17.7963
2023-08-29,20.15222
2023-08-30,17.72381
2023-08-31,18.55744
2023-09-01,16.49148
2023-09-02,7.50271
2023-09-03,9.89488
2023-09-04,23.12432
2023-09-05,21.31206
2023-09-06,15.80282
2023-09-07,21.4208
2023-09-08,19.93475
2023-09-09,7.72018
2023-09-10,8.95251
2023-09-11,31.13446
2023-09-12,27.79992
2023-09-13,27.87241
2023-09-14,26.71257
2023-09-15,19.2461
2023-09-16,7.64769
2023-09-17,10.11235
2023-09-18,20.44218
2023-09-19,25.7702
2023-09-20,19.49981
2023-09-21,23.66799
2023-09-22,15.47662
2023-09-23,6.77781
2023-09-24,9.09749
2023-09-25,16.96266
2023-09-26,17.28887
2023-09-27,14.09931
2023-09-28,4.45813
2023-09-29,3.73323
2023-09-30,5.03805
2023-10-01,6.16165
2023-10-02,7.10402
2023-10-03,10.61978
2023-10-04,17.97752
2023-10-05,22.07321
2023-10-06,15.65784
2023-10-07,7.64769
2023-10-08,8.15512
2023-10-09,10.40231
2023-10-10,20.11598
2023-10-11,21.60202
2023-10-12,19.64479
2023-10-13,18.66618
2023-10-14,9.7499
2023-10-15,12.57702
2023-10-16,22.32693
2023-10-17,24.64661
2023-10-18,21.27582
2023-10-19,21.20333
2023-10-20,21.89198
2023-10-21,12.39579
2023-10-22,12.86698
2023-10-23,26.31388
2023-10-24,25.19028
2023-10-25,26.02392
2023-10-26,23.12432
2023-10-27,19.06487
2023-10-28,11.23595
2023-10-29,11.19971
2023-10-30,24.90032
2023-10-31,22.8706
2023-11-01,19.20985
2023-11-02,19.39108
2023-11-03,16.45523
2023-11-04,8.3001
2023-11-05,10.65603
2023-11-06,19.10112
2023-11-07,20.18847
2023-11-08,19.82602
2023-11-09,20.04349
2023-11-10,14.93294
2023-11-11,8.37259
2023-11-12,8.59006
2023-11-13,20.00724
2023-11-14,20.62341
2023-11-15,15.25915
2023-11-16,13.26567
2023-11-17,18.48495
2023-11-18,8.37259
2023-11-19,13.62812
2023-11-20,21.52953
2023-11-21,23.16056
2023-11-22,21.23957
2023-11-23,21.49329
2023-11-24,20.15222
2023-11-25,10.40231
2023-11-26,12.03334
2023-11-27,20.62341
2023-11-28,21.16708
2023-11-29,20.47843
2023-11-30,17.72381
2023-12-01,14.13555
2023-12-02,10.25733
2023-12-03,10.25733
2023-12-04,17.28887
2023-12-05,15.73033
2023-12-06,17.32511
2023-12-07,14.60674
2023-12-08,12.57702
2023-12-09,9.35121
2023-12-10,11.52591
2023-12-11,15.40413
2023-12-12,14.75172
2023-12-13,16.81768
2023-12-14,14.28053
2023-12-15,14.13555
2023-12-16,7.61145
2023-12-17,9.85864
2023-12-18,16.23776
2023-12-19,13.7731
2023-12-20,18.99238
2023-12-21,15.65784
2023-12-22,11.63465
2023-12-23,4.6756
2023-12-24,3.80572
2023-12-25,5.94418
2023-12-26,13.80935
2023-12-27,12.722
2023-12-28,10.58354
2023-12-29,7.17651
2023-12-30,4.85683
2023-12-31,3.84197
2024-01-01,4.71185
2024-01-02,8.62631
2024-01-03,11.74338
2024-01-04,10.51105
2024-01-05,10.51105
2024-01-06,5.47299
2024-01-07,6.99528
2024-01-08,8.08263
2024-01-09,9.82239
2024-01-10,9.82239
2024-01-11,10.98223
2024-01-12,8.73504
2024-01-13,5.0743
2024-01-14,6.92279
2024-01-15,9.85864
2024-01-16,13.08445
2024-01-17,9.89488
2024-01-18,8.80753
2024-01-19,7.64769
2024-01-20,4.20442
2024-01-21,4.92932
2024-01-22,8.6988
2024-01-23,8.22761
2024-01-24,9.13374
2024-01-25,9.24247
2024-01-26,6.88655
2024-01-27,4.6756
2024-01-28,5.29177
2024-01-29,7.82892
2024-01-30,8.59006
2024-01-31,7.90141
2024-02-01,7.21275
2024-02-02,6.8503
2024-02-03,3.33454
2024-02-04,4.71185
2024-02-05,8.55382
2024-02-06,8.95251
2024-02-07,8.15512
2024-02-08,5.36426
2024-02-09,3.55201
2024-02-10,3.69699
2024-02-11,3.55201
2024-02-12,4.20442
2024-02-13,9.56868
2024-02-14,8.15512
2024-02-15,8.26386
2024-02-16,6.74157
2024-02-17,4.6756
2024-02-18,5.7992
2024-02-19,10.36607
2024-02-20,9.27872
2024-02-21,9.78615
2024-02-22,9.38745
2024-02-23,7.61145
2024-02-24,4.24066
2024-02-25,4.63936
2024-02-26,7.93765
2024-02-27,8.37259
2024-02-28,7.32149
2024-02-29,8.04639
2024-03-01,3.76948
2024-03-02,5.0743
2024-03-03,5.47299
2024-03-04,10.61978
2024-03-05,13.59188
2024-03-06,15.80282
2024-03-07,20.98586
2024-03-08,14.86045
2024-03-09,8.98876
2024-03-10,10.4748
2024-03-11,25.48024
2024-03-12,26.20514
2024-03-13,35.62885
2024-03-14,29.75715
2024-03-15,21.60202
2024-03-16,9.64117
2024-03-17,12.14208
2024-03-18,24.3204
2024-03-19,31.5694
2024-03-20,26.35012
