date,보험상담
2023-05-30,16.73306
2023-05-31,15.73705
2023-06-01,12.749
2023-06-02,15.13944
2023-06-03,3.78486
2023-06-04,6.3745
2023-06-05,17.92828
2023-06-06,7.17131
2023-06-07,15.33864
2023-06-08,15.73705
2023-06-09,14.34262
2023-06-10,6.17529
2023-06-11,5.57768
2023-06-12,15.73705
2023-06-13,17.52988
2023-06-14,18.12749
2023-06-15,15.13944
2023-06-16,12.749
2023-06-17,5.37848
2023-06-18,3.58565
2023-06-19,14.34262
2023-06-20,12.15139
2023-06-21,19.1235
2023-06-22,16.53386
2023-06-23,20.51792
2023-06-24,4.38247
2023-06-25,2.19123
2023-06-26,16.13545
2023-06-27,16.73306
2023-06-28,13.14741
2023-06-29,13.34661
2023-06-30,14.14342
2023-07-01,3.98406
2023-07-02,5.37848
2023-07-03,10.95617
2023-07-04,14.14342
2023-07-05,15.73705
2023-07-06,14.54183
2023-07-07,11.55378
2023-07-08,8.16733
2023-07-09,8.16733
2023-07-10,15.13944
2023-07-11,14.34262
2023-07-12,15.73705
2023-07-13,22.31075
2023-07-14,20.11952
2023-07-15,6.5737
2023-07-16,7.37051
2023-07-17,17.92828
2023-07-18,19.1235
2023-07-19,20.31872
2023-07-20,18.32669
2023-07-21,14.94023
2023-07-22,7.76892
2023-07-23,4.98007
2023-07-24,15.73705
2023-07-25,21.71314
2023-07-26,16.53386
2023-07-27,20.51792
2023-07-28,21.91235
2023-07-29,3.58565
2023-07-30,6.7729
2023-07-31,13.94422
2023-08-01,17.13147
2023-08-02,18.12749
2023-08-03,17.13147
2023-08-04,13.14741
2023-08-05,6.7729
2023-08-06,6.3745
2023-08-07,16.73306
2023-08-08,14.74103
2023-08-09,14.94023
2023-08-10,17.52988
2023-08-11,12.5498
2023-08-12,7.76892
2023-08-13,4.98007
2023-08-14,14.34262
2023-08-15,7.56972
2023-08-16,15.93625
2023-08-17,12.15139
2023-08-18,18.72509
2023-08-19,5.57768
2023-08-20,8.36653
2023-08-21,19.1235
2023-08-22,19.52191
2023-08-23,21.91235
2023-08-24,20.11952
2023-08-25,13.54581
2023-08-26,7.76892
2023-08-27,6.3745
2023-08-28,14.34262
2023-08-29,23.70517
2023-08-30,13.14741
2023-08-31,15.33864
2023-09-01,9.96015
2023-09-02,5.77689
2023-09-03,7.37051
2023-09-04,12.35059
2023-09-05,12.9482
2023-09-06,17.52988
2023-09-07,20.51792
2023-09-08,14.14342
2023-09-09,5.97609
2023-09-10,5.17928
2023-09-11,17.52988
2023-09-12,25.89641
2023-09-13,23.10756
2023-09-14,21.91235
2023-09-15,18.52589
2023-09-16,10.95617
2023-09-17,6.5737
2023-09-18,14.14342
2023-09-19,16.13545
2023-09-20,22.31075
2023-09-21,20.91633
2023-09-22,11.75298
2023-09-23,4.98007
2023-09-24,3.78486
2023-09-25,13.34661
2023-09-26,16.33466
2023-09-27,17.13147
2023-09-28,3.78486
2023-09-29,4.98007
2023-09-30,6.5737
2023-10-01,6.17529
2023-10-02,6.3745
2023-10-03,7.96812
2023-10-04,19.52191
2023-10-05,15.33864
2023-10-06,13.94422
2023-10-07,5.37848
2023-10-08,7.76892
2023-10-09,5.37848
2023-10-10,23.10756
2023-10-11,24.50199
2023-10-12,23.70517
2023-10-13,19.72111
2023-10-14,5.97609
2023-10-15,7.76892
2023-10-16,20.71713
2023-10-17,17.13147
2023-10-18,17.72908
2023-10-19,22.70916
2023-10-20,21.11553
2023-10-21,6.5737
2023-10-22,6.5737
2023-10-23,32.66932
2023-10-24,30.07968
2023-10-25,26.69322
2023-10-26,16.33466
2023-10-27,12.9482
2023-10-28,6.17529
2023-10-29,6.5737
2023-10-30,22.11155
2023-10-31,18.9243
2023-11-01,15.13944
2023-11-02,15.93625
2023-11-03,14.74103
2023-11-04,5.77689
2023-11-05,9.96015
2023-11-06,14.74103
2023-11-07,17.33067
2023-11-08,16.73306
2023-11-09,17.33067
2023-11-10,14.54183
2023-11-11,6.5737
2023-11-12,7.96812
2023-11-13,10.55776
2023-11-14,16.13545
2023-11-15,15.73705
2023-11-16,17.52988
2023-11-17,15.93625
2023-11-18,6.3745
2023-11-19,7.56972
2023-11-20,13.14741
2023-11-21,15.13944
2023-11-22,19.72111
2023-11-23,20.51792
2023-11-24,13.94422
2023-11-25,10.55776
2023-11-26,5.97609
2023-11-27,18.9243
2023-11-28,18.12749
2023-11-29,17.33067
2023-11-30,15.73705
2023-12-01,15.73705
2023-12-02,6.3745
2023-12-03,5.77689
2023-12-04,12.35059
2023-12-05,15.53784
2023-12-06,17.72908
2023-12-07,18.72509
2023-12-08,9.16334
2023-12-09,5.77689
2023-12-10,5.97609
2023-12-11,16.53386
2023-12-12,18.52589
2023-12-13,12.9482
2023-12-14,14.74103
2023-12-15,15.33864
2023-12-16,6.17529
2023-12-17,6.3745
2023-12-18,14.54183
2023-12-19,15.13944
2023-12-20,18.72509
2023-12-21,14.74103
2023-12-22,10.55776
2023-12-23,7.76892
2023-12-24,6.7729
2023-12-25,7.17131
2023-12-26,18.12749
2023-12-27,18.32669
2023-12-28,17.52988
2023-12-29,10.15936
2023-12-30,4.98007
2023-12-31,4.58167
2024-01-01,2.58964
2024-01-02,15.73705
2024-01-03,14.74103
2024-01-04,14.94023
2024-01-05,16.73306
2024-01-06,11.95219
2024-01-07,6.97211
2024-01-08,14.94023
2024-01-09,14.14342
2024-01-10,19.3227
2024-01-11,20.31872
2024-01-12,15.53784
2024-01-13,7.17131
2024-01-14,7.96812
2024-01-15,23.50597
2024-01-16,21.31474
2024-01-17,21.11553
2024-01-18,19.72111
2024-01-19,94.62151
2024-01-20,26.29482
2024-01-21,32.07171
2024-01-22,100.0
2024-01-23,96.01593
2024-01-24,97.60956
2024-01-25,98.00796
2024-01-26,78.68525
2024-01-27,33.66533
2024-01-28,35.65737
2024-01-29,79.48207
2024-01-30,79.28286
2024-01-31,74.70119
2024-02-01,77.09163
2024-02-02,75.69721
2024-02-03,35.05976
2024-02-04,36.85258
2024-02-05,76.69322
2024-02-06,68.32669
2024-02-07,64.54183
2024-02-08,73.30677
2024-02-09,23.30677
2024-02-10,22.70916
2024-02-11,36.45418
2024-02-12,34.66135
2024-02-13,71.71314
2024-02-14,68.9243
2024-02-15,76.69322
2024-02-16,77.68924
2024-02-17,40.83665
2024-02-18,37.25099
2024-02-19,69.52191
2024-02-20,71.31474
2024-02-21,74.30278
2024-02-22,64.14342
2024-02-23,71.91235
2024-02-24,29.28286
2024-02-25,32.47011
2024-02-26,72.50996
2024-02-27,77.09163
2024-02-28,65.13944
2024-02-29,70.91633
2024-03-01,27.09163
2024-03-02,25.0996
2024-03-03,23.50597
2024-03-04,79.28286
2024-03-05,79.48207
2024-03-06,83.26693
2024-03-07,99.20318
2024-03-08,87.05179
2024-03-09,31.6733
2024-03-10,37.8486
2024-03-11,77.88844
2024-03-12,87.45019
2024-03-13,85.65737
2024-03-14,87.45019
2024-03-15,86.85258
2024-03-16,16.13545
2024-03-17,33.46613
2024-03-18,91.43426
2024-03-19,61.95219
2024-03-20,76.89243
