date,AIG손해보험
2023-05-30,57.5143
2023-05-31,66.92667
2023-06-01,46.69786
2023-06-02,39.98959
2023-06-03,10.1404
2023-06-04,11.38845
2023-06-05,49.03796
2023-06-06,15.86063
2023-06-07,49.34997
2023-06-08,49.55798
2023-06-09,44.87779
2023-06-10,12.84451
2023-06-11,11.85647
2023-06-12,51.74206
2023-06-13,49.76599
2023-06-14,46.90587
2023-06-15,49.86999
2023-06-16,42.5377
2023-06-17,13.15652
2023-06-18,13.78055
2023-06-19,45.50182
2023-06-20,52.36609
2023-06-21,48.67394
2023-06-22,43.78575
2023-06-23,45.70982
2023-06-24,13.10452
2023-06-25,11.54446
2023-06-26,58.39833
2023-06-27,54.13416
2023-06-28,50.49401
2023-06-29,52.88611
2023-06-30,58.19032
2023-07-01,13.05252
2023-07-02,11.38845
2023-07-03,49.19396
2023-07-04,45.65782
2023-07-05,48.20592
2023-07-06,47.21788
2023-07-07,43.36973
2023-07-08,13.31253
2023-07-09,11.59646
2023-07-10,54.29017
2023-07-11,47.11388
2023-07-12,46.33385
2023-07-13,52.7301
2023-07-14,45.44981
2023-07-15,13.15652
2023-07-16,12.06448
2023-07-17,52.47009
2023-07-18,51.27405
2023-07-19,46.95787
2023-07-20,50.91003
2023-07-21,45.29381
2023-07-22,11.96047
2023-07-23,11.96047
2023-07-24,55.59022
2023-07-25,53.82215
2023-07-26,54.49817
2023-07-27,53.87415
2023-07-28,44.61778
2023-07-29,15.1846
2023-07-30,11.96047
2023-07-31,64.79459
2023-08-01,48.98595
2023-08-02,42.27769
2023-08-03,52.05408
2023-08-04,46.17784
2023-08-05,15.2366
2023-08-06,11.07644
2023-08-07,53.87415
2023-08-08,50.96203
2023-08-09,46.38585
2023-08-10,46.95787
2023-08-11,48.82995
2023-08-12,17.99271
2023-08-13,15.2366
2023-08-14,47.16588
2023-08-15,16.17264
2023-08-16,52.26209
2023-08-17,49.50598
2023-08-18,46.95787
2023-08-19,14.40457
2023-08-20,11.59646
2023-08-21,52.6781
2023-08-22,49.24596
2023-08-23,46.74986
2023-08-24,57.15028
2023-08-25,54.03016
2023-08-26,20.95683
2023-08-27,14.45657
2023-08-28,57.41029
2023-08-29,51.53406
2023-08-30,58.81435
2023-08-31,66.97867
2023-09-01,46.12584
2023-09-02,12.6365
2023-09-03,12.6365
2023-09-04,58.76235
2023-09-05,54.39417
2023-09-06,53.82215
2023-09-07,52.21008
2023-09-08,42.38169
2023-09-09,14.19656
2023-09-10,12.37649
2023-09-11,56.31825
2023-09-12,50.54602
2023-09-13,49.50598
2023-09-14,47.16588
2023-09-15,49.24596
2023-09-16,16.06864
2023-09-17,20.28081
2023-09-18,60.58242
2023-09-19,49.19396
2023-09-20,49.86999
2023-09-21,47.42589
2023-09-22,42.32969
2023-09-23,12.6885
2023-09-24,11.33645
2023-09-25,59.54238
2023-09-26,50.33801
2023-09-27,45.70982
2023-09-28,9.93239
2023-09-29,11.75247
2023-09-30,12.7405
2023-10-01,9.41237
2023-10-02,13.83255
2023-10-03,12.42849
2023-10-04,67.81071
2023-10-05,52.93811
2023-10-06,44.82579
2023-10-07,15.49661
2023-10-08,8.42433
2023-10-09,14.82059
2023-10-10,61.57046
2023-10-11,56.57826
2023-10-12,49.34997
2023-10-13,46.90587
2023-10-14,16.01664
2023-10-15,11.96047
2023-10-16,50.54602
2023-10-17,53.61414
2023-10-18,49.29797
2023-10-19,46.69786
2023-10-20,44.09776
2023-10-21,15.91263
2023-10-22,13.36453
2023-10-23,58.55434
2023-10-24,56.94227
2023-10-25,59.17836
2023-10-26,52.5221
2023-10-27,49.03796
2023-10-28,18.20072
2023-10-29,14.30057
2023-10-30,60.63442
2023-10-31,59.64638
2023-11-01,47.21788
2023-11-02,43.42173
2023-11-03,41.18564
2023-11-04,13.62454
2023-11-05,12.32449
2023-11-06,50.182
2023-11-07,47.32189
2023-11-08,42.27769
2023-11-09,46.85387
2023-11-10,44.20176
2023-11-11,13.62454
2023-11-12,9.72438
2023-11-13,50.54602
2023-11-14,50.33801
2023-11-15,45.2418
2023-11-16,46.33385
2023-11-17,40.1456
2023-11-18,11.96047
2023-11-19,11.28445
2023-11-20,52.00208
2023-11-21,48.36193
2023-11-22,48.04992
2023-11-23,46.02184
2023-11-24,42.84971
2023-11-25,15.70462
2023-11-26,11.59646
2023-11-27,58.24232
2023-11-28,56.63026
2023-11-29,51.69006
2023-11-30,59.43837
2023-12-01,38.68954
2023-12-02,12.01248
2023-12-03,15.49661
2023-12-04,47.78991
2023-12-05,48.98595
2023-12-06,44.30577
2023-12-07,47.21788
2023-12-08,45.0338
2023-12-09,14.87259
2023-12-10,12.6365
2023-12-11,53.09412
2023-12-12,51.58606
2023-12-13,51.53406
2023-12-14,49.76599
2023-12-15,43.94175
2023-12-16,16.06864
2023-12-17,12.84451
2023-12-18,54.75819
2023-12-19,51.69006
2023-12-20,47.6339
2023-12-21,50.234
2023-12-22,45.96983
2023-12-23,14.97659
2023-12-24,10.29641
2023-12-25,12.16848
2023-12-26,60.99843
2023-12-27,54.55018
2023-12-28,58.19032
2023-12-29,57.46229
2023-12-30,17.47269
2023-12-31,12.22048
2024-01-01,16.06864
2024-01-02,57.6703
2024-01-03,51.79407
2024-01-04,54.81019
2024-01-05,50.91003
2024-01-06,17.21268
2024-01-07,14.76859
2024-01-08,51.79407
2024-01-09,51.74206
2024-01-10,52.78211
2024-01-11,53.66614
2024-01-12,48.46593
2024-01-13,15.75663
2024-01-14,14.92459
2024-01-15,62.45449
2024-01-16,55.38221
2024-01-17,50.75403
2024-01-18,50.85803
2024-01-19,48.67394
2024-01-20,18.72074
2024-01-21,13.10452
2024-01-22,64.01456
2024-01-23,54.65418
2024-01-24,51.11804
2024-01-25,58.91835
2024-01-26,57.09828
2024-01-27,16.69266
2024-01-28,16.43265
2024-01-29,61.41445
2024-01-30,62.87051
2024-01-31,72.5429
2024-02-01,52.6781
2024-02-02,47.5299
2024-02-03,15.91263
2024-02-04,13.78055
2024-02-05,59.43837
2024-02-06,54.39417
2024-02-07,50.65002
2024-02-08,41.28965
2024-02-09,11.75247
2024-02-10,15.28861
2024-02-11,11.28445
2024-02-12,15.0806
2024-02-13,63.96255
2024-02-14,58.29433
2024-02-15,52.7301
2024-02-16,51.63806
2024-02-17,17.05668
2024-02-18,14.09256
2024-02-19,50.49401
2024-02-20,57.82631
2024-02-21,58.71034
2024-02-22,50.13
2024-02-23,50.54602
2024-02-24,16.22464
2024-02-25,15.80863
2024-02-26,64.22256
2024-02-27,57.82631
2024-02-28,53.87415
2024-02-29,65.83463
2024-03-01,15.91263
2024-03-02,13.67654
2024-03-03,11.80447
2024-03-04,54.65418
2024-03-05,49.81799
2024-03-06,54.91419
2024-03-07,53.35413
2024-03-08,51.32605
2024-03-09,16.58866
2024-03-10,13.93655
2024-03-11,58.55434
2024-03-12,51.89807
2024-03-13,47.84191
2024-03-14,51.58606
2024-03-15,45.29381
2024-03-16,17.00468
2024-03-17,14.09256
2024-03-18,51.32605
2024-03-19,51.11804
2024-03-20,54.96619
