date,대주전자재료주가
2023-05-29,2.94102
2023-05-30,16.60781
2023-05-31,14.1306
2023-06-01,14.03046
2023-06-02,19.72276
2023-06-03,2.75654
2023-06-04,2.87777
2023-06-05,15.32177
2023-06-06,2.39814
2023-06-07,15.46408
2023-06-08,13.09755
2023-06-09,23.35424
2023-06-10,4.29557
2023-06-11,3.45227
2023-06-12,21.56749
2023-06-13,20.71891
2023-06-14,19.12718
2023-06-15,17.60396
2023-06-16,15.22163
2023-06-17,2.16096
2023-06-18,2.19786
2023-06-19,15.50624
2023-06-20,14.75781
2023-06-21,13.75639
2023-06-22,15.77504
2023-06-23,12.92362
2023-06-24,1.67606
2023-06-25,1.60227
2023-06-26,13.04485
2023-06-27,11.30553
2023-06-28,11.54798
2023-06-29,12.12248
2023-06-30,11.5638
2023-07-01,1.84472
2023-07-02,1.30184
2023-07-03,13.57191
2023-07-04,12.1014
2023-07-05,17.65667
2023-07-06,17.9729
2023-07-07,14.041
2023-07-08,2.89885
2023-07-09,1.73404
2023-07-10,13.81436
2023-07-11,13.93559
2023-07-12,13.51394
2023-07-13,15.8541
2023-07-14,15.14784
2023-07-15,2.35597
2023-07-16,3.11495
2023-07-17,18.08359
2023-07-18,36.76276
2023-07-19,32.69909
2023-07-20,25.83671
2023-07-21,21.41991
2023-07-22,3.7527
2023-07-23,3.44173
2023-07-24,25.24113
2023-07-25,23.25936
2023-07-26,30.03215
2023-07-27,25.55737
2023-07-28,21.44099
2023-07-29,3.22563
2023-07-30,3.32577
2023-07-31,20.49754
2023-08-01,17.81478
2023-08-02,15.1004
2023-08-03,15.26906
2023-08-04,13.34
2023-08-05,1.89743
2023-08-06,1.65498
2023-08-07,15.01607
2023-08-08,13.98302
2023-08-09,14.22547
2023-08-10,12.89727
2023-08-11,11.89585
2023-08-12,1.56538
2023-08-13,9.08659
2023-08-14,22.47404
2023-08-15,4.19016
2023-08-16,16.63416
2023-08-17,18.37347
2023-08-18,14.32034
2023-08-19,2.74073
2023-08-20,2.30327
2023-08-21,15.39556
2023-08-22,17.93601
2023-08-23,15.03188
2023-08-24,15.11094
2023-08-25,12.96579
2023-08-26,3.00953
2023-08-27,3.30996
2023-08-28,14.92647
2023-08-29,14.08844
2023-08-30,18.52632
2023-08-31,32.02445
2023-09-01,20.65566
2023-09-02,3.03062
2023-09-03,2.17677
2023-09-04,16.67632
2023-09-05,16.74484
2023-09-06,14.64185
2023-09-07,13.20297
2023-09-08,12.60211
2023-09-09,1.53375
2023-09-10,1.66025
2023-09-11,12.5336
2023-09-12,13.23986
2023-09-13,11.99599
2023-09-14,12.7128
2023-09-15,12.33331
2023-09-16,2.18731
2023-09-17,1.66552
2023-09-18,11.1316
2023-09-19,10.03004
2023-09-20,9.78759
2023-09-21,9.79286
2023-09-22,8.96537
2023-09-23,1.37036
2023-09-24,1.09629
2023-09-25,8.67548
2023-09-26,8.20639
2023-09-27,7.91651
2023-09-28,0.87492
2023-09-29,0.85911
2023-09-30,0.87492
2023-10-01,0.81695
2023-10-02,1.03304
2023-10-03,0.85384
2023-10-04,8.93901
2023-10-05,9.21836
2023-10-06,7.99557
2023-10-07,0.9329
2023-10-08,0.63247
2023-10-09,0.9329
2023-10-10,8.23275
2023-10-11,9.37648
2023-10-12,9.07078
2023-10-13,7.2893
2023-10-14,0.89601
2023-10-15,0.71153
2023-10-16,6.32477
2023-10-17,7.42634
2023-10-18,7.35782
2023-10-19,6.79386
2023-10-20,6.93617
2023-10-21,1.00669
2023-10-22,0.99615
2023-10-23,7.14699
2023-10-24,7.51594
2023-10-25,8.3487
2023-10-26,6.85711
2023-10-27,7.18916
2023-10-28,0.95398
2023-10-29,0.76424
2023-10-30,7.67933
2023-10-31,7.34728
2023-11-01,6.94144
2023-11-02,8.5648
2023-11-03,7.83218
2023-11-04,0.97506
2023-11-05,0.76951
2023-11-06,16.07547
2023-11-07,11.44784
2023-11-08,9.83502
2023-11-09,8.68602
2023-11-10,7.21551
2023-11-11,0.80113
2023-11-12,0.57977
2023-11-13,7.22078
2023-11-14,9.07078
2023-11-15,9.39229
2023-11-16,8.14315
2023-11-17,6.42491
2023-11-18,1.11737
2023-11-19,1.05412
2023-11-20,8.71238
2023-11-21,8.39614
2023-11-22,7.62662
2023-11-23,7.94286
2023-11-24,6.45654
2023-11-25,0.96979
2023-11-26,1.00669
2023-11-27,6.75169
2023-11-28,7.06266
2023-11-29,7.53702
2023-11-30,8.99699
2023-12-01,7.62135
2023-12-02,1.39672
2023-12-03,1.04358
2023-12-04,8.78089
2023-12-05,7.71622
2023-12-06,7.79001
2023-12-07,6.92563
2023-12-08,7.43161
2023-12-09,0.96979
2023-12-10,0.6641
2023-12-11,6.5883
2023-12-12,6.95198
2023-12-13,6.25625
2023-12-14,9.74015
2023-12-15,10.75739
2023-12-16,2.66694
2023-12-17,2.51409
2023-12-18,10.77847
2023-12-19,9.37121
2023-12-20,10.01423
2023-12-21,9.09713
2023-12-22,7.74785
2023-12-23,1.16481
2023-12-24,0.82749
2023-12-25,1.03831
2023-12-26,7.9534
2023-12-27,8.9601
2023-12-28,8.41722
2023-12-29,2.58261
2023-12-30,1.2913
2023-12-31,0.83803
2024-01-01,0.90128
2024-01-02,7.58446
2024-01-03,6.73061
2024-01-04,6.24044
2024-01-05,6.45654
2024-01-06,0.78005
2024-01-07,0.64828
2024-01-08,5.23902
2024-01-09,6.24044
2024-01-10,5.33916
2024-01-11,5.54472
2024-01-12,5.04928
2024-01-13,0.61139
2024-01-14,0.49544
2024-01-15,5.02819
2024-01-16,4.82791
2024-01-17,4.78047
2024-01-18,5.21794
2024-01-19,5.81352
2024-01-20,0.85384
2024-01-21,0.61139
2024-01-22,5.3866
2024-01-23,5.09671
2024-01-24,4.63817
2024-01-25,5.45512
2024-01-26,5.8346
2024-01-27,0.71153
2024-01-28,0.63247
2024-01-29,5.57634
2024-01-30,5.71865
2024-01-31,5.21267
2024-02-01,6.25098
2024-02-02,6.11922
2024-02-03,0.82222
2024-02-04,0.60612
2024-02-05,5.05455
2024-02-06,5.00184
2024-02-07,5.80298
2024-02-08,5.44984
2024-02-09,0.54287
2024-02-10,0.57977
2024-02-11,0.5745
2024-02-12,0.61139
2024-02-13,5.77135
2024-02-14,5.66067
2024-02-15,6.10341
2024-02-16,6.4987
2024-02-17,0.89601
2024-02-18,0.74843
2024-02-19,6.04543
2024-02-20,5.91366
2024-02-21,12.43872
2024-02-22,13.40325
2024-02-23,8.49628
2024-02-24,1.52321
2024-02-25,1.58119
2024-02-26,8.30654
2024-02-27,9.42918
2024-02-28,8.53844
2024-02-29,7.4158
2024-03-01,1.66025
2024-03-02,1.28603
2024-03-03,1.22279
2024-03-04,8.19585
2024-03-05,6.87292
2024-03-06,13.51921
2024-03-07,10.36736
2024-03-08,12.1383
2024-03-09,2.10298
2024-03-10,1.92378
2024-03-11,15.96479
2024-03-12,22.88515
2024-03-13,21.83102
2024-03-14,18.37874
2024-03-15,16.32319
2024-03-16,2.3507
2024-03-17,2.93048
2024-03-18,17.46692
2024-03-19,17.55125
2024-03-20,13.90396
