date,동거주택상속공제
2023-05-28,10.2981
2023-05-29,9.75609
2023-05-30,13.27913
2023-05-31,14.90514
2023-06-01,13.55013
2023-06-02,17.34417
2023-06-03,9.21409
2023-06-04,11.11111
2023-06-05,14.90514
2023-06-06,11.11111
2023-06-07,17.88617
2023-06-08,15.98915
2023-06-09,14.63414
2023-06-10,10.2981
2023-06-11,14.36314
2023-06-12,18.97018
2023-06-13,25.74525
2023-06-14,25.47425
2023-06-15,14.36314
2023-06-16,17.07317
2023-06-17,13.55013
2023-06-18,7.58807
2023-06-19,16.53116
2023-06-20,20.8672
2023-06-21,33.06233
2023-06-22,12.73712
2023-06-23,11.92411
2023-06-24,6.50406
2023-06-25,11.11111
2023-06-26,13.27913
2023-06-27,13.82113
2023-06-28,18.42818
2023-06-29,17.34417
2023-06-30,11.38211
2023-07-01,7.58807
2023-07-02,10.5691
2023-07-03,13.82113
2023-07-04,19.78319
2023-07-05,10.8401
2023-07-06,14.09214
2023-07-07,7.85907
2023-07-08,15.44715
2023-07-09,10.2981
2023-07-10,12.46612
2023-07-11,13.55013
2023-07-12,14.36314
2023-07-13,14.36314
2023-07-14,10.2981
2023-07-15,7.04607
2023-07-16,9.48509
2023-07-17,14.90514
2023-07-18,11.11111
2023-07-19,14.09214
2023-07-20,14.36314
2023-07-21,10.5691
2023-07-22,6.50406
2023-07-23,9.48509
2023-07-24,15.98915
2023-07-25,13.27913
2023-07-26,15.17615
2023-07-27,14.63414
2023-07-28,9.48509
2023-07-29,7.58807
2023-07-30,5.42005
2023-07-31,13.82113
2023-08-01,10.0271
2023-08-02,11.38211
2023-08-03,14.09214
2023-08-04,12.46612
2023-08-05,5.69105
2023-08-06,10.2981
2023-08-07,16.26016
2023-08-08,14.63414
2023-08-09,14.09214
2023-08-10,11.65311
2023-08-11,8.40108
2023-08-12,7.31707
2023-08-13,6.23306
2023-08-14,14.90514
2023-08-15,7.04607
2023-08-16,12.46612
2023-08-17,13.27913
2023-08-18,15.98915
2023-08-19,8.40108
2023-08-20,10.2981
2023-08-21,16.53116
2023-08-22,13.82113
2023-08-23,18.42818
2023-08-24,11.38211
2023-08-25,13.27913
2023-08-26,9.75609
2023-08-27,12.73712
2023-08-28,17.88617
2023-08-29,18.42818
2023-08-30,16.26016
2023-08-31,14.36314
2023-09-01,10.0271
2023-09-02,10.2981
2023-09-03,7.04607
2023-09-04,16.80216
2023-09-05,18.15718
2023-09-06,17.61517
2023-09-07,14.36314
2023-09-08,15.44715
2023-09-09,13.00813
2023-09-10,10.2981
2023-09-11,16.26016
2023-09-12,17.61517
2023-09-13,14.36314
2023-09-14,15.17615
2023-09-15,18.42818
2023-09-16,7.58807
2023-09-17,10.5691
2023-09-18,15.17615
2023-09-19,20.5962
2023-09-20,15.44715
2023-09-21,15.44715
2023-09-22,12.19512
2023-09-23,8.13008
2023-09-24,13.27913
2023-09-25,11.92411
2023-09-26,12.19512
2023-09-27,12.73712
2023-09-28,6.23306
2023-09-29,8.94308
2023-09-30,15.44715
2023-10-01,10.2981
2023-10-02,5.96205
2023-10-03,13.00813
2023-10-04,24.93224
2023-10-05,13.00813
2023-10-06,17.34417
2023-10-07,6.77506
2023-10-08,4.60704
2023-10-09,11.92411
2023-10-10,18.42818
2023-10-11,16.53116
2023-10-12,18.69918
2023-10-13,13.00813
2023-10-14,7.31707
2023-10-15,15.17615
2023-10-16,26.01626
2023-10-17,19.51219
2023-10-18,17.61517
2023-10-19,18.15718
2023-10-20,16.26016
2023-10-21,7.04607
2023-10-22,13.27913
2023-10-23,15.98915
2023-10-24,11.11111
2023-10-25,14.63414
2023-10-26,17.07317
2023-10-27,19.78319
2023-10-28,12.46612
2023-10-29,13.00813
2023-10-30,28.99728
2023-10-31,21.68021
2023-11-01,16.26016
2023-11-02,23.30623
2023-11-03,19.51219
2023-11-04,13.27913
2023-11-05,14.09214
2023-11-06,17.34417
2023-11-07,17.34417
2023-11-08,14.09214
2023-11-09,14.63414
2023-11-10,17.88617
2023-11-11,6.77506
2023-11-12,13.55013
2023-11-13,15.44715
2023-11-14,18.69918
2023-11-15,14.63414
2023-11-16,13.27913
2023-11-17,14.63414
2023-11-18,9.48509
2023-11-19,7.85907
2023-11-20,14.63414
2023-11-21,19.24119
2023-11-22,18.42818
2023-11-23,13.00813
2023-11-24,17.34417
2023-11-25,10.8401
2023-11-26,9.21409
2023-11-27,17.34417
2023-11-28,23.30623
2023-11-29,15.44715
2023-11-30,16.53116
2023-12-01,11.92411
2023-12-02,13.55013
2023-12-03,12.19512
2023-12-04,14.90514
2023-12-05,19.24119
2023-12-06,16.26016
2023-12-07,13.27913
2023-12-08,16.53116
2023-12-09,10.5691
2023-12-10,9.75609
2023-12-11,21.95121
2023-12-12,20.0542
2023-12-13,17.34417
2023-12-14,16.53116
2023-12-15,19.24119
2023-12-16,11.11111
2023-12-17,7.85907
2023-12-18,11.65311
2023-12-19,11.38211
2023-12-20,10.0271
2023-12-21,20.3252
2023-12-22,10.8401
2023-12-23,4.87804
2023-12-24,8.94308
2023-12-25,7.31707
2023-12-26,19.78319
2023-12-27,17.61517
2023-12-28,18.15718
2023-12-29,10.2981
2023-12-30,7.85907
2023-12-31,7.85907
2024-01-01,8.13008
2024-01-02,15.98915
2024-01-03,14.90514
2024-01-04,13.82113
2024-01-05,18.15718
2024-01-06,11.38211
2024-01-07,8.40108
2024-01-08,11.11111
2024-01-09,18.15718
2024-01-10,23.03523
2024-01-11,19.24119
2024-01-12,21.95121
2024-01-13,13.55013
2024-01-14,12.19512
2024-01-15,18.97018
2024-01-16,15.44715
2024-01-17,20.5962
2024-01-18,20.8672
2024-01-19,18.15718
2024-01-20,15.71815
2024-01-21,14.09214
2024-01-22,19.24119
2024-01-23,18.15718
2024-01-24,14.90514
2024-01-25,14.36314
2024-01-26,11.92411
2024-01-27,10.8401
2024-01-28,10.2981
2024-01-29,18.42818
2024-01-30,14.90514
2024-01-31,13.82113
2024-02-01,18.97018
2024-02-02,17.07317
2024-02-03,8.67208
2024-02-04,12.46612
2024-02-05,13.55013
2024-02-06,15.98915
2024-02-07,14.63414
2024-02-08,10.8401
2024-02-09,8.40108
2024-02-10,12.73712
2024-02-11,13.55013
2024-02-12,12.46612
2024-02-13,20.8672
2024-02-14,21.40921
2024-02-15,19.24119
2024-02-16,17.61517
2024-02-17,13.27913
2024-02-18,47.96747
2024-02-19,71.27371
2024-02-20,29.26829
2024-02-21,20.8672
2024-02-22,24.39024
2024-02-23,25.20325
2024-02-24,23.84823
2024-02-25,14.63414
2024-02-26,19.78319
2024-02-27,20.5962
2024-02-28,22.76422
2024-02-29,16.26016
2024-03-01,11.11111
2024-03-02,9.48509
2024-03-03,12.46612
2024-03-04,18.15718
2024-03-05,14.09214
2024-03-06,21.40921
2024-03-07,21.95121
2024-03-08,16.53116
2024-03-09,13.00813
2024-03-10,19.78319
2024-03-11,20.8672
2024-03-12,24.93224
2024-03-13,13.27913
2024-03-14,15.71815
2024-03-15,16.80216
2024-03-16,9.21409
2024-03-17,10.5691
2024-03-18,16.26016
2024-03-19,17.07317
2024-03-20,26.55826
