date,자녀증여세
2023-05-29,3.47003
2023-05-30,4.57413
2023-05-31,4.10094
2023-06-01,3.73291
2023-06-02,3.57518
2023-06-03,2.10304
2023-06-04,2.62881
2023-06-05,4.10094
2023-06-06,2.26077
2023-06-07,4.6267
2023-06-08,4.10094
2023-06-09,3.25972
2023-06-10,1.94532
2023-06-11,2.83911
2023-06-12,3.5226
2023-06-13,4.20609
2023-06-14,3.5226
2023-06-15,2.89169
2023-06-16,4.25867
2023-06-17,1.94532
2023-06-18,2.78654
2023-06-19,4.36382
2023-06-20,3.47003
2023-06-21,4.57413
2023-06-22,3.36487
2023-06-23,3.36487
2023-06-24,2.78654
2023-06-25,2.05047
2023-06-26,3.36487
2023-06-27,2.83911
2023-06-28,4.31125
2023-06-29,2.62881
2023-06-30,3.25972
2023-07-01,2.73396
2023-07-02,1.94532
2023-07-03,4.36382
2023-07-04,9.09568
2023-07-05,9.14826
2023-07-06,5.5205
2023-07-07,3.36487
2023-07-08,3.47003
2023-07-09,4.88958
2023-07-10,5.41535
2023-07-11,3.5226
2023-07-12,4.83701
2023-07-13,3.36487
2023-07-14,3.25972
2023-07-15,2.57623
2023-07-16,3.04942
2023-07-17,3.99579
2023-07-18,4.25867
2023-07-19,4.04837
2023-07-20,2.94426
2023-07-21,3.47003
2023-07-22,3.57518
2023-07-23,3.25972
2023-07-24,4.20609
2023-07-25,4.31125
2023-07-26,3.25972
2023-07-27,12.40799
2023-07-28,9.7266
2023-07-29,4.99474
2023-07-30,3.3123
2023-07-31,5.83596
2023-08-01,4.57413
2023-08-02,5.67823
2023-08-03,3.89064
2023-08-04,3.89064
2023-08-05,2.47108
2023-08-06,2.36593
2023-08-07,3.83806
2023-08-08,3.20715
2023-08-09,4.10094
2023-08-10,3.36487
2023-08-11,2.99684
2023-08-12,2.31335
2023-08-13,3.04942
2023-08-14,3.73291
2023-08-15,1.89274
2023-08-16,3.99579
2023-08-17,3.73291
2023-08-18,3.68033
2023-08-19,2.05047
2023-08-20,2.94426
2023-08-21,4.04837
2023-08-22,3.83806
2023-08-23,3.68033
2023-08-24,3.25972
2023-08-25,2.89169
2023-08-26,2.89169
2023-08-27,3.15457
2023-08-28,4.10094
2023-08-29,4.15352
2023-08-30,3.73291
2023-08-31,3.99579
2023-09-01,3.83806
2023-09-02,3.68033
2023-09-03,2.89169
2023-09-04,4.57413
2023-09-05,3.47003
2023-09-06,3.47003
2023-09-07,3.47003
2023-09-08,3.3123
2023-09-09,3.10199
2023-09-10,2.68138
2023-09-11,4.04837
2023-09-12,3.83806
2023-09-13,3.20715
2023-09-14,3.3123
2023-09-15,3.15457
2023-09-16,2.05047
2023-09-17,3.10199
2023-09-18,3.04942
2023-09-19,4.6267
2023-09-20,3.68033
2023-09-21,2.52365
2023-09-22,2.89169
2023-09-23,2.83911
2023-09-24,2.05047
2023-09-25,3.99579
2023-09-26,2.89169
2023-09-27,3.47003
2023-09-28,1.52471
2023-09-29,2.52365
2023-09-30,1.89274
2023-10-01,2.26077
2023-10-02,2.05047
2023-10-03,2.78654
2023-10-04,3.83806
2023-10-05,4.36382
2023-10-06,3.04942
2023-10-07,1.89274
2023-10-08,2.15562
2023-10-09,2.36593
2023-10-10,3.5226
2023-10-11,3.99579
2023-10-12,3.25972
2023-10-13,3.3123
2023-10-14,1.84016
2023-10-15,2.4185
2023-10-16,4.88958
2023-10-17,2.94426
2023-10-18,4.25867
2023-10-19,3.89064
2023-10-20,2.99684
2023-10-21,2.89169
2023-10-22,2.26077
2023-10-23,3.94321
2023-10-24,4.10094
2023-10-25,3.68033
2023-10-26,2.89169
2023-10-27,2.10304
2023-10-28,1.89274
2023-10-29,2.05047
2023-10-30,3.5226
2023-10-31,2.57623
2023-11-01,3.36487
2023-11-02,2.57623
2023-11-03,3.47003
2023-11-04,2.15562
2023-11-05,1.89274
2023-11-06,3.10199
2023-11-07,3.36487
2023-11-08,3.47003
2023-11-09,3.04942
2023-11-10,3.36487
2023-11-11,2.57623
2023-11-12,2.05047
2023-11-13,3.47003
2023-11-14,4.4164
2023-11-15,3.25972
2023-11-16,2.73396
2023-11-17,3.15457
2023-11-18,2.47108
2023-11-19,2.4185
2023-11-20,3.57518
2023-11-21,3.78548
2023-11-22,4.6267
2023-11-23,2.68138
2023-11-24,3.5226
2023-11-25,1.94532
2023-11-26,2.57623
2023-11-27,4.10094
2023-11-28,4.25867
2023-11-29,2.94426
2023-11-30,6.67718
2023-12-01,4.52155
2023-12-02,2.68138
2023-12-03,3.83806
2023-12-04,5.25762
2023-12-05,4.46898
2023-12-06,4.78443
2023-12-07,4.36382
2023-12-08,3.5226
2023-12-09,2.15562
2023-12-10,2.99684
2023-12-11,3.62776
2023-12-12,2.99684
2023-12-13,3.89064
2023-12-14,3.62776
2023-12-15,4.10094
2023-12-16,2.68138
2023-12-17,1.99789
2023-12-18,4.78443
2023-12-19,4.67928
2023-12-20,4.4164
2023-12-21,7.46582
2023-12-22,6.25657
2023-12-23,3.78548
2023-12-24,2.94426
2023-12-25,3.20715
2023-12-26,4.83701
2023-12-27,5.15247
2023-12-28,4.78443
2023-12-29,4.73186
2023-12-30,3.47003
2023-12-31,4.15352
2024-01-01,4.83701
2024-01-02,5.62565
2024-01-03,5.78338
2024-01-04,4.4164
2024-01-05,4.4164
2024-01-06,2.83911
2024-01-07,3.10199
2024-01-08,4.31125
2024-01-09,3.89064
2024-01-10,4.20609
2024-01-11,4.78443
2024-01-12,5.15247
2024-01-13,3.10199
2024-01-14,3.5226
2024-01-15,6.72975
2024-01-16,5.67823
2024-01-17,4.83701
2024-01-18,4.73186
2024-01-19,4.67928
2024-01-20,3.20715
2024-01-21,3.73291
2024-01-22,5.20504
2024-01-23,3.89064
2024-01-24,4.52155
2024-01-25,4.67928
2024-01-26,4.20609
2024-01-27,3.41745
2024-01-28,4.36382
2024-01-29,4.46898
2024-01-30,4.57413
2024-01-31,4.25867
2024-02-01,3.62776
2024-02-02,3.04942
2024-02-03,2.52365
2024-02-04,3.10199
2024-02-05,4.04837
2024-02-06,2.99684
2024-02-07,3.3123
2024-02-08,4.31125
2024-02-09,3.41745
2024-02-10,4.57413
2024-02-11,4.67928
2024-02-12,5.78338
2024-02-13,5.83596
2024-02-14,5.7308
2024-02-15,4.73186
2024-02-16,4.67928
2024-02-17,2.36593
2024-02-18,3.15457
2024-02-19,6.15141
2024-02-20,4.94216
2024-02-21,4.10094
2024-02-22,4.4164
2024-02-23,4.46898
2024-02-24,3.25972
2024-02-25,3.3123
2024-02-26,5.83596
2024-02-27,4.4164
2024-02-28,4.10094
2024-02-29,4.52155
2024-03-01,2.78654
2024-03-02,4.10094
2024-03-03,3.20715
2024-03-04,3.68033
2024-03-05,4.67928
2024-03-06,4.46898
2024-03-07,3.04942
2024-03-08,3.10199
2024-03-09,2.78654
2024-03-10,2.89169
2024-03-11,4.10094
2024-03-12,4.25867
2024-03-13,3.47003
2024-03-14,3.73291
2024-03-15,3.10199
2024-03-16,2.10304
2024-03-17,1.68243
2024-03-18,3.20715
2024-03-19,3.25972
2024-03-20,3.94321
