date,KODEX인버스
2023-05-30,3.83679
2023-05-31,4.00858
2023-06-01,3.57909
2023-06-02,3.09234
2023-06-03,0.65855
2023-06-04,0.24337
2023-06-05,2.77738
2023-06-06,0.7874
2023-06-07,3.8511
2023-06-08,3.63636
2023-06-09,3.72226
2023-06-10,0.65855
2023-06-11,0.32927
2023-06-12,3.89405
2023-06-13,4.05153
2023-06-14,4.59556
2023-06-15,3.8511
2023-06-16,3.60773
2023-06-17,0.51539
2023-06-18,0.45812
2023-06-19,4.08017
2023-06-20,4.1088
2023-06-21,5.11095
2023-06-22,4.12312
2023-06-23,4.58124
2023-06-24,0.48675
2023-06-25,0.47244
2023-06-26,3.22118
2023-06-27,3.70794
2023-06-28,4.68146
2023-06-29,3.37866
2023-06-30,3.45025
2023-07-01,0.40085
2023-07-02,0.40085
2023-07-03,2.87759
2023-07-04,2.50536
2023-07-05,3.0637
2023-07-06,3.3214
2023-07-07,4.03722
2023-07-08,0.50107
2023-07-09,0.41517
2023-07-10,3.55046
2023-07-11,2.87759
2023-07-12,2.56263
2023-07-13,3.07802
2023-07-14,2.74874
2023-07-15,0.40085
2023-07-16,0.31496
2023-07-17,2.73443
2023-07-18,3.65068
2023-07-19,3.0637
2023-07-20,2.67716
2023-07-21,3.26413
2023-07-22,0.38654
2023-07-23,0.41517
2023-07-24,2.31925
2023-07-25,2.79169
2023-07-26,4.40944
2023-07-27,3.47888
2023-07-28,2.79169
2023-07-29,0.25769
2023-07-30,0.27201
2023-07-31,2.1904
2023-08-01,3.13528
2023-08-02,3.83679
2023-08-03,5.13958
2023-08-04,3.47888
2023-08-05,0.3579
2023-08-06,0.3579
2023-08-07,2.9778
2023-08-08,3.72226
2023-08-09,2.70579
2023-08-10,3.03507
2023-08-11,2.83464
2023-08-12,0.47244
2023-08-13,0.15748
2023-08-14,2.99212
2023-08-15,0.71581
2023-08-16,5.01073
2023-08-17,5.52612
2023-08-18,5.79813
2023-08-19,0.7874
2023-08-20,0.50107
2023-08-21,4.00858
2023-08-22,3.17823
2023-08-23,3.07802
2023-08-24,2.33357
2023-08-25,2.92054
2023-08-26,0.34359
2023-08-27,0.25769
2023-08-28,2.3622
2023-08-29,2.1045
2023-08-30,1.94702
2023-08-31,2.86327
2023-09-01,2.86327
2023-09-02,0.41517
2023-09-03,0.38654
2023-09-04,2.41947
2023-09-05,2.92054
2023-09-06,2.99212
2023-09-07,3.17823
2023-09-08,2.70579
2023-09-09,0.32927
2023-09-10,0.14316
2023-09-11,2.13314
2023-09-12,3.19255
2023-09-13,2.83464
2023-09-14,2.34788
2023-09-15,3.27845
2023-09-16,0.50107
2023-09-17,0.42949
2023-09-18,3.33571
2023-09-19,2.4481
2023-09-20,2.31925
2023-09-21,3.75089
2023-09-22,3.37866
2023-09-23,0.38654
2023-09-24,0.40085
2023-09-25,3.63636
2023-09-26,3.89405
2023-09-27,3.37866
2023-09-28,0.30064
2023-09-29,0.30064
2023-09-30,0.28632
2023-10-01,0.25769
2023-10-02,0.25769
2023-10-03,0.73013
2023-10-04,5.13958
2023-10-05,3.22118
2023-10-06,2.9778
2023-10-07,0.47244
2023-10-08,0.40085
2023-10-09,0.65855
2023-10-10,3.26413
2023-10-11,2.74874
2023-10-12,2.26198
2023-10-13,2.87759
2023-10-14,0.38654
2023-10-15,0.38654
2023-10-16,3.30708
2023-10-17,1.77523
2023-10-18,2.1904
2023-10-19,3.47888
2023-10-20,4.7244
2023-10-21,0.83035
2023-10-22,0.68718
2023-10-23,4.32355
2023-10-24,4.42376
2023-10-25,3.60773
2023-10-26,6.19899
2023-10-27,4.43808
2023-10-28,0.3579
2023-10-29,0.41517
2023-10-30,3.69362
2023-10-31,4.83894
2023-11-01,3.17823
2023-11-02,3.16392
2023-11-03,2.73443
2023-11-04,0.55833
2023-11-05,0.57265
2023-11-06,5.84108
2023-11-07,5.66929
2023-11-08,3.77952
2023-11-09,2.72011
2023-11-10,3.02075
2023-11-11,0.5297
2023-11-12,0.22906
2023-11-13,2.51968
2023-11-14,2.50536
2023-11-15,2.76306
2023-11-16,2.66284
2023-11-17,2.72011
2023-11-18,0.14316
2023-11-19,0.27201
2023-11-20,2.23335
2023-11-21,2.26198
2023-11-22,2.13314
2023-11-23,2.21904
2023-11-24,2.30493
2023-11-25,0.25769
2023-11-26,0.37222
2023-11-27,2.50536
2023-11-28,2.23335
2023-11-29,2.16177
2023-11-30,1.81818
2023-12-01,2.17609
2023-12-02,0.20042
2023-12-03,0.20042
2023-12-04,1.84681
2023-12-05,1.91839
2023-12-06,2.26198
2023-12-07,2.43378
2023-12-08,2.04724
2023-12-09,0.38654
2023-12-10,0.10021
2023-12-11,1.78954
2023-12-12,2.1904
2023-12-13,2.30493
2023-12-14,2.26198
2023-12-15,1.70365
2023-12-16,0.3579
2023-12-17,0.34359
2023-12-18,1.54617
2023-12-19,1.63206
2023-12-20,2.80601
2023-12-21,2.40515
2023-12-22,1.97566
2023-12-23,0.27201
2023-12-24,0.22906
2023-12-25,0.38654
2023-12-26,2.17609
2023-12-27,2.51968
2023-12-28,4.05153
2023-12-29,1.10236
2023-12-30,0.24337
2023-12-31,0.40085
2024-01-01,0.75876
2024-01-02,3.04939
2024-01-03,3.8511
2024-01-04,3.17823
2024-01-05,2.33357
2024-01-06,0.38654
2024-01-07,0.31496
2024-01-08,2.17609
2024-01-09,2.3622
2024-01-10,2.82032
2024-01-11,2.01861
2024-01-12,2.59126
2024-01-13,0.28632
2024-01-14,0.30064
2024-01-15,2.13314
2024-01-16,2.41947
2024-01-17,4.66714
2024-01-18,3.55046
2024-01-19,2.47673
2024-01-20,0.65855
2024-01-21,0.32927
2024-01-22,2.20472
2024-01-23,1.37437
2024-01-24,2.03292
2024-01-25,1.60343
2024-01-26,1.96134
2024-01-27,0.25769
2024-01-28,0.34359
2024-01-29,1.83249
2024-01-30,2.01861
2024-01-31,2.46241
2024-02-01,2.69148
2024-02-02,3.13528
2024-02-03,0.58697
2024-02-04,0.40085
2024-02-05,2.54831
2024-02-06,1.86113
2024-02-07,2.13314
2024-02-08,2.01861
2024-02-09,0.3579
2024-02-10,0.34359
2024-02-11,0.12884
2024-02-12,0.4438
2024-02-13,2.84896
2024-02-14,2.69148
2024-02-15,2.29062
2024-02-16,2.21904
2024-02-17,0.41517
2024-02-18,0.3579
2024-02-19,4.40944
2024-02-20,3.50751
2024-02-21,3.69362
2024-02-22,2.57695
2024-02-23,2.74874
2024-02-24,0.55833
2024-02-25,0.75876
2024-02-26,3.2355
2024-02-27,2.92054
2024-02-28,3.00644
2024-02-29,2.70579
2024-03-01,0.60128
2024-03-02,0.62992
2024-03-03,0.41517
2024-03-04,2.76306
2024-03-05,3.12097
2024-03-06,3.00644
2024-03-07,2.30493
2024-03-08,2.87759
2024-03-09,0.51539
2024-03-10,0.55833
2024-03-11,2.49105
2024-03-12,2.80601
2024-03-13,3.0637
2024-03-14,3.13528
2024-03-15,2.9778
2024-03-16,0.4438
2024-03-17,0.47244
2024-03-18,2.39083
2024-03-19,2.51968
2024-03-20,2.63421
