date,분양권
2023-05-30,7.62218
2023-05-31,7.24233
2023-06-01,6.91314
2023-06-02,5.52038
2023-06-03,4.33021
2023-06-04,5.36844
2023-06-05,5.95087
2023-06-06,6.10281
2023-06-07,8.38186
2023-06-08,7.67282
2023-06-09,5.41909
2023-06-10,4.6594
2023-06-11,5.95087
2023-06-12,7.72347
2023-06-13,7.41959
2023-06-14,7.41959
2023-06-15,6.30539
2023-06-16,5.72296
2023-06-17,3.97569
2023-06-18,4.68473
2023-06-19,7.47024
2023-06-20,6.93846
2023-06-21,6.48265
2023-06-22,6.05216
2023-06-23,6.45733
2023-06-24,4.88731
2023-06-25,4.25424
2023-06-26,8.33122
2023-06-27,8.07799
2023-06-28,6.98911
2023-06-29,6.50797
2023-06-30,5.95087
2023-07-01,4.17827
2023-07-02,5.8749
2023-07-03,5.97619
2023-07-04,6.17877
2023-07-05,6.25474
2023-07-06,5.67232
2023-07-07,5.64699
2023-07-08,5.11521
2023-07-09,4.96328
2023-07-10,7.36895
2023-07-11,7.21701
2023-07-12,7.36895
2023-07-13,5.21651
2023-07-14,5.11521
2023-07-15,3.74778
2023-07-16,4.6594
2023-07-17,6.78652
2023-07-18,7.0904
2023-07-19,6.432
2023-07-20,6.28007
2023-07-21,5.41909
2023-07-22,4.40617
2023-07-23,4.60876
2023-07-24,6.432
2023-07-25,6.38136
2023-07-26,5.95087
2023-07-27,4.9886
2023-07-28,4.30488
2023-07-29,3.34261
2023-07-30,3.4439
2023-07-31,5.08989
2023-08-01,5.79893
2023-08-02,5.14054
2023-08-03,5.01392
2023-08-04,4.76069
2023-08-05,4.17827
2023-08-06,3.84907
2023-08-07,5.29247
2023-08-08,5.64699
2023-08-09,4.91263
2023-08-10,5.06457
2023-08-11,4.83666
2023-08-12,4.27956
2023-08-13,4.05165
2023-08-14,5.44441
2023-08-15,4.86199
2023-08-16,6.38136
2023-08-17,5.08989
2023-08-18,5.36844
2023-08-19,4.25424
2023-08-20,4.76069
2023-08-21,6.17877
2023-08-22,6.05216
2023-08-23,6.58394
2023-08-24,5.5457
2023-08-25,5.67232
2023-08-26,5.01392
2023-08-27,4.73537
2023-08-28,6.15345
2023-08-29,6.81185
2023-08-30,5.34312
2023-08-31,5.62167
2023-09-01,5.34312
2023-09-02,3.97569
2023-09-03,4.45682
2023-09-04,6.55862
2023-09-05,6.432
2023-09-06,5.64699
2023-09-07,6.38136
2023-09-08,5.03925
2023-09-09,3.62116
2023-09-10,5.03925
2023-09-11,7.77412
2023-09-12,6.07748
2023-09-13,5.59635
2023-09-14,5.36844
2023-09-15,4.86199
2023-09-16,4.07698
2023-09-17,4.68473
2023-09-18,6.7612
2023-09-19,5.72296
2023-09-20,5.46973
2023-09-21,5.19118
2023-09-22,4.68473
2023-09-23,3.87439
2023-09-24,3.74778
2023-09-25,4.9886
2023-09-26,5.11521
2023-09-27,4.02633
2023-09-28,3.24132
2023-09-29,3.24132
2023-09-30,2.78551
2023-10-01,3.06406
2023-10-02,2.91212
2023-10-03,3.79842
2023-10-04,5.03925
2023-10-05,4.58343
2023-10-06,4.63408
2023-10-07,3.57052
2023-10-08,3.79842
2023-10-09,4.27956
2023-10-10,5.46973
2023-10-11,5.62167
2023-10-12,5.64699
2023-10-13,5.19118
2023-10-14,3.29197
2023-10-15,3.57052
2023-10-16,5.49506
2023-10-17,5.24183
2023-10-18,4.96328
2023-10-19,5.14054
2023-10-20,3.59584
2023-10-21,3.49455
2023-10-22,3.84907
2023-10-23,5.84958
2023-10-24,6.28007
2023-10-25,5.26715
2023-10-26,4.81134
2023-10-27,3.89972
2023-10-28,2.93745
2023-10-29,3.84907
2023-10-30,5.64699
2023-10-31,6.45733
2023-11-01,4.73537
2023-11-02,4.91263
2023-11-03,4.48214
2023-11-04,3.19068
2023-11-05,3.39326
2023-11-06,5.21651
2023-11-07,6.38136
2023-11-08,5.03925
2023-11-09,4.55811
2023-11-10,4.15295
2023-11-11,3.19068
2023-11-12,3.51987
2023-11-13,5.41909
2023-11-14,5.52038
2023-11-15,4.58343
2023-11-16,4.45682
2023-11-17,4.40617
2023-11-18,3.36794
2023-11-19,3.16535
2023-11-20,5.06457
2023-11-21,4.91263
2023-11-22,4.60876
2023-11-23,4.53279
2023-11-24,4.33021
2023-11-25,3.41858
2023-11-26,4.40617
2023-11-27,5.11521
2023-11-28,6.05216
2023-11-29,5.14054
2023-11-30,4.22891
2023-12-01,3.87439
2023-12-02,3.79842
2023-12-03,3.59584
2023-12-04,4.50747
2023-12-05,5.8749
2023-12-06,4.86199
2023-12-07,4.68473
2023-12-08,4.81134
2023-12-09,3.82375
2023-12-10,4.12762
2023-12-11,5.03925
2023-12-12,5.46973
2023-12-13,4.53279
2023-12-14,4.63408
2023-12-15,4.93795
2023-12-16,3.82375
2023-12-17,3.36794
2023-12-18,4.27956
2023-12-19,4.4315
2023-12-20,4.53279
2023-12-21,4.27956
2023-12-22,4.20359
2023-12-23,3.26664
2023-12-24,3.67181
2023-12-25,3.59584
2023-12-26,5.49506
2023-12-27,5.5457
2023-12-28,4.71005
2023-12-29,4.4315
2023-12-30,4.20359
2023-12-31,4.1023
2024-01-01,3.87439
2024-01-02,4.93795
2024-01-03,5.34312
2024-01-04,5.82425
2024-01-05,4.9886
2024-01-06,3.69713
2024-01-07,4.73537
2024-01-08,4.88731
2024-01-09,5.64699
2024-01-10,5.01392
2024-01-11,5.67232
2024-01-12,5.49506
2024-01-13,3.89972
2024-01-14,4.33021
2024-01-15,6.17877
2024-01-16,6.17877
2024-01-17,5.46973
2024-01-18,5.49506
2024-01-19,5.44441
2024-01-20,3.67181
2024-01-21,4.07698
2024-01-22,5.29247
2024-01-23,6.00151
2024-01-24,7.52089
2024-01-25,6.25474
2024-01-26,4.73537
2024-01-27,3.49455
2024-01-28,4.58343
2024-01-29,5.79893
2024-01-30,6.2041
2024-01-31,5.14054
2024-02-01,4.45682
2024-02-02,3.97569
2024-02-03,2.5576
2024-02-04,3.69713
2024-02-05,4.05165
2024-02-06,4.63408
2024-02-07,4.73537
2024-02-08,4.07698
2024-02-09,2.43099
2024-02-10,2.27905
2024-02-11,3.16535
2024-02-12,3.82375
2024-02-13,4.05165
2024-02-14,4.86199
2024-02-15,4.83666
2024-02-16,4.20359
2024-02-17,3.03874
2024-02-18,4.1023
2024-02-19,3.69713
2024-02-20,5.74829
2024-02-21,5.74829
2024-02-22,4.45682
2024-02-23,4.88731
2024-02-24,3.57052
2024-02-25,4.00101
2024-02-26,8.10331
2024-02-27,5.82425
2024-02-28,4.15295
2024-02-29,4.33021
2024-03-01,2.73486
2024-03-02,3.01342
2024-03-03,3.16535
2024-03-04,4.78602
2024-03-05,5.01392
2024-03-06,5.03925
2024-03-07,3.41858
2024-03-08,4.30488
2024-03-09,2.78551
2024-03-10,3.08938
2024-03-11,5.29247
2024-03-12,5.41909
2024-03-13,4.6594
2024-03-14,4.07698
2024-03-15,4.33021
2024-03-16,2.76019
2024-03-17,2.78551
2024-03-18,4.4315
2024-03-19,4.00101
2024-03-20,4.30488
