date,데이터라벨링
2023-07-19,4.18997
2023-07-20,4.30185
2023-07-21,3.43477
2023-07-22,2.05862
2023-07-23,2.11456
2023-07-24,3.84873
2023-07-25,3.597
2023-07-26,4.24591
2023-07-27,3.67531
2023-07-28,3.33967
2023-07-29,2.41664
2023-07-30,2.40545
2023-07-31,3.99418
2023-08-01,3.5914
2023-08-02,3.66972
2023-08-03,3.28373
2023-08-04,4.40814
2023-08-05,2.91452
2023-08-06,2.88095
2023-08-07,4.48086
2023-08-08,4.38017
2023-08-09,3.99418
2023-08-10,3.79279
2023-08-11,3.18863
2023-08-12,2.51174
2023-08-13,3.0264
2023-08-14,4.3522
2023-08-15,2.99283
2023-08-16,4.33542
2023-08-17,4.39695
2023-08-18,4.13962
2023-08-19,2.50615
2023-08-20,2.70754
2023-08-21,4.6375
2023-08-22,3.91586
2023-08-23,4.16759
2023-08-24,4.00537
2023-08-25,3.38442
2023-08-26,2.43343
2023-08-27,2.19288
2023-08-28,4.17319
2023-08-29,4.93958
2023-08-30,4.48086
2023-08-31,3.74804
2023-09-01,3.6865
2023-09-02,2.63481
2023-09-03,2.53412
2023-09-04,4.55918
2023-09-05,4.12844
2023-09-06,4.72141
2023-09-07,4.43611
2023-09-08,3.8767
2023-09-09,2.46699
2023-09-10,2.98165
2023-09-11,4.57037
2023-09-12,4.51443
2023-09-13,4.27948
2023-09-14,4.23472
2023-09-15,3.91027
2023-09-16,2.38867
2023-09-17,2.70754
2023-09-18,4.05012
2023-09-19,4.162
2023-09-20,4.17319
2023-09-21,4.10606
2023-09-22,3.51309
2023-09-23,2.56768
2023-09-24,2.52293
2023-09-25,3.89908
2023-09-26,3.82635
2023-09-27,2.90892
2023-09-28,1.68382
2023-09-29,2.03624
2023-09-30,1.81808
2023-10-01,2.09778
2023-10-02,2.62922
2023-10-03,3.08793
2023-10-04,3.91027
2023-10-05,3.91586
2023-10-06,3.39002
2023-10-07,2.47258
2023-10-08,2.23204
2023-10-09,3.09353
2023-10-10,8.34079
2023-10-11,4.86126
2023-10-12,4.27948
2023-10-13,3.92705
2023-10-14,2.81942
2023-10-15,3.53546
2023-10-16,5.28641
2023-10-17,4.85007
2023-10-18,4.60953
2023-10-19,4.61512
2023-10-20,4.08928
2023-10-21,2.81942
2023-10-22,3.07115
2023-10-23,4.64309
2023-10-24,5.16894
2023-10-25,5.44864
2023-10-26,4.47527
2023-10-27,4.76616
2023-10-28,3.73125
2023-10-29,4.68225
2023-10-30,6.20944
2023-10-31,5.56612
2023-11-01,5.62765
2023-11-02,5.23047
2023-11-03,4.95636
2023-11-04,3.09353
2023-11-05,3.35086
2023-11-06,5.63325
2023-11-07,5.30879
2023-11-08,5.70038
2023-11-09,5.62765
2023-11-10,4.68225
2023-11-11,3.3061
2023-11-12,2.98724
2023-11-13,4.86686
2023-11-14,5.34795
2023-11-15,4.95636
2023-11-16,4.70463
2023-11-17,4.16759
2023-11-18,3.23897
2023-11-19,3.18303
2023-11-20,4.42492
2023-11-21,4.77176
2023-11-22,4.92839
2023-11-23,4.62072
2023-11-24,3.73685
2023-11-25,2.56209
2023-11-26,2.67397
2023-11-27,4.36339
2023-11-28,4.26829
2023-11-29,4.50324
2023-11-30,4.10606
2023-12-01,4.48086
2023-12-02,3.52987
2023-12-03,4.13962
2023-12-04,8.63727
2023-12-05,14.42157
2023-12-06,17.45356
2023-12-07,13.85097
2023-12-08,9.26941
2023-12-09,6.30454
2023-12-10,8.38554
2023-12-11,11.78675
2023-12-12,10.24278
2023-12-13,10.76303
2023-12-14,9.42604
2023-12-15,8.55336
2023-12-16,5.33676
2023-12-17,5.18572
2023-12-18,7.22756
2023-12-19,8.21772
2023-12-20,8.37435
2023-12-21,7.40657
2023-12-22,7.32266
2023-12-23,4.70463
2023-12-24,3.73685
2023-12-25,4.12284
2023-12-26,6.58984
2023-12-27,5.56612
2023-12-28,5.76191
2023-12-29,4.73819
2023-12-30,3.14388
2023-12-31,3.0264
2024-01-01,3.42917
2024-01-02,5.95211
2024-01-03,5.78988
2024-01-04,10.83575
2024-01-05,6.84157
2024-01-06,4.3522
2024-01-07,4.72141
2024-01-08,5.77869
2024-01-09,5.73394
2024-01-10,5.0179
2024-01-11,5.09621
2024-01-12,4.57037
2024-01-13,3.66972
2024-01-14,3.61937
2024-01-15,4.81651
2024-01-16,4.94517
2024-01-17,4.83329
2024-01-18,5.18572
2024-01-19,4.41373
2024-01-20,2.81382
2024-01-21,20.47437
2024-01-22,9.19668
2024-01-23,6.17028
2024-01-24,5.30879
2024-01-25,4.03334
2024-01-26,3.65294
2024-01-27,2.50615
2024-01-28,2.94249
2024-01-29,3.79279
2024-01-30,3.44036
2024-01-31,3.51309
2024-02-01,3.23897
2024-02-02,2.52852
2024-02-03,2.00827
2024-02-04,2.10337
2024-02-05,3.08234
2024-02-06,2.95927
2024-02-07,2.79145
2024-02-08,2.48377
2024-02-09,2.09778
2024-02-10,1.96352
2024-02-11,1.62788
2024-02-12,2.28238
2024-02-13,3.07675
2024-02-14,3.13269
2024-02-15,2.97605
2024-02-16,2.39986
2024-02-17,1.95793
2024-02-18,2.29357
2024-02-19,17.39203
2024-02-20,5.95211
2024-02-21,4.40814
2024-02-22,3.72007
2024-02-23,2.98165
2024-02-24,2.10897
2024-02-25,2.60684
2024-02-26,3.85992
2024-02-27,3.25016
2024-02-28,3.35645
2024-02-29,2.86976
2024-03-01,2.23204
2024-03-02,2.50055
2024-03-03,2.73551
2024-03-04,3.01521
2024-03-05,6.56187
2024-03-06,8.60371
2024-03-07,4.21235
2024-03-08,3.41239
2024-03-09,2.49496
2024-03-10,2.69075
2024-03-11,3.74804
2024-03-12,3.44036
2024-03-13,3.36764
2024-03-14,2.84739
2024-03-15,2.80264
2024-03-16,1.87961
2024-03-17,1.96352
2024-03-18,3.05996
2024-03-19,3.84314
2024-03-20,3.92705
