date,경제
2023-05-30,34.31049
2023-05-31,34.81902
2023-06-01,27.84923
2023-06-02,30.63116
2023-06-03,16.84116
2023-06-04,17.55907
2023-06-05,24.79808
2023-06-06,23.60155
2023-06-07,38.40861
2023-06-08,37.15225
2023-06-09,32.15674
2023-06-10,21.71702
2023-06-11,22.52467
2023-06-12,33.83188
2023-06-13,32.09691
2023-06-14,37.18217
2023-06-15,30.57134
2023-06-16,26.92192
2023-06-17,15.49506
2023-06-18,18.93508
2023-06-19,32.21657
2023-06-20,30.9303
2023-06-21,28.05862
2023-06-22,26.50314
2023-06-23,23.30242
2023-06-24,14.17888
2023-06-25,17.02064
2023-06-26,23.66138
2023-06-27,22.70415
2023-06-28,22.1358
2023-06-29,21.53754
2023-06-30,20.28118
2023-07-01,15.61471
2023-07-02,17.46933
2023-07-03,26.89201
2023-07-04,28.29793
2023-07-05,29.34489
2023-07-06,29.10559
2023-07-07,29.25516
2023-07-08,12.74304
2023-07-09,17.88812
2023-07-10,33.29344
2023-07-11,32.90457
2023-07-12,35.17798
2023-07-13,35.8959
2023-07-14,27.5501
2023-07-15,15.34549
2023-07-16,18.27699
2023-07-17,29.22524
2023-07-18,24.70834
2023-07-19,21.59736
2023-07-20,19.92222
2023-07-21,18.81543
2023-07-22,14.05922
2023-07-23,14.77714
2023-07-24,19.80257
2023-07-25,18.90517
2023-07-26,29.25516
2023-07-27,22.22554
2023-07-28,19.98205
2023-07-29,13.37122
2023-07-30,12.86269
2023-07-31,19.68291
2023-08-01,20.58031
2023-08-02,24.31947
2023-08-03,20.96918
2023-08-04,18.60604
2023-08-05,13.34131
2023-08-06,13.70026
2023-08-07,20.93927
2023-08-08,23.30242
2023-08-09,22.85372
2023-08-10,22.88363
2023-08-11,22.49476
2023-08-12,15.49506
2023-08-13,17.11037
2023-08-14,25.69548
2023-08-15,19.86239
2023-08-16,35.83607
2023-08-17,35.62668
2023-08-18,32.87466
2023-08-19,18.39664
2023-08-20,21.53754
2023-08-21,34.16093
2023-08-22,31.04995
2023-08-23,33.74214
2023-08-24,32.24648
2023-08-25,30.06281
2023-08-26,16.69159
2023-08-27,18.87526
2023-08-28,31.76787
2023-08-29,32.33622
2023-08-30,32.72509
2023-08-31,31.97726
2023-09-01,28.98594
2023-09-02,16.75142
2023-09-03,20.69997
2023-09-04,32.21657
2023-09-05,33.6524
2023-09-06,29.49446
2023-09-07,32.21657
2023-09-08,31.07986
2023-09-09,15.16601
2023-09-10,20.16153
2023-09-11,31.6183
2023-09-12,30.21238
2023-09-13,32.66527
2023-09-14,28.6868
2023-09-15,25.99461
2023-09-16,18.0676
2023-09-17,17.94795
2023-09-18,32.21657
2023-09-19,30.51151
2023-09-20,28.14836
2023-09-21,28.41758
2023-09-22,24.25964
2023-09-23,14.14896
2023-09-24,19.14448
2023-09-25,28.71672
2023-09-26,26.35357
2023-09-27,22.22554
2023-09-28,12.68321
2023-09-29,12.05504
2023-09-30,11.81573
2023-10-01,13.61052
2023-10-02,14.02931
2023-10-03,18.36673
2023-10-04,34.1011
2023-10-05,30.81064
2023-10-06,26.32366
2023-10-07,16.63176
2023-10-08,15.07627
2023-10-09,19.29404
2023-10-10,32.15674
2023-10-11,27.78941
2023-10-12,27.25097
2023-10-13,25.36643
2023-10-14,17.94795
2023-10-15,22.10589
2023-10-16,31.19952
2023-10-17,27.40053
2023-10-18,29.04576
2023-10-19,30.90038
2023-10-20,29.73377
2023-10-21,18.09751
2023-10-22,21.26832
2023-10-23,36.10529
2023-10-24,34.57971
2023-10-25,34.5498
2023-10-26,41.3102
2023-10-27,30.63116
2023-10-28,17.70864
2023-10-29,21.62728
2023-10-30,33.38318
2023-10-31,36.67364
2023-11-01,32.72509
2023-11-02,30.75082
2023-11-03,28.8962
2023-11-04,16.9309
2023-11-05,23.09303
2023-11-06,35.35746
2023-11-07,31.94735
2023-11-08,30.45169
2023-11-09,31.58839
2023-11-10,26.56296
2023-11-11,15.22584
2023-11-12,17.82829
2023-11-13,29.37481
2023-11-14,27.31079
2023-11-15,27.04157
2023-11-16,26.56296
2023-11-17,27.13131
2023-11-18,16.96081
2023-11-19,19.08465
2023-11-20,31.25934
2023-11-21,30.87047
2023-11-22,30.30212
2023-11-23,29.97307
2023-11-24,26.62279
2023-11-25,17.02064
2023-11-26,18.21717
2023-11-27,28.65689
2023-11-28,27.46036
2023-11-29,27.13131
2023-11-30,27.75949
2023-12-01,23.15285
2023-12-02,15.37541
2023-12-03,15.91384
2023-12-04,25.84504
2023-12-05,26.23392
2023-12-06,24.88782
2023-12-07,23.81094
2023-12-08,21.74693
2023-12-09,14.32844
2023-12-10,17.91803
2023-12-11,26.56296
2023-12-12,25.12713
2023-12-13,24.91773
2023-12-14,24.52886
2023-12-15,22.79389
2023-12-16,14.05922
2023-12-17,14.89679
2023-12-18,25.93478
2023-12-19,22.19563
2023-12-20,14.65749
2023-12-21,25.60574
2023-12-22,20.37092
2023-12-23,12.44391
2023-12-24,11.78582
2023-12-25,13.22165
2023-12-26,24.91773
2023-12-27,14.77714
2023-12-28,23.2725
2023-12-29,18.72569
2023-12-30,14.38827
2023-12-31,13.40113
2024-01-01,17.05055
2024-01-02,27.46036
2024-01-03,24.43912
2024-01-04,25.03739
2024-01-05,20.69997
2024-01-06,14.98653
2024-01-07,17.25994
2024-01-08,20.67005
2024-01-09,22.40502
2024-01-10,23.78103
2024-01-11,24.43912
2024-01-12,20.34101
2024-01-13,14.89679
2024-01-14,16.7215
2024-01-15,25.03739
2024-01-16,23.39216
2024-01-17,28.02871
2024-01-18,24.25964
2024-01-19,20.46066
2024-01-20,15.46515
2024-01-21,15.76428
2024-01-22,22.94346
2024-01-23,24.05025
2024-01-24,22.10589
2024-01-25,20.64014
2024-01-26,19.86239
2024-01-27,15.19593
2024-01-28,18.21717
2024-01-29,22.52467
2024-01-30,20.90936
2024-01-31,21.29823
2024-02-01,22.07597
2024-02-02,19.2043
2024-02-03,14.50792
2024-02-04,15.52497
2024-02-05,21.86658
2024-02-06,19.95213
2024-02-07,16.63176
2024-02-08,17.40951
2024-02-09,12.23451
2024-02-10,12.56356
2024-02-11,13.16183
2024-02-12,15.19593
2024-02-13,21.6871
2024-02-14,21.29823
2024-02-15,20.93927
2024-02-16,18.84534
2024-02-17,13.46096
2024-02-18,14.95662
2024-02-19,20.46066
2024-02-20,21.38797
2024-02-21,21.53754
2024-02-22,26.74244
2024-02-23,19.44361
2024-02-24,13.9994
2024-02-25,14.62758
2024-02-26,20.19144
2024-02-27,19.92222
2024-02-28,18.90517
2024-02-29,18.36673
2024-03-01,14.26862
2024-03-02,15.34549
2024-03-03,15.52497
2024-03-04,28.4475
2024-03-05,33.35327
2024-03-06,33.08405
2024-03-07,35.17798
2024-03-08,27.87915
2024-03-09,18.69578
2024-03-10,20.43075
2024-03-11,36.55399
2024-03-12,38.52826
2024-03-13,36.64373
2024-03-14,34.19084
2024-03-15,31.76787
2024-03-16,16.09332
2024-03-17,20.04187
2024-03-18,31.76787
2024-03-19,35.23781
2024-03-20,35.83607
