date,생명
2023-05-31,14.93934
2023-06-01,13.72616
2023-06-02,13.55285
2023-06-03,8.70017
2023-06-04,9.53206
2023-06-05,12.44367
2023-06-06,9.42807
2023-06-07,15.04332
2023-06-08,12.2357
2023-06-09,13.03292
2023-06-10,7.86828
2023-06-11,10.71057
2023-06-12,12.82495
2023-06-13,13.10225
2023-06-14,13.10225
2023-06-15,11.92374
2023-06-16,9.98266
2023-06-17,7.45233
2023-06-18,7.76429
2023-06-19,11.57712
2023-06-20,9.63604
2023-06-21,9.80935
2023-06-22,10.15597
2023-06-23,9.08145
2023-06-24,7.45233
2023-06-25,7.76429
2023-06-26,8.63084
2023-06-27,8.04159
2023-06-28,10.29462
2023-06-29,7.17504
2023-06-30,6.34315
2023-07-01,6.34315
2023-07-02,6.41247
2023-07-03,9.32409
2023-07-04,10.25996
2023-07-05,10.29462
2023-07-06,11.33448
2023-07-07,9.46273
2023-07-08,5.82322
2023-07-09,7.41767
2023-07-10,12.37435
2023-07-11,11.81975
2023-07-12,12.40901
2023-07-13,13.51819
2023-07-14,11.47313
2023-07-15,6.65511
2023-07-16,7.41767
2023-07-17,12.16637
2023-07-18,8.59618
2023-07-19,6.68977
2023-07-20,6.30849
2023-07-21,5.75389
2023-07-22,4.61005
2023-07-23,5.96187
2023-07-24,5.82322
2023-07-25,5.96187
2023-07-26,5.89254
2023-07-27,6.16984
2023-07-28,5.78856
2023-07-29,4.05545
2023-07-30,4.7487
2023-07-31,5.61525
2023-08-01,5.1993
2023-08-02,4.85268
2023-08-03,5.51126
2023-08-04,5.37261
2023-08-05,4.12478
2023-08-06,5.68457
2023-08-07,5.64991
2023-08-08,5.78856
2023-08-09,6.62045
2023-08-10,5.06065
2023-08-11,6.62045
2023-08-12,5.1993
2023-08-13,5.78856
2023-08-14,6.37781
2023-08-15,5.71923
2023-08-16,10.74523
2023-08-17,10.77989
2023-08-18,11.40381
2023-08-19,8.04159
2023-08-20,7.31369
2023-08-21,9.56672
2023-08-22,11.09185
2023-08-23,12.33968
2023-08-24,9.25476
2023-08-25,9.70537
2023-08-26,5.40727
2023-08-27,6.96707
2023-08-28,10.53726
2023-08-29,9.63604
2023-08-30,9.80935
2023-08-31,9.01213
2023-09-01,10.50259
2023-09-02,6.44714
2023-09-03,7.79896
2023-09-04,10.39861
2023-09-05,11.54246
2023-09-06,12.61698
2023-09-07,11.81975
2023-09-08,10.53726
2023-09-09,5.96187
2023-09-10,7.31369
2023-09-11,9.84402
2023-09-12,12.09705
2023-09-13,11.16117
2023-09-14,9.18544
2023-09-15,14.2461
2023-09-16,5.40727
2023-09-17,7.66031
2023-09-18,10.39861
2023-09-19,11.05719
2023-09-20,10.01733
2023-09-21,8.24956
2023-09-22,8.59618
2023-09-23,6.13518
2023-09-24,5.89254
2023-09-25,8.07625
2023-09-26,7.2097
2023-09-27,6.86308
2023-09-28,4.85268
2023-09-29,3.67417
2023-09-30,4.61005
2023-10-01,4.33275
2023-10-02,5.4766
2023-10-03,5.71923
2023-10-04,10.43327
2023-10-05,9.91334
2023-10-06,8.80415
2023-10-07,5.26863
2023-10-08,5.75389
2023-10-09,6.06585
2023-10-10,9.67071
2023-10-11,8.80415
2023-10-12,10.25996
2023-10-13,9.80935
2023-10-14,6.2045
2023-10-15,7.34835
2023-10-16,10.53726
2023-10-17,10.2253
2023-10-18,9.04679
2023-10-19,9.35875
2023-10-20,7.66031
2023-10-21,6.86308
2023-10-22,7.10571
2023-10-23,13.20623
2023-10-24,10.77989
2023-10-25,10.29462
2023-10-26,10.08665
2023-10-27,8.97746
2023-10-28,5.85788
2023-10-29,8.00693
2023-10-30,10.36395
2023-10-31,11.09185
2023-11-01,11.2305
2023-11-02,10.53726
2023-11-03,8.70017
2023-11-04,6.16984
2023-11-05,7.38301
2023-11-06,9.08145
2023-11-07,10.32928
2023-11-08,10.15597
2023-11-09,9.87868
2023-11-10,8.83882
2023-11-11,5.85788
2023-11-12,7.27902
2023-11-13,10.15597
2023-11-14,9.74003
2023-11-15,9.32409
2023-11-16,30.84922
2023-11-17,15.25129
2023-11-18,6.13518
2023-11-19,8.00693
2023-11-20,9.42807
2023-11-21,9.28942
2023-11-22,8.31889
2023-11-23,8.28422
2023-11-24,8.42287
2023-11-25,5.99653
2023-11-26,6.65511
2023-11-27,8.14558
2023-11-28,8.63084
2023-11-29,8.76949
2023-11-30,8.18024
2023-12-01,7.55632
2023-12-02,5.06065
2023-12-03,6.37781
2023-12-04,6.72443
2023-12-05,8.31889
2023-12-06,7.2097
2023-12-07,8.28422
2023-12-08,7.86828
2023-12-09,5.85788
2023-12-10,5.40727
2023-12-11,7.69497
2023-12-12,7.34835
2023-12-13,6.89774
2023-12-14,8.70017
2023-12-15,7.07105
2023-12-16,6.03119
2023-12-17,6.65511
2023-12-18,9.39341
2023-12-19,5.96187
2023-12-20,9.63604
2023-12-21,9.74003
2023-12-22,7.83362
2023-12-23,4.50606
2023-12-24,4.57538
2023-12-25,5.06065
2023-12-26,7.97227
2023-12-27,7.00173
2023-12-28,7.90294
2023-12-29,7.55632
2023-12-30,4.81802
2023-12-31,4.33275
2024-01-01,5.40727
2024-01-02,6.89774
2024-01-03,7.00173
2024-01-04,6.9324
2024-01-05,5.96187
2024-01-06,5.30329
2024-01-07,5.64991
2024-01-08,5.1993
2024-01-09,5.40727
2024-01-10,6.30849
2024-01-11,6.16984
2024-01-12,5.1993
2024-01-13,4.61005
2024-01-14,4.99133
2024-01-15,6.58578
2024-01-16,6.27383
2024-01-17,5.85788
2024-01-18,6.06585
2024-01-19,5.96187
2024-01-20,5.89254
2024-01-21,7.86828
2024-01-22,7.10571
2024-01-23,6.30849
2024-01-24,6.72443
2024-01-25,7.17504
2024-01-26,6.34315
2024-01-27,5.1993
2024-01-28,5.9272
2024-01-29,5.12998
2024-01-30,8.00693
2024-01-31,6.37781
2024-02-01,6.30849
2024-02-02,6.10051
2024-02-03,4.7487
2024-02-04,6.16984
2024-02-05,5.71923
2024-02-06,6.65511
2024-02-07,5.37261
2024-02-08,4.61005
2024-02-09,4.7487
2024-02-10,4.81802
2024-02-11,4.54072
2024-02-12,5.23396
2024-02-13,5.85788
2024-02-14,6.51646
2024-02-15,5.71923
2024-02-16,5.37261
2024-02-17,5.85788
2024-02-18,5.82322
2024-02-19,7.00173
2024-02-20,7.07105
2024-02-21,7.31369
2024-02-22,5.82322
2024-02-23,5.30329
2024-02-24,6.23916
2024-02-25,5.4766
2024-02-26,6.10051
2024-02-27,6.44714
2024-02-28,6.10051
2024-02-29,6.23916
2024-03-01,5.75389
2024-03-02,6.96707
2024-03-03,5.96187
2024-03-04,7.9376
2024-03-05,13.79549
2024-03-06,14.93934
2024-03-07,14.80069
2024-03-08,13.58752
2024-03-09,8.66551
2024-03-10,10.43327
2024-03-11,14.10745
2024-03-12,13.58752
2024-03-13,15.07798
2024-03-14,13.79549
2024-03-15,13.48353
2024-03-16,7.90294
2024-03-17,8.63084
2024-03-18,15.18197
2024-03-19,15.90987
2024-03-20,14.38474
